2901,1029,1327,1060,1595,-599807,-17192809.79,2.7057222E7,1.81092563E7,-17053696.690,19766048.00,7141750.5,26007050,-11290182
2902,177,455,1308,1020,-2103539,-12255310.72,1.3138079E7,-2.553047563E7,-22228346.190,27844712.00,-9016975.0,-6154937,4309061
2903,1126,335,1809,2272,-8141431,11808111.59,-1.6576117E7,1.249359799E7,-8376570.080,21090384.00,1110683.5,-15236318,291072
2904,630,2325,704,928,-18218430,3292991.64,2.8240898E7,-2.141446949E7,28279650.590,956608.00,-1.9507806E7,-5519598,26952690
2905,508,1267,1690,1777,-21333376,-13075427.51,2.2952468E7,-1.793883888E7,-27709365.290,649312.00,-1.5248439E7,27716995,2399054
2906,869,487,1666,1443,-2584008,-20524120.71,2.5101696E7,8173416.17,748494.110,16397836.00,1.1151595E7,-23095745,-14367111
2907,198,1692,1163,378,-16013054,11585746.47,-2.5165916E7,-6740201.72,8198713.440,-15446944.00,2.861384E7,-27014018,-4980158
2908,519,2063,1461,1951,19798790,-20130792.23,1.0883426E7,-1758240.21,-27578778.680,-3132048.00,2693843.8,-11022199,7668837
2909,995,1423,824,1202,-15849262,-10345309.96,1.7366002E7,2.386926048E7,-24538668.760,25835520.00,-93130.06,18777931,-8509945
2910,884,1818,1675,311,3155763,20071748.24,2.7005574E7,-7772320.23,-5699770.420,-936016.00,1.772979E7,-21072573,-10117548
2911,1267,2065,1373,742,-15839669,9097824.14,-4102388.8,1.685689593E7,13975148.010,-25047140.00,-6198006.0,25347393,-26394850
2912,1494,1292,186,2324,20773871,16220223.97,1.1091521E7,-6513043.15,1970836.570,26463168.00,-1162790.6,-3594073,-13410733
2913,1012,1722,1341,872,4955170,-667040.27,-1.5896908E7,-1.058593119E7,7454021.290,-21338096.00,1.4220435E7,18796984,9168219
2914,1034,1140,12,246,-19147729,14875583.44,-2.796702E7,-2.117025118E7,2710613.350,2105584.00,100496.56,1800143,12399
2915,1585,981,1370,78,-21584458,-3487252.59,3407511.2,4566891.89,22155456.650,15633756.00,1.2032967E7,-13604441,21518789
2916,786,1862,1642,2557,-24957794,3961084.10,3170062.5,-3830286.96,8688541.330,-3489920.00,2.0760618E7,-18869659,23914429
2917,306,1298,715,2123,8402940,11500947.56,-6113811.0,1.283608106E7,-23483167.270,-29033232.00,1.4416438E7,-21344703,-21440947
2918,999,2322,911,605,25213780,20203212.82,-2.6555928E7,-8779787.14,26002746.040,4398560.00,1.572466E7,5841812,-8707687
2919,1322,1041,575,1578,6275833,-16744416.68,1.219388E7,53379.6,25568456.530,-11806432.00,1310891.4,25511232,23467047
