613,4706789.5,4430159#DR6NZJJZp14BlgQRl24iyj2,-2632165.2,false,533481,-4773716,-1910315.9,2836879,-2352744
614,-3097848.8,3810908#vu6ZkTQ1JykMBVWYJ6UHWmW,2562525.2,true,1706265,-1041070,-4857908.33,3808397,2910543
615,3772647.0,3686721#K68cZQOCRgPGgi1GkrJzWv5,4888797.5,true,1466664,3200540,-4253687.44,2852294,-6078529
616,1715018.2,1492102#nVtuZ4ELZppHoaYFjSwSFbQ,-534535.3,true,5421122,-5253273,427318.36,5021026,3970659
617,-1743260.5,5330493#kVDG6x96LdDNyrFrQcJBeQ4,1853451.8,true,-2569836,417028,3673059.28,1956844,-311775
618,1142817.2,2811931#tdXKaKGJ3LVNJLC04tnkg0U,1598093.8,true,57992,3107696,-4417151.42,-5545784,-255285
619,5131090.0,2806644#bSgeRXjPZIXv4QveMMgRePY,-2818264.2,false,-3234992,-2589343,-5566157.57,-969305,3637608
620,-3838158.0,5467013#nxV7HCfwYZjW6lchZKszRdt,-5608882.5,true,1757053,3472847,2152428.49,697916,3649916
621,4188694.2,6055073#6Z1wQEeiBMDSLISFurlIdne,3805278.8,false,5292561,5204754,3878860.13,1000297,447723
622,1368517.1,329816#WSeZMonu5CTUHRmKLz2XUsP,-5303310.5,true,-360389,-4095228,3544370.46,-5187448,-4365840
623,1853769.6,3010976#ov18z8TrZ33zYzXI4yUpF8Y,5010837.0,true,-5161785,4764049,-333486.71,-2864760,1369305
624,-1906954.5,5905595#vX2357rirWN221IaOksyCJj,1082347.1,false,-1191076,1090307,1402742.6,-1934182,-5471632
625,6066136.5,4257691#yE3XUEnTqPfAVhH5YHtSQ0g,1074742.8,false,-4118970,4798085,-2119548.89,-2368249,5387866
626,4759091.5,990442#0S8I0SNrpdalOxPV1g4JiR1,-324378.72,true,5376844,4092144,2110530.71,5327571,5686416
627,1483923.8,1263108#bixWEJuOtYEZmvWdil0pOaw,3166722.0,false,219011,1604242,2731208.36,1370291,1486726
628,3665021.2,4626774#o6akVKyn5HpSRAfvruJEW4N,-4729142.0,true,4406014,5133388,985920.18,-1039315,-2006927
629,-3723985.2,563566#uHLOaIoBFhFnmS3nu4QuupW,-5842693.5,true,-3764617,-4261682,4626884.81,-1817018,323454
630,3144616.5,2354691#yE3XUEnTqPfAVhH5YHtSQ0g,3824756.0,false,3326512,3886854,-5307148.12,-3167395,1522791
631,-3508135.2,6224134#6Sg0HLmrZYwRqdqp5bIu8uD,419031.84,true,-2986018,4552532,-6065155.57,1277512,-2588159
632,6218800.0,933789#xU5WDhWCPzlNbQVJc0rQO4C,-3661457.5,true,-5053784,-3696106,-1724288.33,-79045,-4656088
633,-3015837.5,4357931#tdXKaKGJ3LVNJLC04tnkg0U,-6295207.0,true,1951578,-50473,-3313854.64,1125302,3550071
634,-532289.5,3547453#Sg3fgFXpcT2syXzEGOYsHHk,-2201091.5,true,-1058139,5524978,-2655536.75,-3441133,399289
635,461958.3,3645205#sxV0EOyWlpJ5CPjWIz47sns,-1308884.0,false,-4000793,5698316,4555627.56,-2206523,-2411361
636,-3198414.2,5015538#Rj4srLYFxQhp6uxJJXUbPBW,773018.8,true,-4185182,-5224851,998112.23,-5644557,3858434
637,-4183964.0,1103849#8LfB9nkCsDWqjJJz5gqGnzO,-2383324.2,true,4078500,1387576,-248323.18,5927365,2378407
638,6166811.0,3437612#xS7pSkz4Anuclbq2RiY6A84,-5672823.0,false,4603003,-26238,-6048212.79,-2574201,135866
639,4009710.5,3241347#YBAU3jc51LRJnF7J8roRvZY,2807622.2,false,802572,4885253,-2670399.16,3629869,-512742
640,4512664.0,1111548#M9NccQEkUs0QCX0en1ySdWV,174715.73,true,5945712,-483329,-488458.96,-2014029,-2095749
641,4873046.0,5054905#mHgP6VeWcXtSUJjyZZquezt,2868076.2,false,1114451,-3918995,-5610449.61,-3988106,6144580
642,208859.33,5481627#tl0OB5XPIOcf6mMAiqZPXOr,2800827.2,true,-5788743,-951632,4850460.07,5348449,4256622
643,-5013161.0,1046692#HsMUJ4iJlmrH54MriMPaq90,-5575915.0,false,-1458065,-5502702,4461810.26,5470045,-6334909
