1,5,5,2246,1,4,2,10,1322,3288,201978.44,211801#1I84goWpk8lLfJ291tF3wHLTo9Rr43,-96546,195887,29837,-290.490,-22585,-204328,159003
1,5,6,757,2,2,4,4,915,3628,257284.23,237668#Xt47Qg2N4vB4h7H1pl8gfGxOae7DAq,128320,-72847,295536,-60.500,-105613,-195544,219990
1,5,7,645,1,6,3,1,343,819,-233648.27,322726#U6ch5hxKzbbHLW1hDePw5f5R5wuwWO,-320091,77055,251965,-545.700,-150070,-92755,39939
1,5,8,1891,2,5,11,7,519,337,41110.56,297305#aZLm1AZUmBH2IjvflcpGNJQ598hFbZ,249452,173534,-272513,278.290,97819,-243068,-126292
1,5,9,1719,2,3,4,10,240,3564,240185.73,283564#FgrUwwJZAmpKQNV3dikNMEegSARRco,-261339,-228116,348697,622.400,-44396,-143968,-14442
1,5,10,1203,2,2,2,8,1052,3379,445200.53,268456#NFkb3QS3JgCbcaPXkk6lMapnlOeuL5,6003,-157367,255629,536.170,-126710,294184,-232554
1,5,11,881,1,2,9,10,39,358,-278344.53,221947#noVUXfKXmZeEok6X3sVIpKVshxlIV9,-20510,457662,173183,564.780,409266,-474747,31360
1,5,12,1513,1,5,10,11,328,3456,581207.25,257103#EbOn883eZSFISYXfhA1GHfN2v8fiH8,-79428,-509415,481,-572.960,-368567,-443505,-157558
1,5,13,2272,2,5,6,7,548,589,-28388.14,304611#bvRMYhYTKGcdgQgNghgamzXrv07ZBc,168426,450918,-345623,450.620,87756,-121630,-593620
1,5,14,2432,2,5,9,1,1264,1562,-320591.22,155516#gBY3ydzWvt0TUhrF3gjbrb5MgktzcF,664897,684901,229876,-264.090,-603857,557903,-561898
1,5,15,154,1,2,10,6,831,2909,145289.48,55896#iOYcu8XeF7TYrF4rYLGFcbMDznPY6h,-641932,-264781,456744,361.160,-616375,618450,-376842
1,5,16,1243,2,6,8,10,252,2157,399504.53,571083#rP9grGxJTFt3ANFATCWDRv413hO1Am,520847,301123,-166532,-840.660,-606940,-645293,240153
1,5,17,1928,1,2,9,7,872,1103,519548.2,110664#AkMTneRblS2dRV0Jgdog58t7CnX2nk,-445686,-816620,-165629,986.010,499888,36,716133
1,5,18,1089,2,5,9,10,96,739,-602322.0,82656#KF6RG8n6JTQvngvZw1z2P7X23AN6eu,617038,822810,576560,54.050,687981,414080,472252
1,5,19,1371,1,5,7,8,818,2949,-821043.06,901711#vEO3WdVkzUZq6ZUSsyHU5EDfUIzWqX,-273735,653289,949414,49.100,688262,-171132,328186
1,5,20,2309,1,4,9,10,1294,2730,-547057.2,980138#4dhUeo45XRE9FupXm73qfpQqVGkJfN,-916580,744183,-148655,48.660,-887053,759735,202021
1,5,21,1512,2,1,2,9,1296,2585,-1825.17,556139#fcT5yxOCVzOaSuWpJSp1wnUgbnPrNt,-117142,580389,-536468,471.790,-466822,-11479,1027298
1,5,22,1475,1,6,8,4,1296,2301,406993.56,67246#xjy4LpHJTqmV2kPuGgINFSl7BGqSRN,1034682,788552,-1038468,69.040,-16966,-654986,495993
1,5,23,1630,1,5,3,9,1122,2192,247847.36,964647#AmsA1O2ga8MeAz2nRRUePkS34j6ZCg,-556488,899048,755474,210.280,711388,69450,-730578
1,5,24,1291,2,3,5,9,1190,2169,540202.1,902103#EbOn883eZSFISYXfhA1GHfN2v8fiH8,-943198,-841183,361189,-47.990,510514,177558,479062
1,5,25,1179,2,5,1,1,1183,892,805083.56,295096#sSLlaJ9dD4rzBTaQGPiC1Qo726iMQl,890463,215766,1117964,-806.120,-379511,-1016537,-994336
1,5,26,1870,1,5,5,6,636,493,-130549.67,1082743#sKboW2jg7fAsWCYJlucqpnCjaGuztf,1112108,-678936,754005,710.820,1075924,553711,602776
1,5,27,1425,1,5,5,9,217,2047,1323105.6,1320606#ymBl7pTwQkmEB3QRmtf9oJnWLsBDNb,32914,237958,8183,407.360,-874572,587922,-236261
1,5,28,1503,1,4,1,2,570,1190,1146275.8,1207316#MDnNkH4l7785ZxZefXABVEh3TnfGRr,-802987,-1219781,907522,1352.470,1255327,-933546,-932453
1,5,29,216,1,6,1,7,1189,2382,-702029.6,923015#EilQ3dy5cL8j4L4sv2zPYV2vw2YABR,458890,-280895,1071849,382.950,371327,-356896,-620599
1,5,30,663,2,6,8,2,367,1648,-425607.22,1318702#fp4sM0t1h2zxBwNDdgpGnnGlnembcL,-259042,907398,-1045496,1289.590,-442844,402631,-581458
1,5,31,1084,1,5,2,4,888,2011,-1218740.9,1085189#jT333qRWR7Eu1iGKD9V2kulPXZa5dP,1368056,491222,-960936,-454.320,-434861,-225559,-1156547
1,5,32,404,2,2,11,7,544,1418,1546681.9,834763#hoBhbhFUoROc6GnoPxK8Ac2O5p3pfp,-167159,225114,-448576,556.630,-807674,541764,-867640
1,5,33,1705,2,4,10,9,1119,3161,-9392.78,182427#aM21rbTs52yPXPc0piw7ejzUvYIxpM,215246,1357583,144364,445.930,705585,911781,-80406
1,5,34,167,1,1,6,6,646,129,-309316.88,1596634#5MHyCmRlgopXFJeDGIFP3ApFWjdbkj,718470,-1278210,-93507,-156.310,574661,-1091803,-486596
1,5,35,2123,1,2,7,9,89,878,-1754126.4,882956#AEU21seVSGgHkdz1e0qVrnmNtpIT8W,1349472,-513118,-1391749,-52.355,-189995,-620941,-978937
1,5,36,2364,1,3,5,10,137,1172,-997734.56,1532670#rU5jLnS2rucFnhNcdwNMG7owtqFiF7,212466,-329387,-1411711,-835.160,417824,-1788822,-1345585
