1,1,1,1,3104,5888#yyJALx4XH3DoUANc,12103,-18086.76,-5363,12518,9795,9402.1,-3657.320,-11570,-1824,-1376.0,false,1253,-8320,1208.64,8748,5229#r3bXRr8MwnHtsrm8lt
1,1,1,2,2517,12628#msz3lUrYqutGEWBr,8116,1594.8,-18200,16168,5036,437.7,-2051.820,-12205,-7464,-3776.0,true,4043,2619,-1383.53,-7479,14083#Pv7LQemXOoYSFo0HR9
1,1,1,3,2140,27917#rzBFzeBWh0juKt5g,25035,482.0,-1220,15646,-18347,3900.8,-29315.930,-6878,3102,-16672.0,false,-4689,27682,-19841.99,-3746,9779#HdmvUg0EHqrIah150w
1,1,1,4,1143,20348#6ae2IfYF58ETxGLK,-6693,-21117.93,-45192,26300,21810,-5748.3,32476.540,9694,15072,28992.0,true,-11899,-2167,-27410.4,-4834,28718#KxzWRsSdSHcleS0rfR
1,1,1,5,662,45569#VbzpVsvIRBIVU2FO,25758,-14567.22,40982,-4031,15756,-21434.6,9293.660,-44960,15698,25536.0,false,-22095,22382,40812.19,7741,26718#KxzWRsSdSHcleS0rfR
1,1,1,6,1453,48197#Pk2LV1kODfbIgl7R,-12743,41659.27,-24325,-63660,-30324,3236.0,32184.470,25584,37879,8912.0,false,24937,-6045,-30799.47,17276,15895#XB0rBYsfQ50EERMPZa
1,1,1,7,1027,40255#2c5EySe5EjyWGNzK,-49691,-44971.88,39069,-23458,-14717,43487.6,-55346.430,34912,-37469,-56512.0,true,-66693,47179,-11571.56,-3785,4938#uNtQdxBUsQUimYzGoQ
1,1,1,8,2899,69484#moTqoJCSxCSmDLAs,61684,-63470.6,9946,2862,53929,14030.6,67483.920,-51966,-71982,-16672.0,true,69051,-7221,11793.88,58518,50886#MXgAvIDIlkXB53hYhc
1,1,1,9,1753,91914#yc80bhOb0p4KzSJY,-32513,-57475.05,-88225,-52657,-13047,50597.4,2586.770,-86856,-34826,28832.0,false,1742,-50506,49954.06,69111,43306#aRlgvP1zwVBJhIBUfM
1,1,1,10,2750,96115#wLYLk5NlcPQoidce,47068,2314.95,67068,11154,-56617,-91139.1,-20943.450,84072,34085,1136.0,false,-33541,15701,65873.61,-22634,42309#XxzbtFWKFr8HsTiyby
1,1,1,11,1366,44412#0mfK4394DDncBJ5Z,-38136,-101046.69,-95623,3039,72937,72561.7,43416.420,-73923,1605,-4256.0,false,25315,-39202,-100313.49,-86025,56480#tbItbPz4emD5JKWKNs
1,1,2,1,2517,12628#msz3lUrYqutGEWBr,8116,1594.8,-18200,16168,5036,437.7,-2051.820,-12205,-7464,-3776.0,true,4043,2619,-1383.53,-7479,14083#Pv7LQemXOoYSFo0HR9
1,1,2,2,1676,36531#eCR128SXxZsm6UeV,34533,578.0,-1989,21220,-22842,3279.4,-36139.590,-7825,1572,-20528.0,false,-7796,35721,-24449.99,-5090,12502#5Jjh4VKgFc2ULNZX54
1,1,2,3,35,29594#aL1dO8OWV93iHzD2,-8910,-35933.93,-63226,43681,33875,-11165.8,46041.000,11371,19846,40168.0,false,-20713,-3025,-37138.4,-2350,38320#tPmAHlyh1B2NlRfprM
1,1,2,4,2204,69465#72KmxAjI7T7vxBqW,38958,-26423.22,70628,-5384,23841,-32982.4,10563.260,-67593,22144,44736.0,true,-34636,30045,64428.19,15547,41515#DC2JnQgSw0MD62cRoc
1,1,2,5,49,76346#WU9VTKJKFYsybqfl,-17571,64187.27,-45857,-101733,-56586,10127.3,55720.470,44844,65867,12880.0,true,39707,-4317,-54095.47,26088,22051#iIhNQp9jN9wW9liT0v
1,1,2,6,857,63831#vtQTCG26H2DMVcr2,-82239,-82091.88,67509,-43297,-19190,70463.4,-94712.380,53867,-61890,-100112.0,false,-108723,76687,-23411.56,-11307,5096#QEikA19YGSO8TOOt7P
1,1,2,7,3030,118245#uP5gVYyBkVU5bwSs,101702,-107822.6,18715,810,88468,28953.6,121725.000,-97793,-123885,-24832.0,false,124197,-15806,23505.88,104540,88071#5DDPxboPZxKFd7mMUv
1,1,2,8,397,157497#a6asTQU1SSlnbXHl,-52347,-103507.05,-154420,-95077,-25354,91964.4,3622.350,-153804,-54251,52352.0,false,8899,-89797,90386.06,122267,75681#vEXlWJ835pzmqhN2Wu
1,1,2,9,3512,172540#BTPQdJYSuGI63qNV,90142,3850.95,118504,24661,-96789,-163596.0,-40768.570,151457,59897,1520.0,true,-53043,25437,113361.61,-47642,71022#RMezzvvUO0vvwsmh1R
1,1,2,10,126,77562#NJoQ034H7vCZACLd,-72127,-179238.69,-173050,410,125488,127526.7,80513.160,-126276,-145,-5264.0,false,46626,-74646,-185273.49,-163188,99359#Nm5tG1YftHWI81KwTZ
1,1,2,11,885,23755#s5dvagK5lqPJqD5n,223971,-9801.93,-206490,-21216,-189046,134351.9,-81931.800,-132411,49183,-142560.0,true,163546,203338,196787.13,100299,173530#uiFecMe3cpUlyByDa4
1,1,3,1,2140,27917#rzBFzeBWh0juKt5g,25035,482.0,-1220,15646,-18347,3900.8,-29315.930,-6878,3102,-16672.0,false,-4689,27682,-19841.99,-3746,9779#HdmvUg0EHqrIah150w
1,1,3,2,35,29594#aL1dO8OWV93iHzD2,-8910,-35933.93,-63226,43681,33875,-11165.8,46041.000,11371,19846,40168.0,false,-20713,-3025,-37138.4,-2350,38320#tPmAHlyh1B2NlRfprM
1,1,3,3,232,77430#r6D28mC53vPwwcL1,43358,-30375.22,80510,-5835,26536,-36831.6,10986.460,-75138,24292,51136.0,true,-38817,32600,72300.19,18149,46447#KLiqeEL5KxGTToH7AV
1,1,3,4,1211,90421#V0KYSxEkUhlHZTne,-19985,75451.27,-56623,-120769,-69717,13573.0,67488.470,54474,79861,14864.0,false,47092,-3453,-65743.47,30494,25129#GM77XIjwRlcrZ2uzJ2
1,1,3,5,755,77977#7Q2QjBZllW0HRKXc,-101767,-104363.88,84573,-55200,-21873,86648.8,-118331.950,65240,-76543,-126272.0,true,-133941,94391,-30515.56,-15821,5191#596qTkgYEjhZY68V9v
