2,3,11,9,534,5109062#cU3daJTiC2mDtE4t,2690481,3515791.27,-3734963,4026898,1356303,3144228.8,-2975622.090,-911057,-3929247,458880.0,false,-4808526,3314357,-2416162.06,1810739,3462590#jA576ykGzG0FhKhpAO
2,3,11,10,2139,1456816#vpKybnDPkF2XMUwn,-1260748,-5945946.15,4659384,-1014289,-3119185,5117372.5,50877.700,621641,4849399,6199200.0,false,-5331537,1748792,-2870402.35,-2891952,3925497#tFi2K1oQy0qc98ODni
2,3,11,11,1046,4965583#54e1dbhWzP6TtrUx,-5096512,5764856.74,-3934742,-5817073,-2417920,2040861.9,-2810537.370,-4607177,6735628,-6746624.0,true,1342875,-4551719,-1401132.43,-3688557,4575743#bdI2jXEzX0anujjBYl
2,4,1,1,2204,69465#72KmxAjI7T7vxBqW,38958,-26423.22,70628,-5384,23841,-32982.4,10563.260,-67593,22144,44736.0,true,-34636,30045,64428.19,15547,41515#DC2JnQgSw0MD62cRoc
2,4,1,2,3535,118570#Rn8Aj1rgin53GQAG,-24813,97979.27,-78155,-158841,-95979,20464.3,91024.470,73734,107849,18832.0,false,61862,-1725,-89039.47,39306,31284#r0j4QR7rOJrTYLmq7W
2,4,1,3,449,120416#lLqJh9x4pG1GQd4u,-160353,-171179.88,135765,-90911,-29924,135205.2,-189190.660,99359,-120501,-204752.0,false,-209595,147505,-51827.56,-29361,5475#qqhVEgdNPFsyynF7zJ
2,4,1,4,3423,264529#O8sYzSD8psJ0BAfj,221758,-240878.6,45022,-5345,192085,73722.7,284448.240,-235272,-279594,-49312.0,false,289635,-41562,58641.88,242605,199625#sfeWNgtbwc4JdH1T9Q
2,4,1,5,3203,382351#TzTU2NB7Yw3OWb8y,-120351,-261331.05,-381376,-240519,-67552,233794.0,7172.910,-383340,-120851,132992.0,true,33439,-224509,229010.06,304515,186682#UFAPIju6mdPELFHItP
2,4,1,6,3573,459134#NKEa9fEfxblPqHhy,251669,9610.95,311389,75316,-247434,-435309.6,-115112.770,404151,156692,2960.0,true,-126175,61947,291441.61,-141420,178698#svf5GUNJwiioVjgHgn
2,4,1,7,2622,210163#tCEFAqnumdYN9YNM,-208092,-492006.69,-482758,-10104,335692,347386.6,228900.120,-335688,-7147,-9296.0,false,131873,-216423,-525113.49,-471841,270879#3apzFQNSi3R6qGT6hp
