1,6,11,10,2244,5688404#84WmazQWp657Nfwm,-2058058,1231208.41,-639302,-6330,6601048,-1480797.8,3299229.280,-2613362,710000,-5655616.0,false,-6433906,-6308447,4606763.98,275001,1002704#CKWbWpg9LlzDyAnAiP
1,6,11,11,468,4637029#UPbpfK7dfsPddTvC,2360774,903260.8,6818668,1720153,3933336,-366764.2,5828967.680,4977947,1773705,-6642544.0,false,-4247528,-2294880,3229894.32,4603999,1686132#2Kljrc8YPcazLqeW5G
2,1,1,1,2517,12628#msz3lUrYqutGEWBr,8116,1594.8,-18200,16168,5036,437.7,-2051.820,-12205,-7464,-3776.0,true,4043,2619,-1383.53,-7479,14083#Pv7LQemXOoYSFo0HR9
2,1,1,2,1676,36531#eCR128SXxZsm6UeV,34533,578.0,-1989,21220,-22842,3279.4,-36139.590,-7825,1572,-20528.0,false,-7796,35721,-24449.99,-5090,12502#5Jjh4VKgFc2ULNZX54
2,1,1,3,35,29594#aL1dO8OWV93iHzD2,-8910,-35933.93,-63226,43681,33875,-11165.8,46041.000,11371,19846,40168.0,false,-20713,-3025,-37138.4,-2350,38320#tPmAHlyh1B2NlRfprM
2,1,1,4,2204,69465#72KmxAjI7T7vxBqW,38958,-26423.22,70628,-5384,23841,-32982.4,10563.260,-67593,22144,44736.0,true,-34636,30045,64428.19,15547,41515#DC2JnQgSw0MD62cRoc
2,1,1,5,49,76346#WU9VTKJKFYsybqfl,-17571,64187.27,-45857,-101733,-56586,10127.3,55720.470,44844,65867,12880.0,true,39707,-4317,-54095.47,26088,22051#iIhNQp9jN9wW9liT0v
2,1,1,6,857,63831#vtQTCG26H2DMVcr2,-82239,-82091.88,67509,-43297,-19190,70463.4,-94712.380,53867,-61890,-100112.0,false,-108723,76687,-23411.56,-11307,5096#QEikA19YGSO8TOOt7P
2,1,1,7,3030,118245#uP5gVYyBkVU5bwSs,101702,-107822.6,18715,810,88468,28953.6,121725.000,-97793,-123885,-24832.0,false,124197,-15806,23505.88,104540,88071#5DDPxboPZxKFd7mMUv
2,1,1,8,397,157497#a6asTQU1SSlnbXHl,-52347,-103507.05,-154420,-95077,-25354,91964.4,3622.350,-153804,-54251,52352.0,false,8899,-89797,90386.06,122267,75681#vEXlWJ835pzmqhN2Wu
2,1,1,9,3512,172540#BTPQdJYSuGI63qNV,90142,3850.95,118504,24661,-96789,-163596.0,-40768.570,151457,59897,1520.0,true,-53043,25437,113361.61,-47642,71022#RMezzvvUO0vvwsmh1R
2,1,1,10,126,77562#NJoQ034H7vCZACLd,-72127,-179238.69,-173050,410,125488,127526.7,80513.160,-126276,-145,-5264.0,false,46626,-74646,-185273.49,-163188,99359#Nm5tG1YftHWI81KwTZ
2,1,1,11,885,23755#s5dvagK5lqPJqD5n,223971,-9801.93,-206490,-21216,-189046,134351.9,-81931.800,-132411,49183,-142560.0,true,163546,203338,196787.13,100299,173530#uiFecMe3cpUlyByDa4
2,1,2,1,1676,36531#eCR128SXxZsm6UeV,34533,578.0,-1989,21220,-22842,3279.4,-36139.590,-7825,1572,-20528.0,false,-7796,35721,-24449.99,-5090,12502#5Jjh4VKgFc2ULNZX54
2,1,2,2,2655,38841#To9xqb8oDDM3ib33,-11126,-50749.93,-81260,61062,45940,-16583.3,59605.460,13048,24620,51344.0,false,-29527,-3883,-46866.4,133,47921#s2RPVru1aeMLps5PV0
2,1,2,3,1774,101325#CSPlwqnQhjRGuCHt,56558,-42231.22,110156,-7187,34621,-48379.3,12256.060,-97771,30738,70336.0,true,-51358,40263,95916.19,25954,61244#6OTkXu3dMU97wqUrUi
