1,13985.0,991#Pu6ZmZCwx1f0YHBbVHdAFhp,-6261.14,false,11717,2068,5767.28,-8579,9675
2,-15086.55,11163#8hh6ZgPSxT11f0ESxFE4O08,-11428.29,true,-4708,-23949,7135.92,-21268,-5593
3,-2877.72,20238#3baAEto4OL4twm0IA80aQ63,-12015.35,true,18853,-19604,-16025.82,39202,-20698
4,-34279.78,23048#nEsUW06PjZUwsux9aqPaaNE,-26189.01,true,-12273,-26612,-34695.36,4612,-1529
5,-45707.5,34101#e9zIrKMQjMMeQ8Dq1MS6dSV,39237.79,true,32586,27910,-53258.59,13019,-31762
6,-39421.48,36503#jPGw7Uum6WksGxDAa3DwryJ,-34494.45,false,-5711,36840,45554.68,66443,47807
7,69268.12,59963#I0kiYZUpGWktB55BlPWKq5N,-50750.96,true,-25156,2644,-75895.65,-55417,50266
8,48135.78,51267#g4cOcCgcqQV9mA7hgr1VZpT,-52675.73,false,51447,25534,-66814.38,-15466,15492
9,70312.84,5071#mI7e6PM7z4XcDOULL4tzLFF,12715.78,true,23363,-50462,88604.59,25721,-19556
10,72673.28,49762#IHHk2eN0ywVZDWZuWvGVTKF,-66725.48,true,70292,-54924,-94179.53,39459,-14870
11,-79661.12,85614#9LXw82rj0Z1lt9IyCHF3shp,104298.87,false,11220,-2821,82061.42,-25916,43919
12,116170.31,74500#RC2zasCnVESrADnnfumpGKN,61706.71,false,28104,84793,111204.57,-33978,104397
13,98789.48,94061#Lih0TlEVmqwrwDyBr9Fq29L,-59365.15,false,6111,-108290,-47915.9,58579,-42156
14,-73848.67,94058#EkXePcEuQ6qGRwN1PBENVZZ,56925.31,true,30339,-16600,-115508.33,82547,57093
15,86246.95,99225#o0CdQ2ayC0T5NjcsE41E60Y,127197.51,true,31968,80696,-106487.44,77594,-143239
16,35018.26,38896#gjG5My7YVwJYzSqv5ESF3nT,-16135.34,true,136088,-138411,14518.36,135826,95367
17,-44060.47,151425#Zos1z0HusrwtKcRFVU3wR5b,58251.74,true,-71274,10624,92259.28,45022,-1281
18,29217.24,82897#20jzXXwTSgGxV6NlNN1KETp,52493.7,true,8744,93662,-125951.42,-152534,650
19,158289.95,92418#8KFqEHGjndEdAbWHeIQY8jX,-82264.16,false,-90074,-75619,-161357.57,-29855,120828
20,-122957.96,178289#x8nKT9xIBcuekvqo8ou6HgP,-184882.45,true,62923,108947,69228.49,19844,113978
21,137494.12,210209#kWFQme0hd8noSsTI8rmistW,128478.83,false,178905,178200,125260.13,32575,24147
22,53317.14,15476#EaQtFhVRembHoeQf1WzsClL,-186510.3,true,-20153,-143592,117170.46,-184576,-163872
23,77769.67,115154#2WhPB3FsbCBhTNuT0i9gigr,191637.12,true,-198543,173359,-16686.71,-102060,50697
24,-63754.54,230939#ssF47n1TVpegjnN13Vlh4hH,35947.09,false,-48316,41669,49142.6,-73882,-214444
25,238936.3,173737#5gIEfgNXBKIHyhLKnwbOajb,47542.73,false,-162654,185681,-93948.89,-101395,216160
26,199091.61,45286#yBBC2GC0R0KAysItTmofyB5,-17178.73,true,227638,164100,94530.71,214821,235140
27,63123.76,57342#Igqdm6vSTO62IXMV7Zmpyw4,142722.03,false,16313,61972,110408.36,64691,69490
28,161021.31,212244#jz9yDFfGREiMjkH3cHxIIbj,-217141.92,true,202750,232114,35520.18,-45415,-95699
29,-171985.23,29638#IwtYsKqeLE5je1rHqBi8JNL,-265093.44,true,-170941,-187064,220484.81,-79718,7188
30,159016.52,115803#NYw2kiPfjNCSb4tbUfMXwwc,186356.06,false,163558,193728,-247948.12,-144337,63201
31,-176935.28,307180#23SC60WoYTtdHFhSSYczNRd,25431.85,true,-143344,227942,-305155.57,67012,-121109
32,314800.2,51207#c1lhZtnSVZ0H7m58kdY1CRh,-186257.56,true,-259292,-186226,-92288.33,-8695,-242128
33,-155037.53,230555#ypl5rEMhkDyCfIak4eeTvvY,-333606.9,true,101202,3928,-165054.64,52502,190023
34,-33089.53,190873#EdNJFZOKU1AGQs0rUrrbLmK,-127491.53,true,-65295,287608,-149936.75,-180061,23671
35,29958.32,204685#ERm8NMJIQQBtU9zJegqicIq,-70483.97,false,-221255,304994,245227.56,-124523,-125073
36,-184014.34,283956#qE1DOi8sIomzu6kf6m4lM72,43418.84,true,-246194,-294219,57312.23,-315357,222296
37,-247963.95,66467#P1lQRezlKiOf4qQ12M3jTLx,-136924.2,true,241884,71734,-8323.18,339115,142645
38,358810.84,207932#abHcGWiWtSB6wZK4Hu9tHRV,-335222.9,false,280687,-8196,-355412.79,-156801,15722
39,236910.48,200505#9ZGRTtpgQsz3S9wGe9j4Poz,177222.27,false,39696,302909,-155199.16,226219,-35724
40,288664.1,74532#pURtZbs5JbNn69l6NZGiu73,1915.73,true,363474,-31697,-27658.96,-120357,-135693
