307,2954068.0,2208968#WGXcqdLvqqFcrTrFIPrvbPV,-2114751.0,false,-1441873,-294007,-3027895.65,-2782444,2212309
308,1507335.8,1775481#xjr3lXANLGYdS8CJmikg9ik,-1953475.8,true,2060109,1269406,-2524414.38,-733366,579942
309,2657512.8,80065#V6BoOWBys0nslXyhk5w42zh,516715.78,true,1037024,-1966901,2978204.59,689921,-788717
310,2074273.2,1375132#xNl7xDaLKXghaWI4WVsHfZS,-1871525.5,false,2241653,-1614756,-2964579.53,949284,-208862
311,-2422061.0,2345451#iS2XqAzYCjdauhRiL2sCeBA,2955498.8,true,569061,34804,2102861.42,-850616,1033709
312,3101770.2,1708003#3fYflvrWKOlD6GB7DIsplAn,1808906.8,false,513015,2107498,2684004.57,-1123578,2612316
313,2402789.5,2262110#NgGM9X2KLYlhmHUqXqK9W38,-1345765.1,false,269796,-2441003,-979115.9,1447729,-1197450
314,-1585848.6,1952483#MWm3yCyVmoqbvuUzLAN7G3Q,1309725.2,false,868302,-528835,-2486708.33,1945472,1483818
315,1929447.0,1892973#VsDI2Rp5qvIAJjIU42NnBNV,2507997.5,false,749316,1640618,-2180087.44,1464944,-3110884
316,875018.25,765499#R2PwHQRheuUMKiM4SWByqI6,-275335.34,false,2778605,-2695842,220918.36,2578426,2033013
317,-893660.5,2740959#5kuheJSZ4nI0w9W6iTreXBC,955851.75,true,-1320555,213826,1882659.28,1000933,-156528
318,586017.25,1447414#RfcQyJkazVlqpymOTeuyPOS,825293.7,true,33368,1600679,-2271551.42,-2849159,-127317
319,2644690.0,1449531#SZH66wkpXNTzihU8zJo5KMV,-1450264.1,false,-1662533,-1332481,-2863757.57,-499580,1879218
320,-1980558.0,2822651#yjfCM8I6bgdcwXQmNHlfnaf,-2896882.5,false,909988,1790897,1110828.49,358880,1881947
321,2163094.2,3132641#esgYidTIu6iWndMDSLA7wpR,1966878.9,false,2735733,2691477,2002060.13,516436,235935
322,710917.1,172646#OBsU9RDJWlBNBSQyeXXM0q0,-2744910.2,false,-190271,-2119410,1830770.46,-2686012,-2264856
323,965769.7,1563065#V6BoOWBys0nslXyhk5w42zh,2601237.2,true,-2680164,2468704,-175086.71,-1483410,710001
324,-985354.56,3068267#g4cOcCgcqQV9mA7hgr1VZpT,559147.06,true,-619696,565988,725942.6,-1004032,-2843038
325,3152536.2,2215714#ioZXhaHAcoVLroMcUFonnZE,561142.75,false,-2140812,2491883,-1106748.89,-1234822,2802013
326,2479091.5,517864#avpLQJRpIYDuAUwCOeWQCoU,-170778.73,true,2802241,2128122,1102530.71,2771196,2960778
327,773523.75,660225#o0CdQ2ayC0T5NjcsE41E60Y,1654722.0,true,117662,833107,1420808.36,717491,778108
328,1913021.2,2419509#2KwvgULYALRb5FS6bVNbPOd,-2473142.0,true,2304382,2682751,510720.18,-542365,-1051313
329,-1947985.2,296602#mR1Jd8ac4yqtj9huvyRRcw3,-3053893.5,false,-1967779,-2224373,2423684.81,-948368,165321
330,1651816.5,1235247#ptcc5FaLas36lWMCjrMKksA,2005556.1,true,1745035,2040291,-2777548.12,-1655866,792996
331,-1842535.2,3265657#WjCc0q8dVvplATbUKTSha0Z,222231.84,true,-1564681,2390237,-3185155.57,672262,-1354634
332,3266800.2,492498#o1Ft4Ys1SirVScP8FftVs3H,-1923857.5,true,-2656538,-1941166,-908288.33,-43870,-2449108
333,-1585437.5,2294243#xEjGsbVoFe0wdkWWjK5PoDE,-3314407.0,false,1026390,-23272,-1739454.64,588902,1870047
334,-282689.53,1869163#8hh6ZgPSxT11f0ESxFE4O08,-1164291.5,true,-561717,2906293,-1402736.75,-1810597,211480
335,245958.31,1924945#QA276rbGJ8yn2dNEY2P6VQh,-689684.0,false,-2111024,3001655,2400427.56,-1165523,-1268217
336,-1691214.4,2649747#heI7X2ImaCJ5np0Rg2PGbtq,408218.84,false,-2215688,-2759535,527712.23,-2979957,2040365
337,-2215964.0,585158#3RttG5EOidmUwz8PQHdho9V,-1260124.2,true,2160192,729655,-128323.18,3133240,1260526
338,3262810.8,1822772#2JvumhPTrcUasEIynl8y9qh,-3004023.0,false,2441845,-17217,-3201812.79,-1365501,75794
339,2123310.5,1720926#QKhNuH80469NQ14ag4Jrfz1,1492422.2,false,421134,2594081,-1412799.16,1928044,-274233
340,2400664.0,593040#0sCCRh9hQfDtrB3dsjZ9xBK,88315.73,true,3154593,-257513,-258058.96,-1067193,-1115721
341,2593045.8,2689255#Q8WflBjL9bQgZ2VKpv9nOo4,1524076.4,true,591365,-2085896,-2980049.61,-2125088,3273343
342,108059.33,2924547#KBkAfpXVMdeyuzQdXtwAK8A,1495227.1,true,-3085893,-510284,2584860.07,2852863,2268969
343,-2670761.0,560656#W4Js5FaLyVLRQjEmoXvtkJ0,-2974314.8,false,-777404,-2932590,2378610.26,2918902,-3383155
344,433639.62,92447#VhYk5RKvm6VldPDk66e4jpI,868286.25,true,563637,1298249,3149380.43,3091169,534708
345,-452462.88,810115#f9GyF0S615JOSK6vnMQ9VKk,3334542.0,false,493226,1167114,-1147192.8,1304809,750957
346,2679918.8,2695224#UxdlTu7TsnvNc1STbMgRmKS,1546471.4,true,3207978,-3411695,-57809.6,-1520919,2025838
347,95784.67,2456213#YXYWxVEZkhw4JAjuUZ7IqXu,-1663801.6,true,-1608537,-2390,1684528.64,-1634638,3303772
348,-628041.7,1222049#Y41itYuJZ6cza09fTMW7lTL,1783443.6,true,1212671,-3200478,63033.54,2715263,-2670412
349,1963215.2,2299348#uWbn7LQU8DdOs20tCbxh44G,2226003.0,true,3298371,451571,2571563.76,-2472946,-256133
350,-138252.34,1581857#wj17rs0aEwD0uF7pqXUnWak,-1027172.25,false,1655071,2935922,2728569.26,-2275908,-1535387
351,3485985.0,212237#YT5Sefb7xi5BroREFvXOSs4,-521461.12,false,2186536,-184551,2441767.28,-1120529,1561061
352,-3117486.5,475207#c1lhZtnSVZ0H7m58kdY1CRh,-3505828.2,false,446553,-2813400,-452064.08,-3258394,-50291
353,697122.25,1322252#BZylxP88NTHS8ngpsDS1kVt,-1865615.4,true,1397724,-1565617,-2183225.82,3498515,-2943453
354,-3450279.8,1485593#oSzDAkW4liJsenPFpnpzKoy,-1963789.0,true,-836638,-1566742,-2745095.36,950224,-475901
355,-2694507.5,1846261#qhNso1QmzTHUtKOKr5S8RGP,2721637.8,false,2010125,1360328,-3536458.59,1552361,-2468374
356,-2105821.5,1630910#TCP7RMyzKAMl4clsRGW444j,-2308094.5,false,-743539,1946272,3125554.68,3387856,3405466
357,3434868.0,2567136#gVxz7gSVTIHhxyay3u10ehY,-2458751.0,true,-1677993,-343449,-3519895.65,-3236949,2572650
358,1750535.8,2062850#N46FUBjLSSthYmSBEiXhAvy,-2270275.8,true,2394886,1476718,-2934014.38,-853016,674017
359,3088712.8,92564#1QGsgEExNocm5PFsiKxl1Y9,600715.75,true,1205968,-2286308,3459804.59,800621,-916910
360,2407873.2,1596027#BqCGF07xonzxBADjJeqOJZ7,-2172325.5,true,2603546,-1874728,-3442979.53,1100922,-241194
361,-2812461.0,2722091#I4Bw22s3h80UlE6F83w15oQ,3430698.8,false,662035,41075,2439661.42,-988066,1198674
362,3599370.2,1980253#3akkhwGRJaASPwBF96VP7pR,2100106.8,false,593833,2444616,3112804.57,-1305178,3030303
363,2786789.5,2623451#iS2XqAzYCjdauhRiL2sCeBA,-1560165.1,false,313743,-2829788,-1134315.9,1679254,-1389999
364,-1837848.6,2262221#02zPSPhZEiBA9FmhYaboogC,1518525.2,true,1007963,-614207,-2881908.33,2255959,1721605
365,2236647.0,2191931#tdXKaKGJ3LVNJLC04tnkg0U,2904797.5,false,868874,1900605,-2525687.44,1696169,-3605492
366,1015018.25,886599#lNSuim2ukvMXefcIdeLkQAD,-318535.34,false,3219024,-3122080,255318.36,2985526,2355954
367,-1035260.5,3172548#M9NccQEkUs0QCX0en1ySdWV,1105451.8,false,-1528768,247693,2181059.28,1160251,-182402
368,678817.25,1674833#fs9VslEJAxtd5IWoTEg5RUQ,954093.7,false,37472,1851848,-2629151.42,-3298596,-148645
369,3059090.0,1675717#OJGhLkN9lr0W6sQIIwSwI4q,-1678264.1,false,-1924610,-1541958,-3314157.57,-577868,2172283
370,-2290158.0,3263378#sgbsishfchZmX2qoj99dfQB,-3348882.5,true,1051165,2071222,1284428.49,415386,2176609
371,2500694.2,3619713#XtIlNpsNr9BOy6yf049Il52,2273278.8,true,3161871,3110357,2314860.13,597080,271233
372,820517.1,198841#ajjeNI9vnb7AuvYbKsRMFpK,-3171310.2,true,-218624,-2448713,2116370.46,-3102918,-2615020
373,1113769.6,1804383#3ZSKwcBp9CK3zhuT5azalfG,3002837.2,true,-3093767,2851262,-201486.71,-1713635,819885
374,-1138954.5,3541155#PsPsQ9VxYqDCyvMXSzN0gDU,646347.06,false,-714926,653374,838742.6,-1159057,-3281137
375,3638136.2,2556043#XPMJbcJOB0AJu3FcFcjEx3l,646742.75,true,-2470505,2876250,-1275548.89,-1423726,3232988
376,2859091.5,596627#tl0OB5XPIOcf6mMAiqZPXOr,-196378.73,false,3231342,2455459,1270530.71,3197258,3415051
377,891923.75,760705#odvWClUEdZSTtc2BaHMRnlF,1906722.0,true,134554,961629,1639208.36,826291,896211
378,2205021.2,2787386#szQcEjIVEYfn5k0GKiqJ2qf,-2849142.0,false,2654654,3091191,589920.18,-625190,-1210582
379,-2243985.2,341096#ELy5mUVwB10IjhZ3g78pYxZ,-3518693.5,false,-2267252,-2563925,2790884.81,-1093143,191677
380,1900616.5,1421821#4XaGJZd2MpkkgCWIrwp2T8c,2308756.0,true,2008614,2348052,-3199148.12,-1907788,914629
381,-2120135.2,3758736#SqoZTYHsEfTgM2AvmVbSBke,255031.84,false,-1801570,2750620,-3665155.57,773137,-1560222
382,3758800.2,566047#qMp86yRlq1YYx8BtT66AZVt,-2213457.5,false,-3056079,-2233656,-1044288.33,-49733,-2816938
383,-1823837.5,2638191#wGJLuubnugyyyC5HtqHkPiP,-3811207.0,false,1180588,-27805,-2001854.64,678302,2150051
