168,1989,-325028.2,-1289872.0,1440365,1035600,-1070737,-141376,true,1469809,-77700,-891801.8
169,3697,738226.0,-488448.0,-335241,-623113,-1093008,1224803,true,926890,-769894,-430642.84
170,3264,-57110.5,-453296.0,-254077,-1310235,-513586,630873,false,1514651,1155735,-322121.4
171,2066,-1233249.1,-819152.0,740397,-1045264,1027437,-130247,true,-46476,-602548,1616203.9
172,3212,-701905.3,-334992.0,-1301106,1517464,-580787,1574374,false,408124,-1167163,-1089356.1
173,3613,-633469.9,293568.0,1717144,-1508579,-752666,-1532060,false,-363977,-629143,-1443364.9
174,818,281255.9,-1051248.0,1718894,753610,1053070,1147914,false,1651548,-184562,492645.88
175,1734,399565.2,491424.0,-606280,-1341628,-1276745,-346277,false,-396580,-171929,-472029.4
176,1652,1322433.4,-1147504.0,-225673,-59593,802787,-361615,true,-613118,-928021,-1749959.6
177,2288,1645812.2,-517168.0,1223883,1038825,1076377,91959,false,725249,135745,1686444.2
178,1895,-1574831.2,-1286784.0,-816790,-839440,1273402,-1123259,true,116006,1407898,-453287.1
179,3605,924659.0,1558208.0,-1170552,1375104,-1278963,-1240958,true,-272449,1156820,1338876.4
180,1542,500000.8,699424.0,1517916,-1486595,-144848,1422809,false,1454044,-779600,64609.36
181,1235,-1109516.4,634368.0,292286,-542259,-1557633,-811608,true,-1022550,1385008,-269727.3
182,3597,1534354.8,1490064.0,797655,1448278,852692,199636,true,134387,205857,-682124.3
183,3139,-1811938.6,-943648.0,184234,639101,1207212,-111292,false,1193360,-1113934,-867495.94
184,2047,-16407.2,907488.0,1588330,-1350268,-219566,1634631,true,630389,1087785,482990.2
185,1658,1189495.0,-111472.0,-16532,-1027108,-198169,1489320,true,1485624,997596,-865183.5
186,3598,-480785.5,984304.0,1294797,706548,1392528,-1396138,false,-955434,1499143,-1578743.5
187,3105,1849099.0,297536.0,-106944,-766529,418944,94465,false,-1203099,-1578675,831120.3
188,1063,-544652.8,1397856.0,-1712714,-375421,-134868,1022240,true,-368748,-1358527,-1351439.4
189,755,-1471289.3,718624.0,-117465,471200,-706237,1449264,true,771212,-219550,221473.28
