836,2452,-2185449.5,4447504.0,5812784,3149775,6273696,-6291613,true,-4273684,6717668,-7080343.5
837,1730,8266191.5,1337536.0,-472407,-3450730,1893781,431074,false,-5371549,-7038675,3691120.2
838,1019,-2406259.3,6233856.0,-7604314,-1691066,-596895,4590675,false,-1677848,-6052177,-6031439.5
839,2295,-6560054.8,3173024.0,-546790,2082290,-3156308,6454277,true,3451812,-946900,959873.25
840,2757,1447433.0,-74128.0,4291387,5051245,-3809395,-2431552,false,-7134707,6056459,-2680625.0
841,1650,4546140.7,8163552.0,481662,4352449,-7488524,6901918,false,507458,6046935,6899019.5
842,3232,-5414570.8,3843936.0,-7136373,-7228140,624298,5424476,true,4493177,5807394,6994438.5
843,246,-7441596.7,7216448.0,-4814710,5733128,1500265,-6516380,true,-2274086,-6161215,7368722.5
844,399,-6532091.5,7813392.0,-1858710,-4979344,-3696724,880678,false,62010,-3800892,-2887361.0
845,3387,-4162173.3,7201264.0,-3360822,8323370,-4394519,7609584,false,5738417,2569797,1616080.5
846,1566,-4010414.2,6293536.0,1346492,6425575,7253430,-7311545,false,-4957124,-7946789,2180541.0
847,1342,3688707.3,-3881360.0,-5688453,7090267,-5347586,2833852,false,-2345173,-276947,9678.93
848,2253,-2380560.4,4166608.0,-1613754,3044495,2278662,1978309,false,3999362,7545663,-1068090.0
849,346,2656839.4,2497984.0,8182946,-5367066,-3960385,1020819,false,-7871096,-7664363,-8034100.5
850,2344,6088877.3,-2560528.0,830858,3070903,-3519953,-6626501,true,-3645212,-6784309,-4393755.5
851,2983,-2164907.7,6082208.0,-5623452,1363174,-480395,-5953423,true,781145,7407638,-2310353.8
852,2296,-7564980.9,2962016.0,3193692,4675780,4174772,3482068,false,-909090,-7429768,-7037266.0
853,472,7517721.9,3502720.0,4349508,-123496,6644077,7933749,true,7193989,6267026,-7021093.0
854,2948,3136805.7,4283568.0,-3727348,7298464,-6181970,4373616,false,-6162655,7445024,-8493621.0
855,362,3741329.4,-4121776.0,198638,5006129,3155654,5423219,true,5202433,-5853136,-5214108.0
856,2489,-3793670.5,7448496.0,8095042,-6388490,-2569355,-4659579,false,916353,4584072,-910679.56
857,213,261341.1,-1899856.0,7973360,-2362958,7886641,2623605,true,-961541,4876664,1361709.6
858,2212,3135591.6,787520.0,-1675896,-6935714,2277765,7615132,true,-7385473,-4236638,5207152.0
859,1392,-5342348.7,-1721824.0,-89883,-131251,3490591,2906721,false,103876,-4167253,-8458917.0
860,935,-2788043.2,-1950128.0,5804846,3066663,1708147,143824,false,-1257941,436054,-5429531.5
861,3363,-2119474.0,7779024.0,2929409,-3723318,4609938,-7866331,true,7668747,3175864,7951682.5
862,84,-5656408.5,6876768.0,2313832,-3306791,793830,-1520207,false,-3901573,-2239197,-5076896.5
863,1843,-741636.1,-5193664.0,-4785611,-1090335,8139661,-4581787,true,1867420,6735541,3585745.2
864,1566,-8198557.3,5290320.0,-7547360,-2576092,-7607569,-6960053,true,3244383,-2864543,-5703219.5
865,1706,1072115.4,4519280.0,6275378,5565594,-8610447,6503103,true,2274066,6002470,5612714.0
866,498,-5501296.5,-896944.0,-7832981,-5309875,-2763984,-1574026,true,6849485,3460782,5809993.0
867,633,2373033.9,-7542064.0,8237736,-924777,-966243,-7588045,false,-1635482,1764675,-5320077.0
868,585,-1643499.2,-6643472.0,7454765,5370133,-5515646,-728207,true,7592709,-377755,-4632602.0
869,213,3831358.0,-2538048.0,-1758341,-3188186,-5608715,6303800,false,4806290,-3975894,-2222642.8
870,2728,-316733.5,-2357296.0,-1291477,-6714515,-2644897,3255026,false,7714551,5940585,-1677321.4
871,442,-6295201.1,-4190352.0,3801847,-5323867,5211813,-681427,false,-277476,-3034698,8201804.0
872,2438,-3542806.3,-1701392.0,-6625306,7696294,-2905046,7970911,true,2065374,-5903013,-5490956.0
873,2899,-3199032.9,1469568.0,8634019,-7579077,-3818197,-7715265,false,-1868977,-3154743,-7244965.0
874,2742,1440679.9,-5307248.0,8657665,3754489,5260364,5749840,false,8333398,-921662,2441445.8
875,2210,1974705.2,2451424.0,-3020230,-6693009,-6420800,-1740733,false,-1980680,-863529,-2376029.5
876,948,6565538.4,-5717104.0,-1106798,-313427,3976265,-1823670,false,-3024618,-4582021,-8671560.0
877,1228,8172920.2,-2555568.0,6065433,5116682,5312091,479619,true,3607499,688745,8372844.0
878,2379,-7784125.2,-6315584.0,-4061640,-4138218,6285913,-5523578,false,587456,6958198,-2200487.0
879,2648,4539767.0,7639808.0,-5716352,6748738,-6288408,-6121211,false,-1312299,5719595,6602876.5
880,3322,2463192.8,3454624.0,7416116,-7263702,-712128,6964737,false,7077844,-3845600,277409.38
881,29,-5391269.4,3120768.0,1440286,-2663119,-7601342,-3921106,false,-4999950,6730208,-1322527.2
882,1317,7397666.8,7190864.0,3853855,7021706,4137743,979807,true,635587,1025557,-3302924.2
883,798,-8710753.6,-4550048.0,862884,3085454,5828031,-569659,true,5756548,-5396884,-4160296.0
884,2273,-77804.2,4390688.0,7618130,-6451175,-1038258,7886730,true,3010389,5260044,2319790.2
885,860,5664000.0,-525872.0,-65182,-4936755,-930425,7123312,false,7132524,4799646,-4124383.5
886,930,-2316577.5,4713904.0,6160322,3337715,6649171,-6668188,false,-4528934,7119093,-7503543.5
887,1911,8759814.0,1417536.0,-500519,-3657207,2007230,456967,true,-5692199,-7458675,3911120.2
888,3023,-2549459.8,6605856.0,-8057514,-1792270,-632435,4865170,true,-1778548,-6413227,-6391439.5
889,2987,-6951498.3,3361824.0,-579815,2206220,-3344775,6839278,true,3658012,-1002850,1016673.25
890,2067,1533579.0,-78928.0,4547137,5352314,-4036397,-2576616,false,-7558832,6416559,-2839825.0
891,1124,4816076.7,8649152.0,509887,4611082,-7933253,7312288,true,537908,6406681,7308619.5
892,3137,-5736469.8,4072736.0,-7560398,-7657193,661899,5746271,false,4759577,6152294,7409638.5
893,972,-7883511.2,7644448.0,-5100032,6073467,1589074,-6903026,true,-2409536,-6526665,7805522.5
894,2261,-6918621.5,8275792.0,-1969035,-5273781,-3916306,933382,true,65160,-4025617,-3058561.0
895,1674,-4408001.3,7626864.0,-3559572,8816178,-4654797,8059629,false,6077654,2722435,1712080.5
