1531,-8504935.0,15099565#oWxMz0UKsfjrHPTa4oASL3e,1009431.9,true,-7250029,11039417,-1.470515557E7,3093262,-6288734
1532,1.50748E7,2257662#uB6J8PrbLb8AryZIL9lOR1N,-8874258.0,true,-12245522,-8960926,-4172288.33,-184570,-11277028
1533,-7307037.5,10548995#5XpOKV6TprD2Fai8F4eQe8E,-1.5237607E7,false,4727142,-132076,-8037054.64,2734502,8590143
1534,-1281089.5,8582323#8Jj5Bd77O6UMgrNYfyNp6Hj,-5311491.5,true,-2547405,13381033,-6413936.75,-8332741,962716
1535,1109958.4,8805985#9RkSz1t0YePsInlRN5DnWqe,-3166484.0,false,-9670100,13788299,1.102122756E7,-5329523,-5840793
1536,-7720014.5,12112911#46U9qKTDQRacYImVrPSRvMl,1867418.9,false,-10093664,-12620799,2409312.23,-13638357,9312641
1537,-1.0087964E7,2659922#EgqkqgOnLv3AwanBElkLBhK,-5752924.0,true,9833424,3361339,-608323.18,14309740,5732050
1538,1.4878811E7,8282132#xNl7xDaLKXghaWI4WVsHfZS,-1.3679223E7,false,11086477,-53301,-1.458741279E7,-6200301,316082
1539,9668910.0,7802610#WgPxr75PNWwG0JyvSRCowqm,6753222.5,false,1946886,11758769,-6443199.16,8735344,-1228269
1540,1.0848664E7,2667072#X8YtbPqJU7ZLe1zDvbSpsog,433915.72,true,14319069,-1160777,-1179658.96,-4854537,-5035833
1541,1.1713046E7,12151855#WqQsyEo5RfVCh07Ui9Y64sW,6900076.5,true,2683709,-9418292,-1.350164961E7,-9577160,14758291
1542,511259.34,13152867#gbwAbBuau0YZsKZcn2hPInP,6717627.0,true,-13897293,-2275676,1.164726007E7,12835207,10219581
1543,-1.2040361E7,2504800#rgyrOaxpmxwp1sBIjcHf3fq,-1.3380715E7,false,-3500048,-13213038,1.071141026E7,13123474,-15190171
1544,1969639.6,391535#OgxGybG4MhNmlcmcbtZ1qIl,3882686.2,true,2556897,5816933,1.417018043E7,13872641,2430828
1545,-2026862.9,3610243#xEjGsbVoFe0wdkWWjK5PoDE,1.4950542E7,false,2229230,5231670,-5159992.8,5866009,3333789
1546,1.1972719E7,12030732#lL87yjrg5BGgUSK2S2IPOiH,6884071.5,true,14357334,-15233591,-288209.6,-6803919,9085414
1547,460584.66,10945589#IRmNs1fAlo16dTRmaAXnDku,-7404601.5,true,-7138317,-12998,7502128.64,-7273438,14730364
1548,-2778441.8,5425313#FrXoPFbKbnVB1nQwwOnWKA6,7946643.5,true,5405843,-14261178,255033.54,12095063,-11870896
1549,8721615.0,10202008#cdE25GgfYYUsbOthL60WI5G,9886803.0,true,14616735,2033819,1.140356376E7,-10978546,-1167689
1550,-637452.4,6988325#Lzzo5t8FTYl5Y6RuaUGoDb6,-4521572.5,false,7296871,13007150,1.211736926E7,-10106868,-6819359
1551,1.5389985E7,936509#2KwvgULYALRb5FS6bVNbPOd,-2287861.2,false,9643060,-824391,1.079376728E7,-4932929,6880097
1552,-1.3754287E7,2066215#vhGGsyxh8IoLrPC4uWzPNfL,-1.5486628E7,false,1993737,-12377232,-2026464.08,-14357110,-203543
1553,3097122.2,5786300#4xQbsWEpMkqYsKFYKWMGwUr,-8220815.5,true,6125280,-6866233,-9613625.82,15359015,-12964329
1554,-1.516228E7,6500033#G2wWqP5LzV8r3TZKLvNiVRp,-8606989.0,true,-3663034,-6847186,-1.203789536E7,4192324,-2102321
1555,-1.1776108E7,8059381#rfpHL8qdcYA0IzlTq994YCb,1.1918438E7,false,8790257,5928620,-1.547885859E7,6830105,-10822474
1556,-9190621.0,7097450#poQ4R1QQMHyAzQ7XUWr5I9n,-1.0103294E7,false,-3273235,8492896,1.368555468E7,14775556,14917438
1557,1.4974068E7,11163156#ShM0Vl8UIHjh3XToRq6mQ0D,-1.0714751E7,true,-7344861,-1530057,-1.532789565E7,-14145057,11220822
1558,7587336.0,8959706#vRfynyCV675DGwoHbO1LP63,-9873476.0,true,10429534,6452206,-1.276441438E7,-3724616,2931817
1559,1.3437513E7,392540#PZooi201CIHCrKjhVzQQUDc,2616715.8,true,5260612,-9952064,1.501820459E7,3457421,-3993554
