2,5,6,3,1004,1399041#IZjaXcJDtYUS0XwP,-932509,199407.36,605025,731632,-25572,1329653.6,-890524.190,-371233,1449431,-1151920.0,true,-742673,-725234,1773887.3,-1506197,461514#TvOL54PWm7B6ty7dMy
2,5,6,4,789,881677#KevhQ7yuPWBRwadP,1067874,394452.48,-2275333,-1038464,-219989,-1322524.2,-1050187.910,-1855861,1855826,547920.0,true,443639,655447,-1811009.33,-565114,1983809#Pr6n8Ckt8mqXRT43Sa
2,5,6,5,2008,1044927#d92CcfEIqvdzHadm,415123,975616.92,-394526,1049863,794289,-2138424.8,2699159.050,-2825773,-29862,2034768.0,false,-2844211,-1057109,2616382.5,374537,1251758#DqkZ882VLZxCB4VtxP
2,5,6,6,3483,1653945#12C6f05rZbSx9sIL,-191804,-30883.04,3077809,2563941,3172089,-745551.4,2924800.610,-47008,17234,-3163520.0,false,-2474897,200526,1176692.9,-1881600,2377574#435JMO3mn0Sk8ON4lP
2,5,6,7,3392,986236#FvcA8Gs3t7MOmCT8,-548666,2864703.6,-3077140,-4093759,3622251,-1881337.6,594749.420,3581601,1511333,678448.0,true,3695048,-1239326,2843997.02,-1370180,1354421#7hRAvjw5HGygvUOBjT
2,5,6,8,1287,4241955#PsWLaQ6DH6DE7a5N,3604828,-1659786.29,1431671,3303448,-2856934,-190010.6,3724943.380,-1794615,4568966,-4156480.0,false,476515,2474239,-131537.95,-57532,4165889#FrSE2Eme41snjUNQkR
2,5,6,9,1518,5073050#CmtymUFMbiERzLWs,3096721,-1259657.02,-5180288,-1246936,831771,-2022875.2,1160952.010,-1797147,1922317,122480.0,true,-1049639,-592395,3201069.68,4270594,4107157#W9ZnMrHpnfS4sIbd0q
2,5,6,10,3466,2592181#uXV3cEGr8A5WEgdD,153308,306275.62,-4830831,-155224,4181098,-2162578.3,-5367475.000,4360738,2604098,3108416.0,true,-525367,2827739,-23754.19,-1299144,4931084#GfIRUWvd5eikjEXOZa
2,5,6,11,3233,3388515#sZEkJxl6bwmckQV3,-1624649,5259995.7,-3121922,-984703,848421,5611750.6,-2282110.110,810788,-3646960,-3394432.0,true,-729048,6094074,-4251554.74,-1212763,1670740#9IpWM0PWbGv4j8xgGM
2,5,7,1,1337,66023#005O1TUZapIgtmMQ,695043,-34377.93,-639450,-84826,-609598,443300.1,-259469.880,-434979,169261,-442080.0,false,539238,664714,608435.13,333057,552039#xKtlF9Hi9OZEO1ncyO
2,5,7,2,2927,1089821#rJX9yxm751W9NDOg,-723109,153967.36,469505,570028,-20692,1035253.2,-692392.190,-289653,1125536,-894640.0,false,-579574,-565154,1380927.3,-1172014,360754#osrADheWS98f3dYF16
2,5,7,3,3060,772473#xJfIIzgk9HaBDBbo,934734,344052.48,-1990007,-909298,-192187,-1156208.1,-918064.910,-1622746,1624672,479520.0,false,387592,573253,-1583969.33,-495176,1736467#mi5N7COJjH3uehY2w6
2,5,7,4,1804,975926#4K8Lzm5tTPR2vH2w,387993,910336.92,-368596,980024,741419,-1996043.2,2519561.450,-2637483,-27237,1899728.0,true,-2654701,-987269,2441662.5,349599,1168670#1PSoifRwccdOtdutLb
2,5,7,5,1145,1608199#Vmqsox1y2uwA50Xm,-186249,-29923.04,2992098,2492525,3083909,-724774.1,2843435.410,-45962,16974,-3075680.0,true,-2406247,195126,1144212.9,-1829363,2311622#Y1UjOZjNCIS3yYu0Vo
2,5,7,6,3392,986236#FvcA8Gs3t7MOmCT8,-548666,2864703.6,-3077140,-4093759,3622251,-1881337.6,594749.420,3581601,1511333,678448.0,true,3695048,-1239326,2843997.02,-1370180,1354421#7hRAvjw5HGygvUOBjT
2,5,7,7,3489,4330267#m4GnX32zUH3DQglj,3679798,-1694186.29,1461606,3372182,-2916454,-193772.6,3802547.380,-1831965,4664356,-4243120.0,false,486405,2525641,-134257.95,-58872,4252566#TCSrictT9tcUNxHoub
2,5,7,8,384,5260684#JdV4zhbWrpf3YqON,3211169,-1306377.02,-5371883,-1293022,862687,-2097874.4,1203714.410,-1863397,1993597,126960.0,true,-1088649,-614295,3319789.68,4428525,4258962#E4WnlCTzgfVbKlLOz8
2,5,7,9,3032,2721580#WSq2KmyzSA4IFhNr,160898,321635.62,-5072421,-162516,4390123,-2270527.9,-5636157.100,4579138,2734238,3263696.0,false,-551812,2969309,-25194.19,-1364599,5177410#qMRVEhxqZIpMCPHwf1
2,5,7,10,1725,3593403#rdDT5dVtOIZ9j1j9,-1722609,5579355.7,-3310882,-1044608,900261,5951969.0,-2420145.310,859648,-3868040,-3600512.0,false,-773288,6463898,-4509474.74,-1286383,1771410#qMRVEhxqZIpMCPHwf1
2,5,7,11,982,6622641#EHuzgouZJj2900IF,3485561,4557711.27,-4841827,5218428,1757407,4077548.0,-3859749.290,-1182537,-5092343,596864.0,false,-6231750,4297845,-3134242.06,2345828,4486750#QA5fKdEWAUTUAbHgdZ
2,5,8,1,219,625992#tm9vN6w0lhoCoIhc,-409009,85807.36,266225,327620,-13372,593652.6,-395194.190,-167283,639694,-508720.0,false,-334925,-325034,791487.3,-670739,209614#HZms8VRXemrmbHbtEx
2,5,8,2,1873,590468#lMd5w9l0OUwoLDq8,712834,260052.48,-1514463,-694020,-145849,-879014.6,-697859.910,-1234221,1239416,365520.0,true,294179,436262,-1205569.33,-378612,1324230#nclhpcCYNUsfsMsTsW
2,5,8,3,1396,837923#NciO5Rbcz5R17ISL,333733,779776.92,-316736,840345,635679,-1711280.0,2160366.250,-2260903,-21987,1629648.0,true,-2275681,-847589,2092222.5,299723,1002495#TuKfzCPPPu8INsult4
2,5,8,4,1585,1470963#1hjyUlR4VTn571AY,-169584,-27043.04,2734964,2278277,2819369,-662442.2,2599339.810,-42823,16194,-2812160.0,true,-2200297,178926,1046772.9,-1672652,2113767#lKSwQ6R7NWQWfg7joy
2,5,8,5,428,939390#iLJv8fQCWwNhSTRf,-522596,2728063.6,-2931030,-3898362,3449761,-1791473.4,566361.420,3410589,1439383,645808.0,false,3519418,-1180552,2708637.02,-1304706,1290028#bXnkV9GdO7JcsDBt1q
2,5,8,6,1287,4241955#PsWLaQ6DH6DE7a5N,3604828,-1659786.29,1431671,3303448,-2856934,-190010.6,3724943.380,-1794615,4568966,-4156480.0,false,476515,2474239,-131537.95,-57532,4165889#FrSE2Eme41snjUNQkR
