3,3,25,1629,2,1,8,8,313,2508,1446683.6,530452#7wPYz6LMtEk9MtnyvLrXzNzjmXK5YC,1607174,381447,2020294,-1334.120,-680793,-1835037,-1794408
3,3,26,2094,1,1,7,6,904,1605,-237045.67,1947055#UhOGwWK3nfni06QDSNcd2cUIPzpPKm,2005366,-1215032,1354986,1274.500,1939061,1001899,1091168
3,3,27,659,1,2,5,11,1325,1837,2385825.8,2371637#lOyZGVHV2ZW0fWE8qi4crzsnI1EwMm,55603,421355,20559,589.880,-1567825,1050270,-419102
3,3,28,901,1,6,10,11,250,2466,2061987.8,2169622#CgODbItywKcgkgHUY0CKFPzCbPKkOp,-1451044,-2201850,1635460,2103.990,2265232,-1686522,-1683951
3,3,29,90,1,4,9,2,233,126,-1260685.6,1656619#MaYea57pjhA9qpAEyOCv2Ov4Saqt5u,819838,-504790,1935506,607.990,662742,-637268,-1111188
3,3,30,1693,2,6,6,10,437,1436,-773127.25,2368731#3rd0Vk0leYIWiH9gIIZrEhHcsdmmpK,-465390,1628391,-1881101,2067.190,-795243,722791,-1041853
3,3,31,404,1,5,7,5,156,1865,-2194869.0,1952036#IrnYSwwhspQzeJuudnhTsNePZkUeDm,2455678,883691,-1727883,-882.120,-777352,-404305,-2076177
3,3,32,598,1,3,1,1,1284,1946,2781626.0,1496468#ZvTEt0ENedQvfxdwioeDcIiX0Dcsp0,-301609,399289,-809623,1396.310,-1446375,974340,-1565286
3,3,33,629,2,4,10,9,103,3067,-11504.78,327666#FKPgrbNHEQVX8t2RiCcMEsdvVKuw5n,392897,2446524,256595,1142.890,1271257,1644315,-145590
3,3,34,1767,1,5,2,5,950,601,-550852.9,2869337#kvHKmDSCxPYUn0HHUTFuv84UGe7Dzn,1290168,-2296152,-160792,-466.390,1041468,-1967915,-875084
3,3,35,863,1,6,2,7,1089,2451,-3149646.2,1588353#waQ5ByYGm2335PgeNLRQY8QbSdiH8H,2426058,-915628,-2505904,-45.215,-340594,-1124941,-1760883
3,3,36,2376,1,3,3,3,189,2836,-1801830.6,2751197#ouw8c43Ph6U3TwAtRdlxq9irKl8tn0,387905,-588673,-2541416,-1366.520,750913,-3217590,-2427709
3,3,37,1494,2,3,3,4,306,638,456327.78,294233#74Y43Zk5qFES24eYXRn0Jrqura2vf9,-1530738,-887613,1522245,705.090,-1331037,1926533,-1439602
3,3,38,2120,2,4,3,11,760,1159,767933.25,2918677#iukLQwhEbnoDI7jU77wpcKJAaPOAqB,-2761502,2687921,3086718,-588.190,-1481549,2823442,2185569
3,4,1,810,1,6,7,11,233,1693,-33531.08,23414#5qbWPFXkmeeT6DE4GUtgHkTRHaaiHJ,-84192,63877,92859,24.190,28625,-11389,4482
3,4,2,395,1,1,3,6,1208,2195,-10762.15,44335#yBqV477cgNcxGNMLnShH89eJfBei20,-65330,-224833,207294,-54.060,28037,183439,-27323
3,4,3,18,2,3,11,9,783,968,264409.12,20971#WOLK19Bkit4RjEXsWUeC58AU8NnnkS,129585,300035,109638,257.650,-239944,39368,-268830
3,4,4,1553,2,3,8,4,1315,2995,389290.44,401317#idJLOHyVmdmfFajsLrXWwUS4ThG2wq,-187847,378176,48099,-430.330,-35698,-399531,310362
3,4,5,1812,2,5,3,1,1323,688,516484.25,466017#ORoVkZMrWGnS4ltRsvpDQKuwsaw5rB,255686,-144790,595293,-96.200,-218968,-395494,437808
3,4,6,46,2,1,3,9,1020,1952,-479328.25,658978#ZKyv5YisErTIJ7YAXChTWeQ57wx1dK,-656198,155200,508044,-738.470,-298971,-197798,78635
3,4,7,177,2,4,11,7,466,1585,82646.56,615953#b9pNk3Loc8QotpZZZq3QvHrMlxbtov,530421,361039,-573884,315.250,198834,-511490,-274487
3,4,8,561,1,2,4,8,471,796,503753.72,602823#hPaYn2vcz2FqVbqQMd2hb6dcfeuoeS,-567525,-494338,739621,866.690,-90015,-295999,-27171
3,4,9,2009,2,3,5,2,1244,2397,958384.5,577084#NMFGtWrk4Y6yi0fD2ORZEl0sM7M4Hs,17315,-334174,551887,622.590,-262315,641836,-512715
3,4,10,401,1,3,1,5,622,2376,-611144.56,473177#3JMbAHgrKKJaKXy0U2JsNd0ZAv94cM,-47633,1006016,381728,956.730,894562,-1034397,60476
3,4,11,363,2,5,4,10,128,3500,1289687.2,553643#DaWJWXkGuoSAz91QtbpCiCtsNqSlBL,-180099,-1122041,7633,-955.280,-809795,-970905,-343376
3,4,12,1818,2,4,4,2,239,1988,-57460.14,670229#wJhdhYTshycadqAWefJCE5lJncrQEU,384100,997537,-773538,753.980,183158,-266279,-1314196
3,4,13,2288,2,3,11,3,516,481,-712751.25,340235#x71Ncp5KfHuK5ltEMDQkvKCPeTHadO,1491050,1516607,502115,-546.170,-1356075,1231928,-1264174
3,4,14,1374,2,2,8,4,164,319,325337.5,124923#gQJv97La6327FsoCFp503v6EGBvvQS,-1436461,-601583,1035113,323.960,-1392574,1390536,-855933
3,4,15,1543,2,2,2,2,62,2545,900304.56,1279674#x9ZmqKpERBi13Xl7kF5PWnprxqSUDS,1179216,675399,-380070,-1538.660,-1367515,-1462343,532252
3,4,16,1282,1,1,8,5,815,900,1178668.2,242414#5qbWPFXkmeeT6DE4GUtgHkTRHaaiHJ,-995369,-1846498,-372669,1647.270,1133605,-11626,1618299
3,4,17,1555,1,5,8,1,1136,1084,-1366578.0,177261#V57HEwjeausGN7slUYZurpihgbPIyX,1390365,1856742,1314445,-349.510,1570566,943154,1058001
3,4,18,783,1,1,7,3,318,2084,-1860675.0,2038408#Wwo5rieCOt9fleCg5sh8AXhLfL3Qze,-616502,1486897,2159354,-440.950,1565036,-399580,751836
3,4,19,2343,1,6,7,6,578,1242,-1249521.1,2224603#royBmBTwI2bjqWa6UeTaf3N5Gyp9HH,-2086116,1689812,-334408,704.020,-2014547,1728183,459169
3,4,20,497,2,2,11,4,464,149,4654.83,1270388#0XYUTobuUVY6pt5XkOa9G4RZeGwHmS,-260879,1336774,-1225655,485.290,-1079071,-17284,2350523
3,4,21,83,1,4,9,4,270,2723,938641.56,145934#kxxkd70FjrkPYpw0YAIxCTGkDDhlwZ,2375143,1793992,-2376879,105.960,-47442,-1510252,1142408
3,4,22,1259,2,1,7,5,843,1550,572071.4,2212720#gio0JARxSewMExEzhtXp2rnccaAl6P,-1272451,2053795,1745114,751.150,1626784,172036,-1680789
3,4,23,781,1,3,5,8,1025,3083,1241578.1,2064862#kOOLlurwe3bcw3xPUKab7fasEwICvP,-2181152,-1942177,833228,-554.990,1164720,412962,1092174
3,4,24,1251,1,1,6,9,958,2184,1850891.6,678726#U6ch5hxKzbbHLW1hDePw5f5R5wuwWO,2058702,485826,2588762,-1666.760,-870600,-2350692,-2298454
3,4,25,540,1,1,4,6,636,3171,-304629.66,2495560#Yj6kml3FA8JJz88pNEndFRPolZe8tZ,2572241,-1555247,1736378,1632.220,2486822,1286326,1401110
3,4,26,1530,2,2,5,2,841,2325,3064785.8,3043129#u89HfGQv39CnAHUSHCMNwZR2Dm8iCF,70098,538525,28466,706.490,-2010737,1345659,-535917
3,4,27,1039,1,6,7,5,810,3020,2650659.8,2788248#MATkugsE2OjFwrVit3ehk3DaauKLth,-1867651,-2833181,2103419,2587.110,2914457,-2170578,-2167056
3,4,28,1402,2,1,10,5,1313,3006,-1621885.6,2130932#Wxpw2NyCiBzMMqMsyIWnNJ7SK6yKls,1053209,-649550,2493905,753.490,851157,-818543,-1428380
3,4,29,35,1,6,8,8,684,739,-999015.25,3051250#w0viqGhSBoWKcZWZLwKbmoW9GQBTh0,-599517,2097037,-2424245,2572.630,-1024302,930895,-1341109
3,4,30,1659,2,5,10,2,1288,3574,-2832501.0,2518282#7kMwbsQN9TWiFV2XUib6xeM0OPZvRb,3166140,1140061,-2228873,-1161.570,-1001077,-521067,-2676903
3,4,31,955,2,4,2,3,974,1943,3592058.0,1930712#SinhJWX1SmUMYny1JxIs5oXluLTVNf,-389842,513591,-1046561,1947.350,-1865522,1258218,-2023116
3,4,32,2425,2,1,3,11,12,1310,-12896.78,423392#bUtZ25c5Ycu1r83WA2QV6CYDEuVkT7,509985,3164235,330565,1602.250,1644086,2127121,-188552
3,4,33,1817,1,5,11,10,895,2394,-710692.9,3711567#9G7CvnCfJxmMnCOQ6pKLx2BVgxbajn,1668497,-2969791,-205318,-671.590,1350384,-2547695,-1132171
3,4,34,1426,2,6,3,8,40,354,-4076670.2,2056938#nGOlhnX8uYPJYAKQwWV1Gewy5Zajf2,3141219,-1183009,-3246021,-40.472,-440635,-1459741,-2280319
3,4,35,2384,1,3,9,2,1117,1460,-2337894.5,3563548#xWsC3qMMTZFI9nFNJHkRtVl0RaRrjz,504865,-761531,-3294552,-1720.760,972973,-4170102,-3149125
3,4,36,2357,2,6,3,4,83,3381,590967.8,379326#L1afUAoKL6rhHRyRDEtxkU2OH1zVke,-1988432,-1153071,1972656,844.680,-1728116,2499050,-1866712
3,4,37,760,1,4,6,3,592,1702,994781.25,3786540#eGDj4jQDiE3KM0VW3RN4dhbGJfnJpx,-3586021,3490334,4009276,-777.910,-1925129,3667900,2839616
3,4,38,1703,1,1,8,4,904,1563,2056430.6,673042#DSCR8Yy8u5MLyomlVtEwa0lNY0Ku5q,-3013724,-2387512,3593385,694.080,-1516707,2974164,2213162
3,5,1,275,1,6,3,5,486,2709,-8602.15,31264#kpykszYdiTkfjG84rO7C4UnUcShPTY,-43476,-138732,129304,-3.750,15439,115255,-14341
3,5,2,1557,1,5,8,5,841,744,220345.12,18106#xz9RFNYMO0siSHc8v7RU2N3wD6Pn1d,109449,251149,91867,225.850,-201189,32607,-222934
3,5,3,46,1,6,11,11,442,764,364858.44,376598#wRPoWpUVwAt47Tbh91RyUt7Aq5iIyH,-175939,354399,45717,-412.090,-33988,-374070,290619
3,5,4,1812,2,5,3,1,1323,688,516484.25,466017#ORoVkZMrWGnS4ltRsvpDQKuwsaw5rB,255686,-144790,595293,-96.200,-218968,-395494,437808
3,5,5,2315,1,2,9,10,423,2346,-499248.25,686241#DN1DusPKmPBsyo1kcOjW1kzN155Wz4,-683449,161536,528807,-754.100,-311044,-206315,81773
3,5,6,1391,1,5,11,11,642,2433,88310.56,659405#c83OF7yifzTphrIzkhGcGy5xJSPcdT,568735,386608,-614981,320.290,212609,-548093,-294695
3,5,7,789,2,3,4,9,905,1842,550265.75,659163#pRBddFLPfCpxAo4uxpfUJfkg2NWV7f,-621558,-541319,808608,909.800,-98065,-322828,-29417
3,5,8,993,2,3,6,11,452,137,1064560.5,640937#ZJIrO8R9m7ZFcR71zt21VlpClJiOQT,19655,-370755,613182,640.470,-290371,713764,-570679
3,5,9,1421,1,6,7,3,35,1982,-687944.56,531153#MYdcOQmhBt1D02NvgcMDjxobB562Mw,-53892,1132559,429854,1047.180,1006553,-1163547,67196
3,5,10,688,1,5,8,7,78,3511,1466807.2,627778#EVSWe9t0BiztnVaPMfeTbXSww4uI1a,-205267,-1275197,9421,-1050.860,-920102,-1102755,-389830
3,5,11,922,2,1,5,10,887,1983,-65188.14,767419#9DHKaYHZg2yfOKOO5VgKzo2QswR41Q,441431,1142841,-887288,834.620,208518,-304730,-1505742
3,5,12,1792,2,3,10,1,1024,1133,-822191.25,391784#OeRcPfjapeOBd3qKURaoaIu8AivatA,1721604,1748711,578089,-624.890,-1565996,1420028,-1460158
3,5,13,1254,1,2,3,2,1311,169,377609.5,144963#IGnSJglZeozmdtu2RtBCfHe3UPYrqW,-1667131,-699364,1203027,313.160,-1617923,1614690,-995024
3,5,14,1143,1,2,9,4,1077,1543,1050544.5,1492251#Xlk7DQ7T059sOf11yQwUG5lyrJTi1A,1376727,787682,-444132,-1748.060,-1595688,-1707458,619882
3,5,15,808,1,2,8,5,397,3555,1381948.2,283047#hDbpKqHcO38WjJxwB3oRdK7WLGVGzj,-1164897,-2164124,-436522,1851.210,1329050,-15223,1896537
