919,7617490.0,4163757#Bshz3zXhLuYk5FFxuarZkzo,-4186264.2,false,-4807451,-3846205,-8268557.57,-1439030,5395998
920,-5695758.0,8111375#FLrnvky2n0OdUNMNmBOTmgI,-8320882.5,false,2604118,5154797,3194028.49,1036952,5417885
921,6214294.0,8977505#9ZGRTtpgQsz3S9wGe9j4Poz,5643679.0,false,7849389,7718031,5755660.13,1484158,659511
922,2026117.1,486986#ECtcz6vhnOEkkPI3SgoBkHA,-7861710.5,false,-530507,-6071046,5257970.46,-7688884,-6466824
923,2741769.8,4458887#8z0Nv8cmT9kajwosERYVMF1,7420437.0,true,-7643406,7059394,-491886.71,-4246110,2028609
924,-2828554.5,8742923#vnsnsbxZrysEqUXQrr4ZNyl,1605547.1,true,-1762456,1614626,2079542.6,-2864332,-8100226
925,8979736.0,6299668#Bx8FZOkzQ84goJwFCiGBRye,1588342.8,false,-6097128,7104287,-3132348.89,-3501676,7973719
926,7039091.5,1463020#NCL5xtHhkHce3dA43EvWQm9,-477978.72,true,7951447,6056166,3118530.71,7883946,8412054
927,2194323.8,1865991#Pu6ZmZCwx1f0YHBbVHdAFhp,4678722.0,true,320360,2375377,4041608.36,2023091,2195344
928,5417021.5,6834039#19WsmjAWu0dILCMt9e4Hm6x,-6985142.0,true,6507646,7584025,1461120.18,-1536265,-2962541
929,-5499985.0,830530#TmAuE4RQ7EjwgkudD57Tn0j,-8631493.0,false,-5561455,-6298991,6830084.81,-2685668,481587
930,4637416.5,3474135#85BKdGOWJPRtZRBxhMA3cuY,5643956.0,true,4907989,5733417,-7836748.12,-4678924,2252586
931,-5173735.5,9182611#18KIpvuh7YYpsnkf0PN4n6k,615831.9,true,-4407355,6714827,-8945155.57,1882762,-3821684
932,9170800.0,1375080#pN2bDQENsKSDayrnXzvOfE8,-5399057.5,true,-7451030,-5451046,-2540288.33,-114220,-6863068
933,-4446237.5,6421619#Kp3uxWhv2nr8sF2OHTOdqFR,-9276007.0,false,2876766,-77674,-4888254.64,1661702,5230095
