3,7,29,313,2,4,5,3,747,2167,-16496.78,670960#mQBPOjoKthBHKfjZrDhhrgxJKtnzCK,812799,5020383,521866,2790.250,2608298,3375759,-299662
3,7,30,967,1,5,8,1,216,1836,-1126276.9,5901365#Tg6PSW02EiFFrfp1xybUHWpMM9Al0n,2652154,-4721250,-321088,-1205.110,2153565,-4055123,-1800599
3,7,31,289,1,6,1,11,541,1007,-6498894.5,3281305#aZLm1AZUmBH2IjvflcpGNJQ598hFbZ,5009865,-1881651,-5179876,-28.079,-702033,-2334541,-3637554
3,7,32,1180,1,3,11,9,1208,1576,-3745062.5,5695970#MA6HRm1xyDAljU6KWNSW6O37MtwLVH,811884,-1215282,-5271535,-2650.640,1555879,-6670446,-5042842
3,7,33,1514,2,3,11,7,226,1462,945927.8,603664#AkMTneRblS2dRV0Jgdog58t7CnX2nk,-3195079,-1852913,3160104,1212.690,-2774961,4008413,-2992729
3,7,34,2060,2,4,5,9,1172,2264,1595261.2,6083824#r40XGc0l1i0BKxS6yVPc998uG4S32a,-5768572,5614370,6451343,-1280.110,-3099313,5903230,4570918
3,7,35,898,2,1,6,11,860,2948,3319742.5,1081747#SEbOMEqo8JvOEUTt5Ood0Y676QunBB,-4861418,-3844001,5794539,1190.700,-2445793,4789338,3565369
3,7,36,965,2,5,2,10,398,3719,4881908.0,3613433#Qmuf0OB5WGIWcSiHKsYvudErDb0RHz,-3646806,-2969188,7513862,-3734.130,3377411,-5464384,-4129691
3,7,37,2381,2,5,10,3,718,3043,-2458616.5,1661050#aj5hsgVTn77XojPA4rmALVtgfFl13i,-7587935,-5407022,5934846,5506.160,-1502326,5432656,5664283
3,7,38,1414,2,1,7,10,422,1515,-4476939.0,4308312#34iAy5C2AhDzlSBOylxwuk0WwBotz0,-409478,-3931163,2723263,-3841.590,5406759,4090169,-2458177
3,8,1,1036,2,5,2,4,1101,488,205444.23,191998#mOjQFvteUbGmvA6eTRKWW5uJcLqBUa,102847,-58458,235585,-53.360,-82942,-155554,176427
3,8,2,1494,2,1,6,8,436,2527,-319968.25,440869#Q1o6kWtmGZs0IALNzFmCPOFZe4LI1q,-438182,104511,341939,-613.430,-202387,-129662,53535
3,8,3,199,1,1,11,10,115,3617,71318.56,529049#Xiw1w1lLuvV0UagSJ8gFz1wK86Drkj,453793,309902,-491692,305.170,171285,-438284,-234070
