2,6,17,1955,1,4,5,7,124,198,-1757571.0,1925678#wBR4fdwLQUs4dUEFwg63Zmw0g2ilk8,-582508,1404225,2039360,-392.350,1478083,-376924,709821
2,6,18,1957,1,6,6,5,1022,2430,-1183665.1,2107934#kxxkd70FjrkPYpw0YAIxCTGkDDhlwZ,-1976472,1601159,-316993,642.580,-1908844,1637391,435061
2,6,19,805,2,5,7,2,1193,1691,4078.83,1206899#vaPGHMJhjIjVBPPe0yTz76TNGICguC,-248103,1269540,-1164394,484.090,-1024649,-16768,2232903
2,6,20,1995,1,1,10,4,1206,167,893713.56,139284#TEKGCOXSOCMRH6Q72LzGYZ90qXW4d1,2261865,1709025,-2263774,102.840,-44866,-1437976,1087781
2,6,21,2407,2,4,10,3,155,726,545959.4,2112204#MJ2IkrTkMsC94WSXoxV4prapeySgD5,-1214789,1960795,1665412,707.590,1553061,163774,-1604262
2,6,22,1951,2,3,5,3,110,145,1187626.1,1975419#9DHKaYHZg2yfOKOO5VgKzo2QswR41Q,-2085925,-1857485,796917,-515.990,1114397,394854,1045011
2,6,23,2373,2,1,9,2,580,648,1773899.6,650483#4OAHYQaaO1tCFBPBGCGZV261doRWYh,1972696,465944,2480483,-1603.400,-834447,-2252472,-2202445
2,6,24,1268,1,1,2,6,1172,175,-292341.66,2395832#3d6DgGOEvkHKkCi7RPcZqXv4i87NoB,2469173,-1493390,1667034,1567.180,2387229,1234612,1344757
2,6,25,526,2,5,5,3,867,1106,2946705.8,2926348#0hCz9YxxzMbFeqeIf5TKGthHQDpBpN,67577,518148,27091,686.210,-1933709,1294287,-515601
2,6,26,2241,1,6,7,6,270,1685,2552547.8,2685143#K5oD6APVcvu14xoNZpSmFR01F2OQ3t,-1798217,-2727959,2025426,2506.590,2806253,-2089902,-2086539
2,6,27,1584,2,1,5,4,765,1054,-1564093.6,2055042#DSCR8Yy8u5MLyomlVtEwa0lNY0Ku5q,1015870,-626388,2404561,730.210,821011,-789539,-1377629
