2,2,13,1657,2,5,6,6,960,1182,-262984.53,210352#7lB7gIYzucvQfo4QxleF6eZFfhzT7S,-19258,432353,163558,546.690,386868,-448917,30016
2,2,14,1713,1,3,3,8,488,3453,541847.25,240628#lwiyVr6MTWVqUrVGnkSszOfvNGuT8I,-73835,-475380,84,-551.720,-344055,-414205,-147235
2,2,15,502,2,4,11,3,330,2010,-26548.14,281471#xV84vGWVhH6lndnHFRQeKdJMmjSq9Y,154776,416322,-318540,431.420,81718,-112475,-548014
2,2,16,106,2,5,1,7,132,2331,-293231.22,142629#fiIiWrfetWoBAyevj2hxiEcwc0vKSD,607258,626875,210883,-244.410,-551376,510878,-512902
2,2,17,1274,2,4,10,11,434,1981,131737.48,50701#v760j45B9WWMP7TxE1sQwoklbuVi3d,-582129,-239431,413211,363.960,-557951,560336,-340781
2,2,18,1023,2,2,1,8,428,933,359440.53,514395#x03d1dtH6PAMs8KJV0gc4h1DIKvq4I,468178,271181,-149449,-784.820,-546094,-579929,216785
2,2,19,2280,1,1,6,1,864,40,464108.2,99582#GWQfNfdsZS0YD8BvxWaeyxYiEWUgXs,-399451,-729995,-148214,930.390,446584,1017,640249
2,2,20,1349,2,1,6,5,616,1886,-535282.0,74357#BkmwSr2XHmY6edYhdBrID7TIwZNYsO,549202,732114,511834,89.450,610562,367670,420870
2,2,21,1425,1,4,7,3,864,3706,-726531.06,798375#QgGxq9mMq5OxwjeY2rXbdkhFS4oyQ9,-242575,577507,839419,93.650,608555,-150364,289672
2,2,22,1923,1,4,9,9,398,190,-481201.16,863469#FBmKJaoNeR9An7k3zstmCGU7p2aE1e,-806936,655530,-131241,-12.780,-781351,668943,177913
2,2,23,1029,2,3,2,5,75,527,-2449.17,487360#wKvZMKohYwo5hPTEcDuB9sa5PvlGkg,-103301,507552,-470102,470.490,-407865,-10920,899876
2,2,24,439,1,1,11,4,378,3047,354577.56,59488#TTQzAcyawpdHwQVmFB4qgMbmYozOcx,902524,689424,-906512,65.400,-13961,-570664,432262
2,2,25,615,2,6,4,7,1267,230,215207.36,839002#F8SUWYH6cyuzyylJ7pK0ZT2GOpnxXo,-484411,782798,655846,155.830,619234,59122,-634919
2,2,26,401,2,3,5,6,1310,737,468266.12,782846#IfMoKks43kF8QjQDn3WYwEqg4roIwK,-816229,-728261,312775,4.010,443416,153414,416179
