2,5,6,3,2,8,35,4,56,2023,1642384,2014-07-11 05:47:06.000,698376,247602,278325.66,-578957.3,1688423,-1167552.000
2,5,6,4,2,7,30,6,22,142,2100795,2019-09-20 12:42:10.000,-2283798,-1291332,2130488.5,-2019349.0,116177,1891552.000
2,5,6,5,3,4,18,8,2,1077,-2308482,2014-12-29 01:53:57.000,802212,-2059844,-980088.2,-294149.3,-2262369,-2660128.000
2,5,6,6,1,2,18,3,70,857,1204083,2011-07-01 11:14:36.000,-2751002,138132,-3561263.8,13019.3,-2324209,-503344.000
2,5,6,7,1,8,15,2,153,871,154528,2009-10-07 18:22:29.000,1645094,3745465,1592128.2,-829999.3,-107282,3008368.000
2,5,6,8,1,4,2,6,135,2542,-3905279,2019-03-01 16:41:47.000,3336073,2454198,270880.75,1978978.5,191,-2712912.000
2,5,6,9,2,8,15,3,115,1222,-5153740,2011-07-12 07:23:22.000,-2320523,-175731,3667633.0,2916347.8,-438500,2726808.000
2,5,6,10,3,8,2,3,38,377,-1979261,2016-11-13 07:19:46.000,-5984415,3428308,-3313523.8,-2364238.2,-8200,4942080.000
2,5,6,11,1,9,19,4,23,1922,-3611630,2009-08-23 19:49:41.000,-4003587,528423,3614784.0,613745.5,2222709,3303056.000
2,5,7,1,2,12,51,6,107,1164,489694,2011-10-07 17:54:22.000,-180658,575502,665150.5,559075.3,-395723,452480.000
2,5,7,2,2,4,19,4,60,1471,1278780,2014-05-07 00:17:50.000,545308,192291,218165.67,-449263.3,1312470,-907872.000
2,5,7,3,1,7,45,2,19,346,1837559,2019-09-16 03:33:52.000,-1999087,-1130804,1865048.5,-1768022.5,102656,1655872.000
2,5,7,4,3,2,38,8,84,918,-2153996,2014-11-26 00:48:08.000,749171,-1923121,-915128.2,-274468.5,-2111628,-2482928.000
2,5,7,5,1,11,26,1,12,2007,1170893,2011-06-02 08:19:57.000,-2674369,134438,-3462063.8,12877.1,-2259454,-489344.000
2,5,7,6,1,8,15,2,153,871,154528,2009-10-07 18:22:29.000,1645094,3745465,1592128.2,-829999.3,-107282,3008368.000
2,5,7,7,2,12,23,6,79,2692,-3986703,2019-03-05 14:28:42.000,3405489,2505480,276480.75,2020331.5,192,-2769442.000
2,5,7,8,3,10,44,3,121,1752,-5344769,2011-09-19 19:23:30.000,-2406677,-182521,3803313.0,3024327.4,-454712,2828128.000
2,5,7,9,3,8,22,4,8,1322,-2077799,2016-12-26 04:48:00.000,-6283795,3599837,-3479603.8,-2482459.5,-8739,5189520.000
2,5,7,10,3,5,4,4,119,2682,-3830585,2010-03-06 14:35:56.000,-4245818,560658,3834304.0,650577.9,2357643,3503536.000
2,5,7,11,2,11,36,2,127,1577,-2613102,2016-06-21 20:14:11.000,-5908830,-6819479,-4361991.5,-463370.6,-1554765,-191984.000
2,5,8,1,2,4,48,4,66,643,733373,2014-01-29 04:03:58.000,315705,109325,127925.67,-254722.3,748539,-518352.000
2,5,8,2,2,11,17,6,118,2502,1398832,2019-09-08 20:20:02.000,-1524569,-863259,1422648.5,-1349145.0,80120,1263072.000
2,5,8,3,3,10,26,8,93,600,-1845024,2014-09-20 22:36:29.000,643089,-1649674,-785208.2,-235106.9,-1810144,-2128528.000
2,5,8,4,1,2,50,3,150,9,1071324,2011-03-06 23:36:02.000,-2444471,123355,-3164463.8,12450.5,-2065187,-447344.000
2,5,8,5,3,12,48,7,117,1731,147537,2009-07-25 21:28:10.000,1566833,3567485,1515968.2,-790491.9,-102404,2864688.000
2,5,8,6,1,4,2,6,135,2542,-3905279,2019-03-01 16:41:47.000,3336073,2454198,270880.75,1978978.5,191,-2712912.000
2,5,8,7,3,10,44,3,121,1752,-5344769,2011-09-19 19:23:30.000,-2406677,-182521,3803313.0,3024327.4,-454712,2828128.000
2,5,8,8,1,12,11,7,50,1637,-2110645,2017-01-09 11:57:24.000,-6383588,3657013,-3534963.8,-2521866.6,-8919,5272000.000
2,5,8,9,1,3,23,4,11,1700,-3940062,2010-06-11 23:59:04.000,-4366933,576775,3944064.0,668994.1,2425110,3603776.000
2,5,8,10,2,5,12,3,49,2558,-2714823,2016-08-20 18:49:52.000,-6138894,-7085374,-4531911.5,-481282.7,-1615515,-199424.000
2,5,8,11,2,1,23,2,23,36,720806,2017-07-09 02:20:24.000,152264,7938297,-2384272.0,-3653921.3,4960171,-5532192.000
2,5,9,1,1,7,52,2,7,1162,784614,2019-08-29 15:00:40.000,-860244,-488695,803288.5,-762716.5,48571,713152.000
2,5,9,2,3,4,34,8,29,123,-1381566,2014-06-13 19:19:01.000,483966,-1239504,-590328.2,-176064.5,-1357920,-1596928.000
2,5,9,3,1,11,37,1,16,311,905375,2010-10-12 09:02:50.000,-2061307,104883,-2668463.8,11739.5,-1741409,-377344.000
2,5,9,4,1,8,8,1,45,727,133555,2009-02-28 03:39:31.000,1410312,3211525,1363648.2,-711477.1,-92649,2577328.000
2,5,9,5,1,4,45,6,147,2092,-3661009,2019-02-17 23:21:04.000,3127825,2300351,254080.77,1854919.5,185,-2543322.000
2,5,9,6,2,8,15,3,115,1222,-5153740,2011-07-12 07:23:22.000,-2320523,-175731,3667633.0,2916347.8,-438500,2726808.000
2,5,9,7,3,8,22,4,8,1322,-2077799,2016-12-26 04:48:00.000,-6283795,3599837,-3479603.8,-2482459.5,-8739,5189520.000
2,5,9,8,1,3,23,4,11,1700,-3940062,2010-06-11 23:59:04.000,-4366933,576775,3944064.0,668994.1,2425110,3603776.000
2,5,9,9,2,7,4,6,127,1977,-2748730,2016-09-09 18:21:45.000,-6215582,-7174006,-4588551.5,-487253.4,-1635765,-201904.000
2,5,9,10,1,7,49,8,123,568,737283,2017-08-12 09:03:56.000,155798,8118488,-2438352.0,-3736948.9,5072995,-5657792.000
2,5,9,11,1,6,27,7,73,1354,-6991759,2017-06-18 10:04:02.000,7810224,8124317,6705757.0,-323051.5,-4223015,-3117456.000
2,5,10,1,3,8,10,8,48,2211,-763622,2014-02-01 14:55:43.000,271802,-692610,-330488.2,-97341.3,-754953,-888128.000
2,5,10,2,1,2,40,3,78,189,673046,2010-03-22 12:40:20.000,-1524877,79022,-1974063.8,10744.1,-1288120,-279344.000
2,5,10,3,1,8,1,8,93,583,112582,2008-07-21 12:56:34.000,1175531,2677584,1135168.2,-592954.9,-78015,2146288.000
2,5,10,4,2,12,46,6,115,1342,-3253893,2019-01-29 10:26:31.000,2780745,2043940,226080.77,1648154.5,177,-2260672.000
2,5,10,5,3,4,10,4,103,162,-4771681,2011-02-23 07:23:06.000,-2148215,-162150,3396273.0,2700388.6,-406076,2524168.000
2,5,10,6,3,8,2,3,38,377,-1979261,2016-11-13 07:19:46.000,-5984415,3428308,-3313523.8,-2364238.2,-8200,4942080.000
2,5,10,7,3,5,4,4,119,2682,-3830585,2010-03-06 14:35:56.000,-4245818,560658,3834304.0,650577.9,2357643,3503536.000
2,5,10,8,2,5,12,3,49,2558,-2714823,2016-08-20 18:49:52.000,-6138894,-7085374,-4531911.5,-481282.7,-1615515,-199424.000
2,5,10,9,1,7,49,8,123,568,737283,2017-08-12 09:03:56.000,155798,8118488,-2438352.0,-3736948.9,5072995,-5657792.000
2,5,10,10,2,1,30,3,44,2465,-7062458,2017-07-10 02:06:55.000,7889044,8206333,6773437.0,-326389.0,-4265720,-3148976.000
2,5,10,11,2,8,31,8,139,638,10573031,2019-12-20 13:55:28.000,-3296690,550480,-3089595.5,-2759739.3,2687147,6722016.000
2,5,11,1,1,11,6,1,24,2367,374338,2009-07-03 10:28:34.000,-835182,45772,-1081263.8,9464.3,-705319,-153344.000
2,5,11,2,3,12,27,4,105,1299,84618,2007-09-30 01:19:17.000,862490,1965663,830528.3,-434925.3,-58504,1571568.000
2,5,11,3,1,4,5,6,39,292,-2683930,2019-01-02 01:58:09.000,2294833,1684964,186880.77,1358683.5,165,-1864962.000
2,5,11,4,3,10,29,5,85,1296,-4198593,2010-07-29 19:22:42.000,-1889753,-141780,2989233.0,2376449.8,-357441,2220208.000
2,5,11,5,1,12,4,4,140,1526,-1815031,2016-09-02 19:32:44.000,-5485448,3142427,-3036723.8,-2167202.7,-7300,4529680.000
2,5,11,6,1,9,19,4,23,1922,-3611630,2009-08-23 19:49:41.000,-4003587,528423,3614784.0,613745.5,2222709,3303056.000
2,5,11,7,2,11,36,2,127,1577,-2613102,2016-06-21 20:14:11.000,-5908830,-6819479,-4361991.5,-463370.6,-1554765,-191984.000
2,5,11,8,2,1,23,2,23,36,720806,2017-07-09 02:20:24.000,152264,7938297,-2384272.0,-3653921.3,4960171,-5532192.000
2,5,11,9,1,6,27,7,73,1354,-6991759,2017-06-18 10:04:02.000,7810224,8124317,6705757.0,-323051.5,-4223015,-3117456.000
2,5,11,10,2,8,31,8,139,638,10573031,2019-12-20 13:55:28.000,-3296690,550480,-3089595.5,-2759739.3,2687147,6722016.000
2,5,11,11,3,6,16,3,45,324,6451231,2018-01-18 00:10:52.000,5229269,-8856913,6886000.0,5685927.4,-2736058,10978128.000
2,6,1,1,2,9,9,3,64,1891,5736,2006-03-31 21:04:55.000,-55845,-39236,-22696.56,-10766.9,93045,117624.000
2,6,1,2,1,4,53,6,34,463,-87798,2008-08-03 02:33:15.000,-215891,-22884,-24383.13,-91317.1,137829,193476.000
2,6,1,3,3,4,23,3,24,89,128122,2006-03-23 13:10:52.000,214927,-248982,115135.35,120461.8,-2942,-204672.000
2,6,1,4,2,3,23,2,55,2431,-370555,2003-05-20 07:44:13.000,345952,-212687,310338.72,453513.3,227967,168976.000
2,6,1,5,3,4,25,1,129,2334,-135446,2003-02-17 10:21:47.000,443111,-200837,-96677.09,-508634.3,156619,362208.000
2,6,1,6,3,6,27,6,49,2388,503509,2011-10-12 04:56:35.000,-185917,592121,683998.5,575046.3,-407120,465184.000
2,6,1,7,3,8,39,4,128,1243,769733,2014-02-04 16:36:53.000,331012,114856,133941.67,-267691.7,786135,-544320.000
2,6,1,8,2,7,49,6,70,1666,837261,2019-08-30 12:02:20.000,-917186,-520801,856376.5,-812981.8,51275,760288.000
2,6,1,9,3,4,12,8,15,1185,-825416,2014-02-14 20:10:03.000,293018,-747300,-356472.2,-105213.6,-815250,-959008.000
