2,3,11,9,2,7,39,2,127,2541,-2016335,2015-07-06 04:28:50.000,-4559121,-5259559,-3365127.5,-358286.3,-1198363,-148336.000
2,3,11,10,1,4,2,8,15,2354,539552,2016-06-27 00:21:33.000,113383,5956187,-1789392.0,-2740617.7,3719104,-4150592.000
2,3,11,11,1,6,22,7,139,898,-5125314,2015-11-24 08:47:49.000,5729387,5959100,4919005.0,-234941.5,-3095595,-2285328.000
2,4,1,1,2,11,27,2,152,1439,-54145,2017-05-05 12:13:47.000,28003,23652,26767.59,80456.6,23858,-60352.000
2,4,1,2,3,8,10,2,33,1742,53094,2019-12-25 23:41:04.000,-22687,-110573,101923.57,83865.7,143398,-141552.000
2,4,1,3,2,9,15,7,14,1553,6712,2006-05-13 08:36:31.000,-119389,-81089,-47080.56,-15637.8,189500,232272.000
2,4,1,4,1,8,33,6,122,1883,-118146,2008-08-26 20:57:42.000,-290992,-31004,-35007.13,-119571.6,181464,255856.000
2,4,1,5,1,8,24,7,136,995,142872,2006-04-06 23:20:53.000,238474,-276998,128767.35,133517.3,-3403,-227200.000
2,4,1,6,2,3,23,2,55,2431,-370555,2003-05-20 07:44:13.000,345952,-212687,310338.72,453513.3,227967,168976.000
2,4,1,7,2,12,17,5,153,290,-126233,2003-01-30 12:17:19.000,413849,-187863,-90213.09,-474312.9,146405,337472.000
2,4,1,8,1,6,17,6,125,216,448249,2011-09-24 08:47:46.000,-164882,525645,608606.5,511162.3,-361531,414368.000
2,4,1,9,1,8,13,4,98,2167,660652,2014-01-16 02:58:06.000,285091,98263,115893.67,-228783.5,673349,-466416.000
2,4,1,10,2,3,4,6,58,2138,696869,2019-08-28 03:57:54.000,-765340,-435186,714808.5,-678941.0,44063,634592.000
2,4,1,11,3,2,33,8,97,1026,-670930,2014-01-12 19:04:14.000,239977,-610576,-291512.2,-85532.8,-664508,-781808.000
2,4,2,1,3,8,10,2,33,1742,53094,2019-12-25 23:41:04.000,-22687,-110573,101923.57,83865.7,143398,-141552.000
2,4,2,2,1,5,19,4,136,420,7363,2006-06-10 16:17:36.000,-161752,-108991,-63336.56,-18885.1,253804,308704.000
2,4,2,3,3,4,46,6,142,1999,-178841,2008-10-13 09:46:36.000,-441193,-47243,-56255.13,-176080.6,268732,380616.000
2,4,2,4,3,8,30,7,28,983,231374,2006-07-02 12:21:00.000,379754,-445100,210559.34,211850.7,-6168,-362368.000
2,4,2,5,3,11,48,2,11,2498,-612327,2003-10-07 08:39:41.000,572435,-352171,516162.72,754321.0,380771,280336.000
2,4,2,6,3,4,44,5,69,1662,-218364,2003-07-28 17:02:01.000,706468,-317600,-154853.1,-817527.3,248548,584832.000
2,4,2,7,1,6,24,6,140,2352,779807,2012-01-09 09:40:40.000,-291094,924502,1060958.5,894466.3,-635066,719264.000
2,4,2,8,3,4,46,4,30,2395,1169698,2014-04-17 10:39:04.000,499387,175698,200117.67,-410355.1,1199684,-829968.000
2,4,2,9,2,7,25,6,106,250,1258439,2019-09-06 12:15:36.000,-1372723,-777644,1281080.5,-1215104.2,72909,1137376.000
2,4,2,10,3,2,2,8,112,2688,-1227080,2014-05-11 18:13:12.000,430925,-1102780,-525368.2,-156383.7,-1207178,-1419728.000
2,4,2,11,1,2,38,3,126,225,593391,2010-01-11 15:17:12.000,-1340959,70155,-1735983.8,10402.8,-1132706,-245744.000
2,4,3,1,2,9,15,7,14,1553,6712,2006-05-13 08:36:31.000,-119389,-81089,-47080.56,-15637.8,189500,232272.000
2,4,3,2,3,4,46,6,142,1999,-178841,2008-10-13 09:46:36.000,-441193,-47243,-56255.13,-176080.6,268732,380616.000
2,4,3,3,3,4,32,7,96,71,260875,2006-07-31 08:41:02.000,426847,-501134,237823.34,237961.8,-7090,-407424.000
2,4,3,4,2,3,34,2,67,1169,-733214,2003-12-16 09:07:25.000,685677,-421913,619074.75,904724.9,457174,336016.000
2,4,3,5,3,4,39,5,81,306,-273643,2003-11-13 05:28:50.000,882039,-395443,-193637.1,-1023455.9,309834,733248.000
2,4,3,6,3,6,11,6,149,144,1000846,2012-03-20 18:15:55.000,-375235,1190407,1362526.5,1150002.3,-817422,922528.000
2,4,3,7,3,8,9,4,26,223,1533303,2014-06-21 16:08:19.000,652456,231009,260277.67,-540049.1,1575637,-1089648.000
2,4,3,8,2,7,1,6,142,1558,1679617,2019-09-13 12:28:53.000,-1828260,-1034488,1705784.5,-1617226.6,94543,1514464.000
2,4,3,9,3,10,19,8,37,954,-1659641,2014-08-12 06:53:30.000,579440,-1485606,-707256.2,-211489.9,-1629255,-1915888.000
2,4,3,10,1,2,8,3,154,1037,805806,2010-07-17 00:18:54.000,-1831408,93800,-2370863.8,11312.9,-1547142,-335344.000
2,4,3,11,1,8,18,1,153,2131,99998,2008-03-10 13:42:47.000,1034662,2357220,998080.3,-521841.5,-69235,1887664.000
2,4,4,1,1,8,33,6,122,1883,-118146,2008-08-26 20:57:42.000,-290992,-31004,-35007.13,-119571.6,181464,255856.000
2,4,4,2,3,8,30,7,28,983,231374,2006-07-02 12:21:00.000,379754,-445100,210559.34,211850.7,-6168,-362368.000
2,4,4,3,2,3,34,2,67,1169,-733214,2003-12-16 09:07:25.000,685677,-421913,619074.75,904724.9,457174,336016.000
2,4,4,4,2,12,2,5,33,1670,-292069,2003-12-19 01:37:47.000,940563,-421390,-206565.1,-1092098.8,330263,782720.000
2,4,4,5,1,6,31,6,154,1764,1111366,2012-04-25 10:33:33.000,-417306,1323359,1513310.5,1277770.3,-908600,1024160.000
2,4,4,6,1,8,8,4,86,1099,1751465,2014-07-30 19:25:52.000,744297,264195,296373.66,-617865.5,1801210,-1245456.000
2,4,4,7,2,3,38,6,10,614,1960402,2019-09-18 04:37:44.000,-2131952,-1205717,1988920.5,-1885308.2,108966,1765856.000
2,4,4,8,3,2,31,8,27,1272,-1968613,2014-10-17 09:05:09.000,685522,-1759053,-837176.2,-250851.5,-1930738,-2270288.000
2,4,4,9,1,2,12,3,58,965,965117,2010-12-03 19:05:11.000,-2199246,111533,-2847023.8,11995.5,-1857969,-402544.000
2,4,4,10,2,4,21,3,129,2447,119573,2008-10-03 09:50:53.000,1253792,2855564,1211328.2,-632462.3,-82893,2289968.000
2,4,4,11,2,12,30,6,103,622,-2863061,2019-01-10 16:17:21.000,2447548,1797785,199200.77,1449660.1,169,-1989328.000
