1,9,11,2160,-667594.01,-615792,922771#7dqrqppjlEsFmSv3,-987946,857517.75,-580044
1,9,12,190,-165291.45,313029,605169#ZLdbKDCRP6mTeAiX,-186349,-838080.00,-1078570
1,9,13,1179,590434.83,930156,74998#GRF6M6x5NJ65JUTo,666873,-1038138.57,-562924
1,9,14,373,-86416.27,-788869,239011#Es3RmeeX8FJPuVDK,861748,673273.00,-450955
1,9,15,1659,886906.06,-1209795,662621#JylB1w71WpshDTiZ,1167799,-433997.00,1190669
1,9,16,819,167535.16,-1059637,820618#nFziFr5oYudK95vj,62716,456976.00,-899545
1,9,17,2146,1255121.54,-362269,1039145#R9Au8l2mtEmLjUZE,426019,349588.36,1039849
1,9,18,2201,259632.88,-1343790,206922#qrSoxZz7jHESSoPZ,939965,642696.00,1044212
1,9,19,1849,865957.39,817418,264447#26AG9r7XSTXqsXZI,-598833,231114.00,368025
1,9,20,1329,-870080.37,-1703406,305258#WjfiT4d0KMVweRfu,1015296,1573218.00,-293604
1,9,21,1404,-1689161.59,-1424579,444509#HCprN9tSCw0nR0c1,-1579852,1830917.68,-1021433
1,9,22,1966,85223.55,1334804,1558529#l1eEFXkkVdCjimLs,-64788,811584.00,-1470024
1,9,23,572,-1171665.98,-1190092,1405346#kGGl9nFLEUR4cfRK,2013299,-1924123.50,-1061306
1,9,24,816,233852.89,-189085,2132381#yrhoSyWGaSngFBGY,1758935,1551536.00,-450534
1,9,25,1774,-9108.49,-864970,870409#9EwBidY1MqHBtLRM,-910670,1592522.50,-39424
1,9,26,1832,-349276.24,-1177969,1683974#UqgXbz9eryM68aQz,-1391070,-751223.12,-1043586
1,9,27,2012,-1498544.96,1432853,1840978#iv9nUugx7N9QBuSl,1386989,-415837.50,-1242916
1,9,28,1974,1945118.83,96334,1682603#FNbnkf9wk5tuUaJC,1198397,453205.00,-2438644
1,9,29,2001,1786816.61,-916151,935442#eiSnDjaeMIc9VMi1,-253386,1408912.00,-1448304
1,9,30,1647,-709240.98,-750621,2676809#rl1NkMGu5Empg01o,-621305,1847388.00,1030149
1,9,31,1997,-2044023.98,2089388,441500#74X7GdaT8U5yoGTe,1449304,1887803.50,-663768
1,9,32,1665,-1812776.25,2743120,2761181#bNZPHAloVlkdHMDD,1012118,-1002317.00,-2758076
1,9,33,1548,-2130727.75,-282066,2422188#Vik8gKIzXWnYJL52,-1709634,807951.00,257614
1,9,34,352,2973357.28,-1284878,2604067#jBKhlpDYCu5RGNoV,869226,2704855.00,1737393
1,9,35,1936,2232260.01,565943,38609#YtRECVz9p5o6XFxm,-2787282,972351.50,-1012933
1,9,36,2367,1141307.88,-423168,2323001#iRn6qs05cNLbvugu,-2531966,-2206672.00,2004943
1,9,37,1368,1194443.99,-183857,124179#ousWdhl0eFQgx8Lr,1597983,-461134.00,-2064219
1,9,38,1157,-2352584.33,3021656,2399475#B4mUN1fi0E1H0czp,2004418,1682482.00,663658
1,9,39,2282,1178082.51,-1046547,2651123#ctGQ4It2ol5aTRZ1,1075323,1460926.50,233462
1,9,40,601,99974.06,2503589,2067179#ousWdhl0eFQgx8Lr,-3048383,2964504.00,1532784
1,9,41,299,2824692.38,-1639559,569183#Zd7tGN1uMo808J6m,978763,-1779742.00,1903614
1,9,42,24,-3147794.16,-2420232,3657843#PJ3AOhOetII7Z6gM,-1130255,-3129898.00,-1495015
1,9,43,1048,-2486105.74,1069518,3596722#ULFyYTgaSf45jlv5,-1498897,3099826.94,2694158
1,9,44,1589,-3477307.23,3780847,2193272#vWkCcYwxorIe3gN3,-562228,-862408.00,-3870492
1,9,45,1134,-3058637.24,1755513,2445010#1uSx5Shn8wAy5GcX,1588923,-2313193.75,2394179
1,10,1,1840,-40349.43,19228,67857#YXd7nbMC4MPCK270,-75014,27176.00,-52293
1,10,2,2352,123865.13,-175315,184714#KtBfmYG9VkFP79p2,-147035,-188458.00,-126265
1,10,3,227,-17909.46,-269082,61971#0vJWJCnbxDSH9al1,-207521,-268914.50,-91471
1,10,4,611,-356947.72,-169036,216722#ULFyYTgaSf45jlv5,117317,-137012.00,-360256
1,10,5,1668,-305245.16,-28903,284908#PkptfOWIh2SAF2KC,-297579,349908.00,-284823
1,10,6,213,-566420.71,-158753,234575#H6IABc9jj637INsh,56388,-144015.00,445927
1,10,7,2029,426761.49,588406,379572#iR2jhgeCnkHWLbry,317118,-613636.00,23887
1,10,8,549,330285.1,195264,312208#2bFMFZQcUATC4xq1,-331814,56965.60,-623716
1,10,9,1012,34489.57,-246597,233367#N279gmzOq10bqn6Y,-801042,511613.00,-258952
1,10,10,1039,-674266.01,-622085,932085#TYN8IhmA7kyL9Md0,-997914,866149.00,-585897
1,10,11,124,-168395.45,318773,616240#KLWVqWAMgXkFj47V,-189856,-853752.00,-1098496
1,10,12,1989,605698.83,954057,76873#L98Q19nEnf4FMz3o,683724,-1064809.20,-577459
1,10,13,1278,-89104.27,-814017,246304#bbwduRrfKDroCFZE,889151,694535.00,-465099
1,10,14,569,919466.06,-1254417,686867#an99OKvZjcO3HddJ,1211072,-450212.00,1234736
1,10,15,396,174639.16,-1103683,854504#yjLsosbhG4pEMCM8,65327,476128.00,-937243
1,10,16,871,1312577.54,-379083,1086589#oKBkCKgmN6KYGCtG,445613,365395.20,1087848
1,10,17,607,272944.88,-1409736,216963#KbCtnXdIxcwuEe0X,986649,674472.00,1095924
1,10,18,169,911893.39,860859,277898#MhL6Q8fOmOyFhPtj,-630745,243192.00,387226
1,10,19,2334,-918240.37,-1797773,321702#6WPt6xyhKR8xqcWe,1071509,1660443.00,-310394
