1,2,3,12,467,655,5321.940,-1660,-4054,14023.17,false
2,2,1,3,1137,319,-14514.780,-2175,-13989,8263.75,false
3,3,2,30,2371,463,16936.240,-5042,-9501,6494.26,false
4,3,1,39,508,1501,-35758.130,-9211,12920,21089.92,true
5,1,9,3,731,481,39005.670,43262,-46004,14248.83,true
6,2,1,32,2184,1109,3411.630,-59489,54870,38491.34,true
7,2,10,38,1826,29,-18038.070,-6591,25031,-402.99,false
8,2,10,14,1953,1478,-52472.020,10952,-48086,44976.51,false
9,3,6,31,1902,1435,-43844.850,10537,25520,52715.3,false
10,2,9,1,246,242,90542.020,36929,62663,10135.87,true
11,3,4,40,1289,1297,82240.340,-80203,-44495,103474.74,true
12,2,3,6,995,396,-80500.160,53884,21922,92529.26,true
13,3,11,1,1209,264,35669.930,-19248,-118565,25373.18,false
14,1,9,25,1305,1472,85480.670,-38292,-70432,15461.84,true
15,1,5,2,2123,1772,-115231.000,-121230,32056,-36951.92,false
16,2,6,12,996,822,-67368.730,45876,-45301,-52711.26,true
17,1,3,23,1093,2425,87411.460,48564,-116524,22595.77,false
18,2,4,21,736,2268,78762.660,28314,-25194,148647.8,true
19,1,11,13,946,838,19924.240,176952,93096,-141636.81,false
20,2,2,5,783,1129,51991.250,-28010,-50427,72923.5,true
21,3,8,23,1048,1982,464.690,-203828,-16241,70063.15,false
22,3,5,15,2148,404,163581.730,-40005,-101252,183639.34,false
23,2,8,44,2154,729,198602.050,90407,128846,144826.38,true
24,3,11,10,1365,1587,-172510.640,216529,2468,20602.07,true
25,1,1,11,1081,570,133477.070,-55623,-73283,185702.94,true
26,3,9,11,177,2412,-216400.240,-49833,-255343,-244068.62,true
27,2,3,40,796,2046,123102.810,-96411,15240,228975.4,true
28,2,8,16,1874,712,-169449.720,-213931,-235290,79344.5,true
29,2,8,1,419,2205,252444.670,98082,-103233,-111185.38,true
30,2,9,35,2269,1184,-99720.150,-226784,144324,38774.89,true
31,1,8,34,539,840,176325.670,-122449,-290422,251725.89,false
32,1,5,10,1906,2262,-97252.200,77778,73749,244241.83,true
33,2,6,36,732,540,142793.820,-212513,288579,132665.7,true
34,1,5,16,1187,3,-300875.050,281280,205760,15120.31,true
35,3,3,25,1395,1498,-157446.700,69016,51125,-259559.16,true
36,2,2,40,2046,1031,76814.770,-88298,-28055,-234483.73,true
37,2,9,7,799,694,142801.310,-121028,-72209,368873.12,false
38,3,8,19,1941,1544,201116.160,171365,-133203,-28223.73,true
39,3,5,14,533,260,114981.050,32222,-296732,2067.3,false
40,2,4,11,923,1561,-150725.580,351393,-255241,61257.38,false
41,3,6,14,744,2295,-258102.530,-331711,-122894,-147821.06,false
42,2,4,11,932,2299,396747.750,232727,-17561,-150097.89,true
43,3,6,16,1325,100,-105856.590,323112,-417478,-242684.78,true
44,2,3,19,1362,1074,355028.300,419515,-335456,-304403.66,true
45,3,6,20,91,47,61665.790,-325331,-214810,33175.98,false
46,1,2,44,295,890,286078.450,-433402,306484,-117574.61,false
47,1,2,29,1484,1291,158273.170,-463865,-335173,26131.61,true
48,1,5,14,881,1751,26699.300,-361825,138851,147203.67,true
49,1,2,41,491,195,-178953.190,376088,480587,265837.4,false
50,2,11,19,574,1846,214914.940,-293313,42049,-79612.99,false
51,3,8,22,897,844,220861.440,337078,-465279,471623.16,true
52,1,5,31,2091,539,-319389.780,-31504,-412689,176263.75,true
53,1,10,35,1595,1179,421266.740,-92767,-62970,-14305.74,false
54,3,9,4,684,2030,-459294.130,-143223,198438,245889.92,true
55,3,2,23,985,2160,452374.170,511373,-438979,136648.83,false
56,3,11,7,719,351,-21603.370,-504248,540357,309691.34,false
57,2,4,6,2077,438,-121620.070,-86639,207106,32397.01,false
58,2,2,36,216,2287,-327600.520,34636,-290286,282576.5,false
