790,2,5,19,2348,784,-2997260.580,6872148,-5042866,1297257.4,false
791,3,10,44,177,1035,-5069720.030,-6226756,-2404394,-2727821.0,false
792,2,5,41,1175,2023,7609310.250,4552277,-187061,-2886098.0,true
793,3,6,38,1953,1477,-2004249.090,6005239,-7773478,-4634685.0,false
794,2,9,34,1416,2172,6492053.300,7704850,-6067279,-5464403.5,false
795,3,9,28,262,2099,1180373.290,-5855111,-3790060,525176.0,false
796,1,2,14,1606,1613,5109748.450,-7498125,5198734,-2025574.6,true
797,1,8,14,1757,853,2625323.170,-7953515,-5843173,374131.62,true
798,1,1,44,2192,1640,584916.800,-6109555,2411163,2415203.8,false
799,1,7,41,308,2388,-2893248.190,6074063,7755962,4213837.5,true
800,2,8,12,53,1427,3555609.940,-4726473,578111,-1291613.0,false
801,1,6,37,138,1126,3453953.940,5418155,-7383654,7335623.0,false
802,1,2,38,1983,1278,-4892514.780,-471431,-6393189,2696263.8,false
803,1,9,20,1970,1707,6486224.240,-1408634,-864997,-326305.75,false
804,3,8,19,921,2306,-6812334.130,-2153403,2981216,3617890.0,true
805,2,7,8,2400,1823,6652901.670,7533046,-6333604,1972648.9,false
806,2,7,37,379,1746,-396828.370,-7175633,7822670,4377691.5,true
807,3,2,29,1036,1459,-1675350.070,-1287359,2938231,524397.0,false
808,2,3,14,586,1657,-4454528.020,389896,-3923286,3846576.5,false
809,2,8,26,1296,96,-4639036.850,1118073,1752720,4647915.5,false
810,2,8,1,1098,442,7337926.020,3533017,5353863,138135.88,true
811,2,2,30,877,496,6505560.340,-5848499,-3157695,7079474.5,true
812,2,3,11,1284,557,-6093652.160,4172940,1774322,5660529.5,true
813,1,3,42,1586,870,2414453.930,-1405536,-8014165,1714973.1,false
814,3,6,40,125,956,5428752.670,-1973148,-4409232,1090661.9,true
815,1,3,1,185,207,-6643271.000,-6557326,1214856,-2507352.0,false
816,1,3,7,1250,2496,-3296160.730,2374260,-2264501,-2433511.2,true
817,2,3,3,140,2296,4188027.460,2204108,-5613324,1020995.75,false
818,3,10,25,2072,2226,3357418.660,1143666,-1507394,6625448.0,true
819,3,4,26,444,56,1197676.240,7331208,3979896,-6298437.0,false
820,3,4,30,804,716,2081103.250,-1141234,-1949227,2671323.5,true
821,1,10,45,2236,786,-356023.310,-7878156,-766241,2668463.2,false
822,2,3,20,1751,248,5762485.730,-1268597,-3882260,6852439.5,false
823,3,7,19,1058,1309,7289698.050,2898359,4913246,4880826.5,true
824,3,6,10,726,978,-5952702.640,7539337,353068,532602.06,true
825,2,10,1,268,509,4240213.070,-1554663,-2169283,6316903.0,true
826,1,10,37,599,1973,-6749520.240,-1870545,-8243743,-7629668.5,true
827,3,6,15,431,1854,3677526.810,-2760907,600688,7128175.5,true
828,1,6,36,29,1217,-4856641.720,-6239371,-6742890,2434544.5,true
829,3,4,26,30,1955,7363548.670,2866530,-3013633,-3042385.5,true
830,2,10,30,1021,2231,-2707232.150,-6068872,4046724,1126774.9,true
831,2,9,24,2164,2320,4785733.670,-3264329,-7680022,6856526.0,false
832,1,10,5,1895,788,-2619060.200,1786130,1711749,6362642.0,true
833,1,7,6,47,1032,3602225.820,-5417113,7447675,3371065.8,true
834,2,5,11,2021,151,-7376235.050,6673880,5134160,194320.31,true
835,3,6,20,2202,127,-3759782.700,1505752,1263949,-6083559.0,true
836,2,1,35,1490,1723,1889670.770,-2222162,-671455,-5239283.5,true
837,2,8,7,812,718,3154297.310,-2664004,-1630009,8240873.0,false
838,3,6,35,1747,675,4433180.160,3840213,-3130803,-706623.75,true
839,3,8,9,294,1972,2317077.050,561678,-6495604,53267.3,false
840,2,8,4,40,562,-3187029.580,7306865,-5362041,1379657.4,false
841,1,11,34,1581,1802,-5390494.530,-6619759,-2556494,-2899821.0,false
842,2,8,31,230,2345,8090147.750,4840247,-198361,-3068498.0,true
843,1,6,7,1675,1739,-2130808.590,6384048,-8263878,-4927485.0,true
844,2,5,14,939,2075,6901188.300,8190539,-6449400,-5808403.5,true
845,3,7,43,754,2406,1254953.790,-6223763,-4028410,557976.0,false
846,1,2,39,2174,640,5431326.450,-7969106,5524884,-2152774.5,false
847,1,4,19,13,1845,2789793.170,-8452825,-6210373,397331.62,true
848,3,2,4,357,1973,622131.300,-6492737,2562651,2566403.8,true
849,1,11,41,1257,662,-3074201.190,6453928,8240987,4477037.5,false
850,2,10,14,1781,889,3778322.940,-5022017,613849,-1372413.0,false
851,2,11,2,568,1315,3669493.440,5756894,-7844879,7793223.0,true
852,3,6,21,534,1498,-5197389.780,-500760,-6791889,2864263.8,true
853,2,6,25,1194,2423,6890554.740,-1496359,-918466,-347105.75,false
854,3,5,29,1097,282,-7235870.130,-2287415,3166734,3842690.0,true
855,1,11,28,251,949,7066270.170,8001157,-6726579,2095048.9,false
856,3,6,12,1317,988,-421843.370,-7620392,8308157,4648891.5,false
857,3,7,42,1287,1868,-1778932.070,-1367407,3120306,557197.0,false
858,2,6,36,1252,2466,-4729656.520,413580,-4165486,4084176.5,false
859,1,4,29,357,491,-4926236.350,1187294,1860670,4935115.5,true
860,1,10,1,550,454,7790887.520,3751522,5684563,146135.88,true
861,1,1,13,1452,1882,6907017.840,-6209017,-3352270,7515474.5,true
862,2,9,31,852,1684,-6469474.160,4430381,1883847,6008529.5,false
863,2,8,31,2360,1227,2563127.930,-1492179,-8507640,1820573.1,false
864,2,1,10,652,1562,5762707.170,-2094077,-4680407,1157861.9,false
865,3,7,15,965,907,-7051273.500,-6959582,1288781,-2661752.0,true
866,3,9,32,2167,1005,-3497960.230,2519784,-2403201,-2582311.2,false
867,3,3,13,531,1171,4444315.960,2338829,-5956874,1083395.8,true
868,1,9,14,2155,1266,3562334.660,1213376,-1600032,7030248.0,true
869,3,7,1,1914,2241,1271285.740,7778349,4222821,-6683237.0,true
870,1,11,40,2157,1488,2207922.750,-1210811,-2067902,2833723.5,false
871,2,6,7,508,73,-378303.810,-8357802,-813116,2830863.2,false
872,3,7,17,1576,2153,6112417.230,-1345384,-4118573,7269239.5,true
873,2,9,9,989,707,7732891.550,3073856,5212271,5176826.5,false
874,3,10,10,235,2376,-6313964.640,7997013,374980,564602.06,false
875,2,3,6,67,1303,4496884.070,-1648353,-2300283,6700103.0,false
876,2,3,11,325,1786,-7157840.240,-1984340,-8743018,-8091268.5,true
877,3,5,27,258,565,3899678.310,-2927438,637279,7559375.5,true
878,3,10,26,965,1089,-5149591.220,-6615961,-7149615,2581744.5,false
879,2,1,36,1057,2259,7807992.670,3039558,-3195533,-3225585.5,false
880,2,8,10,943,2456,-2870201.650,-6434002,4290624,1194774.9,true
881,3,1,29,1815,1136,5073821.670,-3460697,-8141872,7269326.0,false
882,1,11,30,843,1015,-2776673.200,1892902,1814124,6745042.0,true
883,3,5,44,2257,1701,3818440.320,-5742400,7895119,3573465.8,true
884,3,10,36,1172,799,-7818445.050,7073418,5442185,205520.31,true
885,3,11,45,300,520,-3984928.700,1595548,1339751,-6447559.0,false
886,2,3,38,2056,2405,2002974.270,-2355528,-711667,-5552083.5,false
887,2,10,30,2164,1996,3342515.810,-2822940,-1727371,8732873.0,false
888,3,10,36,233,1419,4697684.160,4069516,-3318153,-749023.75,false
889,1,2,34,2232,802,2454708.050,594769,-6883034,56467.3,true
890,2,11,35,135,340,-3376798.580,7741582,-5681216,1462057.4,false
891,2,1,24,582,16,-5711269.030,-7012762,-2708594,-3071821.0,true
892,2,11,21,1688,114,8570985.250,5128217,-209661,-3250898.0,false
893,2,6,20,1396,2001,-2257368.090,6762856,-8754278,-5220285.0,false
894,2,1,39,462,1978,7310323.300,8676228,-6831522,-6152403.5,false
895,3,5,14,1246,160,1329534.290,-6592415,-4266760,590776.0,false
896,1,2,19,339,2220,5752904.450,-8440088,5851034,-2279974.5,true
897,1,11,24,672,284,2954263.170,-8952135,-6577573,420531.62,true
898,2,2,9,925,2306,659345.800,-6875919,2714138,2717603.8,false
899,1,4,41,2206,1489,-3255154.190,6833793,8726012,4740237.5,false
900,2,1,17,1105,350,4001035.940,-5317561,649586,-1453213.0,true
901,2,5,12,998,1504,3885032.940,6095632,-8306104,8250823.0,false
902,2,9,3,1488,1717,-5502264.780,-530088,-7190589,3032263.8,false
903,3,3,30,418,586,7294885.240,-1584083,-971934,-367905.75,false
904,3,2,39,1273,811,-7659406.130,-2421427,3352253,4067490.0,false
905,1,4,3,506,76,7479638.670,8469269,-7119554,2217448.8,true
906,2,5,32,2256,230,-446858.370,-8065151,8793645,4920091.5,false
907,2,1,11,1538,2276,-1882514.070,-1447455,3302381,589997.0,true
908,2,9,14,1917,722,-5004785.020,437264,-4407686,4321776.5,true
909,3,11,31,1821,886,-5213435.850,1256515,1968620,5222315.5,false
910,2,1,1,3,467,8243849.020,3970028,6015263,154135.88,false
911,3,10,40,2027,715,7308475.340,-6569536,-3546845,7951474.5,false
912,2,3,6,419,258,-6845296.160,4687822,1993372,6356529.5,true
913,3,2,19,732,1584,2711801.930,-1578822,-9001115,1926173.1,false
914,1,7,25,1179,2168,6096661.670,-2215005,-4951582,1225061.9,false
915,1,11,29,1745,1607,-7459276.000,-7361838,1362706,-2816152.0,true
916,2,4,12,681,2067,-3699759.730,2665308,-2541901,-2731111.2,true
917,1,3,23,922,46,4700604.460,2473551,-6300424,1145795.8,false
918,2,8,3,2239,306,3767250.660,1283085,-1692669,7435048.0,true
919,1,10,22,982,1873,1344895.240,8225490,4465746,-7068037.0,false
920,2,7,5,1107,2260,2334742.250,-1280387,-2186577,2996123.5,false
921,3,2,14,1183,1913,-400584.310,-8837447,-859991,2993263.2,false
922,3,11,15,1401,1505,6462348.730,-1422171,-4354886,7686039.5,false
923,2,11,44,921,105,8176085.050,3249353,5511296,5472826.5,false
924,3,4,10,2148,1221,-6675226.640,8454688,396893,596602.06,true
925,1,7,11,2269,2097,4753555.070,-1742043,-2431283,7083303.0,true
926,3,6,29,51,1599,-7566160.240,-2098134,-9242293,-8552869.0,true
927,2,5,40,85,1830,4121829.810,-3093969,673869,7990575.5,false
928,2,3,16,1901,961,-5442540.720,-6992551,-7556340,2728944.5,true
929,2,9,1,2084,9,8252436.670,3212586,-3377433,-3408785.5,false
930,2,6,35,865,128,-3033171.150,-6799133,4534524,1262774.9,false
931,1,5,34,1466,2505,5361909.670,-3657064,-8603722,7682126.0,false
932,1,1,10,2194,1242,-2934286.200,1999674,1916499,7127442.0,true
933,2,3,36,2064,2370,4034654.820,-6067688,8342562,3775865.8,true
934,1,5,16,323,1446,-8260655.050,7472955,5750210,216720.31,false
