1,3,9,33,2206,2351,164,-3672,0.076,false,7872#1qkCTox3j6hqChDt,9654.7,-18008.45
2,1,4,11,1263,1968,40,12436,-0.202,false,22582#6dK4FANMGc5ATeeB,2311.1,-105.8
3,1,10,29,1312,2093,178,-18640,0.013,true,19702#vgfrGbbFve1tAZfn,5972.0,-10406.72
4,3,10,29,2462,780,159,-33064,-0.104,true,17930#OkpMYO4ASGGwqqcq,-5068.0,41147.73
5,1,1,11,1705,23,1080,600,-0.293,false,18935#Yi73pXXgLSmWKlq5,8027.8,-16030.36
6,1,11,26,1034,313,151,55984,0.434,false,29331#6Y1lIpbZaZJuiIcf,1064.1,38563.93
7,1,11,7,226,562,869,-29375,-0.190,false,48391#KODPfYTlfh0fd1Jj,-5891.7,68204.79
8,3,8,37,757,2094,784,75710,0.162,false,82307#Z0tPKKZhp8iK5zFM,-4874.8,-68418.82
9,3,6,14,1637,1905,537,-16360,0.055,true,11947#Tm1zhuML9gb8L2GR,7334.0,-90083.89
10,3,10,36,1998,2296,851,-13073,0.276,true,9540#m84hvQphztKN2AYF,13598.4,54363.52
11,1,3,10,1969,690,759,-47513,0.467,true,74759#Rw5GNbD2eCKbq3kM,3464.0,-22286.23
12,3,4,30,502,1956,837,-30503,0.410,true,15821#bOncDX1sQCYHnsWR,-4525.0,-119625.79
13,2,1,39,479,2309,880,37785,0.314,true,93806#nnkg4qgZi5m6HCAH,-4711.7,-41925.16
14,2,4,32,1360,1759,54,43187,-0.214,false,30155#lJaWYZ0bQSRtXkIn,-1427.9,34912.43
15,3,2,35,1073,499,264,99808,-0.301,false,73349#miX8bZZSoXFg5fbe,-7616.0,-81304.63
16,3,3,12,1456,945,702,29349,0.134,true,82581#Y8CSQAv78mzzbVzZ,5350.3,63010.15
17,3,2,4,398,649,9,-2862,-0.166,false,85915#JQFVwIJLouBZhaij,6454.1,70163.4
18,1,9,2,1539,1398,4,-25917,0.246,false,65351#Ji59ipYrKxQeGV4s,206.7,64026.89
19,2,2,5,1063,1164,558,-107760,-0.267,false,152825#YUay5IuyM8B7LBzi,6860.0,156065.75
20,2,10,5,2394,684,21,15898,-0.388,true,116324#VkN3M2pZ5k3bREh8,12020.1,-67058.92
21,3,7,13,1763,92,992,-20157,0.188,false,135513#2lWgwy5NMNlwxWUI,-5331.6,51752.51
22,3,5,30,1469,2068,1062,13616,-0.114,false,148516#6MTX8afHgCXLKj7q,806.5,-11532.45
23,3,2,4,575,645,26,73852,-0.177,true,159921#UjKpmKLotoAJWbjy,15924.6,-83244.72
24,2,4,24,715,73,876,125414,-0.371,false,219899#YCAOVnymAlLs0sFL,763.2,-32463.06
25,3,8,20,1801,553,587,-47740,-0.182,false,227394#laausVAvdMAMcMXj,-8995.7,-188152.9
26,3,11,40,434,1520,651,46525,-0.076,true,128072#7RaPIJMQaHiQimrJ,5028.7,158110.6
27,3,1,7,1716,1371,899,-222010,0.229,true,123270#ZyMuiek15vA6TSv4,-14572.2,110414.7
28,1,8,6,60,892,426,-219499,-0.356,false,166474#azeLz93ckMzzKgCi,2550.2,-181667.2
29,3,10,28,192,1185,828,70037,0.351,true,13167#lBuBSgIhKxUoQ0Cv,-14550.7,44511.93
30,2,10,34,2012,1993,146,-6221,-0.017,true,236420#6ixFkvhivLKtiGIO,-9218.0,-190195.3
31,2,1,19,2363,583,459,10841,0.207,true,238952#T7fXJ39RDjYEaAIZ,-397.3,-47048.27
32,3,6,25,2232,732,989,-123844,0.023,true,110346#KtkhT4QHy9wSTKCp,-11365.2,-190453.95
33,3,6,27,1096,1142,399,-313899,0.374,true,138611#bluV1GIiwdw2jPTY,6674.9,-157048.47
34,3,1,4,1171,455,339,-33669,-0.132,false,28766#MKpYcJB8QThYAQH3,-4307.7,7014.8
35,1,10,30,1643,973,426,109488,-0.219,false,249273#WkE6SUafSUhx6akU,-15374.3,304335.22
36,1,7,8,1614,581,761,-343170,0.370,false,155684#kh1PL8OXhtdtZJY0,4565.4,-155398.23
37,1,7,21,2043,755,1069,334500,-0.161,true,166894#qohrGAxMaBv5xmv0,-14949.6,-196403.66
38,1,11,3,532,447,432,-55197,-0.059,false,90003#B3EkLhTOIDR1rIBL,11520.3,-239551.2
39,1,8,45,1465,1319,494,373847,-0.038,true,41381#NOikX3LU0ZmcBGHl,-7592.1,35120.53
40,3,8,9,1378,435,487,64830,0.398,true,290758#g7WqFAIV0gxnmL2U,-431.1,-383965.4
41,1,7,26,2341,2305,160,-328179,-0.172,true,259047#eJxsTjjwgmPyrULJ,-6151.2,-80219.8
42,2,1,30,447,378,931,-369000,-0.045,false,337113#O2AFJ0stL96tiB9b,16881.9,-34941.65
43,3,1,40,384,392,916,-364478,-0.429,true,333205#QH68vRDo0qovaM7X,-1596.9,212872.16
44,1,1,40,184,540,571,-211474,-0.258,false,43205#QH68vRDo0qovaM7X,-11394.5,-155638.34
45,3,8,40,1303,1279,1,108992,-0.141,true,195317#Q3izv5HBChF6OHaq,10126.4,205037.17
46,3,2,23,1475,370,567,-346175,0.344,false,402437#c8KdpoaFrcLsKYBA,727.0,350937.12
47,2,8,3,1046,37,164,111337,0.241,true,70444#xiMs7xVvVSd1AmwL,-4427.5,-283967.94
48,2,11,44,721,601,638,254159,0.113,true,235010#zs8p9BdhfG9bkGaV,-868.2,132193.14
49,3,10,23,2508,2153,66,-245086,-0.079,false,267447#tt1beVnkbEc62pDI,-699.0,438050.25
50,1,5,42,2269,883,417,-160104,-0.140,false,324895#e0Aneg8ZAkPS7UxQ,-420.1,434647.7
51,3,7,3,2496,1109,757,-188297,0.221,true,10096#Bt5MvqR2YvqaCheQ,-1422.3,-459608.44
52,1,6,31,564,152,873,280820,-0.252,false,398126#bcNgWYuD6XVx55Wy,-15395.3,73494.2
53,3,9,39,2347,2335,795,-196565,0.035,false,341463#iLGDI3adHwmOow3I,20941.0,-294406.72
54,2,7,19,543,1029,221,-375860,-0.154,true,222686#H7vAeSVxV9klBsJl,11944.4,513947.72
55,2,6,6,985,734,23,-82774,-0.223,true,163704#n0z8Mn2VIp9CrwKo,11537.8,-234430.36
56,2,2,11,2344,503,972,492497,0.475,true,197312#wFPeF91zKbJSn1cW,-8762.3,388163.94
57,1,6,23,573,1389,28,-240750,-0.120,true,336866#3MCcVEysG5YjcnY9,-18617.2,495404.78
58,1,2,19,2109,2155,970,545885,0.112,true,559779#rrdBM4W23UYNeU5l,-21067.8,-533218.8
59,3,10,29,2342,1296,540,-102224,-0.045,false,59216#YGsNyh1RC0Zc9yto,20045.0,-558883.9
60,3,5,16,1320,509,676,-57723,0.406,true,11684#kh1PL8OXhtdtZJY0,31801.4,317563.53
61,2,6,32,1874,689,996,-220372,0.592,true,412792#8d0MxvaJ8M97z7Yf,19638.5,-154286.23
62,2,4,35,2162,1773,294,-159222,0.412,true,46948#GfkwzkOhnWn804Gc,-10681.0,-618025.8
63,3,6,22,1739,1171,560,217222,0.214,false,452234#CDalGAvfCV343qth,3574.2,-217125.16
64,1,2,2,260,1358,448,210162,-0.264,true,133836#dgV6xmCJ0peE1GBb,15918.5,154912.44
65,2,11,42,643,1592,558,435320,-0.306,false,289590#2yZ0YkBxJsWrSyED,-21813.5,-338104.62
66,3,7,5,2061,1194,154,139674,0.084,false,313436#dF331vypW6WHjZGM,-5754.1,248610.16
67,1,6,29,2008,2232,1108,1487,-0.066,true,328780#q4qDDonYrfXpwPZO,10460.6,293363.4
68,1,8,17,54,2169,938,-93380,0.096,true,243587#VyImKB5l3jyvOpU1,-12734.2,224026.89
69,1,10,35,748,1493,360,-379748,-0.182,false,533598#cu8y44FqcagR84Hc,22327.5,558465.75
70,2,10,35,2004,1622,279,48301,-0.360,false,394219#ZqCgiDBsAAeuvssb,27181.1,-211858.92
71,2,5,31,1447,227,896,-71357,0.208,false,453855#WttTLckRr31L3tYW,-7706.1,169352.52
72,1,4,17,1892,2220,1095,45129,-0.214,true,480688#0kAidf6ypDEi9w0h,3647.5,-44332.45
73,2,2,24,135,1599,581,238565,-0.127,false,502984#GULGemRNXxXt465L,33242.1,-250444.72
74,2,3,39,476,659,615,369639,-0.311,true,672954#fyqFyYJFw0qeLcEw,-2858.7,-84463.06
75,3,4,2,1440,80,1023,-129290,-0.146,true,664296#w7mgza7lREbLj7D4,-17337.2,-547352.9
76,2,9,40,1524,2033,738,128400,-0.126,true,357443#38GLXhcIUXU13UK8,14539.2,476510.6
77,3,9,12,1638,650,1126,-637760,0.079,true,336583#2FPyOTE0eNickaz0,-26358.7,299214.7
78,1,1,26,80,2031,554,-622036,-0.456,true,460427#5Q0GKbtkWclMWNeH,9684.2,-499267.22
79,3,1,3,892,198,247,196800,0.301,false,19471#s0sPcXm35xDqfUvC,-26250.7,109311.93
80,3,8,4,797,2116,493,-21960,-0.067,false,630239#L1spZMJ2kf9RqczU,-19547.5,-508595.3
81,3,6,44,1298,1662,328,24366,0.057,true,616932#vvPu6U2X1Jc0qEDY,-1846.3,-126248.27
82,3,6,20,1352,1154,1135,-302719,0.061,true,273294#UEFAgD1DxaHZwO7c,-23134.7,-502453.94
83,3,1,27,231,550,314,-778674,0.412,false,346169#SFMAu2xnU2kLN2pv,4584.4,-407448.47
84,3,3,14,1496,1335,367,-74819,-0.032,false,70997#yhr8nKI7WCZwM8bm,-16736.2,3014.8
85,2,9,30,2453,1444,330,259851,-0.104,true,591707#jq4yaWONp8brE1CJ,-31255.8,733935.25
86,1,2,18,1642,471,585,-816020,0.440,true,367693#omWua0Vuyv30eMnW,22758.9,-376998.22
87,1,10,31,1998,2185,1169,798025,-0.311,true,383922#tYPNHTcKqcaRVoXl,-22435.6,-467603.66
88,2,3,8,2478,425,769,-128010,-0.058,true,201324#VkN3M2pZ5k3bREh8,18636.8,-551551.2
89,1,6,20,985,573,141,841072,-0.035,false,84277#OT3KiREoLDlJAVYq,-17610.1,86320.53
90,1,11,22,1888,1888,578,135230,0.383,true,644939#zDzabLaK4WqochCR,2834.3,-873565.44
91,1,7,23,1511,230,589,-739835,-0.272,true,571044#e0oTIgKZ2CWw6sC4,-5291.2,-167419.8
92,2,7,5,780,405,590,-798253,0.019,false,733064#T9D2t8UVYjSMRkUt,30906.4,-72541.65
93,2,8,18,1035,406,1024,-789273,-0.579,false,711183#2BPPHkCgjSRdOMiU,-2255.9,456072.16
94,1,10,5,302,213,666,-445799,-0.210,true,82397#FNjwLg68sM2lvnOY,-23860.5,-322838.34
95,1,4,20,993,1324,281,228548,-0.076,true,408578#PwDdri7AlMGRQcVf,23166.9,421837.16
96,1,8,21,790,2149,303,-722662,0.414,true,833210#ZvkJ3nxuxezCUr5d,-4122.4,730937.1
97,3,4,28,1411,2087,551,239249,0.391,true,135422#q4yv9QB2qXukj51s,-16216.0,-587167.94
98,1,9,44,1321,424,859,519497,0.168,true,470077#nIeKIvFoLgnUpaFU,-9459.2,268193.12
99,1,9,20,853,497,252,-493999,-0.129,true,538468#AG9GAZ1lhJ5jB8Lg,-4819.5,886850.25
