1842,2,2,11,554,1126,17706897.750,10599647,-424361,-6716498.0,true
1843,3,6,7,911,1873,-4661998.590,13960218,-18071878,-1.0783485E7,true
1844,2,2,19,1011,135,15083888.300,17904319,-14091830,-1.2688404E7,true
1845,3,11,38,982,887,2746563.790,-13596803,-8795410,1213976.0,false
1846,1,2,44,1519,1604,11862886.450,-17388736,12047884,-4696774.5,false
1847,1,1,29,1178,1261,6079193.170,-18439025,-13554373,861331.6,true
1848,1,1,14,2105,974,1366421.300,-14156377,5592401,5590403.5,true
1849,1,3,41,1013,1884,-6693261.190,14051228,17941487,9741037.0,false
1850,2,6,19,286,331,8232582.940,-10932897,1328599,-2988413.0,false
1851,3,1,22,1959,2542,7980283.440,12531664,-17069379,1.6945224E7,true
1852,1,10,31,390,782,-11294889.780,-1087330,-14765889,6224264.0,true
1853,1,1,35,92,1425,14977164.740,-3250849,-1987836,-763105.75,false
1854,3,11,4,2214,650,-15706590.130,-4967655,6877104,8338690.0,true
1855,3,3,23,535,1350,15333640.170,17363387,-14586079,4543049.0,false
1856,3,8,7,863,1146,-922143.370,-16515572,18017907,1.0072891E7,false
1857,2,8,42,1501,2379,-3850572.070,-2968367,6761806,1213197.0,false
1858,2,11,36,144,775,-10232226.520,887260,-9009486,8836177.0,false
1859,2,1,34,801,732,-10670226.350,2571714,4019670,1.0679115E7,true
1860,1,6,1,1615,704,16850117.520,8121632,12298563,306135.88,true
1861,2,4,23,937,1519,14936167.840,-13419387,-7243770,1.6235475E7,true
1862,2,9,26,1814,1247,-13985914.160,9579201,4074347,1.2968529E7,false
1863,1,9,26,1029,708,5536607.930,-3225039,-18377140,3932573.2,false
1864,3,11,40,1580,917,12441797.170,-4512647,-10103907,2501861.8,false
1865,3,10,25,2147,2142,-15211323.500,-15004702,2767281,-5749752.0,true
1866,1,8,37,1283,1821,-7533950.230,5430264,-5177201,-5558311.5,false
1867,2,3,33,1142,1648,9570085.960,5033259,-12827874,2331395.8,true
1868,3,11,19,1422,2490,7660654.660,2607566,-3452782,1.5126248E7,true
1869,1,1,6,85,2540,2743475.740,16721169,9081321,-1.4379237E7,true
1870,3,8,15,381,1610,4744312.750,-2602341,-4441402,6081723.5,false
1871,1,3,12,1993,1131,-823913.810,-17950712,-1750616,6078863.0,false
1872,1,10,12,479,1958,13111047.230,-2881124,-8844833,1.5605239E7,true
1873,1,5,34,2022,1432,16596761.550,6583796,11192771,1.1096826E7,false
1874,3,1,10,37,2253,-13539204.640,17150523,813230,1204602.1,false
1875,1,6,16,853,1865,9630304.070,-3522153,-4920283,1.4364103E7,false
1876,1,7,21,2054,599,-15324240.240,-4260230,-18728518,-1.7323268E7,true
1877,2,6,7,1604,325,8342708.310,-6258058,1369089,1.6183375E7,true
1878,1,2,6,461,1082,-11008581.220,-14147761,-15284115,5525744.5,false
1879,1,7,11,2373,670,16696872.670,6500118,-6833533,-6889585.5,false
1880,2,1,15,1786,1850,-6129591.650,-13736612,9168624,2554775.0,true
1881,2,5,39,2044,433,10835581.670,-7388047,-17378872,1.5525326E7,false
1882,1,9,35,1430,449,-5928933.200,4028342,3861624,1.4393042E7,true
1883,1,9,29,800,2316,8142730.320,-12248150,16843989,7621465.5,true
1884,2,10,41,1013,984,-16662645.050,15064168,11602685,429520.3,true
1885,3,1,5,708,721,-8487848.700,3391468,2855781,-1.3727559E7,false
1886,2,10,43,1361,717,4269044.270,-5022858,-1515917,-1.1808084E7,false
1887,2,6,30,378,2026,7106885.810,-6001660,-3674621,1.8572874E7,false
1888,3,2,11,1192,971,9987764.160,8655576,-7065153,-1597023.8,false
1889,1,3,39,131,389,5207328.050,1256589,-14631624,120467.3,true
1890,2,5,15,2035,1006,-7172178.580,16435922,-12064716,3110057.5,false
1891,1,10,4,2229,38,-12126759.030,-14872822,-5750594,-6511821.0,true
1892,2,5,1,2012,1448,18187735.250,10887617,-435661,-6898898.0,false
1893,1,6,20,632,2135,-4788558.090,14339026,-18562278,-1.1076285E7,false
1894,2,9,44,534,38,15493023.300,18390008,-14473952,-1.3032404E7,false
1895,3,9,9,1474,1194,2821144.290,-13965455,-9033760,1246776.0,false
1896,1,2,24,2087,631,12184464.450,-17859718,12374034,-4823974.5,true
1897,1,8,34,1837,2253,6243663.170,-18938335,-13921573,884531.6,true
1898,3,1,19,270,1307,1403635.800,-14539559,5743888,5741603.5,false
1899,1,7,41,1962,158,-6874214.190,14431093,18426512,1.0004237E7,false
1900,2,8,22,2013,2345,8455295.940,-11228441,1364336,-3069213.0,true
1901,3,6,32,2389,178,8195822.940,12870402,-17530604,1.7402824E7,false
1902,3,2,13,1344,1001,-11599764.780,-1116658,-15164589,6392264.0,false
1903,2,9,40,1719,2141,15381495.240,-3338573,-2041304,-783905.75,false
1904,3,8,14,2390,1179,-16130126.130,-5101667,7062623,8563490.0,false
1905,3,7,43,790,477,15747008.670,17831499,-14979054,4665449.0,true
1906,2,7,27,1802,388,-947158.370,-16960331,18503395,1.0344091E7,false
1907,1,2,11,1752,234,-3954154.070,-3048415,6943881,1245997.0,true
1908,2,3,14,809,1584,-10507355.020,910944,-9251686,9073777.0,true
1909,1,8,36,2265,1127,-10957425.850,2640935,4127620,1.0966315E7,false
1910,2,8,1,1068,717,17303079.020,8340138,12629263,314135.88,false
1911,1,2,5,1512,352,15337625.340,-13779906,-7438345,1.6671475E7,false
1912,2,3,1,1381,2374,-14361736.160,9836642,4183872,1.3316529E7,true
1913,2,3,14,1804,1065,5685281.930,-3311682,-18870615,4038173.2,false
1914,2,6,10,2107,1523,12775751.670,-4633575,-10375082,2569061.8,false
1915,1,3,39,524,289,-15619326.000,-15406958,2841206,-5904152.0,true
1916,3,3,17,2200,330,-7735749.730,5575788,-5315901,-5707111.5,true
1917,3,3,43,1533,523,9826374.460,5167981,-13171424,2393795.8,false
1918,1,10,8,1506,1530,7865570.660,2677275,-3545419,1.5531048E7,true
1919,2,4,27,1556,2172,2817085.240,17168310,9324246,-1.4764037E7,false
1920,1,4,25,1734,2382,4871132.250,-2671917,-4560077,6244123.5,false
1921,2,10,19,265,418,-846194.310,-18430357,-1797491,6241263.0,false
1922,1,3,10,304,1310,13460978.730,-2957911,-9081146,1.6022039E7,false
1923,1,7,24,1954,830,17039955.050,6759293,11491796,1.1392826E7,false
1924,3,6,10,1950,1098,-13900466.640,17608198,835143,1236602.1,true
1925,3,10,21,652,106,9886975.070,-3615843,-5051283,1.4747303E7,true
1926,2,10,39,1780,412,-15732560.240,-4374024,-19227793,-1.7784868E7,true
1927,1,6,20,1431,1590,8564859.810,-6424589,1405679,1.6614575E7,false
1928,3,6,41,1397,954,-11301530.720,-14524351,-15690840,5672944.5,true
1929,1,4,21,997,973,17141316.670,6673146,-7015433,-7072785.5,false
1930,2,10,40,1708,2075,-6292561.150,-14101743,9412524,2622775.0,false
1931,3,9,44,1695,1802,11123669.670,-7584414,-17840722,1.5938126E7,false
1932,1,10,15,378,676,-6086546.200,4135114,3963999,1.4775442E7,true
1933,3,7,21,607,432,8358944.820,-12573438,17291432,7823865.5,true
1934,3,5,21,164,1631,-17104855.050,15463705,11910710,440720.3,false
1935,3,6,30,1209,1114,-8712994.700,3481264,2931582,-1.4091559E7,true
1936,2,1,45,1927,1398,4382347.770,-5156225,-1556130,-1.2120884E7,true
1937,2,8,7,1731,751,7295104.310,-6160596,-3771984,1.9064874E7,true
1938,3,6,12,2081,1714,10252268.160,8884879,-7252503,-1639423.8,false
1939,3,8,19,2068,1773,5344959.050,1289680,-15019053,123667.3,true
1940,2,8,45,2130,784,-7361947.580,16870639,-12383891,3192457.5,false
1941,2,11,39,1230,805,-12447533.530,-15265825,-5902694,-6683821.0,true
1942,2,8,36,1067,1770,18668572.750,11175587,-446961,-7081298.0,false
1943,2,6,34,354,2397,-4915117.590,14717835,-19052678,-1.1369085E7,true
1944,2,5,24,57,2494,15902158.300,18875697,-14856073,-1.3376404E7,true
1945,3,7,24,1966,1501,2895724.790,-14334107,-9272110,1279576.0,false
1946,1,2,4,252,2211,12506042.450,-18330699,12700184,-4951174.5,false
1947,1,4,39,93,692,6408133.170,-19437645,-14288773,907731.6,true
1948,2,2,24,838,1640,1440850.300,-14922741,5895376,5892803.5,true
1949,1,11,41,508,985,-7055167.190,14810958,18911537,1.0267437E7,true
1950,2,10,24,1338,1807,8678008.940,-11523985,1400074,-3150013.0,true
1951,1,11,42,416,367,8411362.440,13209141,-17991829,1.7860424E7,true
