1843,3,11,40,1005,896,80,-15657098,-5.829,true,13940413#cB8GwqKBNMvQD3eM,-25320.9,8968072.0
1844,1,6,40,1897,783,466,-8647174,1.451,false,1454117#5AiVW4wdQLxRtHiq,-460170.5,-6174838.5
1845,3,11,40,283,496,633,4413008,2.198,true,7872713#N6Py4jeUHq0pkUp7,479584.4,8009837.0
1846,3,9,23,2165,1936,511,-13899725,2.864,false,15910247#HTFvDpLvXzvYJs63,-173854.9,1.4030937E7
1847,2,11,3,1511,1747,1105,4716187,5.641,true,2409652#nBMPE15WLGkVvKSv,-428813.5,-1.1199168E7
1848,2,5,44,2041,1438,327,9806309,2.093,true,8697422#q4yv9QB2qXukj51s,-310144.2,5028193.0
1849,3,7,23,1233,209,857,-9205936,-1.879,false,10024185#xvgZdVTbdiZcoAfi,-149037.0,1.659485E7
1850,1,4,42,439,109,711,-5569104,-3.740,false,11750899#YCAOVnymAlLs0sFL,-234258.1,1.6073048E7
1851,3,1,3,261,2072,847,-6834797,5.441,true,90178#Y1zF9kKWmHGU3ERW,-400194.3,-1.6357208E7
1852,1,1,31,750,2060,155,9942644,-2.052,false,13917728#FYV4bYBMtwkYkffm,-652829.3,2723094.2
1853,3,6,39,1582,1435,568,-6601865,0.845,false,11924859#qkqfxjbfrSOf60Lv,559825.0,-1.0518407E7
1854,2,9,19,2421,381,91,-12716534,-1.954,true,7593884#3LtEmwKkW1faLfde,624394.4,1.7534748E7
1855,2,10,6,415,2318,962,-3084274,2.297,true,5375388#qSBIeEgzpyhhjmRB,137897.8,-8096830.5
1856,2,8,11,1339,134,985,16206947,1.951,true,6244646#2R5DnvKgMzdHK9qY,-362516.3,1.2973764E7
1857,1,6,14,408,2325,458,-7850250,2.399,true,10721984#GULGemRNXxXt465L,-476735.2,1.5874605E7
1858,1,6,1,99,1948,598,17472185,-1.688,true,17748789#5V9o5iMBOJSEuA5e,-604015.8,-1.7266018E7
1859,3,11,29,2372,999,648,-3193328,-3.645,false,1760882#VcofIkM5EkMj3yeC,477641.0,-1.7435684E7
1860,3,5,16,2262,1058,281,-1665123,5.086,true,88886#yEg8TdsngFOgD5F0,687109.4,9792764.0
1861,2,11,32,989,671,62,-6443296,5.092,true,12581980#49pUPptpY866oWbu,601920.5,-4906286.0
1862,2,4,35,1082,2394,841,-4793088,0.484,true,1167520#hiaKyNLEhATvQAZw,-232297.0,-1.8560426E7
1863,3,10,22,1469,1072,850,6676972,-3.386,false,13355642#I0MjzAi1AJWGYNxX,301870.2,-6524325.0
1864,1,3,2,1220,1358,460,6221262,-2.064,true,3866334#Ij1pDfXbzO68jzIr,640392.5,4474912.5
1865,2,5,6,373,89,513,12513770,-0.486,false,8074248#UKk5zAiLmAy9ToL2,-532923.5,-9582905.0
1866,3,8,41,1026,546,503,4111374,-1.716,false,8624234#CDalGAvfCV343qth,-405516.1,6930210.0
1867,1,7,29,1663,1548,518,158087,3.534,true,9071920#IzVSM1HB4xaVzXmW,154694.6,8328563.5
