1579,1,3,41,1017,1402,14030208.670,5461950,-5742133,-5790385.5,true
1580,2,2,45,2254,500,-5151774.650,-11545829,7705224,2146775.0,false
1581,2,6,9,1735,2431,9107053.670,-6209842,-14607772,1.3048526E7,false
1582,1,3,20,533,1640,-4983255.200,3387710,3247374,1.2098642E7,true
1583,1,10,29,1958,855,6845443.320,-10296425,14159328,6407065.5,true
1584,2,10,26,1301,2205,-14009385.050,12666943,9754535,362320.3,false
1585,3,4,35,105,916,-7136972.700,2852692,2400972,-1.1543559E7,false
1586,2,9,28,368,1734,3589223.270,-4222659,-1274642,-9931284.0,false
1587,2,5,30,1875,2017,5977574.810,-5048044,-3090446,1.5620873E7,true
1588,3,11,5,664,1616,8400740.160,7279758,-5941053,-1342623.8,true
1589,1,6,24,521,2300,4381542.050,1058043,-12307047,101267.3,false
1590,2,9,12,1465,2338,-6033564.580,13827620,-10149666,2615657.5,false
1591,1,4,19,1014,542,-10202112.030,-12514804,-4837994,-5479821.0,false
1592,2,9,16,473,2069,15302710.250,9159797,-367861,-5804498.0,true
1593,1,6,29,2303,563,-4029201.090,12066175,-15619878,-9319485.0,false
1594,2,11,29,993,620,13038213.300,15475874,-12181223,-1.0968404E7,false
1595,3,10,6,925,1905,2373661.290,-11753543,-7603660,1049976.0,false
1596,1,2,9,1082,1363,10254996.450,-15033829,10417134,-4060774.5,true
1597,1,10,4,286,1407,5256843.170,-15942475,-11718373,745331.6,true
1598,3,9,34,1668,1862,1180348.800,-12240467,4834963,4834403.5,false
1599,1,5,41,1074,302,-5788496.190,12151903,15516362,8425037.0,true
1600,2,7,7,1260,470,7119017.940,-9455177,1149911,-2584413.0,false
1601,3,9,17,2212,1597,6902585.940,10837971,-14763254,1.4657223E7,false
1602,3,3,28,426,2237,-9770514.780,-940687,-12772389,5384264.0,false
1603,2,5,10,1569,398,12955512.240,-2812226,-1720493,-659105.75,false
1604,3,4,44,1334,558,-13588910.130,-4297595,5949512,7214690.0,true
1605,3,5,13,1666,612,13266797.670,15022830,-12621204,3931048.8,false
1606,2,2,42,977,2383,-797068.370,-14291777,15590470,8716891.0,true
1607,1,5,20,246,336,-3332662.070,-2568127,5851431,1049197.0,false
1608,2,7,14,1622,1836,-8856584.020,768840,-7798486,7648176.5,false
1609,1,10,21,690,1310,-9234228.850,2225609,3479920,9243115.0,false
1610,2,7,1,1950,642,14585310.020,7029105,10645063,266135.88,true
1611,1,11,20,465,2248,12928880.340,-11616795,-6270895,1.4055475E7,true
1612,2,3,16,1573,718,-12106804.160,8291996,3526722,1.1228529E7,true
1613,2,6,38,1963,1476,4793237.930,-2791824,-15909765,3404573.2,false
1614,2,3,10,1348,440,10772024.670,-3908004,-8748032,2165861.8,true
1615,1,1,45,650,1195,-13171311.000,-12993422,2397656,-4977752.0,false
1616,3,11,2,1504,1617,-6524952.730,4702644,-4483701,-4814311.5,true
1617,3,3,28,1590,2167,8288643.460,4359652,-11110124,2019395.8,false
1618,1,5,29,1005,2184,6636074.660,2259018,-2989594,1.3102248E7,true
1619,2,8,39,2345,1827,2375428.240,14485464,7866696,-1.2455237E7,false
1620,1,6,10,825,303,4110215.250,-2254458,-3848027,5269723.5,true
1621,2,1,22,1021,2143,-712511.310,-15552484,-1516241,5266863.0,false
1622,1,1,25,1354,92,11361389.730,-2497189,-7663268,1.3521239E7,false
1623,1,6,39,2365,1889,14380794.050,5706311,9697646,9616826.0,true
1624,3,1,10,87,369,-11732894.640,14862145,703668,1044602.06,true
1625,3,8,36,1858,448,8346949.070,-3053703,-4265283,1.2448103E7,true
1626,2,11,18,1021,1534,-13282640.240,-3691257,-16232143,-1.5015269E7,true
1627,1,9,35,66,1662,7231950.810,-5425403,1186136,1.4027375E7,true
1628,3,4,11,587,1722,-9543833.720,-12264811,-13250490,4789744.5,true
1629,1,11,6,2044,1705,14474652.670,5634978,-5924033,-5973585.5,true
1630,2,11,25,2176,725,-5314744.150,-11910960,7949124,2214775.0,true
1631,3,10,14,1386,1247,9395141.670,-6406209,-15069622,1.3461326E7,false
1632,1,4,45,1884,1867,-5140868.200,3494482,3349749,1.2481042E7,true
1633,3,8,21,1765,1524,7061657.820,-10621713,14606771,6609465.5,true
1634,3,5,6,452,299,-14451595.050,13066480,10062560,373520.3,true
1635,3,9,15,606,1309,-7362118.700,2942488,2476773,-1.1907559E7,true
1636,2,11,30,934,2415,3702526.770,-4356026,-1314855,-1.0244084E7,true
1637,2,7,7,825,742,6165793.310,-5206980,-3187809,1.6112873E7,false
1638,3,4,6,1553,2359,8665244.160,7509061,-6128403,-1385023.8,true
1639,3,11,4,55,1131,4519173.050,1091134,-12694476,104467.3,false
1640,2,1,42,1560,2116,-6223333.580,14262337,-10468841,2698057.5,false
1641,2,5,9,15,1309,-10522886.530,-12907807,-4990094,-5651821.0,false
1642,2,1,6,1931,2391,15783547.750,9447767,-379161,-5986898.0,true
1643,2,6,43,2025,825,-4155760.590,12444984,-16110278,-9612285.0,true
1644,2,7,9,516,523,13447348.300,15961563,-12563344,-1.1312404E7,true
1645,3,8,21,1417,2212,2448241.790,-12122195,-7842010,1082776.0,false
1646,1,2,34,1650,390,10576574.450,-15504810,10743284,-4187974.5,false
1647,1,6,9,945,2399,5421313.170,-16441785,-12085573,768531.6,true
1648,2,10,39,2236,2195,1217563.300,-12623649,4986451,4985603.5,true
1649,1,9,41,2023,1129,-5969449.190,12531768,16001387,8688237.0,false
1650,2,9,9,585,2485,7341730.940,-9750721,1185649,-2665213.0,false
1651,1,3,27,239,1786,7118125.440,11176710,-15224479,1.5114823E7,true
1652,2,7,11,1380,2457,-10075389.780,-970016,-13171089,5552264.0,true
1653,3,2,15,793,1114,13359842.740,-2899951,-1773962,-679905.75,false
1654,3,1,9,1510,1087,-14012446.130,-4431607,6135030,7439490.0,true
1655,2,9,33,1920,2291,13680166.170,15490941,-13014179,4053448.8,false
1656,3,1,17,1915,1625,-822083.370,-14736536,16075957,8988091.0,false
1657,1,10,33,497,745,-3436244.070,-2648175,6033506,1081997.0,false
1658,2,10,36,2288,92,-9131712.520,792524,-8040686,7885776.5,false
1659,3,6,24,2154,1705,-9521428.350,2294830,3587870,9530315.0,true
1660,1,9,1,1402,654,15038271.520,7247610,10975763,274135.88,true
1661,3,10,3,1040,1081,13330337.840,-11977313,-6465470,1.4491475E7,true
1662,2,9,36,1141,1845,-12482626.160,8549437,3636247,1.1576529E7,false
1663,3,11,27,334,1833,4941911.930,-2878467,-16403240,3510173.2,false
1664,1,9,25,1875,1046,11105979.170,-4028933,-9019207,2233061.8,false
1665,3,5,14,1430,1895,-13579313.500,-13395678,2471581,-5132152.0,true
1666,2,6,27,18,126,-6726752.230,4848168,-4622401,-4963111.5,false
1667,1,3,38,1981,1042,8544931.960,4494373,-11453674,2081795.8,true
