527,3,9,30,1469,1926,2344617.810,-1761721,381145,4540975.5,false
528,1,4,6,1622,1985,-3098944.720,-3979831,-4302540,1551344.5,true
529,3,11,11,1077,134,4696884.670,1828362,-1922233,-1943185.4,false
530,2,11,15,1489,881,-1729415.150,-3878089,2583324,718774.9,false
531,2,10,39,1855,1765,3057205.670,-2086124,-4908922,4379726.0,false
532,1,4,35,998,1979,-1673382.200,1145498,1097499,4068241.8,true
533,1,8,6,1205,2124,2304938.820,-3465388,4763014,2156665.8,true
534,2,5,41,2309,1372,-4722975.050,4276655,3286010,127120.31,false
535,3,9,5,1599,322,-2408906.700,966976,809140,-3899559.2,true
536,2,11,20,497,187,1209849.770,-1421963,-430180,-3362483.8,true
537,2,7,7,2309,709,2024986.310,-1710388,-1045834,5288873.0,true
538,3,4,29,1219,1320,2846156.160,2464395,-2006703,-452223.72,false
539,3,11,39,684,1330,1491291.050,363132,-4171027,34067.3,true
540,2,1,1,1873,1894,-2048415.580,4698563,-3446991,885257.4,false
541,1,5,4,366,2306,-3465847.530,-4261741,-1643894,-1867821.0,true
542,2,1,1,1094,413,5205122.750,3112427,-130561,-1974097.9,false
543,1,6,16,943,167,-1371451.590,4111197,-5321478,-3170684.8,true
544,2,7,44,1398,104,4446378.300,5276405,-4156671,-3744403.8,true
545,3,8,40,205,564,807470.790,-4011851,-2598310,361175.97,false
546,1,2,24,1169,1372,3501858.450,-5143217,3567984,-1389574.6,false
547,1,6,34,865,999,1802973.170,-5456965,-4007173,258131.61,true
548,3,10,19,1755,2528,398844.300,-4193645,1653726,1659203.6,true
549,1,9,41,369,806,-1988483.190,4174738,5330837,2897837.5,true
550,2,9,44,1028,1567,2442044.940,-3248753,399424,-887613.0,true
551,2,3,32,391,181,2376256.440,3724463,-5077529,5047623.0,true
552,3,7,36,2019,181,-3368139.780,-324789,-4399689,1856263.8,true
553,2,2,40,1044,680,4464571.740,-970012,-597655,-222305.73,false
554,3,1,14,41,2214,-4694654.130,-1483343,2053623,2493890.0,false
555,1,9,43,1127,1084,4586059.170,5192488,-4368729,1360648.9,true
556,3,1,27,492,430,-271753.370,-4951838,5395232,3021691.2,true
557,3,10,6,2184,1970,-1157440.070,-887119,2027856,360397.0,true
558,2,10,36,2065,165,-3078885.520,271476,-2712286,2658576.5,true
559,1,6,14,1185,674,-3203039.350,771968,1212970,3211915.2,true
560,1,9,1,1432,379,5073118.520,2440489,3700363,98135.87,false
561,1,10,28,405,1225,4498272.840,-4045906,-2184820,4899474.5,false
562,2,9,1,1044,28,-4214542.160,2885735,1226697,3920529.2,false
563,2,11,10,116,1638,1671083.930,-972321,-5546790,1186973.1,false
564,2,9,10,2296,479,3758980.170,-1368506,-3053357,754661.8,true
565,3,5,21,1091,1813,-4603258.500,-4546046,845231,-1735351.9,false
566,3,6,17,1471,2292,-2287163.230,1646640,-1571001,-1689511.2,false
567,3,3,43,588,262,2906584.960,1530500,-3895574,708995.75,true
568,1,4,35,1654,1920,2332838.660,795119,-1044207,4601448.0,true
569,3,11,13,300,1896,829628.740,5095503,2765271,-4374437.0,true
570,1,2,25,1248,1962,1447005.750,-793352,-1355852,1859323.5,true
571,2,8,10,1264,1798,-244620.810,-5479929,-531866,1856463.1,false
572,3,5,32,223,935,4012828.230,-884662,-2700695,4768439.5,true
573,2,8,24,1400,1766,5073730.550,2020874,3418121,3400826.2,true
574,3,5,10,775,1647,-4146392.640,5250960,243505,372602.06,false
575,2,1,21,1273,1645,2956858.070,-1086213,-1514283,4400903.0,false
576,2,4,35,1969,355,-4707920.240,-1301573,-5747368,-5321668.5,true
577,3,8,42,1296,637,2566769.310,-1928252,417736,4972175.5,false
578,3,8,41,155,1857,-3391894.220,-4356421,-4709265,1698544.5,false
579,2,8,21,2104,438,5141328.670,2001390,-2104133,-2126385.5,true
580,2,9,40,1411,1106,-1892384.650,-4243219,2827224,786774.9,false
581,3,2,44,1506,581,3345293.670,-2282492,-5370772,4792526.0,false
582,1,5,15,2349,2206,-1830995.200,1252270,1199874,4450642.0,true
583,3,6,44,1012,240,2521153.320,-3790675,5210458,2359065.8,true
584,3,10,21,1460,2020,-5165185.050,4676193,3594035,138320.31,false
585,3,3,30,2100,715,-2634052.700,1056772,884942,-4263559.0,false
586,2,2,23,1063,869,1323153.270,-1555329,-470392,-3675283.8,false
587,2,9,30,1258,1987,2213204.810,-1869324,-1143196,5780873.0,true
588,3,8,30,2108,2064,3110660.160,2693698,-2194053,-494623.72,true
589,1,5,19,219,160,1628922.050,396223,-4558457,37267.3,false
590,2,4,32,1968,1672,-2238184.580,5133280,-3766166,967657.4,false
591,2,6,39,1770,520,-3786622.030,-4654744,-1795994,-2039821.0,false
592,2,4,36,149,735,5685960.250,3400397,-141861,-2156498.0,true
593,2,6,29,664,429,-1498011.090,4490005,-5811878,-3463484.8,false
594,2,3,24,921,7,4855513.300,5762094,-4538793,-4088403.8,false
595,3,6,11,697,871,882051.290,-4380503,-2836660,393975.97,false
596,1,2,4,1737,399,3823436.450,-5614199,3894134,-1516774.6,true
597,1,2,39,1524,1991,1967443.170,-5956275,-4374373,281331.62,true
598,2,10,24,2323,308,436058.800,-4576827,1805213,1810403.6,false
599,1,2,41,1318,1633,-2169436.190,4554603,5815862,3161037.5,true
600,2,11,2,352,1028,2664757.940,-3544297,435161,-968413.0,false
601,2,8,42,821,370,2591795.940,4063201,-5538754,5505223.0,false
602,2,10,18,570,400,-3673014.780,-354117,-4798389,2024263.8,false
603,3,10,45,268,1396,4868902.240,-1057736,-651123,-243105.73,false
604,3,9,24,217,190,-5118190.130,-1617355,2239142,2718690.0,true
605,1,2,18,1382,211,4999427.670,5660600,-4761704,1483048.9,false
606,2,11,2,1431,2225,-296768.370,-5396597,5880720,3292891.2,true
607,2,4,20,32,2378,-1261022.070,-967167,2209931,393197.0,false
608,2,2,14,327,974,-3354014.020,295160,-2954486,2896176.5,false
609,3,2,16,246,1069,-3490238.850,841189,1320920,3499115.2,false
610,2,11,1,885,392,5526080.020,2658995,4031063,106135.87,true
611,3,8,10,980,58,4899730.340,-4406425,-2379395,5335474.5,true
612,2,3,21,611,1155,-4590364.160,3143176,1336222,4268529.5,true
613,3,5,43,891,1995,1819757.930,-1058964,-6040265,1292573.1,false
614,1,4,25,420,1085,4092934.670,-1489434,-3324532,821861.8,true
