1053,3,5,45,493,181,8507876.740,-1847257,-1132340,-430305.75,false
1054,3,4,24,1801,2398,-8930014.130,-2823463,3908808,4741890.0,true
1055,2,5,18,1269,8,8719744.170,9873603,-8298479,2584648.8,false
1056,3,2,2,265,509,-521903.370,-9399428,10250107,5733691.5,false
1057,1,5,6,2291,949,-2193260.070,-1687599,3848606,688397.0,false
1058,2,7,36,1511,596,-5830170.520,508316,-5134286,5034576.5,false
1059,3,10,39,1407,2071,-6075034.350,1464178,2292470,6083915.5,true
1060,1,7,1,763,504,9602733.520,4625544,7007363,178135.88,true
1061,3,6,33,1349,2320,8512847.840,-7651091,-4130570,9259475.0,true
1062,2,9,21,1525,1086,-7972762.160,5460145,2321947,7400529.5,false
1063,3,6,30,652,102,3157823.930,-1838751,-10481540,2242973.2,false
1064,1,3,25,357,1433,7098525.170,-2577791,-5765107,1426661.9,false
1065,3,1,26,1682,1154,-8683283.500,-8568606,1584481,-3279352.0,true
1066,2,11,42,1029,147,-4305158.230,3101880,-2958001,-3177511.2,false
1067,1,3,8,2095,1777,5469469.960,2877715,-7331074,1332995.8,true
1068,2,5,15,86,2532,4381998.660,1492214,-1970582,8649448.0,true
1069,2,8,38,587,769,1565723.740,9566913,5194521,-8222437.0,true
1070,2,6,35,360,2023,2715200.750,-1489117,-2542602,3483323.5,false
1071,3,1,35,805,2327,-467425.810,-10276384,-1000616,3480463.2,false
1072,2,1,7,876,2114,7512143.230,-1652532,-5063825,8936439.0,true
1073,3,6,14,715,852,9505665.550,3775844,6408371,6360826.5,false
1074,3,6,10,676,309,-7759012.640,9827715,462630,692602.06,false
1075,3,8,26,1666,1926,5523568.070,-2023113,-2824283,8232903.0,false
1076,3,6,40,1632,1038,-8791120.240,-2439518,-10740118,-9937669.0,true
1077,1,3,32,1969,517,4788284.310,-3593562,783641,9284175.0,true
1078,2,4,31,2306,577,-6321389.220,-8122321,-8776515,3170544.5,false
1079,3,11,31,359,920,9585768.670,3731670,-3923133,-3958385.5,false
1080,2,11,20,631,803,-3522079.650,-7894524,5266224,1466774.9,true
1081,1,4,4,419,1506,6226173.670,-4246167,-9989272,8920526.0,false
1082,1,4,40,1441,1923,-3407125.200,2319990,2223624,8274642.0,true
1083,2,8,14,1485,1824,4683298.320,-7043550,9684893,4383065.5,true
1084,1,10,1,179,836,-9587285.050,8671568,6674285,250320.31,true
1085,3,9,10,2304,2092,-4885512.700,1954732,1642957,-7903559.0,false
1086,2,11,3,1917,25,2456188.270,-2888994,-872517,-6803283.5,false
1087,2,7,30,365,2002,4095389.810,-3458684,-2116821,1.0700873E7,false
1088,3,4,40,1386,1840,5755700.160,4986728,-4067553,-918623.75,false
1089,1,11,44,370,1230,3005232.050,727133,-8432752,69267.3,true
1090,2,1,22,515,2005,-4135874.580,9480450,-6957916,1791657.4,false
1091,3,5,29,1392,531,-6994367.030,-8584774,-3316994,-3759821.0,true
1092,2,1,26,311,1402,10494335.250,6280097,-254861,-3980498.0,false
1093,3,6,29,282,496,-2763606.090,8278090,-10715878,-6391485.0,false
1094,2,7,4,957,1590,8946863.300,10618984,-8360008,-7528403.5,false
1095,3,8,31,811,1388,1627856.290,-8067023,-5220160,721976.0,false
1096,1,2,29,208,881,7039216.450,-10324014,7155634,-2788774.5,true
1097,1,6,44,905,1699,3612143.170,-10949375,-8046373,513331.62,true
1098,1,4,29,794,1085,808203.800,-8408647,3320088,3322403.8,false
1099,1,9,41,1196,2244,-3978966.190,8353253,10666112,5793037.5,false
1100,2,9,27,806,749,4891887.940,-6499737,792536,-1776413.0,true
1101,1,3,7,315,2260,4747190.940,7450586,-10151004,1.0081223E7,false
1102,1,1,23,498,42,-6721764.780,-647402,-8785389,3704263.8,false
1103,1,2,5,2120,897,8912207.240,-1934981,-1185808,-451105.75,false
1104,3,1,34,1977,374,-9353550.130,-2957475,4094327,4966690.0,false
1105,2,9,38,1524,1688,9133112.670,10341715,-8691454,2707048.8,true
1106,2,1,22,1204,2304,-546918.370,-9844187,10735595,6004891.5,false
1107,3,10,20,139,1357,-2296842.070,-1767647,4030681,721197.0,true
1108,2,10,14,2176,1405,-6105299.020,532000,-5376486,5272176.5,true
1109,2,6,41,468,2466,-6362233.850,1533399,2400420,6371115.5,false
1110,2,9,1,216,517,10055695.020,4844050,7338063,186135.88,false
1111,2,4,15,1924,1153,8914305.340,-8011610,-4325145,9695475.0,false
1112,2,3,41,1092,2213,-8348584.160,5717586,2431472,7748529.5,true
1113,1,11,18,1427,459,3306497.930,-1925394,-10975015,2348573.2,false
1114,3,9,40,884,2039,7432479.670,-2698719,-6036282,1493861.9,false
1115,1,5,40,59,1854,-9091286.000,-8970862,1658406,-3433752.0,true
1116,1,6,22,1946,1209,-4506957.730,3247404,-3096701,-3326311.2,true
1117,2,3,18,83,652,5725758.460,3012437,-7674624,1395395.8,false
1118,3,4,4,170,1572,4586914.660,1561923,-2063219,9054248.0,true
1119,3,11,14,2058,401,1639333.240,10014054,5437446,-8607237.0,false
