1,1,1,1068,2822.26,-5298,9485#HwupJUZqjUIXmjez,-6254,11201.62,7358
1,1,2,1825,-10107.23,26815,19077#g2kv651zvi3AgFIf,-10033,-2700.00,-10671
1,1,3,2140,-29165.24,17868,20194#Ak1KNBK4vKwEe4cF,19455,-9432.25,8687
1,1,4,786,-21968.19,15589,20763#ghOj7IwMMrzCVmvr,21818,-16944.00,28625
1,1,5,1218,9686.83,-4900,33361#TzwhkIXSr83srBMr,-1661,7453.00,-15846
1,1,6,1387,-41659.62,18802,44893#13KnLOW5HivQi3mS,-47643,10540.00,-63880
1,1,7,2360,36836.79,35090,69728#2es93vvv8g63wsnt,3911,56681.25,-2438
1,1,8,2220,-40663.34,36897,78984#fH66ekL4t8tKm6Vt,70935,10144.00,-6914
1,1,9,2167,-88488.36,39671,30470#aLI1Jgrt08Sn3oIT,-73158,-65492.93,26794
1,1,10,1840,-40349.43,19228,67857#YXd7nbMC4MPCK270,-75014,27176.00,-52293
1,1,11,505,64249.13,-94351,103330#Pc3NyK9U1dkU1s0L,-82984,-102881.50,-70788
1,1,12,1436,-3797.46,-109289,25458#DUI0QDHxSUghBR3d,-79804,-105857.00,-38497
1,1,13,1226,-121507.72,-55096,73219#ou3sS7bWxW4nguQ2,32165,-44982.50,-118633
1,1,14,1650,-79453.16,-6542,81713#gwpPvxpHgg4oGqlP,-82938,105036.00,-78939
1,1,15,258,-139460.71,-38491,62558#MsNsprkloHSQ1711,19546,-33663.75,105030
1,1,16,1915,103625.49,136696,89949#rcZPdPLhvvfjxWk6,75205,-146752.00,9982
1,1,17,684,76269.1,42426,72922#qrSoxZz7jHESSoPZ,-78205,11676.79,-134098
1,1,18,319,11449.57,-41973,51019#0lKyJyM1eoiGjU9E,-162631,109529.00,-49180
1,1,19,580,-133834.01,-112352,177596#gOTKHAIlyl23h7Z0,-190507,167017.75,-111844
1,1,20,559,-28715.45,60260,118069#xgAduoo9rKWFa7tn,-32053,-148512.00,-201826
1,1,21,609,101986.83,165348,15024#UG8ck1NfiLFw99qp,127631,-184678.41,-97804
1,1,22,2193,-16528.27,-135021,49376#z92gfOSuUsPuDxJh,149278,120461.00,-83211
1,1,23,2246,157562.06,-210251,119519#ufc3k8thJXZMEcLk,198472,-70781.00,203572
1,1,24,1674,25455.16,-178717,142906#aEpsYvu9BlYFC4KY,10491,73936.00,-145585
1,1,25,1921,204497.54,-54813,171601#PUap3rEnJ34cTy3h,67718,60549.00,162153
1,1,26,1414,33328.88,-222708,36210#DV7SKqo8Gs0gKTvx,146341,102504.00,165108
1,1,27,844,130981.39,122366,49233#wQT8d0UjSt9woCOS,-88239,37866.00,60801
1,1,28,1770,-138048.37,-269020,55314#zFt0FeCFh8Aqu3TG,160860,247398.00,-38396
1,1,29,859,-253001.59,-223299,71797#EasQwlK1AWWz2sC4,-244956,272658.48,-163833
1,1,30,971,20711.55,209540,243901#LFH45tG0fFPk5tZF,-12577,115392.00,-215106
1,1,31,2284,-169169.98,-181260,218649#GR6WG3qeHnrAqCjF,304628,-283011.50,-166258
1,1,32,74,39548.89,-23301,320636#nGg3aJL7z3unvkVh,266005,225264.00,-61558
1,1,33,289,-9108.49,-122314,133630#1qmPYJ99TiYgyMRG,-133778,235754.50,726
1,1,34,882,-54876.24,-171469,248722#ULFyYTgaSf45jlv5,-204794,-103887.12,-153586
1,1,35,855,-213936.96,204613,270694#7Nku8tTOKwtlFRM1,198131,-67125.50,-175044
