1536,1,11,38,2439,2087,190,-14528670,2.470,false,6515939#zDzabLaK4WqochCR,550370.4,-6803398.0
1537,1,2,6,693,386,526,14240250,-4.661,false,6677749#sFzYqcRhSEdTF6Wi,-239529.6,-8332403.5
1538,1,2,18,607,2190,1109,-2239572,-0.040,false,3429618#XHUUhdcNotQy1BVB,225015.3,-9599551.0
1539,1,3,15,2275,566,533,14390597,0.036,true,1328246#0jYrbthKlE3H9yaH,-308132.1,1571120.5
1540,3,10,24,1468,771,855,2176830,-0.052,true,10916173#Yixn0D1IVyXliNqT,97533.8,-1.5071965E7
1541,1,7,41,256,130,54,-12677859,-3.172,true,9618972#C1nT8q6gVSnHIzo7,19648.7,-2696219.8
1542,2,5,45,297,1188,149,-13246590,1.904,true,12215628#innG7SVQl0iPfMRJ,437616.9,-1162941.6
1543,3,2,40,2169,812,613,-13108328,-4.929,false,11672545#ajiSjFtIE9GIQ8zw,-21366.9,7508872.0
1544,1,7,25,1189,342,1074,-7241224,1.166,true,1218965#EVj9S98DNxOUHSpY,-385374.5,-5171638.5
1545,3,5,25,2143,226,134,3695672,1.808,true,6593147#sPry4Cp5ZaD21Vfr,401341.4,6709037.0
1546,3,6,38,1205,874,914,-11640800,2.444,true,13325612#8wCXVvF6vUckepjp,-144757.9,1.1750937E7
1547,2,5,33,1856,1462,1145,3948712,4.741,false,2019784#5DeVGyRUQS5NEq2j,-358082.5,-9379968.0
1548,2,6,44,976,97,182,8214284,1.763,true,7287020#ieRkgayf3cdKQFf6,-258598.2,4212193.0
1549,3,2,38,1023,533,922,-7712461,-1.579,true,8398062#ZvAvmL8CRpNK6mwB,-124314.0,1.390205E7
1550,1,6,12,2434,1039,662,-4667604,-3.140,false,9846565#vr0lwJ2vee294XR5,-195285.1,1.3466648E7
1551,3,2,3,1056,2312,832,-5727047,4.571,false,76831#jN2PoBKRnzkRSANk,-333732.3,-1.3707608E7
1552,1,11,1,2409,941,1062,8332340,-1.752,false,11664461#lOUnH8SNwhd6HCkv,-546590.3,2281494.2
1553,3,1,24,442,2386,409,-5534315,0.710,true,9994293#aulzDZiJzqH51r52,470011.0,-8814407.0
1554,2,5,34,1263,1290,900,-10659755,-1.654,true,6365351#Ji59ipYrKxQeGV4s,522319.4,1.4697948E7
1555,2,2,36,2200,452,215,-2584024,1.877,true,4506774#25PxopFmv3hLvZIA,116837.8,-6786430.5
1556,2,7,11,1084,1397,786,13587872,1.705,true,5236757#0t4Hg889SxzQAjaQ,-303557.3,1.0876164E7
1557,1,6,8,858,2169,780,-6582000,1.979,false,8991131#Z4lHuJiSi4ZnS77R,-400382.2,1.3311405E7
1558,1,9,19,2124,1582,660,14651135,-1.388,true,14883954#fyqFyYJFw0qeLcEw,-506857.8,-1.4477219E7
1559,3,9,29,677,2250,630,-2678144,-3.045,true,1477271#47I991sUTxqJoRAU,401375.0,-1.4622884E7
1560,3,5,1,1260,2168,150,-1397223,4.306,true,76019#9zDDd2GDi2TlLpeg,577891.4,8213563.5
1561,2,1,32,1559,674,1005,-5406142,4.342,false,10553782#ac3AbbXqnwiRSKfI,504873.5,-4114286.2
1562,2,4,5,1262,1089,553,-4020777,0.472,true,980758#g7WqFAIV0gxnmL2U,-195361.0,-1.5570026E7
1563,3,2,37,1514,688,408,5600347,-2.786,false,11205074#KDB8cEp0twZZSbpV,252154.2,-5473125.0
1564,1,1,2,215,1358,458,5219412,-1.764,false,3244251#GU1ssFYnyCqaw0F8,536313.5,3754912.5
1565,2,6,12,418,740,1111,10500695,-0.456,false,6776805#BaErGZQ69Ov66coY,-447738.5,-8042104.5
1566,3,6,35,2466,1455,248,3449424,-1.416,true,7239101#xHBu100h4bfoPcLg,-338889.1,5816610.0
1567,1,5,14,2143,1662,1010,131987,2.934,false,7614730#4Gj8iykMD4m7AxFw,130655.6,6989363.5
1568,1,11,17,1134,1269,599,-2117255,-4.404,false,5590667#tTTFG3s61UoW3Gvi,-400964.2,5024027.0
1569,1,4,35,1438,1751,340,-8539373,2.367,false,11956803#ACpozwoSCuh8bT8I,486352.5,1.2630466E7
1570,2,10,35,444,926,948,1020391,0.479,false,8731069#zmpBDfa548xvmsKf,482011.1,-4555859.0
1571,2,11,1,2092,1874,378,-1607357,0.808,true,10004115#Z6qz4pkzfoce5C0n,-78941.1,3697352.5
1572,1,7,2,1892,1974,904,990504,-3.214,true,10445833#uWFtmVXAzDPxUwbJ,88877.5,-1028332.44
1573,2,2,39,2145,1383,712,5179940,1.373,true,10794859#qkqfxjbfrSOf60Lv,552767.1,-5266444.5
1574,2,6,39,911,1403,1052,7696389,1.488,true,14264604#1w55BDuWD9kiCBSl,-111518.7,-1644463.0
1575,3,5,17,735,308,1112,-2575790,0.934,true,13771341#c6aYK949QXUwLRg0,-267582.2,-1.1323353E7
