2,2,16,128,26169.57,-172705,167519#ufc3k8thJXZMEcLk,-570505,366416.00,-183201
2,2,17,1421,-460762.01,-420709,634015#yAzWL2jFMeYCrfCN,-678938,589949.00,-398617
2,2,18,1378,-109419.45,209623,405901#LFH45tG0fFPk5tZF,-123228,-555984.00,-719902
2,2,19,1094,381826.83,603520,49384#BtKwy1JAGyZSNnUB,436572,-673639.96,-364279
2,2,20,106,-55504.27,-499667,155134#8Sz38geshu1yD2zC,546617,428760.00,-288299
2,2,21,2130,554794.06,-754645,415316#qlUqdDzLv2rdfzBB,726409,-268604.00,741187
2,2,22,542,101231.16,-648541,504353#1A9TLsQtfuvopTmr,38344,278224.00,-547697
2,2,23,1306,754433.54,-215747,625706#4yORkjPLpYP8DTj8,255266,211843.04,621572
2,2,24,1409,149808.88,-799736,124076#wqhFZjd3oTaI6QK3,554824,380544.00,617588
2,2,25,1019,503573.39,474719,158335#tim6rS3PpcT71wuZ,-347082,135832.00,216546
2,2,26,282,-504064.37,-986213,180286#8xQjDgeANZy3RgTA,588078,910308.00,-166000
2,2,27,985,-962105.59,-816431,255824#VecnmTFUNKFOnqAY,-904061,1042048.96,-587273
2,2,28,883,52199.55,758776,885565#ydLddCpWXJ5NoPZF,-38061,455200.00,-827626
2,2,29,1112,-653329.98,-668480,791770#n637g2AsqqROZmmR,1129839,-1075594.00,-598526
2,2,30,2523,132476.89,-102589,1187123#ctGQ4It2ol5aTRZ1,980015,859568.00,-247590
2,2,31,874,-9108.49,-474302,482833#USmAvty1kRcYPtJB,-501992,878806.00,-18303
2,2,32,213,-193244.24,-644524,923291#tSn7kKpAfGtAj3XF,-762343,-408135.04,-571886
2,2,33,188,-813008.96,777398,1002990#HopRcU04Vozn7HIn,752550,-229746.00,-673042
2,2,34,885,1052382.83,56082,909216#BEPU3i0msT7eifoF,650204,244086.00,-1315677
2,2,35,1542,954336.61,-488295,506135#qQqAnSLQxA3xdru6,-139306,753576.00,-775484
2,2,36,114,-380632.98,-401097,1431512#S2IRW2pWMmW4S4oq,-328621,982272.00,547695
2,2,37,1960,-1088247.98,1109901,235764#SgwZ5KSQ4cPCC7Eu,769045,1003226.00,-349892
2,2,38,2011,-957608.25,1448681,1459116#qeGJCsHou1L4NHQ7,537653,-533321.00,-1451490
2,2,39,2401,-1117783.75,-145860,1275897#8psMjuAHzKs8tRGl,-898262,421188.00,132371
2,2,40,1578,1550733.28,-673466,1363369#yNvXLC87O32L9KGE,457137,1415456.00,905631
2,2,41,279,1164388.01,298069,21874#MmMhADbvLPvUqgJS,-1448223,507498.00,-528374
2,2,42,339,592187.88,-221460,1206319#NU9LMF2wOSH0J5i9,-1310890,-1143376.00,1042735
2,2,43,2406,617419.99,-91885,66619#Khmw4te2c0UrhNo4,829509,-236056.00,-1070044
2,2,44,2489,-1207848.33,1559113,1237509#HCprN9tSCw0nR0c1,1030598,863936.00,340622
2,2,45,213,606258.51,-537737,1359630#1qmPYJ99TiYgyMRG,551569,753414.00,117931
2,3,1,1994,-32400.19,19281,30424#uv9Xjefeqq8eVCcr,28264,-23464.00,45644
2,3,2,1698,28278.83,-8967,75965#AORQazOy1jLBfCF1,6854,19500.00,-33496
2,3,3,315,-141307.62,49780,114758#ZjXHTQxqOaiVMBuP,-160548,25828.00,-179314
2,3,4,2144,117076.79,106218,218029#mhYNOjFjmMfMWuzA,31693,181202.00,-30544
2,3,5,1237,-177591.34,124817,289491#t6v3e8FAEcaiMV8B,244397,23454.00,-28579
2,3,6,1607,-342504.36,149021,102026#ujwxZXE2pgaGM3rV,-263447,-266987.72,133552
2,3,7,608,-164253.43,108716,275668#VanGsk3scjAjlHSi,-284912,104872.00,-241965
2,3,8,1900,309337.13,-427203,437909#SYWZpBVj644P3hFh,-346303,-454696.00,-298860
2,3,9,305,-36725.46,-482139,110654#6lI5OK05Fxnkt2gp,-377811,-486324.50,-162103
2,3,10,531,-531347.72,-253436,323020#DkrEtNjmEsUfYxGi,180392,-205182.00,-539236
2,3,11,831,-405597.16,-38841,375217#F18BZF3ueMinDvKV,-392975,458740.00,-376327
2,3,12,2229,-680276.71,-190823,280446#unLsdGZL0MVlWQQd,66212,-173442.00,536833
2,3,13,1952,474633.49,655326,422479#x2L7D3Tcm8gLGZs4,352957,-682804.00,25947
2,3,14,1989,346413.1,204968,327400#ZlmT6CwyapmJkzAp,-347916,59841.08,-654802
2,3,15,1012,34489.57,-246597,233367#N279gmzOq10bqn6Y,-801042,511613.00,-258952
2,3,16,453,-647578.01,-596913,894827#HiM4nAGqn1pcLK0e,-958042,831624.00,-562487
2,3,17,388,-155979.45,295794,571958#kDRdFvLrlgOq95N5,-175829,-791064.00,-1018792
2,3,18,1284,544642.83,858456,69376#z92gfOSuUsPuDxJh,616319,-958126.68,-519319
2,3,19,193,-78352.27,-713425,217130#OJOrwEsJi5xgtCUt,779540,609487.00,-408523
2,3,20,2394,789226.06,-1075927,589884#CC327kaJf4DaZzrj,1037978,-385352.00,1058469
2,3,21,2088,146223.16,-927499,718961#If2tjOlnIbOwNORn,54882,399520.00,-786451
2,3,22,901,1082753.54,-311827,896814#e6JAVx2xTbMLNFA0,367235,302167.84,895852
2,3,23,1913,219696.88,-1145952,176796#GTXRMYvkvskeTVzL,799914,547368.00,889076
2,3,24,1819,728149.39,687096,224094#HDve7i0cT1FkBFx4,-503097,194880.00,310420
2,3,25,849,-725600.37,-1420303,255927#gQTuEr2kSPdMu66O,846658,1311543.00,-243234
2,3,26,388,-1392953.59,-1176815,367638#gEdjxC8rdDQITmm1,-1304530,1509526.72,-844553
2,3,27,1572,71399.55,1093676,1276823#EcU2KtgEakUdDX7I,-53600,662400.00,-1201113
2,3,28,1528,-949521.98,-966544,1142385#8jG3hfCl0NsQwEUr,1634673,-1560468.00,-862972
2,3,29,2355,189500.89,-151243,1718830#X5wMoJEXSGpUEDgZ,1418158,1248800.00,-361746
2,3,30,1624,-9108.49,-690910,697727#O166YCBe6zEfxvKa,-728586,1274530.00,-30014
2,3,31,286,-278620.24,-936409,1339514#ZjM3zXuDehswrx3l,-1106363,-595862.48,-829986
2,3,32,1448,-1183568.96,1131698,1455956#dp5hH1GhGixNzPKv,1095490,-330336.00,-981082
2,3,33,1773,1529534.83,77596,1322578#Gg3IjV2IZee4DreM,943204,355856.50,-1915884
2,3,34,2057,1394656.61,-714599,733206#GFuu8IL6kbZN6b34,-199646,1100200.00,-1131356
2,3,35,72,-552760.98,-584181,2083810#92rCW9FT3nq5QYQH,-481932,1435428.00,800409
2,3,36,25,-1584375.98,1618337,342558#MsNsprkloHSQ1711,1122156,1462396.00,-512820
2,3,37,1311,-1397768.25,2114937,2129297#z16tgOCKq2QhHIrj,781863,-774716.00,-2123998
2,3,38,1264,-1635031.75,-215412,1861237#VwbQeDCtq49rxIuU,-1312579,618684.00,196325
2,3,39,19,2271789.28,-983360,1992216#BEPU3i0msT7eifoF,666004,2068987.00,1327209
2,3,40,1331,1701860.01,432893,30297#z16tgOCKq2QhHIrj,-2122186,741464.00,-772258
2,3,41,86,866747.88,-322314,1764660#k6u7xeFk5JnXclIL,-1921428,-1675024.00,1523839
2,3,42,2221,904139.99,-137585,95220#wuyckKfVZSXVEhMm,1211359,-347896.00,-1564044
2,3,43,365,-1773320.33,2281574,1811492#zspg0tChcwFBHi1u,1511642,1268278.00,500194
2,3,44,1185,887154.51,-787679,1994048#cZQUvxGjijxfm7Dk,808852,1100964.00,174683
2,3,45,1658,76934.06,1875614,1552161#Exh95qVseoBdmupA,-2286448,2221374.00,1147989
2,4,1,2148,17654.83,-6643,51620#u5Qzkb4ecp8WiiOY,1988,12616.00,-23410
2,4,2,1761,-124699.62,44617,103114#7xSzTQoGyNSUC6bW,-141731,23280.00,-160075
2,4,3,2144,117076.79,106218,218029#mhYNOjFjmMfMWuzA,31693,181202.00,-30544
2,4,4,1608,-190039.34,132810,308628#3OHFkUpi3MLvzOJ4,260166,24664.00,-30548
2,4,5,773,-380136.36,165221,112627#in872U3qUzDc0Jl8,-291639,-296838.80,149368
2,4,6,377,-187485.43,125495,314632#OzaS5qjJg3iLrdJX,-324268,119440.00,-277529
2,4,7,2133,362329.13,-499171,510250#o3PTIaurIJYBaq7w,-403237,-530764.00,-348173
2,4,8,2450,-44565.46,-570913,130939#gzEMwrJUy40UdH5w,-448766,-576912.00,-191533
2,4,9,2511,-635987.72,-304076,386799#eHyALXRBzYj94okv,218237,-246084.00,-646624
2,4,10,1683,-493405.16,-47536,454237#VwbQeDCtq49rxIuU,-476447,553968.00,-456393
2,4,11,1537,-832084.71,-233583,341607#TNFGL1DxutpZaAps,79311,-212678.00,658041
2,4,12,1145,582345.49,805896,519020#DkrEtNjmEsUfYxGi,433594,-838432.00,30582
2,4,13,1584,427053.1,253488,403364#0vvKUdUrdq3ERZSo,-428427,74218.48,-810237
2,4,14,590,41529.57,-309121,289084#ADUbK7jsZtpvXpZ9,-996112,634472.00,-323049
2,4,15,1434,-807706.01,-747945,1118379#PcXTp56QY406puXf,-1197274,1038774.00,-702947
2,4,16,2065,-196331.45,370476,715874#MmMhADbvLPvUqgJS,-221417,-994800.00,-1277830
2,4,17,2084,687106.83,1081525,86868#mluJwp9ObuasoWDD,773598,-1207052.56,-654979
2,4,18,1911,-98512.27,-902035,271832#87fpJzUHoNORNSnr,985061,768952.00,-514603
2,4,19,1502,997610.06,-1361511,745056#G2n2OejnDSY4Io5J,1314929,-489128.00,1340496
2,4,20,536,186479.16,-1177093,910980#6UNJb8u7eXQd0vXw,69679,508048.00,-1000073
2,4,21,2311,1378241.54,-398299,1140810#92rCW9FT3nq5QYQH,468007,383460.16,1142704
