454,-3705698,3688097#lmqY8iyYzoL8,-2204291,false,173312#rEmcnNwfzeofbTl6Cm0BN,-0.654,-2643366.7900,1854014.1200,1987373,2838266,1750628.5,626096.000,-2936153,-0.407,-1683904,-519334
455,108880,420241#fAQsqIdTXUwc,-3733393,false,3756010#6hJx1damGf25HAWsSLXkG,2.645,-865666.0300,1802163.2500,-1910260,-281327,1594847.2,739237.000,4382970,-0.338,-84794,4424959
456,-2302678,2051984#XfQLNJVM32Wu,3413259,true,2611691#C04vaw8tqxvgwq4cAVzc2,0.080,-317084.2500,-2912302.1100,2312242,-2241988,2469429.5,-607808.000,-4420645,-0.329,2097431,3908812
457,2414362,2417453#y4vu0rRyzK4o,-3180565,false,1815874#JgS3CWG6evpLEdsDgbJun,-0.467,1936964.8600,137397.1800,-2943394,3971943,-3057800.0,1460280.000,-4023806,-0.223,3603529,4126887
458,-1180538,3187052#WSIMb87ClqB8,3398406,false,4140379#yPEGJtChWtTrN23EfI4F2,0.239,-4012568.1700,1732495.4700,-4232597,1077191,-2164606.5,-1590932.000,1102956,-0.282,2349591,-3625782
459,-307672,4300878#Kf9TwOAEw1fJ,984116,true,4149298#iBNGW6VAiv1os2JfJGPWs,-0.019,-1540471.6900,340432.2400,2804565,2323260,-4353796.0,1579964.000,236684,0.271,934682,2723667
460,-3919660,2207955#C1wc8GPAmfZP,-2107277,true,4262070#bCRtEwOfoCzTGdVD3QJUn,2.768,-2049452.1700,-3290861.9400,-1227877,3444622,-2140818.5,4120928.000,-3405400,-0.352,-1232729,285584
461,619982,2691800#AjyPFvCJ6Hcr,-4150320,true,2509753#VkY0IGSff6XCbZUoDmlI1,-0.661,168447.7700,2450791.7400,-1819995,670003,-3688907.2,517768.000,-2918541,-0.332,-4197703,548356
462,-303242,3186321#thpIuwArMykN,-2805812,true,2669338#BhZEgB38DlEWhGoSPyRHO,2.774,3098178.3300,3570368.4400,2934349,-878551,2055364.2,-1377472.000,4292234,-0.393,1335433,-956447
463,-4592784,4040785#u5yJMBe6iwyF,183427,false,3301860#Pk8pV0dG3yPCfpvsGsOJ7,-0.881,4192475.6200,-1693300.5800,953051,-1426204,-1572779.0,3883240.000,-1433722,0.304,3045820,3969507
464,1757726,571080#KUVX2jXuy7GG,-2136190,true,1127198#Won31rc4K57z8auZ9dQFv,-1.128,107161.5500,1949854.8100,-4393682,809413,1730104.0,4133136.000,-1888036,0.314,309718,2090707
465,1104877,3139080#KUVX2jXuy7GG,-2576872,true,176560#1raXuMJWCBj8ksJYyg93n,1.974,2092837.8600,-1153968.2700,-2824206,2582058,-4391048.5,1397168.000,3724237,-0.309,-3495308,-4072370
466,1638462,332422#xJTKJsDUHwy4,-4563429,true,964308#QNxjATUwAA58lkn8pE2SJ,0.210,2531355.2200,820951.2400,4092244,-2337494,1749361.1,-3182000.000,-890817,0.411,85836,-2353658
467,1195508,2910042#MUd7tbdggVFl,-130508,false,1098930#EXfKZ1yqDsxK2zIojXeUs,-1.134,854936.8500,-3112549.4400,1101373,-1184062,599915.3,2648592.000,3816291,-0.323,1534971,1562462
468,2085819,1175635#1DGZyElu6Jpj,2130346,false,2160607#jxw9ibXlG3mxNi2jHfz2Z,-1.306,-4000744.5200,-3123322.1900,-4124815,-143959,-1130793.4,3546064.000,-1674071,0.237,-2622307,1338249
469,462548,2760744#fs6ZI7issOj3,464109,true,2903363#Gv6qakwk1KzeF7vN1TXvB,2.501,-3181582.0200,2696379.6900,-4463149,3573895,2602597.5,3808680.000,-4496059,0.238,3378613,4353291
470,316959,1097294#Kq51DeioCMFB,-580664,true,2846569#x1wFzZK8M59cwUYu9cugJ,2.902,4400234.0900,-2495971.3500,-477533,690212,-472360.28,2846160.000,833951,-0.339,4129320,-3993194
471,-1234474,448273#yYmqWvGfLpCl,-995740,true,391618#oGH4k3XJpGC35FD3uwv32,2.296,-2633129.4600,1696786.0300,-1215469,-3018227,228625.12,598160.000,-2225042,-0.349,2265749,58683
472,1388637,981239#dAj9Vmm5DBws,-3382816,true,2638037#bBA5ggBYUc3wDUg1Fuymq,2.582,-2565613.9400,-1715986.5700,2057636,-3729870,3964376.0,-4591296.000,2726063,0.362,-1659526,-580687
473,3349315,633490#S5aK5ATGh4fY,2096615,false,3011350#iP7kpQL7e6IsIY2BaiumV,1.928,757716.6600,-1359837.1700,-4621452,4005354,1993990.0,3812706.000,-1453816,-0.308,-3784190,-751539
474,-2988026,383614#TWw2QkdbK2pe,-3024538,true,4403555#Zl30gGkrCIWvekOnXcWYd,-0.124,-2433630.7900,-1363586.1200,418161,1290968,-2006831.2,119416.000,2941424,0.241,-931638,3264761
475,-1312085,1962384#rD7B70xdd5PT,2618542,false,4310418#qzh1Xcb3GzqZQDRlsf6IY,1.830,-3857956.5800,3171052.6300,3347542,3076250,1770802.8,3757696.000,2540375,-0.252,2432210,-2689121
476,2022140,575252#sll5cU1p6bPJ,-1096641,true,3076591#S9M19ab082SpPX38lkOyE,-1.504,-597382.7800,1303425.5500,-3808924,2968456,-3399393.8,-359968.000,-1617180,-0.240,-2512104,-2671605
477,4065888,520491#bsa6g3n40t8X,-4618813,true,2182959#V574sKH3dIw51Wh4rAEsM,0.555,3447063.3300,-2837879.1300,-3001368,-2227696,-2104218.5,2684648.000,4243177,0.335,2163867,-1816585
478,-4742118,483861#wbXDAF2bAFwK,-3884617,false,281398#XOZrGftJKNBsX6Gd4fKIP,-2.790,-3640936.9500,3539100.0100,1490150,4007966,-3172783.0,4297454.000,2931133,-0.364,4100142,-3692193
