2052,2250,1147,true,-12638420,6144072,-5113608.0,20340458,14362192
2053,1692,988,false,12875544,14646978,1.2439655E7,13368780,-304005
2054,107,1230,false,18141490,-11070517,6531460.5,4613701,3267328
2055,1986,377,true,13226040,12578694,-6862538.5,-12635815,4148754
2056,1716,1379,true,8653825,19125063,-1.5668407E7,17984352,-14342109
2057,2845,1053,true,14743995,-17529212,-1.9684662E7,5707262,-12504406
2058,1038,16,false,-19091068,-19580055,5574288.0,-20291898,9577823
2059,1717,363,false,9560173,-4928916,-6482094.5,7103939,-17821897
2060,273,1026,false,18549883,14463909,-9490770.0,-15139202,1454984
2061,1680,358,true,-11607995,-15951476,-1.1608953E7,1737361,8825614
2062,1163,778,true,8204575,9931656,8749426.0,11884459,2858735
2063,479,1250,false,225641,-17631801,1.9465632E7,13048556,11244600
2064,1571,712,true,4776175,15760394,1.0277892E7,16994373,-15578014
2065,398,1285,false,-17926654,-1027814,6409098.0,-8117300,-18259434
2066,462,799,false,-9957633,-16885059,-1.0044507E7,-9294992,-7733698
2067,538,556,true,7989248,19603985,5153562.5,-7959626,13459129
2068,1451,633,true,-8831843,7918825,1.7413454E7,-1558941,15979239
2069,2447,588,true,-18745633,1476834,326615.22,5638436,16433578
2070,280,218,false,12250615,18298720,-1.863766E7,-16171237,17798872
2071,1770,1153,true,16095997,-4245252,-1.3822642E7,-4010723,-11614368
2072,1984,696,true,12313478,-18063286,1.7997048E7,18063032,-2261761
2073,92,242,true,6638426,15381918,-2429885.5,-5002327,10364388
2074,517,1431,false,-2484848,-15816131,-1.2978151E7,-14379126,-12807961
2075,499,573,true,-5079689,-135723,-1.8890496E7,19161319,11533316
2076,997,370,false,-12866767,-2232669,-94743.59,18962934,15075785
2077,1374,581,false,-6932339,-7178341,-1.1033135E7,-17509117,-20730259
2078,796,274,true,-18281744,11962754,-9100006.0,-12116325,6072555
2079,2029,1354,true,-312607,-1827421,-1.3513029E7,-847046,-19237797
2080,898,1074,true,9701528,-2715665,-999067.7,577672,-380507
2081,2846,206,false,-2024161,-7822613,5258203.0,1487287,-1406356
2082,1856,374,false,-11429409,86173,6496264.0,2199644,16424593
2083,849,728,false,15635145,12166643,1.0867676E7,13440808,-6465531
2084,443,5,true,-3063257,10597730,9296141.0,3958589,-11419445
2085,422,726,false,-11084632,18349028,6066626.0,-16944656,-2073277
2086,1513,1096,false,-4895939,8459673,1.526117E7,12970448,-705560
2087,2043,1038,true,17837054,4991549,1.2621252E7,4058368,12081028
2088,455,1049,true,-7220278,15922719,-1.4226174E7,18960239,-14831909
2089,388,934,true,-18723665,15320625,-1.5702069E7,-15658048,-18407734
2090,874,1243,true,15443986,2268209,1.6450326E7,18866715,-15905030
2091,398,304,false,2004782,2995923,-1.7262684E7,18111504,-9393090
2092,388,235,true,-11841620,15535700,-111.82,-5034926,18377283
2093,1941,1068,true,-5309925,-12844725,-679096.9,-3757537,-13078237
2094,2587,992,true,-3416748,-5511710,6431487.0,12011249,-4831840
2095,926,1379,true,-12358109,10528923,-2321901.5,5061292,9392070
2096,1182,1296,true,-15048986,-11605569,6275305.0,13128981,-19749101
2097,1082,38,true,17421990,-15675903,-4220711.5,-11841833,-16205650
2098,2773,651,true,16633026,11927665,1.8127746E7,-460383,17539057
2099,1666,700,true,16371616,-19530042,1.6330848E7,10238179,-16762633
2100,1679,779,true,12082137,-3497869,2823555.5,5169549,-4378208
2101,2553,637,false,-8758155,15649618,-1.8963648E7,-13700038,-2365997
2102,2530,290,true,-12946445,6293991,-5238408.0,20836008,14712024
2103,2359,235,true,13189119,15003740,1.2742855E7,13694505,-311418
2104,767,132,true,18583028,-11340227,6690660.5,4726021,3346840
2105,692,1132,true,13547740,12884607,-7029738.5,-12943490,4249664
2106,2501,162,false,8864188,19590282,-1.6049207E7,18421488,-14690924
2107,2590,798,true,15102545,-17955171,-2.0163062E7,5845812,-12808317
2108,2583,761,true,-19555018,-20055780,5709488.0,-20784998,9810723
2109,317,1053,false,9792273,-5048571,-6639694.5,7276289,-18254527
2110,2194,1179,true,19000333,14814873,-9721170.0,-15506427,1490112
2111,2325,1298,true,-11889495,-16338700,-1.1890553E7,1779536,9039606
2112,333,1210,true,8403375,10172696,8961426.0,12172747,2928159
2113,2330,875,true,231044,-18059016,1.9937632E7,13364781,11517255
2114,1857,1082,false,4891875,16142222,1.0526692E7,17405923,-15955376
2115,1571,490,true,-18360473,-1052870,6564298.0,-8314038,-18701434
2116,1292,1180,true,-10198383,-17293845,-1.0287707E7,-9519855,-7920656
2117,2841,700,true,8182273,20077971,5278362.5,-8152001,13784867
2118,2853,526,false,-9045212,8110438,1.7834254E7,-1596866,16365453
2119,512,1058,true,-19198783,1512701,334615.22,5774811,16830871
2120,647,1003,true,12546512,18740480,-1.908806E7,-16562012,18228565
2121,2370,431,false,16484797,-4347689,-1.4156242E7,-4107623,-11894765
2122,2457,1476,true,12610553,-18499004,1.8431448E7,18498882,-2316386
2123,737,882,true,6798451,15753132,-2488285.5,-5122852,10614290
2124,2390,1234,false,-2544573,-16197542,-1.3290951E7,-14725701,-13116874
2125,2216,248,true,-5201853,-139006,-1.9345696E7,19623256,11811384
2126,2552,940,true,-13176879,-2286490,-97143.59,19419734,15438955
2127,1234,406,true,-7099339,-7351119,-1.1298735E7,-17930592,-21229431
2128,2006,850,false,-18721419,12250524,-9319206.0,-12408025,6218816
2129,74,384,false,-319932,-1871191,-1.3837829E7,-867346,-19700436
2130,1065,1486,false,9934728,-2780917,-1023067.7,591772,-389463
2131,2266,137,true,-2072561,-8010396,5384603.0,1523143,-1440312
2132,849,679,false,-11703696,88259,6652264.0,2252407,16819160
2133,1719,298,true,16010295,12458834,1.1128476E7,13763365,-6620804
2134,438,935,false,-3136832,10852184,9519341.0,4053751,-11693402
2135,992,416,true,-11350257,18789256,6212226.0,-17350856,-2122857
2136,366,676,true,-5013089,8662526,1.562677E7,13281248,-722658
2137,2853,902,true,18264191,5111074,1.2923652E7,4155693,12370403
2138,1811,1216,false,-7392991,16304004,-1.4566974E7,19414139,-15187021
2139,1868,1012,true,-19171615,15687522,-1.6078069E7,-16032973,-18848419
2140,971,1078,true,15813435,2322314,1.6843926E7,19318153,-16285354
2141,1259,1014,true,2052957,3067404,-1.7675484E7,18544779,-9617837
2142,884,924,true,-12124567,15906984,-111.82,-5155476,18816677
2143,1561,381,false,-5436900,-13151581,-695096.9,-3847487,-13390836
2144,2663,205,true,-3498348,-5643172,6585087.0,12298199,-4947087
2145,2691,209,true,-12653109,10780250,-2377101.5,5182292,9616247
2146,750,283,true,-15407861,-11882425,6424905.0,13442337,-20220145
2147,2517,858,true,17837178,-16049624,-4321511.5,-12124270,-16592195
2148,716,1231,false,17029551,12211870,1.8559746E7,-471533,17957098
2149,1393,445,false,16761378,-19995324,1.6719648E7,10481829,-17161743
2150,1554,1324,false,12369912,-3581385,2890755.5,5292858,-4482556
2151,1862,1190,false,-8966680,16022222,-1.9414848E7,-14025988,-2422451
2152,2810,939,false,-13254470,6443910,-5363208.0,21331558,15061856
2153,172,988,false,13502694,15360502,1.3046055E7,14020230,-318830
2154,1427,540,true,19024565,-11609936,6849860.5,4838341,3426353
2155,2254,382,false,13869440,13190521,-7196938.5,-13251165,4350573
2156,431,449,true,9074550,20055501,-1.6430007E7,18858624,-15039739
2157,2335,543,true,15461095,-18381130,-2.0641462E7,5984362,-13112229
2158,1273,1,false,-20018968,-20531504,5844688.0,-21278098,10043623
2159,1772,239,false,10024373,-5168225,-6797294.5,7448639,-18687157
2160,1260,1331,false,19450783,15165837,-9951570.0,-15873652,1525240
2161,115,733,false,-12170995,-16725924,-1.2172153E7,1821711,9253598
2162,2358,138,false,8602175,10413737,9173426.0,12461034,2997583
2163,1326,500,false,236447,-18486231,2.0409632E7,13681006,11789911
2164,2143,1452,true,5007575,16524050,1.0775492E7,17817473,-16332738
2165,2744,1200,true,-18794291,-1077925,6719498.0,-8510775,-19143433
2166,2122,55,true,-10439133,-17702631,-1.0530907E7,-9744717,-8107615
2167,2288,845,true,8375298,20551957,5403162.5,-8344376,14110606
2168,1401,420,false,-9258580,8302051,1.8255054E7,-1634791,16751666
2169,1432,23,false,-19651933,1548568,342615.22,5911186,17228164
2170,1015,283,true,12842408,19182241,-1.953846E7,-16952787,18658258
2171,115,1213,false,16873597,-4450126,-1.4489842E7,-4204523,-12175162
2172,75,751,true,12907628,-18934722,1.8865848E7,18934732,-2371011
2173,1382,17,true,6958476,16124347,-2546685.5,-5243377,10864193
2174,1409,1038,false,-2604298,-16578952,-1.3603751E7,-15072276,-13425787
2175,1079,1428,false,-5324017,-142289,-1.9800896E7,20085194,12089453
2176,1252,5,false,-13486992,-2340310,-99543.59,19876534,15802124
2177,1094,231,true,-7266339,-7523897,-1.1564335E7,-18352067,-21728604
2178,361,1426,false,-19161094,12538294,-9538406.0,-12699725,6365078
2179,974,919,true,-327257,-1914961,-1.4162629E7,-887646,-20163075
2180,1233,394,false,10167928,-2846169,-1047067.7,605872,-398419
2181,1686,68,true,-2120961,-8198178,5511003.0,1558999,-1474268
2182,2696,984,true,-11977984,90345,6808264.0,2305169,17213727
2183,2589,1373,true,16385445,12751026,1.1389276E7,14085923,-6776078
2184,433,360,false,-3210407,11106637,9742541.0,4148914,-11967358
2185,1562,106,true,-11615882,19229485,6357826.0,-17757056,-2172436
2186,2073,256,true,-5130239,8865379,1.599237E7,13592048,-739756
2187,808,767,true,18691329,5230599,1.3226052E7,4253018,12659778
2188,312,1384,true,-7565703,16685289,-1.4907774E7,19868039,-15542133
2189,493,1089,false,-19619565,16054418,-1.6454069E7,-16407898,-19289105
2190,1069,914,true,16182884,2376420,1.7237526E7,19769590,-16665677
2191,2120,219,false,2101132,3138886,-1.8088284E7,18978054,-9842584
2192,1381,109,false,-12407515,16278267,-111.82,-5276026,19256070
2193,1181,1198,false,-5563875,-13458437,-711096.9,-3937437,-13703434
2194,2738,922,true,-3579948,-5774634,6738687.0,12585149,-5062334
2195,1601,545,true,-12948109,11031577,-2432301.5,5303292,9840425
2196,318,776,true,-15766736,-12159282,6574505.0,13755693,-20691188
2197,1097,173,true,18252365,-16423344,-4422311.5,-12406708,-16978739
2198,1513,306,true,17426076,12496075,1.8991746E7,-482683,18375140
2199,1121,190,true,17151141,-20460606,1.7108448E7,10725479,-17560853
2200,1429,364,false,12657687,-3664901,2957955.5,5416167,-4586903
