756,-3820192,3398486#LQloSRCl9wa4,5654259,true,4326233#E6uJErSPyIOhLO0grI5LI,-0.129,-529058.2500,-4827856.1100,3833092,-3713188,4096629.5,-1005008.000,-7326445,-0.539,3482507,6479512
757,3997564,4004294#Kq51DeioCMFB,-5265565,false,3002899#j4A7YKn0Oa40uxaMmrimE,-0.767,3203984.8600,231555.1800,-4875694,6582072,-5059400.0,2417880.000,-6665006,-0.433,5963341,6829887
758,-1956470,5270693#GdP8stTXh5Ok,5619981,true,6851473#FPFBdjnN9ytQNHVZhDz4o,0.422,-6635333.1700,2861800.4700,-7005683,1788641,-3585406.5,-2630732.000,1823856,-0.492,3892302,-6004182
759,-508756,7109277#DqiQFmtonBif,1625366,false,6860245#DWu8ae0BSFN4amT1lMWmR,-0.319,-2551246.6900,561334.2400,4636815,3843060,-7195396.0,2608364.000,385784,0.481,1550705,4508217
760,-6481549,3641664#0dOkP4MVu7iW,-3477977,true,7038825#No04O79cNP7gdQxxS16y4,4.358,-3389384.1700,-5440961.9400,-2032177,5696122,-3532818.5,6808928.000,-5621134,-0.562,-2036912,476534
761,1019969,4440479#ggJTW3h94BLK,-6856320,false,4141615#GHPuluzWeBA3U6gzQVfgP,-0.961,272241.7700,4051243.7400,-3000606,1099603,-6084107.0,860968.000,-4818495,-0.542,-6930601,902656
762,-497408,5251713#Sib90rbNYMZF,-4629812,true,4402510#Hz6hAJ1M4dEHVstpd4K3v,4.634,5113287.3300,5884280.4400,4838599,-1453051,3389764.2,-2265472.000,7077134,-0.603,2206318,-1574297
763,-7563165,6654958#0l4PEE29myf6,301927,false,5441199#dM0R7pLTfGobaZ08BbT26,-1.481,6906209.6200,-2790784.5800,1564151,-2349904,-2590379.0,6400840.000,-2363935,0.514,5024668,6548007
764,2896769,937185#sn5u7jSjc7J0,-3523390,false,1850744#k6faIW3DW0CserFvZoEMM,-1.728,177031.5500,3206326.8100,-7235477,1338613,2843704.0,6801936.000,-3105136,0.524,514969,3446107
765,1812655,5160408#9VIOQYeIXwvN,-4238422,true,286087#9HQATKTyMfMVSLkU0ZcOB,2.964,3441721.8600,-1900359.2700,-4649406,4249158,-7227848.5,2304368.000,6133237,-0.519,-5746907,-6702470
766,2688576,544492#7e7nOh4mS5us,-7496379,false,1580766#itq1opUBaGA1biO4CXp2u,0.120,4163895.2200,1348759.2400,6720844,-3846044,2877361.0,-5226800.000,-1464192,0.621,144717,-3863858
767,1967327,4775757#jUuWxpQNg3l3,-217208,false,1799265#bMswjY7gPCdWFRZluWNrC,-1.734,1408088.8500,-5113324.4400,1806073,-1945762,988715.3,4347792.000,6270141,-0.533,2517966,2566862
768,3419067,1926931#j2eA90H79VuD,3492796,false,3545248#nuEzaerFHj9eafVXvKR3H,-2.206,-6563029.5200,-5128438.1900,-6773815,-236959,-1850793.4,5818864.000,-2740871,0.447,-4301893,2201349
769,753212,4521495#8ht8tAh89bCD,764559,false,4758776#BvVClNnLDjNLUzA3NeEJR,4.091,-5217739.0200,4416735.6900,-7320049,5858395,4263397.5,6249480.000,-7371559,0.448,5545816,7135566
770,522375,1793795#ucdFipJ0weU8,-950264,true,4661572#zGpNYaM89XIUabu3ldO2c,4.882,7213835.0900,-4086202.3500,-786233,1125512,-779560.25,4667760.000,1360451,-0.549,6763425,-6544694
771,-2018902,728611#01Nz46EzeGAA,-1628440,false,634744#k6faIW3DW0CserFvZoEMM,3.886,-4315274.4600,2771479.0300,-1988869,-4942427,372625.12,977360.000,-3644792,-0.559,3714488,95283
772,2276544,1599734#rAXXPVAiaaoH,-5537116,true,4312628#RQE7VKC8bfvX1cMn8ZEzC,4.052,-4192090.9400,-2803708.5700,3368036,-6099120,6484376.0,-7509696.000,4454963,0.572,-2716957,-953287
773,5478556,1033240#7lW1JNvV5itX,3426665,true,4917889#iWwq7KPimNAog1RCFUAVH,2.948,1244319.6600,-2222103.1700,-7554963,6543654,3256390.0,6232506.000,-2381116,-0.518,-6186779,-1229439
774,-4883171,621439#jexe684i2qZd,-4933888,true,7186262#rjAVQ33SXYOiZAPZTPtO6,-0.184,-3973377.7900,-2230763.1200,680772,2104568,-3274031.2,199816.000,4804124,0.451,-1521978,5330111
775,-2137718,3196218#oPejd10IF07m,4267642,false,7028718#6CllVwYCRGlaptSsmvCns,3.030,-6291436.5800,5173969.6300,5465092,5017925,2894002.8,6133696.000,4139075,-0.462,3973760,-4388021
776,3300587,934652#CEhJgaLOrPLF,-1792941,false,5012815#Wq0EShzvonR6W3gQY7LjM,-2.704,-969868.7800,2119728.5500,-6214849,4844356,-5540194.0,-590368.000,-2637780,-0.450,-4094781,-4354605
777,6620568,846744#fs6ZI7issOj3,-7528663,true,3553491#E9PpalJlHY84CIcqW9tDG,0.747,5611713.3300,-4618169.1300,-4891068,-3627946,-3433818.5,4371848.000,6906427,0.545,3522279,-2958535
778,-7718058,782667#a5z0fSqgmp2F,-6321292,true,455197#ImR6Qhwk4MiKYBtzajT2E,-4.290,-5929546.9500,5754456.0100,2424050,6517727,-5164783.0,6992954.000,4775410,-0.574,6671748,-6003693
779,-2424984,2244393#yBiNrV0zohTo,-1180608,false,2844551#KNRGY8u0rCbjfHiXj7RTW,-3.216,1691725.6400,6898308.0400,-4651252,3767740,-5589285.0,-83376.000,-3169664,0.544,948686,5247947
780,-7571551,6099880#tbfhasGrcCRQ,-2887985,false,2036704#RgRw8yiJl0ijxanwKYGKA,1.550,-3457887.4500,7574629.7500,279358,7765945,-246858.23,-3989428.000,-676213,-0.596,7182168,-1795719
781,-6386194,3513245#I2gsCSqHCya2,3933474,true,5968060#aG7mrcQlOSmzLivQSfm96,-2.203,382924.8600,1818316.7300,-1440472,2047069,7511453.0,-3115176.000,290019,-0.566,1693904,5742055
782,5238915,3952491#bsa6g3n40t8X,-581481,true,6911944#2DAydEKJceXlJmK5YfIto,-0.925,989785.5000,-5403685.0700,1584309,1988897,-7040778.0,6026492.000,-3616717,0.627,-1427705,-1505805
783,-3544028,2750539#pjBU0oodnOGe,2970372,false,4829061#yiDsZAdHg6t0Y3F6uEEfo,-3.755,1032026.6200,2738776.2600,7287684,-6403791,4811279.0,-2123313.000,-835622,0.575,-6862803,236020
784,-7379487,6264234#VFoHfGzHnjPF,-1280115,false,3561983#lToMe5XNggUxw2kk5R1o7,0.179,-7338481.6100,-4927905.2900,-362158,-658894,-6502470.0,-3684560.000,-1540415,-0.598,5255992,3139290
785,-2010742,4668217#XTO7Oh33B4ws,-4730841,true,4116749#767TfXdnfLUenKBsdFKZd,-4.667,1988641.0200,-2568129.7900,5416258,-3070629,1510220.2,7855612.000,4863176,-0.521,3188453,895040
786,-447609,5934168#M2iiJLIggXWt,-6833202,false,2103490#oYaWCJ9aVhyUMJzp8qoO5,-0.786,-1256901.5800,-6322683.4100,5381747,-6294676,585251.94,7542138.320,-1696128,-0.451,5744768,7491796
787,-7619553,3388500#c3BaQZga3FuT,6752485,false,5879101#veIVgOsNo9dZiBB6aM7gC,-0.877,5973474.2600,3199849.7800,7770111,-5157178,-6966711.5,-1034176.000,-7826547,0.622,1819213,6103772
788,-5018704,1433866#dk6XzucpD3T0,-6623770,true,6581752#cHY3qEpe81Ia7WCkRAjvg,1.139,3350165.0300,-5888273.7200,-3970268,-6205060,4117347.5,-3644208.000,7311515,0.630,-3959643,1284461
789,2748847,4043669#EGWHSVVADJrQ,-4751382,true,7529440#v2XEoNGi6zaSybMO7jBVw,-1.598,1644969.8500,-33905.2300,2816781,922359,2622939.2,3874328.000,-1148853,-0.582,-2471440,1954489
790,322008,2080989#6iJuJ3Yj28Gx,5292356,false,5875948#FiYMwRKXQVuSEKGjCUi59,-1.880,1281300.8000,7894290.1300,4245985,-562674,269659.78,3331464.000,-2919771,-0.573,-5616678,-2725884
791,4327398,134659#yU9NZzoftJHM,-6544499,false,5827171#l3nZmMyjdeugpQXUl5Kt6,2.252,1525143.6100,-7143087.6000,-4967609,-6426935,-2919009.5,-6840200.000,2561729,-0.456,7192012,3194483
792,-4500103,5562648#8cHsMVKV5q8y,-6292583,true,815962#9MeWWrPhaMprZVVnZmWgQ,-3.068,-335009.1800,-1142548.8000,-5047325,7561063,3297994.2,-7243488.000,-84240,0.635,4255921,-7802840
793,-6899771,6294334#9x36NyfsRI8G,-3936943,false,5885705#Z1q7cJfn3N3mR6ndyeL4Q,3.401,1221009.3800,4984198.0600,-5220406,-6228039,3618749.2,-4057232.000,4277439,0.640,-1080015,2976770
794,-5229317,1067483#b23auIiMEMe1,-7821304,true,4754220#Itv7mwkJ5mKqssXePvM0r,2.782,-3065123.7700,-2573321.4500,-5220916,-748661,-5960902.0,2884352.000,-2642356,0.465,-3446946,7781907
795,-1495047,3104561#vl53Hvg0JS5X,-3841529,true,7771095#Qh0vtKQNYl3dHCUZpz8AM,-4.610,5506544.8400,-881964.9400,-2542550,3610127,-1214617.5,165835.250,-6347390,0.626,1818667,6850324
796,5794667,7634662#4ux6Kb4iHYUb,7725277,false,1666523#nXgPvzEqSYbgUKzSjqK6D,3.978,7350533.9700,5427536.3700,-2460817,2634668,7729900.5,-2000656.000,3468450,-0.647,-807284,-7800019
797,-6741460,6409748#oSPqcEuCTtPN,-6951837,true,5799796#HkK9MxQfi5SUVszKUa8LL,3.306,-5328644.5500,7104349.2700,-5607033,5285835,908425.6,-3061016.000,-4566240,0.467,7647188,-4022362
798,-597336,3129048#cAP1Kp9uFRKx,-710312,false,6303474#7KL4mobaZhD6bzex30ylc,-0.799,-1428753.6900,-4209341.3900,-1874635,-6686112,6626990.5,2984192.000,-4085494,0.498,-572008,-7965383
799,-155605,4898051#7p85OROvzAob,-5332455,false,4415161#KmyGbz6B9pZ1fInD1O7sS,-2.347,5384386.6400,-7587549.2200,311575,1900646,-895650.7,-5961255.500,5048576,0.642,-6140748,4530899
800,-5845911,6718256#U1tEutdMGrtT,5565032,false,6480628#RQE7VKC8bfvX1cMn8ZEzC,1.480,-5887901.9800,-2089308.6900,-8002845,2239239,2121540.2,5505408.000,3883599,0.594,4291917,-5302887
801,7719124,4880679#ZwFcdRm85im9,1441031,true,4060099#jTsbjnM5v5eQ97BW1TqjO,1.446,698750.0800,-6162873.8400,-2564875,-5243582,950071.06,6498006.000,-5514697,0.578,-836835,-1438519
802,4306825,2081413#J8JG8G7ExDxW,-1753954,true,4947422#b2WF8ktJqhOHIGGY5p0QV,3.738,-5339148.4900,-3329594.7600,3477401,-4439310,-5014672.5,5951664.000,2100010,0.501,4101830,-547527
803,-4259738,5467021#UhMwBtzr7Aq1,-2242298,true,1492664#FVmraLCdPOgUp5e75VGXL,0.563,7097497.2300,-1116074.3400,-6015292,-2588541,-6105127.0,922296.000,1788637,-0.582,3990134,4136217
804,-6567970,6527885#4juKxSkWtoOH,-3908441,false,300358#YMMLaTpNhAmyxff6xXuH9,-1.004,-4674598.7900,3284341.6200,3516173,5024341,3094628.5,1116096.000,-5203453,-0.652,-2987752,-918509
805,193087,736756#lYeBOVUdJyWw,-6611443,true,6640294#Zhp7ihEbvSAEosKyBaxMa,4.395,-1535226.5300,3192874.2500,-3381135,-492902,2815647.2,1300287.000,7748395,-0.583,-146762,7835709
806,-4073111,3622903#2Scd1JVfMJSZ,6027759,false,4611990#cZiw28hgfnRYmRdAvPgfp,-0.164,-564387.2500,-5147115.1100,4086567,-3958388,4367829.5,-1071208.000,-7810745,-0.574,3713353,6907962
807,4261431,4268767#zdlQpiySE6xv,-5613065,true,3200737#ZYUmq0PWbEC7POQGd9uqT,-0.817,3415154.8600,247248.1800,-5197744,7017094,-5393000.0,2577480.000,-7105206,-0.468,6356643,7280387
808,-2085792,5617967#OBW1KzGA8jqD,5990244,false,7303322#NNVDvlpLQa96BPLhzDacN,0.452,-7072460.6700,3050017.9700,-7467864,1907216,-3822206.5,-2804032.000,1944006,-0.527,4149421,-6400582
809,-542270,7577343#rPCe78QnsZGA,1732241,true,7312069#7JrJs7o3KLs0GW6GVr5ms,-0.369,-2719709.1900,598151.2400,4942190,4096360,-7668996.0,2779764.000,410634,0.516,1653375,4805642
810,-6908530,3880616#5jhWt9lbbF5z,-3706427,true,7501617#NUi4HS4UiJE0kCfIaUVtW,4.623,-3612706.1700,-5799311.9400,-2166227,6071372,-3764818.5,7256928.000,-5990423,-0.597,-2170943,508359
811,1086634,4731925#vb9J2ThDWYvL,-7307320,true,4413592#DmQkltFofA1Rx1QVulIVn,-1.011,289540.7700,4317985.7400,-3197374,1171203,-6483307.0,918168.000,-5135154,-0.577,-7386084,961706
812,-529769,5595945#eX3ZLy2WC2yF,-4933812,false,4691372#T94S7K5xZ0rlszWVHCsfO,4.944,5449138.8300,6269932.4400,5155974,-1548801,3612164.2,-2413472.000,7541284,-0.638,2351466,-1677272
