1173,2757,762,true,3757976,8700057,-1378685.5,-2832877,5866143
1174,1054,453,false,-1409798,-8950742,-7347751.0,-8140776,-7247527
1175,989,403,false,-2880737,-76629,-1.0696895E7,10846444,6528083
1176,1557,645,false,-7284742,-1263900,-51543.59,10740534,8538734
1177,1039,721,true,-3926339,-4068337,-6252335.0,-9922567,-11745154
1178,1856,441,false,-10367594,6782894,-5154406.0,-6865725,3439848
1179,104,754,true,-180757,-1039561,-7666629.5,-481646,-10910295
1180,738,1174,false,5503928,-1541129,-567067.7,323872,-219299
1181,1866,1448,true,-1152961,-4442528,2983002.8,841879,-795148
1182,6,904,true,-6492234,48625,3688264.0,1249919,9322387
1183,2319,943,true,8882445,6907196,6173275.5,7634773,-3670608
1184,533,1325,false,-1738907,6017567,5278541.0,2245664,-6488228
1185,1582,286,true,-6303382,10424915,3445825.8,-9633056,-1180846
1186,2183,1131,true,-2787239,4808319,8680370.0,7376048,-397796
1187,1738,467,true,10148579,2840099,7178052.0,2306518,6872278
1188,1742,1044,true,-4111453,9059589,-8091773.5,10790039,-8439893
1189,2298,1044,false,-10660565,8716488,-8934069.0,-8909398,-10475395
1190,1974,1194,true,8793904,1294310,9365526.0,10740840,-9059207
1191,2030,1069,false,1137632,1709256,-9832284.0,10312554,-5347644
1192,16,1369,false,-6748565,8852597,-111.82,-2865026,10468200
1193,216,1403,false,-3024375,-7321317,-391096.88,-2138437,-7451464
1194,1228,117,true,-1947948,-3145394,3666686.8,6846149,-2757394
1195,561,1360,true,-7048109,6005037,-1328301.5,2883292,5356875
1196,393,1461,true,-8589236,-6622152,3582505.0,7488573,-11270318
1197,947,328,true,9948615,-8948934,-2406311.5,-6757958,-9247849
1198,2693,746,true,9495576,6811975,1.0351746E7,-259683,10014310
1199,861,775,true,9355891,-11154966,9332448.0,5852479,-9578653
1200,1074,1504,false,6902187,-1994581,1613955.4,2949987,-2499953
1201,725,1227,false,-5004705,8942746,-1.0842048E7,-7832938,-1349816
1202,345,657,false,-7401995,3595449,-2992007.8,11916108,8415048
1203,1764,235,true,7544769,8582024,7285254.5,7831455,-177993
1204,307,322,false,10635353,-6485456,3825060.2,2704261,1915615
1205,1135,1087,false,7757140,7378164,-4020138.8,-7405340,2433293
1206,2646,1007,false,5077663,11216340,-9194807.0,10553040,-8412254
1207,1470,873,true,8648645,-10287909,-1.1551863E7,3351912,-7337910
1208,468,896,true,-11203918,-11492739,3275888.0,-11909198,5618523
1209,2677,664,false,5614473,-2894790,-3802894.5,4173989,-10467187
1210,1876,1444,true,10892233,8497521,-5573970.0,-8896377,857808
1211,2135,933,false,-6822495,-9368668,-6821752.5,1020386,5187750
1212,998,950,false,4824975,5833967,5145425.5,6983572,1678527
1213,417,100,true,133790,-10369146,1.1441632E7,7672731,6609456
1214,2419,442,false,2809275,9269318,6048291.5,9998023,-9162860
1215,442,1255,false,-10551740,-601871,3770698.0,-4772763,-10745443
1216,627,351,false,-5864883,-9935697,-5910107.0,-5472330,-4555403
1217,1366,1109,true,4707823,11546223,3031962.8,-4689251,7921574
1218,448,938,true,-5204579,4661404,1.0259854E7,-914216,9413610
1219,1082,123,false,-11042083,867095,190615.23,3320061,9679597
1220,2597,418,false,7220375,10788791,-1.098086E7,-9528062,10494091
1221,135,1396,true,9486397,-2503823,-8151441.5,-2363423,-6847619
1222,2508,981,true,7263203,-10656080,1.0612249E7,10653582,-1333136
1223,547,1402,true,3918001,9071271,-1437085.5,-2953402,6116045
1224,72,256,false,-1469523,-9332153,-7660551.0,-8487351,-7556440
1225,2706,78,false,-3002901,-79912,-1.1152095E7,11308381,6806151
1226,257,1215,true,-7594854,-1317721,-53943.59,11197334,8901904
1227,899,546,false,-4093339,-4241115,-6517935.0,-10344042,-12244326
1228,211,1017,true,-10807269,7070664,-5373606.0,-7157425,3586109
1229,1004,1289,false,-188082,-1083331,-7991429.5,-501946,-11372934
1230,905,81,true,5737128,-1606381,-591067.7,337972,-228255
1231,1286,1379,false,-1201361,-4630311,3109402.8,877735,-829104
1232,1854,1209,true,-6766521,50711,3844264.0,1302682,9716954
1233,334,513,false,9257595,7199387,6434075.5,7957330,-3825881
1234,528,750,true,-1812482,6272021,5501741.0,2340826,-6762185
1235,2152,1481,false,-6569007,10865143,3591425.8,-10039256,-1230426
1236,1036,711,false,-2904389,5011172,9045970.0,7686848,-414894
1237,2548,331,true,10575716,2959624,7480452.0,2403843,7161653
1238,243,1211,false,-4284166,9440874,-8432574.0,11243939,-8795005
1239,923,1122,false,-11108515,9083385,-9310069.0,-9284323,-10916080
1240,2071,1029,true,9163353,1348415,9759126.0,11192278,-9439531
1241,36,274,true,1185807,1780737,-1.0245084E7,10745829,-5572391
1242,512,553,false,-7031512,9223881,-111.82,-2985576,10907594
1243,2691,716,true,-3151350,-7628173,-407096.88,-2228387,-7764063
1244,1304,835,true,-2029548,-3276856,3820286.8,7133099,-2872641
1245,2326,190,true,-7343109,6256364,-1383501.5,3004292,5581052
1246,2816,448,true,-8948111,-6899008,3732105.0,7801929,-11741362
1247,2382,1148,true,10363803,-9322655,-2507111.5,-7040395,-9634394
1248,636,1326,false,9892101,7096180,1.0783746E7,-270833,10432351
1249,588,520,false,9745653,-11620248,9721248.0,6096129,-9977763
1250,949,544,true,7189962,-2078097,1681155.4,3073296,-2604301
1251,34,275,false,-5213230,9315350,-1.1293248E7,-8158888,-1406270
1252,625,1306,true,-7710020,3745368,-3116807.8,12411658,8764880
1253,2432,988,false,7858344,8938786,7588454.5,8157180,-185405
1254,967,730,false,11076890,-6755165,3984260.2,2816581,1995128
1255,2697,337,true,8078840,7684078,-4187338.8,-7713015,2534202
1256,576,1294,true,5288025,11681559,-9575607.0,10990176,-8761069
1257,1215,618,true,9007195,-10713868,-1.2030263E7,3490462,-7641822
1258,2013,136,false,-11667868,-11968463,3411088.0,-12402298,5851423
1259,1277,1355,false,5846573,-3014444,-3960494.5,4346339,-10899817
1260,942,91,false,11342683,8848485,-5804370.0,-9263602,892936
1261,2780,368,true,-7103995,-9755892,-7103352.5,1062561,5401742
1262,168,1383,true,5023775,6075008,5357425.5,7271859,1747951
1263,2268,1230,false,139193,-10796361,1.1913632E7,7988956,6882112
1264,2705,812,true,2924975,9651146,6297091.5,10409573,-9540222
1265,1615,460,false,-10985558,-626926,3925898.0,-4969500,-11187442
1266,1457,731,false,-6105633,-10344483,-6153307.0,-5697192,-4742362
1267,813,1254,true,4900848,12020209,3156762.8,-4881626,8247313
1268,1851,832,true,-5417947,4853017,1.0680654E7,-952141,9799823
1269,2002,593,true,-11495233,902962,198615.23,3456436,10076890
1270,110,1203,false,7516271,11230552,-1.143126E7,-9918837,10923784
1271,735,673,true,9875197,-2606260,-8485042.0,-2460323,-7128016
1272,126,256,true,7560278,-11091798,1.1046649E7,11089432,-1387761
1273,1192,537,true,4078026,9442486,-1495485.5,-3073927,6365948
1274,1946,60,false,-1529248,-9713563,-7973351.0,-8833926,-7865353
1275,1569,1258,true,-3125065,-83195,-1.1607295E7,11770319,7084220
1276,1812,280,false,-7904967,-1371541,-56343.59,11654134,9265073
1277,759,371,false,-4260339,-4413893,-6783535.0,-10765517,-12743499
1278,1421,88,true,-11246944,7358434,-5592806.0,-7449125,3732371
1279,1904,319,true,-195407,-1127101,-8316229.5,-522246,-11835573
1280,1073,494,true,5970328,-1671633,-615067.7,352072,-237211
1281,706,1310,false,-1249761,-4818093,3235802.8,913591,-863060
1282,846,9,false,-7040809,52797,4000264.0,1355444,10111521
1283,1204,83,false,9632745,7491579,6694875.5,8279888,-3981155
1284,523,175,true,-1886057,6526474,5724941.0,2435989,-7036141
1285,2722,1171,false,-6834632,11305372,3737025.8,-10445456,-1280005
1286,2743,291,false,-3021539,5214025,9411570.0,7997648,-431992
1287,503,196,true,11002854,3079149,7782852.0,2501168,7451028
1288,1599,1379,true,-4456878,9822159,-8773374.0,11697839,-9150117
1289,2403,1199,true,-11556465,9450281,-9686069.0,-9659248,-11356766
1290,2169,865,true,9532802,1402521,1.0152726E7,11643715,-9819854
1291,897,984,false,1233982,1852219,-1.0657884E7,11179104,-5797138
1292,1009,1243,true,-7314460,9595164,-111.82,-3106126,11346987
1293,2311,28,true,-3278325,-7935029,-423096.88,-2318337,-8076661
1294,1379,47,true,-2111148,-3408318,3973886.8,7420049,-2987888
1295,1236,526,true,-7638109,6507691,-1438701.5,3125292,5805230
1296,2384,941,true,-9306986,-7175865,3881705.0,8115285,-12212405
1297,962,463,true,10778990,-9696375,-2607911.5,-7322833,-10020938
1298,1433,401,true,10288626,7380385,1.1215746E7,-281983,10850393
1299,316,265,true,10135416,-12085530,1.0110048E7,6339779,-10376873
1300,824,1089,true,7477737,-2161613,1748355.4,3196605,-2708648
1301,2197,827,false,-5421755,9687954,-1.1744448E7,-8484838,-1462725
1302,905,449,true,-8018045,3895287,-3241607.8,12907208,9114712
1303,244,235,true,8171919,9295548,7891654.5,8482905,-192818
1304,1627,1137,true,11518428,-7024875,4143460.2,2928901,2074640
1305,1403,1092,true,8400540,7989991,-4354538.5,-8020690,2635112
1306,1361,77,false,5498388,12146778,-9956407.0,11427312,-9109884
1307,960,363,true,9365745,-11139827,-1.2508663E7,3629012,-7945733
1308,703,881,true,-12131818,-12444188,3546288.0,-12895398,6084323
1309,2732,540,false,6078673,-3134099,-4118094.5,4518689,-11332447
1310,8,244,true,11793133,9199449,-6034770.0,-9630827,928064
1311,570,1308,true,-7385495,-10143116,-7384952.5,1104736,5615734
1312,2193,310,true,5222575,6316048,5569425.5,7560147,1817375
1313,1264,855,true,144596,-11223576,1.2385632E7,8305181,7154767
1314,136,1182,false,3040675,10032974,6545891.5,10821123,-9917584
1315,2788,1170,true,-11419377,-651982,4081098.0,-5166238,-11629442
1316,2287,1112,true,-6346383,-10753269,-6396507.0,-5922055,-4929320
1317,261,1398,true,5093873,12494195,3281562.8,-5074001,8573051
1318,398,725,false,-5631316,5044630,1.1101454E7,-990066,10186037
1319,67,1063,true,-11948383,938829,206615.23,3592811,10474183
1320,477,483,true,7812168,11672312,-1.188166E7,-10309612,11353477
1321,1335,1456,false,10263997,-2708697,-8818642.0,-2557223,-7408413
1322,599,1036,true,7857353,-11527516,1.1481049E7,11525282,-1442386
1323,1837,1177,true,4238051,9813700,-1553885.5,-3194452,6615850
1324,964,1368,false,-1588973,-10094974,-8286151.0,-9180501,-8174266
1325,431,933,true,-3247229,-86478,-1.2062495E7,12232256,7362288
1326,512,850,true,-8215079,-1425362,-58743.59,12110934,9628243
1327,619,196,true,-4427339,-4586671,-7049135.0,-11186992,-13242671
1328,2631,664,false,-11686619,7646204,-5812006.0,-7740825,3878632
1329,2804,854,false,-202732,-1170871,-8641029.0,-542546,-12298212
1330,1240,906,false,6203528,-1736885,-639067.7,366172,-246167
1331,126,1241,true,-1298161,-5005876,3362202.8,949447,-897016
1332,2694,314,false,-7315096,54883,4156264.0,1408207,10506088
1333,2074,1158,true,10007895,7783770,6955675.5,8602445,-4136428
1334,518,1105,false,-1959632,6780928,5948141.0,2531151,-7310098
1335,437,861,true,-7100257,11745600,3882625.8,-10851656,-1329585
1336,1596,1376,true,-3138689,5416878,9777170.0,8308448,-449090
1337,1313,60,true,11429991,3198674,8085252.0,2598493,7740403
1338,100,41,false,-4629591,10203444,-9114174.0,12151739,-9505229
1339,1028,1277,true,-12004415,9817178,-1.0062069E7,-10034173,-11797451
1340,2266,700,true,9902251,1456626,1.0546326E7,12095153,-10200178
1341,1758,189,true,1282157,1923700,-1.1070684E7,11612379,-6021885
1342,1505,427,true,-7597407,9966448,-111.82,-3226676,11786381
1343,1931,846,false,-3405300,-8241885,-439096.88,-2408287,-8389260
1344,1455,765,true,-2192748,-3539780,4127486.8,7706999,-3103135
1345,146,861,true,-7933109,6759018,-1493901.5,3246292,6029407
1346,1952,1433,true,-9665861,-7452721,4031305.0,8428641,-12683449
1347,2397,1283,true,11194178,-10070096,-2708711.5,-7605270,-10407483
1348,2231,981,false,10685151,7664590,1.1647746E7,-293133,11268434
1349,43,10,false,10525178,-12550812,1.0498848E7,6583429,-10775983
1350,699,129,false,7765512,-2245129,1815555.4,3319914,-2812996
1351,1506,1380,false,-5630280,10060558,-1.2195648E7,-8810788,-1519179
1352,1185,1098,false,-8326070,4045206,-3366407.8,13402758,9464544
1353,912,988,false,8485494,9652310,8194854.5,8808630,-200230
1354,2287,40,true,11959965,-7294584,4302660.5,3041221,2154153
1355,110,342,false,8722240,8295905,-4521738.5,-8328365,2736021
1356,2146,364,true,5708750,12611997,-1.0337207E7,11864448,-9458699
1357,705,108,true,9724295,-11565786,-1.2987063E7,3767562,-8249645
1358,2248,121,false,-12595768,-12919912,3681488.0,-13388498,6317223
1359,1332,1231,false,6310773,-3253753,-4275694.5,4691039,-11765077
1360,1929,396,false,12243583,9550413,-6265170.0,-9998052,963192
1361,1215,743,false,-7666995,-10530340,-7666552.5,1146911,5829726
1362,1363,743,false,5421375,6557089,5781425.5,7848434,1886799
1363,260,480,false,149999,-11650791,1.2857632E7,8621406,7427423
1364,422,47,true,3156375,10414802,6794691.5,11232673,-10294946
1365,1106,375,true,-11853195,-677037,4236298.0,-5362975,-12071441
1366,262,1492,true,-6587133,-11162055,-6639707.0,-6146917,-5116279
1367,2563,38,true,5286898,12968181,3406362.8,-5266376,8898790
1368,1801,619,false,-5844684,5236243,1.1522254E7,-1027991,10572250
1369,987,28,false,-12401533,974696,214615.23,3729186,10871476
1370,845,1268,true,8108064,12114073,-1.233206E7,-10700387,11783170
1371,1935,733,false,10652797,-2811134,-9152242.0,-2654123,-7688810
1372,1072,311,true,8154428,-11963234,1.1915449E7,11961132,-1497011
1373,2482,312,true,4398076,10184915,-1612285.5,-3314977,6865753
1374,2838,1172,false,-1648698,-10476384,-8598951.0,-9527076,-8483179
1375,2149,608,false,-3369393,-89761,-1.2517695E7,12694194,7640357
1376,2067,1420,false,-8525192,-1479182,-61143.59,12567734,9991412
1377,479,21,true,-4594339,-4759449,-7314735.0,-11608467,-13741844
1378,986,1240,false,-12126294,7933974,-6031206.0,-8032525,4024894
1379,849,1389,true,-210057,-1214641,-8965829.0,-562846,-12760851
1380,1408,1319,false,6436728,-1802137,-663067.7,380272,-255123
1381,2401,1172,true,-1346561,-5193658,3488602.8,985303,-930972
1382,1686,619,true,-7589384,56969,4312264.0,1460969,10900655
1383,89,728,true,10383045,8075962,7216475.5,8925003,-4291702
1384,513,530,false,-2033207,7035381,6171341.0,2626314,-7584054
1385,1007,551,true,-7365882,12185829,4028225.8,-11257856,-1379164
1386,448,956,true,-3255839,5619731,1.014277E7,8619248,-466188
1387,2123,1430,true,11857129,3318199,8387652.0,2695818,8029778
1388,1456,209,true,-4802303,10584729,-9454974.0,12605639,-9860341
1389,2508,1354,false,-12452365,10184074,-1.0438069E7,-10409098,-12238137
1390,2364,536,true,10271700,1510732,1.0939926E7,12546590,-10580501
1391,2619,899,false,1330332,1995182,-1.1483484E7,12045654,-6246632
1392,2002,1117,false,-7880355,10337731,-111.82,-3347226,12225774
1393,1551,158,false,-3532275,-8548741,-455096.88,-2498237,-8701858
1394,1530,1482,true,-2274348,-3671242,4281087.0,7993949,-3218382
1395,1911,1197,true,-8228109,7010345,-1549101.5,3367292,6253585
1396,1520,421,true,-10024736,-7729578,4180905.0,8741997,-13154492
1397,977,598,true,11609365,-10443816,-2809511.5,-7887708,-10794027
1398,173,56,true,11081676,7948795,1.2079746E7,-304283,11686476
1399,2626,1260,true,10914941,-13016094,1.0887648E7,6827079,-11175093
1400,574,674,false,8053287,-2328645,1882755.4,3443223,-2917343
1401,814,427,false,-5838805,10433162,-1.2646848E7,-9136738,-1575634
1402,1465,241,false,-8634095,4195125,-3491207.8,13898308,9814376
1403,1579,235,true,8799069,10009072,8498055.0,9134355,-207643
1404,92,447,false,12401503,-7564294,4461860.5,3153541,2233665
1405,1671,1097,false,9043940,8601818,-4688938.5,-8636040,2836931
1406,76,652,false,5919113,13077216,-1.0718007E7,12301584,-9807514
1407,450,1358,true,10082845,-11991745,-1.3465463E7,3906112,-8553556
1408,938,866,true,-13059718,-13395637,3816688.0,-13881598,6550123
1409,2787,416,false,6542873,-3373408,-4433294.5,4863389,-12197707
1410,995,549,true,12694033,9901377,-6495570.0,-10365277,998320
1411,1860,178,false,-7948495,-10917564,-7948152.5,1189086,6043718
1412,533,1175,false,5620175,6798129,5993425.5,8136722,1956223
1413,2111,105,true,155402,-12078006,1.3329632E7,8937631,7700078
1414,708,417,false,3272075,10796630,7043491.5,11644223,-10672308
1415,2279,1085,false,-12287014,-702093,4391498.0,-5559713,-12513441
1416,1092,368,false,-6827883,-11570841,-6882907.0,-6371780,-5303237
1417,2011,182,true,5479923,13442167,3531162.8,-5458751,9224528
1418,348,512,true,-6058053,5427856,1.1943054E7,-1065916,10958464
1419,1907,498,false,-12854683,1010563,222615.23,3865561,11268769
1420,1212,548,false,8403961,12555833,-1.278246E7,-11091162,12212863
1421,2535,11,true,11041597,-2913571,-9485842.0,-2751023,-7969207
1422,1545,1091,true,8451503,-12398952,1.2349849E7,12396982,-1551636
1423,272,952,true,4558101,10556129,-1670685.5,-3435502,7115655
1424,1856,975,false,-1708423,-10857795,-8911751.0,-9873651,-8792092
1425,1011,283,false,-3491557,-93044,-1.2972895E7,13156131,7918425
1426,767,485,true,-8835304,-1533003,-63543.59,13024534,10354582
1427,339,1351,false,-4761339,-4932227,-7580335.0,-12029942,-14241016
1428,2196,311,true,-12565969,8221744,-6250406.0,-8324225,4171155
1429,1749,419,false,-217382,-1258411,-9290629.0,-583146,-13223490
1430,1575,226,true,6669928,-1867389,-687067.7,394372,-264079
1431,1821,1103,false,-1394961,-5381441,3615002.8,1021159,-964928
1432,679,924,true,-7863671,59055,4468264.0,1513732,11295222
1433,959,298,false,10758195,8368153,7477275.5,9247560,-4446975
1434,508,1460,true,-2106782,7289835,6394541.0,2721476,-7858011
1435,1577,241,false,-7631507,12626057,4173825.8,-11664056,-1428744
1436,2156,536,false,-3372989,5822584,1.050837E7,8930048,-483286
1437,78,1294,true,12284266,3437724,8690052.0,2793143,8319153
1438,2812,376,false,-4975016,10966014,-9795774.0,13059539,-10215453
1439,1133,1432,false,-12900315,10550971,-1.0814069E7,-10784023,-12678822
1440,2461,371,true,10641149,1564837,1.1333526E7,12998028,-10960825
1441,625,104,true,1378507,2066663,-1.1896284E7,12478929,-6471379
1442,2498,301,false,-8163302,10709015,-111.82,-3467776,12665168
1443,1171,976,true,-3659250,-8855597,-471096.88,-2588187,-9014457
1444,1606,695,true,-2355948,-3802704,4434687.0,8280899,-3333629
1445,821,27,true,-8523109,7261672,-1604301.5,3488292,6477762
1446,1088,913,true,-10383611,-8006434,4330505.0,9055353,-13625536
1447,2412,1418,true,12024553,-10817537,-2910311.5,-8170145,-11180572
1448,971,636,false,11478201,8233000,1.2511746E7,-315433,12104517
1449,2353,1005,false,11304703,-13481376,1.1276448E7,7070729,-11574203
1450,449,1219,true,8341062,-2412161,1949955.4,3566532,-3021691
1451,123,980,false,-6047330,10805766,-1.3098048E7,-9462688,-1632088
1452,1745,890,true,-8942120,4345044,-3616007.8,14393858,10164208
1453,2247,988,false,9112644,10365834,8801255.0,9460080,-215055
1454,752,855,false,12843040,-7834003,4621060.5,3265861,2313178
1455,378,347,true,9365640,8907732,-4856138.5,-8943715,2937840
1456,861,939,true,6129475,13542435,-1.1098807E7,12738720,-10156329
1457,195,1103,true,10441395,-12417704,-1.3943863E7,4044662,-8857468
1458,2483,106,false,-13523668,-13871361,3951888.0,-14374698,6783023
1459,1387,1107,false,6774973,-3493062,-4590894.5,5035739,-12630337
1460,61,701,false,13144483,10252341,-6725970.0,-10732502,1033448
1461,2505,1118,true,-8229995,-11304788,-8229752.5,1231261,6257710
1462,2558,103,true,5818975,7039170,6205425.5,8425009,2025647
1463,1107,1235,false,160805,-12505221,1.3801632E7,9253856,7972734
1464,994,787,true,3387775,11178458,7292291.5,12055773,-11049670
1465,597,290,false,-12720832,-727148,4546698.0,-5756450,-12955440
