880,2588,204,true,4104728,-1149617,-423067.7,239272,-165563
881,2491,357,false,-862561,-3315833,2224602.8,626743,-591412
882,341,579,false,-4846509,36109,2752264.0,933344,6954985
883,2809,513,false,6631545,5154047,4608475.5,5699428,-2738967
884,563,260,true,-1297457,4490846,3939340.8,1674689,-4844489
885,1017,641,false,-4709632,7783544,2572225.8,-7195856,-883369
886,503,641,false,-2084339,3591201,6486769.5,5511248,-295208
887,2588,1280,true,7585754,2122949,5363652.0,1722568,5136028
888,2171,39,true,-3075178,6771879,-6046973.5,8066639,-6309221
889,1983,579,true,-7972865,6515109,-6678068.5,-6659848,-7831282
890,1389,676,true,6577210,969677,7003926.0,8032215,-6777266
891,2574,1324,false,848582,1280367,-7355484.0,7712904,-3999162
892,2747,242,true,-5050880,6624896,-111.82,-2141726,7831839
893,2496,1013,true,-2262525,-5480181,-295096.88,-1598737,-5575873
894,775,327,true,-1458348,-2356622,2745086.8,5124449,-2065912
895,1391,852,true,-5278109,4497075,-997101.5,2157292,4011810
896,130,11,true,-6435986,-4961013,2684905.0,5608437,-8444057
897,902,1428,true,7457490,-6706611,-1801511.4,-5063333,-6928582
898,763,276,true,7116426,5106745,7759746.5,-192783,7506061
899,2496,800,true,7017316,-8363274,6999648.5,4390579,-7183993
900,1824,1244,true,5175537,-1493485,1210755.4,2210133,-1873868
901,2019,922,false,-3753555,6707122,-8134848.5,-5877238,-1011089
902,1520,1281,true,-5553845,2695935,-2243207.8,8942808,6316056
903,614,235,true,5663319,6441452,5466054.5,5877105,-133518
904,2057,887,true,7986128,-4867199,2869860.2,2030341,1438540
905,331,1072,true,5826940,5542683,-3016938.8,-5559290,1827836
906,791,787,false,3815488,8425026,-6910007.5,7930224,-6319364
907,145,898,true,6497345,-7732155,-8681463.0,2520612,-5514441
908,2618,941,true,-8420218,-8638392,2464688.0,-8950598,4221123
909,2512,1036,false,4221873,-2176863,-2857294.5,3139889,-7871407
910,1770,529,true,8189533,6391737,-4191570.0,-6693027,647040
911,1120,1313,true,-5133495,-7045324,-5132152.5,767336,3903798
912,268,1365,true,3632175,4387724,3873425.8,5253847,1261983
913,731,845,true,101372,-7805856,8609632.0,5775381,4973523
914,703,1232,false,2115075,6978350,4555491.5,7528723,-6898688
915,1969,5,true,-7948829,-451538,2839498.0,-3592338,-8093446
916,1357,1078,true,-4420383,-7482981,-4450907.0,-4123155,-3433652
917,1826,242,true,3549673,8702307,2283162.8,-3535001,5967143
918,598,72,false,-3924368,3511726,7735054.5,-686666,7096329
919,1272,313,true,-8323183,651893,142615.23,2501811,7295839
920,392,223,true,5444996,8138228,-8278460.0,-7183412,7915933
921,2245,1216,false,7153597,-1889201,-6149841.5,-1782023,-5165237
922,2525,816,true,5480753,-8041772,8005848.5,8038482,-1005386
923,2387,572,true,2957851,6843984,-1086685.5,-2230252,4616630
924,251,1435,false,-1111173,-7043690,-5783751.0,-6407901,-5702962
