1,820,11391#aiN8Twv7fVhT,231,true,14195#zUaHzEuwVy3aoHd35f8wY,0.086,5062.0800,-4289.8400,-3675,-4982,2871.09,16406.000,1702,0.018,-3251,-919
2,13601,9093#OB2QzfMNQBOZ,-2754,true,20502#OPP6eQXll096QNtLHGwOQ,0.298,-10308.4900,-10986.7600,9401,-8110,-9872.74,12464.000,3210,-0.058,2622,-1127
3,-23338,26933#asWKr2br2voV,-16298,true,5936#K2sEd1zUNj2FoLWx1T1Lm,-0.396,34577.2300,-618.3400,-14092,-11741,-25126.77,-5704.000,3437,-0.022,24230,7417
4,-25634,36941#GdTg2DRttQ3t,-13241,false,9966#q0oDhVYcaBLc3QZmEeNHT,-0.204,-31782.7900,15021.6200,21773,27597,22628.45,-3904.000,-21053,-0.092,-7528,-6109
5,615,13292#aT0nb5lHPBRW,-33043,true,47646#Gqd4yWkGx23D6AMlzjFOi,0.395,-4802.5300,14106.2500,-19135,-9302,25247.31,17887.000,55995,-0.023,-5122,39709
6,-26407,32231#2RLYlGjqdDTO,51759,false,39878#XqxecE9G4lpWbzZq5p7Fv,0.395,876.7500,-38971.1100,30967,-35188,28629.58,-12008.000,-61945,-0.014,19817,52762
7,39559,37191#jO404kFKmgCU,-53065,true,35337#6LbWEEBe89k4kyvbhi0Im,-0.017,36434.8600,-3839.8200,-44944,56750,-55399.92,23880.000,-62006,0.091,63811,72387
8,-16640,61591#FVJUvBCgHV8E,66044,false,73738#A1EZQbZKFfcLCPY5tDjWD,-0.035,-78420.6700,38537.9700,-72968,10016,-33406.52,-31232.000,21606,0.032,35525,-58182
9,-6046,88279#jznSh3ptbLMG,22241,true,82877#d6WCX112vsl4q3NZkTNEF,0.431,-24309.1900,9079.2400,56190,43560,-91395.78,37364.000,13034,-0.043,10647,46842
10,-76826,57392#OKSEeeriqbPn,-51227,true,96937#xDpSIsKr3gv86AhbgAyLP,0.383,-39554.1700,-65711.9400,-21427,67372,-52818.58,88928.000,-81799,-0.037,-26455,-840
11,20002,68781#JvZZb9F9o6Wt,-91320,true,61960#zemWsWEUTZzg77bIzvjs1,-0.211,12756.7700,50113.7400,-49078,25603,-96107.18,2968.000,-68610,-0.017,-98356,16906
12,-11993,88233#AzCti3KIbxNN,-69812,false,69580#f0EIrvTHmj3NVypjscWkr,-0.015,75514.8300,99500.4400,77974,-16801,53764.24,-45472.000,114884,-0.078,29106,-29672
13,-137212,119526#GEo0OqDQwiw4,5677,true,92852#btphA6lm0HV4AJbC8GgMy,0.019,121874.6200,-47074.5800,36401,-40654,-46378.99,106840.000,-38402,-0.010,77548,101757
14,49161,21923#t9HhCjiCXKcd,-55390,true,41879#n9wRqjtYZEtpuSGbkDTkT,-0.228,2356.5500,65146.8100,-130989,15613,59703.95,129936.000,-62386,0.000,1842,57607
15,43210,107088#jmNKTrIXHfki,-84547,true,12270#wvjcJZTVXGR3oVKP5IER0,0.489,69511.8600,-34381.7700,-86406,81408,-135848.33,36368.000,110737,0.005,-117910,-127220
16,63291,14317#lAu7yhtZz9Ht,-164004,false,39621#7IF3tD5Ycyb3xKnIzS9to,0.345,82545.2200,29239.2400,149344,-74669,57361.11,-114800.000,-30754,0.096,-2484,-88358
17,37780,111470#AvITAc4GCQV4,-458,false,48427#4yeERny9YBOuOkEm7EJ8D,-0.234,25208.8500,-111386.9400,44323,-41512,16715.34,99792.000,135516,-0.008,60479,55862
18,85947,48691#xb84ml2K5GIh,86671,false,83645#KJezDRKkIS5JrDnPxvcT8,0.044,-157317.0200,-115648.1900,-151315,-4459,-50793.37,136864.000,-73871,-0.077,-102928,43599
19,26552,119618#hb33iov77Wa9,13434,true,120244#Fu0ES2Ti3K50ajeFUs5C3,0.116,-127346.5200,115845.6900,-177799,147145,111397.42,147480.000,-182809,-0.076,127809,179879
20,8835,52542#mdLYWKkh4q4C,-26264,true,124065#h3JKIeAzOJnLlJaqjyCon,-0.068,179832.5900,-110624.8500,-14483,37262,-11560.27,113760.000,44201,-0.024,178163,-165944
