587,583,588,true,5022929,1405799,3549251.8,1138618,3399778
588,2600,539,true,-2038903,4484169,-4002173.8,5343239,-4178549
589,1668,114,false,-5285165,4313730,-4422068.5,-4410298,-5187169
590,804,158,true,4360516,645044,4642326.0,5323590,-4495325
591,263,74,false,559532,851478,-4878684.0,5113254,-2650680
592,2623,620,false,-3353195,4397195,-111.82,-1418426,5195478
593,1921,623,false,-1500675,-3639045,-199096.88,-1059037,-3700282
594,322,537,true,-968748,-1567850,1823486.8,3402749,-1374430
595,2221,344,true,-3508109,2989113,-665901.5,1431292,2666745
596,2722,66,true,-4282736,-3299874,1787305.0,3728301,-5617796
597,857,1023,true,4966365,-4464288,-1196711.4,-3368708,-4609315
598,1688,1311,true,4737276,3401515,5167746.5,-125883,4997812
599,1276,825,true,4678741,-5571582,4666848.5,2928679,-4789333
600,2574,984,false,3448887,-992389,807555.44,1470279,-1247783
601,458,617,false,-2502405,4471498,-5427648.5,-3921538,-672362
602,2695,400,false,-3705695,1796421,-1494407.8,5969508,4217064
603,2319,235,true,3781869,4300880,3646854.8,3922755,-89043
604,952,1452,false,5336903,-3248942,1914660.4,1356421,961465
605,2382,1057,false,3896740,3707202,-2013738.8,-3713240,1222379
606,1791,567,false,2553313,5633712,-4625207.5,5307408,-4226474
607,1675,923,true,4346045,-5176401,-5811063.0,1689312,-3690972
608,1913,986,true,-5636518,-5784045,1653487.9,-5991998,2823723
609,2347,1408,false,2829273,-1458936,-1911694.5,2105789,-5275627
610,1664,1119,true,5486833,4285953,-2809170.0,-4489677,436272
611,105,188,false,-3444495,-4721980,-3442552.5,514286,2619846
612,2393,275,false,2439375,2941481,2601425.8,3524122,845439
613,1045,85,true,68954,-5242566,5777631.5,3878031,3337590
614,1842,517,false,1420875,4687382,3062691.5,5059423,-4634516
615,641,260,false,-5345918,-301205,1908298.0,-2411913,-5441449
616,2087,300,false,-2975883,-5030265,-2991707.0,-2773980,-2311901
617,2286,880,true,2391523,5858391,1534362.6,-2380751,4012712
618,748,711,true,-2644157,2362048,5210254.5,-459116,4779048
619,1462,503,false,-5604283,436691,94615.23,1683561,4912081
620,1042,28,false,3669617,5487665,-5576060.0,-4838762,5337775
621,1500,1036,true,4820797,-1274579,-4148241.5,-1200623,-3482855
622,2542,651,true,3698303,-5427464,5399448.5,5423382,-677636
623,1372,1247,true,1997701,4616697,-736285.5,-1507102,3117215
624,430,1109,false,-752823,-4755227,-3906950.8,-4328451,-3849484
625,2081,968,false,-1536933,-40516,-5689695.5,5765131,3469329
626,1582,395,true,-3873504,-671875,-25143.59,5715734,4543870
627,2579,1141,false,-2089339,-2167779,-3330735.0,-5286342,-6254256
628,2821,125,true,-5531169,3617424,-2743206.0,-3657025,1830971
629,1624,889,false,-100182,-558091,-4093829.2,-258346,-5821266
630,1750,1151,true,2938728,-823357,-303067.7,168772,-120783
631,2536,702,false,-620561,-2376921,1592602.8,447463,-421632
