1466,1922,748,false,-7068633,-11979627,-7126107.0,-6596642,-5490196
1467,1458,327,true,5672948,13916153,3655962.8,-5651126,9550267
1468,1751,406,true,-6271421,5619469,1.2363854E7,-1103841,11344677
1469,2827,968,true,-13307833,1046430,230615.23,4001936,11666062
1470,1580,1333,false,8699857,12997594,-1.323286E7,-11481937,12642556
1471,280,793,true,11430397,-3016008,-9819442.0,-2847923,-8249604
1472,2018,366,true,8748578,-12834670,1.2784249E7,12832832,-1606261
1473,917,87,true,4718126,10927344,-1729085.5,-3556027,7365558
1474,875,779,false,-1768148,-11239205,-9224551.0,-10220226,-9101005
1475,2729,1463,true,-3613721,-96327,-1.3428095E7,13618069,8196494
1476,2322,1055,false,-9145417,-1586823,-65943.59,13481334,10717751
1477,199,1176,false,-4928339,-5105005,-7845935.0,-12451417,-14740189
1478,551,887,true,-13005644,8509514,-6469606.0,-8615925,4317417
1479,2649,954,true,-224707,-1302181,-9615429.0,-603446,-13686129
1480,1743,639,true,6903128,-1932641,-711067.7,408472,-273035
1481,1241,1034,false,-1443361,-5569223,3741402.8,1057015,-998884
1482,2526,1229,false,-8137959,61141,4624264.0,1566494,11689789
1483,1829,1373,false,11133345,8660345,7738075.5,9570118,-4602249
1484,503,885,true,-2180357,7544288,6617741.0,2816639,-8131967
1485,2147,1436,false,-7897132,13066286,4319426.0,-12070256,-1478323
1486,1008,116,false,-3490139,6025437,1.087397E7,9240848,-500384
1487,888,1159,true,12711404,3557249,8992452.0,2890468,8608528
1488,1313,544,true,-5147728,11347299,-1.0136574E7,13513439,-10570565
1489,2613,4,true,-13348265,10917867,-1.1190069E7,-11158948,-13119508
1490,2559,207,true,11010598,1618943,1.1727126E7,13449465,-11341148
1491,1486,814,false,1426682,2138145,-1.2309084E7,12912204,-6696126
1492,140,991,true,-8446250,11080298,-111.82,-3588326,13104561
1493,791,288,true,-3786225,-9162453,-487096.88,-2678137,-9327055
1494,1681,1412,true,-2437548,-3934166,4588287.0,8567849,-3448876
1495,2586,363,true,-8818109,7512999,-1659501.5,3609292,6701940
1496,656,1406,true,-10742486,-8283291,4480105.0,9368709,-14096579
1497,992,733,true,12439740,-11191257,-3011111.5,-8452583,-11567116
1498,1768,1216,true,11874726,8517205,1.2943746E7,-326583,12522559
1499,2081,750,true,11694466,-13946658,1.1665248E7,7314379,-11973313
1500,324,259,true,8628837,-2495677,2017155.4,3689841,-3126038
1501,2286,27,false,-6255855,11178370,-1.3549248E7,-9788638,-1688543
1502,2025,33,true,-9250145,4494963,-3740807.8,14889408,10514040
1503,59,235,true,9426219,10722596,9104455.0,9785805,-222468
1504,1412,1262,true,13284578,-8103713,4780260.5,3378181,2392690
1505,1939,1102,true,9687340,9213645,-5023338.5,-9251390,3038750
1506,1646,1227,false,6339838,14007654,-1.1479607E7,13175856,-10505144
1507,2795,848,true,10799945,-12843663,-1.4422263E7,4183212,-9161379
1508,1173,851,true,-13987618,-14347086,4087088.0,-14867798,7015923
1509,2842,292,false,7007073,-3612717,-4748494.5,5208089,-13062967
1510,1982,854,true,13594933,10603305,-6956370.0,-11099727,1068576
1511,295,553,true,-8511495,-11692012,-8511353.0,1273436,6471702
1512,1728,535,true,6017775,7280210,6417425.5,8713297,2095071
1513,103,860,true,166208,-12932436,1.4273632E7,9570081,8245389
1514,1280,1157,false,3503475,11560286,7541091.5,12467323,-11427032
1515,1770,1000,true,-13154651,-752204,4701898.0,-5953188,-13397440
1516,2752,1129,true,-7309383,-12388413,-7369307.0,-6821505,-5677154
1517,906,471,true,5865973,14390139,3780762.8,-5843501,9876005
