605,144969,555890#L7BMgn10raYE,-4966843,true,4992132#6sZ78Q38mlHPaiNHPXduD,3.395,-1152620.5300,2398182.2500,-2540635,-372002,2118047.2,979687.000,5825295,-0.443,-111352,5886709
606,-3061435,2725235#WSbhZbsVTH8r,4533759,false,3468962#9MeWWrPhaMprZVVnZmWgQ,-0.024,-423071.2500,-3870079.1100,3072667,-2977588,3283029.5,-806408.000,-5873545,-0.434,2789969,5194162
607,3205963,3210873#eBPkmyX1Xgpp,-4223065,true,2409387#qa6iJXmUwyaKySkCXTNQj,-0.617,2570474.8600,184476.1800,-3909544,5277008,-4058600.0,1939080.000,-5344406,-0.328,4783435,5478387
608,-1568504,4228873#eBPkmyX1Xgpp,4509194,false,5495926#gO9Jj6cMtVEevReT5fqrY,0.330,-5323950.6700,2297147.9700,-5619140,1432916,-2875006.5,-2110832.000,1463406,-0.387,3120947,-4814982
609,-408214,5705077#l5NSEPU6Elcn,1304741,true,5504771#2VaCsVBrXvnWEJ9SqZzzs,-0.169,-2045859.1900,450883.2400,3720690,3083160,-5774596.0,2094164.000,311234,0.376,1242693,3615942
610,-5200604,2924810#8bLS2FPfHhka,-2792627,true,5650447#KCXiRAA86Qh4ydtSi6RIS,3.563,-2719418.1700,-4365911.9400,-1630027,4570372,-2836818.5,5464928.000,-4513267,-0.457,-1634821,381059
611,819976,3566139#xVtSutNGp6GW,-5503320,true,3325684#GwTTvqfLQalfJkrOqpl27,-0.811,220344.7700,3251017.7400,-2410300,884803,-4886507.0,689368.000,-3868518,-0.437,-5564152,725506
612,-400325,4219017#gt5n2a8EMoRd,-3717812,false,3535924#c2V7hzc3ySmGe3kAhvGyG,3.704,4105732.8300,4727324.4400,3886474,-1165801,2722564.2,-1821472.000,5684684,-0.498,1770876,-1265372
613,-6077974,5347872#Ywvf28e1duyI,242677,true,4371530#Vm3x9e8PPSxHiIgev1gkr,-1.181,5549342.6200,-2242042.5800,1258601,-1888054,-2081579.0,5142040.000,-1898828,0.409,4035244,5258757
614,2327247,754133#MnKjRMAwnAwK,-2829790,true,1488971#enwqkcusUgi03e7sWIVG2,-1.428,142096.5500,2578090.8100,-5814579,1074013,2286904.0,5467536.000,-2496586,0.419,412344,2768407
615,1458766,4149744#fs6ZI7issOj3,-3407647,true,231324#BNB5JAdelzeoEsfy6HKRL,2.469,2767279.8600,-1527163.7700,-3736806,3415608,-5809448.5,1850768.000,4928737,-0.414,-4621108,-5387420
616,2163519,438457#yE4jLKuHXfMc,-6029904,false,1272537#X77hLuiFs72d8sI19fSty,0.165,3347625.2200,1084855.2400,5406544,-3091769,2313361.0,-4204400.000,-1177504,0.516,115277,-3108758
617,1581418,3842900#qs4G5FOOuJTE,-173858,false,1449097#Yzc4CXvyRDK9iaKl0vwLM,-1.434,1131512.8500,-4112936.9400,1453723,-1564912,794315.3,3498192.000,5043216,-0.428,2026469,2064662
618,2752443,1551283#7TmswhOVn2xM,2811571,false,2852927#P1ps5f6vuKfX9a9CmdcUP,-1.756,-5281887.0200,-4125880.1900,-5449315,-190459,-1490793.4,4682464.000,-2207471,0.342,-3462100,1769799
619,607880,3641120#G9UekdErRHCF,614334,true,3831070#bCRtEwOfoCzTGdVD3QJUn,3.296,-4199660.5200,3556557.6900,-5891599,4716145,3432997.5,5029080.000,-5933809,0.343,4462215,5744429
620,419667,1445544#sg4ITt2X5SO0,-765464,true,3754071#FLAvdjDyy09g8NN9B5ehm,3.892,5807034.5900,-3291086.8500,-631883,907862,-625960.25,3756960.000,1097201,-0.444,5446373,-5268944
621,-1626688,588442#rTYd3t0wjAcT,-1312090,false,513181#wFWjdY41M3V53bxMBANNC,3.091,-3474201.9600,2234132.5300,-1602169,-3980327,300625.12,787760.000,-2934917,-0.454,2990119,76983
622,1832590,1290487#kK9IpdaNgm8n,-4459966,true,3475333#GbhpDI3XjDGyELi9CknsC,3.317,-3378852.4400,-2259847.5700,2712836,-4914495,5224376.0,-6050496.000,3590513,0.467,-2188241,-766987
623,4413936,833365#tNmxjeUwA4qe,2761640,false,3964620#uN5Fqqg9E8CYPXK22eMyc,2.438,1001018.1600,-1790970.1700,-6088207,5274504,2625190.0,5022606.000,-1917466,-0.413,-4985484,-990489
624,-3935598,502527#lVKufAc8IT0W,-3979213,false,5794909#kHFg6zMLP2cZmCJg08ScV,-0.154,-3203504.2900,-1797174.6200,549467,1697768,-2640431.2,159616.000,3872774,0.346,-1226808,4297436
625,-1724902,2579301#sZxDEnKwRX7p,3443092,true,5669568#4TruAcEIClgUMg91KnC9T,2.430,-5074696.5800,4172511.1300,4406317,4047088,2332402.8,4945696.000,3339725,-0.357,3202985,-3538571
626,2661363,754952#ews7PIllNiB4,-1444791,true,4044703#hqXyiya43TU2kLyxUdMFp,-2.104,-783625.7800,1711577.0500,-5011887,3906406,-4469794.0,-475168.000,-2127480,-0.345,-3303443,-3513105
627,5343228,683617#6KiQxRrp7yoj,-6073738,false,2868225#rc0SPtj0pRSyN1Umi3eXC,0.651,4529388.3300,-3728024.1300,-3946218,-2927821,-2769018.5,3528248.000,5574802,0.440,2843073,-2387560
628,-6230088,633264#lFDd7XVb7QE0,-5102954,true,368297#0e9VgucuFcanzxohSIKzG,-3.540,-4785241.9500,4646778.0100,1957100,5262846,-4168783.0,5645204.000,3853272,-0.469,5385945,-4847943
629,-1958729,1813524#bJdGFulkyZ4x,-952908,true,2297489#0rB8qOUbl9H3KwrivaAzR,-2.616,1366687.6400,5570191.5400,-3756652,3040990,-4511685.0,-66576.000,-2558288,0.439,764468,4237247
630,-6117027,4927849#KumJrAdlnkpO,-2331110,false,1645501#fX5srjHKHNWcmTHh1ZBiK,1.250,-2793580.9500,6118384.7500,227345,6270820,-201258.23,-3220978.000,-547588,-0.491,5802601,-1452031
631,-5159356,2839850#ZxYphH8SNaqV,3179574,false,4822527#zGPvwna00UOD7OBsTs97e,-1.753,310846.8600,1469145.2300,-1162147,1653394,6069053.0,-2518776.000,236169,-0.461,1369005,4638505
632,4232405,3195346#TVzihsgzUcYs,-469281,true,5587634#iC3PKUkG25yWGLTmJUJP8,-0.805,799474.5000,-4368322.0700,1280484,1605647,-5689578.0,4869392.000,-2921767,0.522,-1153476,-1218630
633,-2864868,2224630#jT0ho516IFiu,2399772,true,3903993#lfm71Wq4WHTomoqVAl6m0,-3.005,835052.6200,2213294.7600,5892159,-5177841,3889678.8,-1715463.000,-676472,0.470,-5548560,190345
634,-5969417,5067336#4DulaM3Nojnx,-1034865,false,2881169#iieVB77216hIh5sqxbx2E,0.143,-5935581.1100,-3983497.7900,-292577,-532669,-5256870.0,-2978960.000,-1244015,-0.493,4250924,2537640
635,-1624621,3777113#x3woxsxf7cli,-3825591,false,3331278#KFGkLfwMteXaXNKS1LLTm,-3.767,1610213.5200,-2076540.7900,4383058,-2483529,1222220.2,6356212.000,3933476,-0.416,2579256,724865
636,-362565,4802438#x44mze2wmeXx,-5528727,false,1702885#w8NZGqb4iiy1mNZtNnLc2,-0.636,-1017609.5800,-5116014.4100,4355297,-5095051,474851.97,6103320.320,-1373178,-0.346,4649226,6062896
637,-6167109,2744544#sg4ITt2X5SO0,5465860,false,4759573#Mn0nALmW1RylkhjVUDePD,-0.727,4834533.2600,2589933.2800,6290961,-4173928,-5637111.5,-837376.000,-6333972,0.517,1473951,4941572
638,-4061752,1162815#iFZGwUL3bXuF,-5363170,false,5329165#6LyRmpwNoYJo5iKzxAv1Q,0.884,2713083.5300,-4768843.2200,-3213068,-5022760,3332547.5,-2949408.000,5918540,0.525,-3204763,1039511
