907,4789165,4797714#rbx1NlGZ2eXy,-6308065,true,3596412#9yxSmdUAEj7PKkcMl9Ng6,-0.917,3837494.8600,278634.1800,-5841844,7887137,-6060200.0,2896680.000,-7985606,-0.538,7143247,8181387
908,-2344436,6312514#SfCpeZNudENB,6730769,true,8207020#lX18vXe4olMRt8Jf4M4cQ,0.513,-7946715.6700,3426452.9700,-8392226,2144366,-4295806.5,-3150632.000,2184306,-0.597,4663658,-7193382
909,-609298,8513476#e51D4ktjjpFX,1945991,false,8215718#6CllVwYCRGlaptSsmvCns,-0.469,-3056634.1900,671785.2400,5552940,4602960,-8616196.0,3122564.000,460334,0.586,1858716,5400492
910,-7762493,4358519#bkRpCtCOY8qP,-4163327,true,8427202#DAGgngzsBlPaifI7RnJQG,5.153,-4059350.1700,-6516011.9400,-2434327,6821872,-4228818.5,8152928.000,-6729001,-0.667,-2439004,572009
911,1219963,5314818#N06e5UEHkYwK,-8209320,false,4957546#J76AYTF6Q3HyKi3NG2E67,-1.111,324138.7700,4851469.7400,-3590911,1314403,-7281707.0,1032568.000,-5768472,-0.647,-8297050,1079806
912,-594491,6284409#PgqYAQdmnDVR,-5541812,false,5269096#XDp6HpZYHScyCarFnCK7w,5.564,6120841.8300,7041236.4400,5790724,-1740301,4056964.2,-2709472.000,8469584,-0.708,2641761,-1883222
913,-9048355,7962045#OVmBe7vbB4Ql,361177,true,6510869#muj1CvAReeYoMAmAfkHB4,-1.781,8263076.6200,-3339526.5800,1869701,-2811754,-3099179.0,7659640.000,-2829041,0.619,6014092,7837257
914,3466290,1120238#2vktCDntOpe7,-4216990,false,2212517#aKvMStuTP5s9exU78IGbJ,-2.028,211966.5500,3834562.8100,-8656374,1603213,3400504.0,8136336.000,-3713686,0.629,617595,4123807
915,2166544,6171072#03umhqmm1uZz,-5069197,true,340851#K86jnhkiHeYPFT9vtOOhp,3.459,4116163.8600,-2273554.7700,-5562006,5082708,-8646248.0,2757968.000,7337737,-0.624,-6872707,-8017520
916,3213633,650527#lVKufAc8IT0W,-8962854,true,1888995#NcM0ATlGzRatDKi3xWfWU,0.075,4980165.2200,1612663.2400,8035144,-4600319,3441361.0,-6249200.000,-1750879,0.726,174158,-4618958
917,2353237,5708615#Ob2YnJLAYQhB,-260558,false,2149432#0Nl9Y7hQDMzIUPZZ7HZ0w,-2.034,1684664.8500,-6113711.9400,2158423,-2326612,1183115.4,5197392.000,7497066,-0.638,3009464,3069062
918,4085691,2302579#wRc98XYUwPtu,4174021,false,4237568#4TruAcEIClgUMg91KnC9T,-2.656,-7844172.0200,-6130996.1900,-8098315,-283459,-2210793.2,6955264.000,-3274271,0.552,-5141686,2632899
919,898544,5401871#VBQIdYVLZXiP,914784,false,5686483#QX4C5j8b9pQmSDAMIQHZq,4.886,-6235817.5200,5276913.6900,-8748499,7000645,5093797.5,7469880.000,-8809309,0.553,6629418,8526704
920,625083,2142045#OVmBe7vbB4Ql,-1135064,true,5569074#4OUTpdRJaLfQFR1d1uEiQ,5.872,8620635.5900,-4881317.8500,-940583,1343162,-933160.25,5578560.000,1623701,-0.654,8080478,-7820444
921,-2411116,868780#N1VtqueNAC4a,-1944790,true,756307#ZVVSut2T1rxG8mGdihCtt,4.681,-5156346.9600,3308825.5300,-2375569,-5904527,444625.12,1166960.000,-4354667,-0.664,4438858,113583
922,2720497,1908982#5PBBqPomLdRt,-6614266,true,5149924#c2V7hzc3ySmGe3kAhvGyG,4.787,-5005329.4400,-3347569.5700,4023236,-7283745,7744376.0,-8968896.000,5319413,0.677,-3245672,-1139587
923,6543177,1233115#DHZ4J5wRW0ok,4091690,true,5871159#DiZ847tWVrwAcKkgHi4XA,3.458,1487621.1600,-2653236.1700,-9021718,7812804,3887590.0,7442406.000,-2844766,-0.623,-7388073,-1468389
924,-5830743,740352#D5eTtXgBtYVX,-5888563,false,8577616#E7XBiizJTZr2LoEhARi4R,-0.214,-4743251.2900,-2664351.6200,812078,2511368,-3907631.2,240016.000,5735474,0.556,-1817148,6362786
925,-2550535,3813135#nfygOEFvzK3t,5092192,true,8387868#TsWmcOsABlRAHmisBuPOQ,3.630,-7508176.5800,6175428.1300,6523867,5988763,3455602.8,7321696.000,4938425,-0.567,4744535,-5237471
926,3939810,1114352#D5eTtXgBtYVX,-2141091,false,5980927#P1ps5f6vuKfX9a9CmdcUP,-3.304,-1156111.7800,2527880.0500,-7417812,5782306,-6610594.0,-705568.000,-3148080,-0.555,-4886120,-5196105
927,7897908,1009870#FjUPmQV0Xr7h,-8983588,false,4238757#6YXjhpkZTvYliB4GUBdgc,0.843,6694038.3300,-5508314.1300,-5835918,-4328071,-4098618.5,5215448.000,8238052,0.650,4201485,-3529510
928,-9206028,932070#cjidtjRguPXF,-7539629,false,542096#XDp6HpZYHScyCarFnCK7w,-5.040,-7073851.9500,6862134.0100,2891000,7772607,-6160783.0,8340704.000,5697549,-0.679,7957551,-7159443
929,-2891240,2675262#FzLlLWO9WHHT,-1408308,true,3391613#Q0mmgH7RyGP7yZVmrZZ65,-3.816,2016763.6400,8226424.5400,-5545852,4494490,-6666885.0,-100176.000,-3781040,0.649,1132904,6258647
930,-9026076,7271911#M5kNJKHxTBWA,-3444860,true,2427907#dAn4z2SfLfxeNzHdt8CXB,1.850,-4122193.9500,9030874.7500,331370,9261070,-292458.25,-4757878.000,-804838,-0.701,8561734,-2139406
931,-7613032,4186640#qUrlp9bcuou8,4687374,false,7113594#0BfBQrr3VzCMkNSEbZ0SL,-2.653,455002.8600,2167488.2300,-1718797,2440744,8953853.0,-3711576.000,343869,-0.671,2018802,6845605
932,6245426,4709635#1DGZyElu6Jpj,-693681,true,8236253#E3vT42ZgiBBUXM8W5NvEl,-1.045,1180096.5000,-6439048.0700,1888134,2372147,-8391978.0,7183592.000,-4311667,0.732,-1701933,-1792980
933,-4223187,3276448#xEoG6VVPAsUC,3540972,false,5754129#oTmNxlX6s5sfvnwwRl3V6,-4.505,1229000.6200,3264257.7600,8683209,-7629741,5732879.0,-2531163.000,-994772,0.680,-8177046,281695
934,-8789558,7461132#IGqJ8mq8aq4U,-1525365,true,4242797#EprRIx4UujwZtSGvt0uaU,0.215,-8741382.1100,-5872312.7900,-431738,-785119,-7748070.0,-4390160.000,-1836815,-0.703,6261059,3740940
935,-2396863,5559320#syL77JlioGov,-5636091,true,4902219#AKvlYyU8tOXtIvdLaYNDn,-5.567,2367068.5200,-3059718.7900,6449458,-3657729,1798220.2,9355012.000,5792876,-0.626,3797649,1065215
936,-532653,7065899#f67VNvoq7fn7,-8137677,true,2504095#Qh0vtKQNYl3dHCUZpz8AM,-0.936,-1496193.5800,-7529352.4100,6408197,-7494301,695651.94,8980956.320,-2019078,-0.556,6840309,8920696
937,-9071997,4032456#aKvRBmRuhttf,8039110,true,6998629#AJD8kP7n8sBor5K04LORG,-1.027,7112415.2600,3809766.2800,9249261,-6140428,-8296311.5,-1230976.000,-9319122,0.727,2164476,7265972
938,-5975656,1704918#FHT099Ajv49j,-7884370,false,7834339#NiLBJeXSnvUhAlOJJ98o5,1.394,3987246.5300,-7007704.2200,-4727468,-7387360,4902147.5,-4339008.000,8704490,0.735,-4714522,1529411
939,3269632,4811129#XEV1x7WKLMLM,-5655563,false,8959194#FpszVjKYttk2wISTwatKu,-1.898,1956645.8500,-39513.7300,3353931,1095834,3122139.2,4609928.000,-1369053,-0.687,-2940130,2325889
940,382413,2474427#sFuyEoJp2Jyb,6298556,false,6989885#w8NZGqb4iiy1mNZtNnLc2,-2.180,1525728.8000,9391522.6300,5053435,-671199,320059.78,3965664.000,-3473121,-0.678,-6681262,-3243534
