294,2724,747,true,-479148,-779078,901886.8,1681049,-682948
295,196,1341,true,-1738109,1481151,-334701.47,705292,1321680
296,2459,121,true,-2129486,-1638735,889705.06,1848165,-2791535
297,812,618,true,2475240,-2221965,-591911.4,-1674083,-2290048
298,2613,841,true,2358126,1696285,2575746.2,-58983,2489563
299,56,850,true,2340166,-2779890,2334048.2,1466779,-2394673
300,469,724,true,1722237,-491293,404355.44,730425,-621698
301,1752,312,false,-1251255,2235874,-2720448.5,-1965838,-333635
302,1015,1024,true,-1857545,896907,-745607.8,2996208,2118072
303,1169,235,true,1900419,2160308,1827654.6,1968405,-44568
304,2702,512,true,2687678,-1630685,959460.3,682501,484390
305,1578,1042,true,1966540,1871721,-1010538.75,-1867190,616922
306,2791,347,false,1291138,2842398,-2340407.5,2684592,-2133584
307,350,948,true,2194745,-2620647,-2940662.8,858012,-1867503
308,1208,1031,true,-2852818,-2929698,842287.94,-3033398,1426323
309,2182,275,false,1436673,-741009,-966094.56,1071689,-2679847
310,1558,204,true,2784133,2180169,-1426770.1,-2286327,225504
311,1945,568,true,-1755495,-2398636,-1752952.6,261236,1335894
312,1663,690,true,1246575,1495238,1329425.8,1794397,428895
313,1359,830,true,36536,-2679276,2945631.5,1980681,1701657
314,126,1307,false,726675,2396414,1569891.5,2590123,-2370344
315,2168,515,true,-2743007,-150872,977098.0,-1231488,-2789452
316,2817,1027,true,-1531383,-2577549,-1532507.0,-1424805,-1190150
317,2746,13,true,1233373,3014475,785562.6,-1226501,2058281
318,898,1350,false,-1363946,1212370,2685454.2,-231566,2461767
319,1652,693,true,-2885383,221489,46615.23,865311,2528323
320,1692,1338,true,1894238,2837102,-2873660.0,-2494112,2759617
321,755,856,false,2487997,-659957,-2146641.5,-619223,-1800473
322,2559,486,true,1915853,-2813156,2793048.8,2808282,-349886
323,357,417,true,1037551,2389410,-385885.47,-783952,1617800
324,609,783,false,-394473,-2466764,-2030150.9,-2249001,-1996006
325,341,1413,true,-803949,-20818,-2958495.2,2993506,1800918
326,817,1490,true,-2012829,-348952,-10743.59,2974934,2364853
