1359,712,-0.60
1360,882,0.76
1361,1175,-0.61
1362,229,0.75
1363,321,-0.77
1364,761,0.68
1365,517,0.73
1366,279,0.69
1367,741,-0.75
1368,1350,0.81
1369,530,-0.74
1370,1139,-0.69
1371,641,0.83
1372,146,0.80
1373,872,-0.64
1374,935,-0.64
1375,1435,-0.73
1376,929,0.73
1377,163,0.77
1378,696,0.65
1379,34,-0.69
1380,1345,-0.67
1381,500,-0.60
1382,410,0.74
1383,610,0.84
1384,1366,0.80
1385,291,0.68
1386,980,0.74
1387,952,0.73
1388,425,-0.62
1389,748,0.84
1390,1288,0.75
1391,30,-0.68
1392,45,-0.73
1393,460,-0.74
1394,1471,-0.70
1395,1448,-0.70
1396,235,0.69
1397,505,0.68
1398,779,0.85
1399,614,-0.63
1400,626,-0.75
1401,1030,0.77
1402,331,0.77
1403,479,-0.65
1404,1479,0.67
1405,253,0.84
1406,1439,-0.75
1407,380,-0.67
1408,405,0.76
1409,1152,-0.63
1410,295,0.78
1411,841,-0.64
1412,426,0.77
1413,581,-0.79
1414,115,0.71
1415,1019,0.76
1416,831,0.72
1417,629,-0.77
1418,375,0.83
1419,269,-0.76
1420,1464,-0.72
1421,888,0.86
1422,334,0.83
1423,1017,-0.66
1424,1254,-0.67
1425,1373,-0.76
1426,797,0.76
1427,1041,0.79
1428,103,0.68
1429,1273,-0.72
1430,619,-0.70
1431,1357,-0.63
1432,162,0.77
1433,1430,0.86
1434,928,0.83
1435,180,0.71
1436,220,0.77
1437,644,0.76
1438,1024,-0.65
1439,436,0.87
1440,1352,0.78
1441,943,-0.71
1442,285,-0.76
1443,399,-0.77
1444,1035,-0.73
1445,1162,-0.72
1446,540,0.72
1447,639,0.71
1448,1435,0.88
1449,306,-0.65
1450,86,-0.77
1451,484,0.80
1452,1158,0.80
1453,483,-0.67
1454,1368,0.70
1455,893,0.87
1456,164,-0.77
1457,355,-0.69
1458,779,0.79
1459,113,-0.65
1460,1187,0.81
1461,507,-0.66
1462,623,0.80
1463,841,-0.82
1464,948,0.74
1465,42,0.79
1466,1382,0.75
1467,517,-0.80
1468,879,0.86
1469,8,-0.79
1470,311,-0.74
1471,1135,0.89
1472,522,0.86
1473,1162,-0.69
1474,94,-0.69
1475,1311,-0.78
1476,665,0.78
1477,440,0.82
1478,989,0.70
1479,1032,-0.74
1480,1372,-0.72
1481,735,-0.65
1482,1394,0.80
1483,771,0.89
1484,490,0.86
1485,69,0.74
1486,939,0.79
1487,335,0.79
1488,144,-0.67
1489,124,0.89
1490,1416,0.81
1491,377,-0.73
1492,526,-0.78
1493,338,-0.79
1494,599,-0.75
1495,876,-0.75
1496,845,0.74
1497,773,0.73
1498,612,0.90
1499,1477,-0.68
1500,1025,-0.80
1501,1417,0.83
1502,506,0.82
1503,487,-0.70
1504,1257,0.73
1505,54,0.90
1506,368,-0.80
1507,329,-0.72
1508,1153,0.81
1509,553,-0.68
1510,600,0.84
1511,173,-0.69
1512,820,0.83
1513,1101,-0.84
1514,302,0.76
1515,544,0.82
1516,455,0.77
1517,405,-0.82
1518,1383,0.89
1519,1226,-0.81
1520,636,-0.77
1521,1382,0.91
1522,710,0.88
1523,1307,-0.71
1524,413,-0.72
1525,1249,-0.81
1526,533,0.81
1527,1318,0.85
1528,396,0.73
1529,792,-0.77
1530,646,-0.75
1531,113,-0.68
1532,1146,0.82
1533,112,0.92
1534,52,0.89
1535,1437,0.76
1536,179,0.82
1537,27,0.81
1538,743,-0.70
1539,1291,0.92
1540,1,0.83
1541,1290,-0.76
1542,766,-0.81
1543,277,-0.82
1544,163,-0.78
1545,590,-0.77
1546,1150,0.77
1547,907,0.76
1548,1268,0.93
1549,1169,-0.70
1550,485,-0.82
1551,871,0.85
1552,1333,0.85
1553,491,-0.72
