1705,143,1,2,4,-11713958
1706,133,2,1,28,5083021
1707,117,2,3,24,-13792316
1708,82,2,1,2,-8757711
1709,142,2,8,26,13311187
1710,158,1,7,15,559011
1711,66,1,7,23,-805771
1712,85,2,2,27,-11337915
1713,67,2,6,36,-3045095
1714,128,2,1,20,-9139691
1715,36,1,2,16,14790147
1716,69,2,6,3,16764333
1717,3,1,6,18,4806027
1718,60,1,6,24,13572619
1719,43,2,7,41,-3534976
1720,132,2,1,12,-6217172
1721,73,2,1,5,-489657
1722,16,2,3,41,1787471
1723,128,2,2,21,16724079
1724,119,1,9,41,-15180394
1725,123,1,8,28,-10897900
1726,30,1,3,1,17249774
1727,176,2,7,7,-6416713
1728,136,2,4,8,15830404
1729,17,2,4,21,15718214
1730,70,2,1,38,6704979
1731,175,1,5,27,-10218638
1732,23,1,4,2,-14712956
1733,128,2,3,36,15384425
1734,97,1,9,41,2698903
1735,74,1,4,21,2674079
1736,7,2,1,27,6595344
1737,21,1,6,34,13826151
1738,110,1,4,16,12122158
1739,45,1,6,27,-11631401
1740,68,2,6,30,9019012
1741,54,1,3,20,-14933117
1742,121,2,9,14,-8146828
1743,153,2,5,37,11098065
1744,43,2,8,19,6985859
1745,158,2,4,31,10710652
1746,139,1,2,34,415063
1747,151,1,6,25,1964818
1748,8,2,6,10,9082728
1749,128,2,5,8,13244456
1750,98,2,8,40,-1812668
1751,77,2,5,2,-11733068
1752,107,1,5,38,-7891157
1753,125,2,5,4,188432
1754,75,2,4,35,11841981
1755,169,1,6,24,-12057704
1756,143,1,6,17,5231828
1757,86,2,9,30,-14196127
1758,167,2,7,10,-9014226
1759,73,1,1,23,13700668
1760,48,2,9,28,575467
1761,45,1,8,25,-829064
1762,88,2,1,24,-11668859
1763,71,2,3,34,-3134054
1764,125,2,1,28,-9406446
1765,112,1,3,14,15221353
1766,138,1,2,41,17253024
1767,1,2,7,8,4945846
1768,112,1,8,6,13967811
1769,42,1,8,23,-3637574
1770,8,2,7,11,-6398101
1771,48,2,8,32,-503997
1772,103,2,4,23,1839515
1773,161,2,1,11,17209353
1774,6,2,7,6,-15620454
1775,52,1,8,15,-11213995
1776,47,1,2,5,17749755
1777,49,2,1,11,-6602304
1778,11,2,7,7,16288344
1779,125,1,4,40,16172991
1780,48,2,2,37,6898612
1781,101,2,9,21,-10513694
1782,27,1,3,4,-15137898
1783,30,1,1,3,15828454
1784,135,2,7,26,2776828
1785,40,1,4,37,2751200
1786,87,1,2,25,6785016
1787,19,2,1,41,14223925
1788,29,1,2,23,12471003
1789,28,2,6,30,-11966069
1790,28,1,7,40,9278302
1791,89,1,1,26,-15361886
1792,113,1,1,36,-8380384
1793,113,1,5,35,11416675
1794,159,2,5,9,7186110
1795,13,1,7,7,11017560
1796,36,1,2,1,427201
1797,170,2,4,30,2021306
1798,166,2,3,21,9342728
1799,123,2,9,13,13623168
1800,21,2,2,5,-1864583
1801,107,1,5,38,-12068060
1802,160,1,5,4,-8116487
1803,82,1,4,3,193985
1804,107,2,1,16,12179290
1805,19,1,1,2,-12401450
1806,153,1,2,6,5380635
1807,55,2,6,36,-14599938
1808,76,2,3,19,-9270741
1809,4,2,3,20,14090150
1810,114,1,2,40,591922
1811,23,1,9,27,-852357
1812,91,2,9,21,-11999803
1813,74,1,8,32,-3223013
1814,122,2,1,35,-9673201
1815,13,1,4,11,15652559
1816,31,1,8,37,17741715
1817,175,1,8,40,5085666
1818,164,1,1,30,14363003
1819,40,2,1,5,-3740171
1820,60,2,4,11,-6579031
1821,24,2,6,17,-518337
1822,14,2,5,5,1891558
