853,19,2,5,22,88478
854,27,2,4,41,5770419
855,53,1,6,42,-5870276
856,139,2,6,5,2553302
857,116,2,9,6,-6927529
858,45,2,7,25,-4396956
859,83,1,1,35,6690001
860,92,2,9,13,279268
861,80,1,8,31,-409790
862,34,2,1,36,-5711867
863,8,1,3,28,-1532792
864,3,2,1,19,-4604856
865,143,1,3,17,7459645
866,128,2,2,29,8456586
867,37,2,7,20,2429095
868,56,1,8,36,6854355
869,69,1,8,11,-1790819
870,128,2,7,20,-3141370
871,137,2,8,8,-245877
872,121,2,4,11,902732
873,95,2,1,23,8474421
874,113,2,7,6,-7699374
875,98,1,8,39,-5524285
876,93,1,2,8,8750088
877,38,1,1,23,-3261675
878,149,1,7,25,8045424
879,117,2,4,25,7987005
880,101,2,2,13,3413218
881,25,2,9,3,-5202686
882,131,2,3,10,-7488951
883,43,1,1,9,7835941
884,155,2,7,11,1374169
885,115,1,4,1,1363031
886,55,1,2,28,3370929
887,64,2,1,32,7063993
888,79,2,2,23,6191802
889,158,2,6,18,-5942036
890,44,1,7,28,4611091
891,172,1,1,2,-7644035
892,81,2,1,9,-4176376
893,129,1,5,29,5681686
894,7,2,5,21,3581601
895,159,1,7,10,5493225
896,130,1,2,7,208726
897,171,2,4,24,1004522
898,138,1,3,42,4662719
899,37,2,9,16,6806352
900,175,2,2,5,-930104
901,95,1,5,20,-6038204
902,77,1,5,28,-4060538
903,152,1,4,21,94031
904,59,2,1,22,6107728
905,79,1,1,20,-6214022
906,149,2,2,36,2702109
907,85,2,6,12,-7331340
908,130,2,3,34,-4653471
909,14,2,3,32,7079483
910,158,1,2,25,295723
911,58,1,9,33,-433083
912,37,2,9,33,-6042811
913,11,2,8,26,-1621751
914,176,2,1,26,-4871611
915,44,1,4,14,7890851
916,21,2,8,25,8945277
917,35,1,8,10,2568915
918,108,1,1,18,7249547
919,67,2,1,35,-1893416
920,4,2,4,20,-3322300
921,113,2,6,35,-260217
922,32,2,5,35,954775
923,128,2,8,13,8959695
924,175,1,6,13,-8139434
925,27,1,8,26,-5840380
926,110,1,1,13,9250070
927,88,2,3,27,-3447265
928,24,2,1,24,8503364
929,49,2,5,3,8441782
930,78,2,3,12,3606851
931,127,1,4,39,-5497742
932,135,1,2,12,-7913892
933,120,2,9,18,8279969
934,17,1,5,37,1452095
935,82,1,3,17,1440151
936,135,2,3,25,3560600
937,61,1,5,40,7461767
938,174,1,9,30,6540646
939,141,1,6,21,-6276705
940,4,2,8,38,4870380
941,30,1,9,8,-8072805
942,73,2,2,32,-4409932
943,89,2,5,27,6000297
944,123,2,2,11,3781851
945,14,2,1,29,5800132
946,27,1,2,16,220863
947,15,1,2,29,1061010
948,120,2,1,10,4922720
949,32,2,4,20,7185064
950,98,2,5,12,-982020
951,125,2,5,14,-6373196
952,131,1,5,36,-4285869
953,109,2,3,20,99584
954,91,2,7,3,6445037
955,105,1,5,40,-6557768
956,159,1,7,25,2850916
957,54,2,3,18,-7735151
958,39,2,9,42,-4909986
959,121,1,5,29,7468964
960,48,2,4,38,312179
961,37,1,1,35,-456376
962,40,2,8,30,-6373755
963,15,2,5,24,-1710710
964,173,2,1,34,-5138366
965,120,1,5,12,8322057
966,90,1,4,21,9433968
967,33,2,9,42,2708734
968,160,1,3,42,7644739
969,66,1,2,17,-1996014
970,56,2,1,19,-3503229
971,88,2,4,20,-274557
972,119,2,6,17,1006819
973,161,2,7,3,9444969
974,62,2,4,20,-8579494
975,132,1,8,13,-6156475
976,127,1,9,17,9750051
977,137,2,6,31,-3632856
978,75,2,4,23,8961304
979,157,1,5,22,8896559
980,56,2,4,11,3800484
981,53,2,8,33,-5792798
982,139,1,1,14,-8338834
983,22,1,7,27,8723998
984,55,2,3,22,1530020
985,48,1,3,33,1517272
986,39,1,4,23,3750272
987,59,2,9,5,7859541
988,93,1,7,37,6889491
989,124,2,6,24,-6611373
990,140,1,9,6,5129670
991,65,1,7,14,-8501574
992,65,1,3,12,-4643488
993,49,1,5,25,6318907
994,63,2,8,1,3982102
995,45,1,4,5,6107040
996,100,1,2,25,233001
997,34,2,9,34,1117498
998,102,2,7,21,5182720
999,27,2,8,25,7563776
1000,21,2,8,19,-1033935
1001,155,1,5,8,-6708188
1002,8,1,5,2,-4511199
1003,66,1,2,19,105137
1004,123,2,4,26,6782346
1005,131,1,9,18,-6901514
1006,169,1,3,14,2999723
1007,23,2,9,24,-8138962
1008,124,2,5,9,-5166501
1009,52,2,7,26,7858446
1010,114,1,6,8,328634
1011,15,1,2,37,-479669
1012,43,2,7,27,-6704699
1013,18,1,1,22,-1799669
1014,170,2,1,41,-5405121
1015,21,1,6,9,8753263
1016,159,1,1,17,9922659
1017,31,1,1,32,2848554
1018,36,1,5,24,8039931
1019,64,2,4,41,-2098611
1020,108,2,7,19,-3684159
1021,64,2,2,5,-288897
1022,30,2,7,41,1058862
1023,18,2,5,35,9930243
1024,124,1,3,27,-9019554
1025,61,1,8,42,-6472570
1026,144,1,8,22,10250033
1027,11,1,8,35,-3818446
1028,126,1,7,22,9419244
1029,89,1,6,42,9351336
1030,33,2,5,10,3994117
1031,155,1,3,27,-6087854
1032,143,2,9,16,-8763775
1033,99,2,6,36,9168026
1034,93,1,1,6,1607946
1035,15,1,2,7,1594392
1036,119,2,5,20,3939943
1037,56,1,4,13,8257315
1038,12,2,5,2,7238335
1039,107,1,6,27,-6946042
1040,100,2,1,16,5388959
1041,99,1,6,20,-8930344
