1,1,1,1,11059.44,3633.2,3420.19,2070,2731,7286,2325,13471,-72,-12073,-4919,-9.170,-9105
1,1,1,2,-8773.99,-9907.6,-19219.9,8489,13243,10648,-9235,7498,3152,4324,1600,-50.010,-1464
1,1,1,3,-8274.02,3138.0,16905.47,-22029,-4843,8569,5845,103,18816,22211,-6654,-8.782,-30794
1,1,1,4,-20977.58,8547.3,-27692.32,-12041,-15046,3680,-26847,38212,-6317,-40606,17957,0.920,4358
1,1,1,5,-7354.76,4254.2,-36892.82,3411,-38691,-35024,-40390,38985,12828,3079,-34678,49.490,45500
1,1,1,6,-16106.56,881.8,45313.51,2559,-46788,14968,-60812,-18130,52188,43951,48059,-14.660,9480
1,1,1,7,-1385.38,-5715.4,27483.79,16194,25199,27848,-29211,-13958,47845,-33600,-7128,5.970,-51995
1,1,1,8,-1835.57,-1313.6,-51734.5,16467,55496,25182,9323,-38095,-42530,-18556,6762,-18.490,-78121
1,1,1,9,-67976.35,-3546.5,62142.07,52080,45275,2444,55399,68869,45195,57702,-8904,-1.250,-15251
1,1,1,10,54708.08,856.8,-94793.63,86336,-78009,-95026,-64805,-64130,51051,-10470,21404,16.420,-66973
1,1,1,11,-50566.71,5792.9,49142.67,2303,55698,-114051,-21020,-58737,1979,114775,-53365,-30.870,-9553
1,1,1,12,28221.31,2273.7,49755.97,115529,108220,-41965,-84834,44415,48010,72185,108582,-20.850,-40896
1,1,2,1,-8773.99,-9907.6,-19219.9,8489,13243,10648,-9235,7498,3152,4324,1600,-50.010,-1464
1,1,2,2,-12402.02,3192.0,19513.47,-32026,-9005,12448,4832,1298,25961,31702,-9204,-8.783,-39828
1,1,2,3,-28465.58,8130.9,-36556.32,-18621,-24252,5385,-39137,52895,-8068,-59034,25143,1.580,10227
1,1,2,4,-11194.76,4718.0,-54172.82,2679,-59165,-51473,-68399,63724,15720,6926,-54290,50.120,67053
1,1,2,5,-22634.56,104.3,81665.51,7960,-73158,24907,-100632,-26009,91526,79217,84320,-14.100,22121
1,1,2,6,4454.62,-3583.1,49003.79,26227,36393,49012,-45396,-30887,86699,-64339,-18128,4.470,-86310
1,1,2,7,-8939.57,-424.1,-85046.5,23313,92290,42491,13832,-70450,-72849,-30484,6150,-17.350,-129990
1,1,2,8,-121400.35,-5080.5,114446.07,94035,76012,10922,101329,122776,79498,100036,-17323,-1.180,-26708
1,1,2,9,105140.08,-1752.3,-172233.63,152080,-133711,-169853,-119441,-112414,92635,-26552,45577,16.588,-120721
1,1,2,10,-94054.71,9147.0,82262.67,9949,107799,-199894,-40036,-100392,8749,201056,-96979,-28.980,-22140
1,1,2,11,53821.31,847.3,86875.97,212214,194110,-70464,-160908,84035,92600,125978,201831,-21.850,-69963
1,1,2,12,169025.38,15149.1,137471.77,-84779,208512,9131,-116714,6027,-109751,-101464,146167,-38.850,-176496
1,1,3,1,-8274.02,3138.0,16905.47,-22029,-4843,8569,5845,103,18816,22211,-6654,-8.782,-30794
1,1,3,2,-28465.58,8130.9,-36556.32,-18621,-24252,5385,-39137,52895,-8068,-59034,25143,1.580,10227
1,1,3,3,-12474.76,4872.5,-59932.82,2434,-65989,-56957,-77736,71970,16684,8208,-60827,50.330,74238
1,1,3,4,-25898.56,-284.4,99841.51,10660,-86343,29876,-120542,-29949,111195,96850,102450,-13.820,28442
1,1,3,5,7958.62,-2303.7,61915.79,32246,43109,61711,-55107,-41044,110011,-82782,-24728,3.570,-106900
1,1,3,6,-13675.57,168.7,-107254.5,27877,116820,54030,16838,-92020,-93061,-38436,5742,-16.590,-164570
1,1,3,7,-159560.34,-6176.2,151806.07,124002,97967,16978,134136,161281,104001,130274,-23337,-1.130,-34892
1,1,3,8,142964.08,-3709.1,-230313.63,201388,-175488,-225974,-160418,-148627,123823,-38613,63706,16.714,-161032
1,1,3,9,-127878.71,11755.8,108022.67,15895,148322,-266660,-54827,-132789,14015,268164,-130901,-27.510,-31930
1,1,3,10,74301.31,-293.8,116571.97,289562,262822,-93262,-221767,115731,128272,169012,276431,-22.650,-93216
1,1,3,11,230081.38,17119.3,188303.77,-115015,290090,12211,-158551,10770,-149936,-136631,201846,-36.420,-245989
1,1,3,12,269819.03,-2524.3,143491.49,-281576,27078,293199,-363980,-262161,-131206,263559,-150801,-19.590,308977
1,1,4,1,-20977.58,8547.3,-27692.32,-12041,-15046,3680,-26847,38212,-6317,-40606,17957,0.920,4358
1,1,4,2,-11194.76,4718.0,-54172.82,2679,-59165,-51473,-68399,63724,15720,6926,-54290,50.120,67053
1,1,4,3,-25898.56,-284.4,99841.51,10660,-86343,29876,-120542,-29949,111195,96850,102450,-13.820,28442
1,1,4,4,9126.62,-1877.2,66219.79,34253,45348,65943,-58344,-44430,117782,-88929,-26928,3.270,-113763
1,1,4,5,-16043.57,465.2,-118358.5,30159,129084,59799,18341,-102805,-103167,-42412,5538,-16.210,-181860
1,1,4,6,-182456.34,-6833.6,174222.07,141983,111140,20611,153820,184384,118702,148417,-26945,-1.100,-39802
1,1,4,7,168180.08,-5013.7,-269033.63,234260,-203339,-263388,-187736,-172769,144615,-46654,75792,16.798,-187906
1,1,4,8,-152038.7,13619.2,126422.67,20143,177267,-314350,-65391,-155931,17776,316098,-155131,-26.460,-38923
1,1,4,9,89661.31,-1149.6,138843.97,347573,314356,-110362,-267411,139503,155026,201288,332380,-23.250,-110655
1,1,4,10,277569.38,18651.6,227839.77,-138531,353540,14607,-191092,14459,-181191,-163983,245151,-34.530,-300039
1,1,4,11,330363.03,-1490.9,176771.49,-343544,32016,356596,-442994,-320011,-162123,323508,-185925,-16.710,375856
1,1,4,12,68360.88,17711.6,66045.26,-128684,420567,433938,-422750,-395204,-293098,-144641,337859,10.670,327006
1,1,5,1,-7354.76,4254.2,-36892.82,3411,-38691,-35024,-40390,38985,12828,3079,-34678,49.490,45500
1,1,5,2,-22634.56,104.3,81665.51,7960,-73158,24907,-100632,-26009,91526,79217,84320,-14.100,22121
1,1,5,3,7958.62,-2303.7,61915.79,32246,43109,61711,-55107,-41044,110011,-82782,-24728,3.570,-106900
1,1,5,4,-16043.57,465.2,-118358.5,30159,129084,59799,18341,-102805,-103167,-42412,5538,-16.210,-181860
1,1,5,5,-190088.34,-7052.8,181694.07,147976,115531,21822,160381,192085,123603,154465,-28148,-1.090,-41438
1,1,5,6,180788.08,-5665.9,-288393.63,250696,-217264,-282095,-201395,-184840,155011,-50674,81835,16.840,-201343
1,1,5,7,-166534.7,14737.2,137462.67,22691,194634,-342964,-71730,-169815,20032,344858,-169669,-25.830,-43119
1,1,5,8,99901.31,-1720.2,153691.97,386247,348712,-121761,-297841,155351,172862,222805,369680,-23.650,-122282
1,1,5,9,311489.38,19746.2,256079.77,-155329,398861,16319,-214334,17094,-203516,-183520,276084,-33.180,-338646
1,1,5,10,375771.03,-715.8,201731.49,-390020,35719,404145,-502254,-363399,-185311,368470,-212268,-14.550,426015
