1,1021,11687.36,false,0.061,1636,-9151.4,-6383.28,382.5900,5799,-688,-3766
2,906,-16316.83,true,-0.028,3201,-7574.8,9349.79,484.4800,-443,-18120,6821
3,439,-18912.75,true,-0.008,7534,4827.5,-25188.8,469.2500,-13067,-25951,-40
4,109,-31262.92,true,-0.017,27922,765.2,-850.27,134.9700,-38797,20493,-5661
5,898,7031.12,true,-0.092,20776,5813.2,-49056.53,-167.6700,43726,30752,-14541
6,554,8403.79,true,0.045,26625,4944.2,59531.2,113.1200,28859,42265,-52970
7,418,63610.15,true,0.023,-48899,-4999.1,45271.27,-135.6500,6653,26593,5424
8,493,9699.06,false,0.049,45941,598.6,-44079.58,361.9900,14334,-10435,-71897
9,798,81981.93,false,-0.014,16490,-3919.8,-35715.86,183.7900,-37181,37085,-18354
10,858,-13722.16,true,-0.095,-55461,938.3,-24442.76,-0.7400,-8877,-14960,5051
11,542,5147.04,false,0.053,33804,-1223.3,-5076.56,-374.3300,102497,-56107,24887
12,1112,69783.21,true,-0.003,-55781,9101.6,92247.08,231.7300,-61638,-24488,-11444
13,526,-73577.67,true,0.071,-87212,9929.9,-100557.48,356.2200,111639,-113555,-24611
14,325,-128897.21,true,-0.022,-52138,-1131.8,-54385.33,-435.7200,-119221,19430,115875
15,1240,117700.1,false,-0.097,88008,-8425.5,-98384.03,-22.1600,-78615,15640,-33709
16,477,-134755.55,true,0.005,-63447,2306.3,59640.79,152.4300,88284,62560,135099
17,862,-13642.09,false,0.054,32709,7415.1,-43919.41,-81.1000,-76407,69555,68557
18,96,-123893.97,true,0.033,57813,-7651.9,90615.58,292.3500,-103888,6447,139236
19,574,113217.94,true,-0.039,-44643,7924.5,-106518.68,319.6500,-77522,-91064,-84542
20,1197,123145.59,true,0.081,-177329,7058.9,-41645.93,135.2400,-13166,194716,84205
21,1267,88603.52,true,0.024,171478,-4790.3,-146038.24,352.2800,151366,28221,-121460
22,342,54730.57,true,-0.021,175973,4350.6,42599.99,85.4900,-178008,-46555,98638
23,983,-3531.55,false,-0.061,98195,8609.1,-85208.11,14.2500,70352,-203777,-24934
24,1224,138102.16,true,0.053,155503,8773.9,-168079.89,-91.7000,-57717,163958,-219331
25,51,-56299.16,true,0.039,145547,15098.4,-123508.34,606.9600,30452,134272,235027
26,933,168613.46,true,0.036,-52588,-16226.2,-144718.06,-156.3400,6442,-79902,-198968
27,214,158672.84,false,-0.004,107385,3790.7,126528.53,111.7300,-47462,76309,-72401
