2,7,29,1418,1367,-1088162,3398488.430,955481.18
2,7,30,1668,614,-2916360,3813714.160,-1884214.77
2,7,31,289,758,-2319754,-849935.320,-1685659.75
2,7,32,1825,192,63981,3890379.230,3126283.94
2,7,33,1420,1008,-3821462,-3663.920,3159380.6
2,7,34,127,622,-399447,1655177.790,1363925.0
2,7,35,24,119,1283774,-4522391.260,1510428.11
2,7,36,1320,1709,-1763162,2686854.510,-1234357.12
2,7,37,582,1405,-2772537,539373.490,1517433.29
2,7,38,6,785,-3181033,665224.850,1197462.96
2,7,39,1214,1337,819070,454923.770,-1637183.8
2,7,40,518,1465,-189912,-894188.440,3072472.95
2,7,41,848,1669,774486,2805929.670,-3792556.93
2,7,42,91,1530,3404591,-2357249.070,-3636573.65
2,8,1,2066,50,32531,13681.000,48399.49
2,8,2,1398,1856,162182,32004.540,176251.18
2,8,3,505,716,-47361,411174.420,385373.15
2,8,4,632,745,-368622,-300094.140,-290951.98
2,8,5,1708,757,409746,273938.150,-409258.92
2,8,6,2182,1761,133860,635440.680,871853.91
2,8,7,1997,708,48866,722528.870,-677556.48
2,8,8,1884,929,-1201847,961130.280,-1222467.16
2,8,9,395,1445,-581533,516185.700,-711488.49
2,8,10,1837,688,-942629,1408367.870,-741573.41
2,8,11,1729,85,-395616,1071881.370,1613970.42
2,8,12,3,632,-1183428,-734520.030,383589.08
2,8,13,1814,1355,1501160,-237007.720,-298806.76
2,8,14,494,1299,-1456824,886942.540,-1082590.76
2,8,15,1783,1467,-874853,2383199.370,2059664.25
2,8,16,345,1708,-160564,-1444816.970,1685711.18
2,8,17,1301,1422,1535012,-71666.150,-2586624.68
2,8,18,1187,1106,2626193,-1110855.790,-2000296.05
2,8,19,2184,334,1909848,729001.640,-379303.19
2,8,20,1638,964,2989404,-323899.480,-1904282.83
2,8,21,1427,400,3069184,2017700.070,-2445248.53
2,8,22,1203,564,-574365,1127494.850,435172.89
2,8,23,1565,1887,-2715096,-2599817.810,-3465867.31
2,8,24,399,296,1527763,2735483.050,3440194.64
2,8,25,1636,1873,-2353717,-3938159.070,1859921.94
2,8,26,1082,456,-874304,-196573.850,-2039060.26
2,8,27,78,861,1612378,1532458.210,2594763.76
2,8,28,1074,802,-1200047,3749705.450,1054937.18
2,8,29,520,1221,-3221382,4212822.760,-2080630.77
2,8,30,849,1189,-2565474,-940973.920,-1863771.75
2,8,31,897,26,71172,4306545.470,3461131.94
2,8,32,1716,1268,-4235179,-3440.420,3501780.6
2,8,33,1843,1237,-443584,1835551.750,1512021.0
2,8,34,102,8,1426265,-5019701.560,1677180.11
2,8,35,1324,1952,-1959276,2984636.190,-1370549.12
2,8,36,710,298,-3084073,598891.350,1687257.29
2,8,37,1470,1592,-3539670,741229.250,1331862.96
2,8,38,1444,403,911183,505923.110,-1823679.8
2,8,39,286,1475,-212155,-997084.440,3423704.95
2,8,40,1650,1945,863846,3128891.430,-4229740.93
2,8,41,255,498,3798081,-2630726.710,-4057629.65
2,8,42,1533,1240,140953,-1829854.810,5508913.68
2,9,1,429,1420,94972,15317.240,101883.18
2,9,2,1457,1037,-36170,308961.660,289949.15
2,9,3,1420,1488,-312159,-254209.140,-244711.98
2,9,4,1156,1521,369281,246221.350,-367658.92
2,9,5,2074,1131,125418,596293.080,817325.91
2,9,6,293,1067,46953,697050.430,-653620.48
2,9,7,1466,1170,-1182912,946184.620,-1203235.16
2,9,8,395,1445,-581533,516185.700,-711488.49
2,9,9,89,53,-954322,1425901.490,-750917.41
2,9,10,1433,606,-404620,1096120.370,1650770.42
2,9,11,1343,8,-1220296,-757710.870,395781.08
2,9,12,1904,755,1558630,-246240.200,-310582.76
2,9,13,1838,1753,-1521654,926509.140,-1130910.76
2,9,14,191,396,-918587,2502272.490,2162768.25
2,9,15,5,607,-169343,-1523874.410,1777551.18
2,9,16,677,956,1624964,-75947.590,-2738944.68
2,9,17,1813,1190,2790755,-1179675.370,-2125576.05
2,9,18,1628,1480,2034853,777239.240,-403623.19
2,9,19,465,104,3195352,-346103.860,-2034522.83
2,9,20,27,265,3288344,2162110.710,-2619584.53
2,9,21,267,776,-616692,1210982.410,467204.89
2,9,22,1265,747,-2921698,-2797245.810,-3729291.31
2,9,23,1575,785,1646971,2949623.350,3708514.64
2,9,24,1832,116,-2541693,-4252576.670,2009425.94
2,9,25,588,656,-946316,-212433.150,-2205524.26
2,9,26,362,105,1747044,1660336.690,2810763.76
2,9,27,1934,384,-1301277,4067473.230,1144921.18
2,9,28,696,335,-3498676,4575648.760,-2259190.77
2,9,29,2139,637,-2789828,-1024096.120,-2026395.75
2,9,30,1537,1358,77763,4688031.190,3768075.94
2,9,31,1720,321,-4615798,-3234.800,3816788.6
2,9,32,159,436,-484326,2002050.790,1648725.0
2,9,33,1168,1809,1558202,-5480174.060,1831580.11
2,9,34,1168,1754,-2141381,3261147.750,-1497013.12
2,9,35,1446,1108,-3374123,654304.530,1845369.29
2,9,36,1942,1818,-3874398,812166.690,1457302.96
2,9,37,1010,167,997352,553632.170,-1998143.8
2,9,38,1466,1731,-233008,-1093549.440,3752984.95
2,9,39,1116,1725,947790,3432279.750,-4640428.93
2,9,40,1067,1620,4168426,-2888117.430,-4453917.65
2,9,41,1079,1033,153896,-2009438.170,6050641.68
2,9,42,1751,1021,2405078,-7535941.570,2303149.6
