553,335,-3142912.75,false,0.305,596584,-85641.9,-2920388.8,304.2500,-1121284,-3042151,1676409
554,65,-3806462.92,false,0.295,4992497,-32784.7,-1338450.27,2450.4700,-4909476,1635568,-732761
555,963,1344631.12,true,-0.367,3107926,218795.2,-5144256.53,-1405.1700,3823881,2610252,-1451174
556,563,-114796.21,true,-0.230,3170700,-15895.2,5357131.2,3110.6200,3484069,4682065,-5133045
557,852,5132410.15,true,0.337,-4309061,-2975.1,2949271.27,2966.3500,431220,1705468,996524
558,177,1276899.06,true,-0.226,3693678,-12353.8,-2640079.58,1021.9900,1400686,-869260,-5404488
559,772,5493981.93,false,0.298,847089,-207540.8,-2094915.86,-1680.7100,-2829674,2403735,-1076004
560,910,-524122.16,false,-0.370,-2714590,-210217.6,-1344442.76,-721.2400,-1023143,-1234310,276751
561,806,489147.04,true,-0.221,1601524,272368.6,-603476.56,-3421.3300,5559168,-2786857,1156787
562,1171,3132183.21,false,0.310,-2523422,331077.1,4729847.08,1018.2300,-2641149,-1423688,-317244
563,634,-3347177.67,true,-0.203,-3754232,288933.9,-4368557.48,-298.2800,5135531,-4660542,-1064111
564,730,-4942497.21,true,0.291,-2173075,-8804.3,-2368785.33,-1068.2200,-4742708,727280,4552450
565,724,4262500.1,false,-0.372,3350058,17649.9,-3618384.03,-3228.6600,-3313825,652815,-1476909
566,509,-4499555.55,true,-0.270,-1919147,-175046.6,2286040.79,-2487.5700,3176765,2016985,4786999
567,615,-585642.09,true,-0.220,936222,328505.1,-1416719.41,419.4000,-2634160,2110055,2004557
568,122,-4127893.97,false,-0.242,1775117,-34222.4,2704215.58,-323.6500,-3564246,299597,4532911
569,1052,3448417.94,true,0.274,-1623693,317800.0,-3010518.68,154.6500,-2104239,-2909264,-2788892
570,398,3255945.59,true,0.394,-5062979,219452.4,-1176845.93,2885.2400,-483306,5315353,2403555
571,1203,2350203.52,true,-0.250,4795928,-325445.8,-4088438.24,-2337.2200,4028998,636109,-3451710
572,723,1621130.57,true,-0.296,4809448,215088.6,1116199.99,1531.9900,-4683647,-1023767,2320913
573,767,-135531.55,true,-0.336,2592445,315586.1,-2223608.11,2087.7500,1824517,-5187327,-681909
574,699,3385302.16,true,0.367,3832253,84371.4,-3996079.89,-982.7000,-1412796,3773058,-5298581
575,941,-1490699.16,false,-0.235,3260334,151124.4,-2816308.34,3697.9600,764443,2981072,5464427
576,463,3785413.46,false,0.350,-1121238,-185516.2,-3365518.06,-40.8400,238476,-1823952,-4515643
577,206,3273872.84,true,-0.279,2136335,22567.7,2766528.53,-3160.7700,-996058,1709809,-1381951
578,51,2126933.86,true,-0.238,-595046,-228154.6,-1150492.84,337.3800,3047542,3963994,717537
579,1241,-5563694.27,false,0.290,2460055,144640.9,2073062.84,2855.8800,1447356,-5466500,3489212
580,520,19469.49,true,0.280,-1605170,105704.4,-1665522.98,1432.9500,4222021,-3380160,4745227
581,16,3271155.03,false,-0.230,5767320,253829.8,2303529.64,924.2400,1976984,646095,-721560
582,728,3287326.56,false,-0.331,-1263593,-332761.3,3294519.47,-1274.1800,-2833171,286954,-185633
583,1227,-757033.56,false,-0.254,-5796409,200621.6,2110766.12,277.9520,-4350687,-610929,4141414
584,792,3208657.24,false,0.282,1175506,149407.5,1947416.89,1055.7300,-2551440,5200662,-4004807
585,156,-206966.02,true,-0.280,5025594,303591.2,2455480.57,1474.6000,-5069827,1854437,424511
586,359,5080699.12,false,-0.353,1641385,254789.2,-4590919.21,-3013.0100,-3232833,5168283,-2752145
587,44,993960.32,false,-0.290,488216,267088.9,818044.65,2269.5300,2663322,3815969,4289571
588,220,-2257820.86,true,0.392,3914264,-300851.9,-800982.09,-2219.2900,1777326,-1916477,-4797339
589,244,-1250734.73,false,0.315,320962,-133956.5,3413162.62,-859.0500,1697522,-4059490,758682
590,495,1791688.34,true,0.355,-1304258,357603.3,-3653258.99,-3800.2100,1740871,-5495880,-4971316
591,959,-2797026.39,false,0.316,3317429,-294278.5,4008949.58,-2047.5800,3385265,-4814989,-4483128
592,124,1835783.94,true,0.267,236711,-44006.3,3956145.57,-1824.6100,-4120686,-4837423,2451950
593,247,3734213.18,false,0.400,4445469,163976.4,-2495849.05,-1326.2200,2087125,3625622,-3095624
594,1099,-5229904.21,false,0.349,595110,-187585.7,-3406279.8,-375.2752,-589302,-2790950,96817
595,787,-2506867.7,false,0.329,2908252,-30513.1,1917116.75,-739.0700,4931766,-2172029,3420635
596,592,3101203.19,false,0.373,-1210058,-90472.6,4458773.62,-2843.5800,4485625,-3597164,-3775484
597,1141,4665694.85,false,0.382,-2900211,-348609.8,3450247.27,-2041.6900,-5962045,2997626,453747
