971,144,0.62
972,121,0.59
973,1191,-0.44
974,1341,-0.44
975,452,-0.53
976,506,0.51
977,534,0.55
978,1003,0.43
979,479,-0.49
980,1237,-0.47
981,1039,-0.40
982,911,0.53
983,1445,0.62
984,433,0.59
985,1179,0.47
986,1144,0.52
987,462,0.52
988,70,-0.42
989,286,0.62
990,776,0.54
991,121,-0.48
992,1079,-0.53
993,948,-0.54
994,522,-0.50
995,778,-0.50
996,753,0.47
997,912,0.46
998,1447,0.63
999,120,-0.43
1000,509,-0.55
1001,961,0.56
1002,1110,0.55
1003,447,-0.45
1004,888,0.46
1005,1049,0.63
1006,1286,-0.55
1007,584,-0.47
1008,371,0.54
1009,590,-0.43
1010,554,0.57
1011,555,-0.44
1012,329,0.56
1013,1459,-0.59
1014,846,0.49
1015,1440,0.55
1016,856,0.50
1017,46,-0.57
1018,780,0.62
1019,878,-0.56
1020,339,-0.52
1021,391,0.64
1022,309,0.61
1023,1336,-0.46
1024,181,-0.47
1025,390,-0.56
1026,374,0.54
1027,1412,0.58
1028,410,0.46
1029,239,-0.52
1030,511,-0.50
1031,417,-0.43
1032,663,0.55
1033,786,0.65
1034,1474,0.62
1035,1068,0.49
1036,384,0.55
1037,154,0.54
1038,669,-0.45
1039,1453,0.65
1040,840,0.56
1041,1034,-0.51
1042,1319,-0.56
1043,887,-0.57
1044,86,-0.53
1045,492,-0.52
1046,1058,0.50
1047,1046,0.49
1048,624,0.66
1049,1291,-0.45
1050,1448,-0.57
1051,415,0.58
1052,458,0.58
1053,451,-0.47
1054,777,0.48
1055,210,0.65
1056,11,-0.57
1057,559,-0.49
1058,745,0.57
1059,1030,-0.45
1060,1446,0.59
1061,221,-0.46
1062,526,0.59
1063,240,-0.62
1064,200,0.52
1065,463,0.57
1066,1407,0.53
1067,1413,-0.60
1068,1284,0.64
1069,617,-0.59
1070,665,-0.54
1071,638,0.67
1072,497,0.64
1073,2,-0.49
1074,500,-0.49
1075,328,-0.58
1076,242,0.57
1077,811,0.60
1078,1296,0.49
1079,1477,-0.54
1080,1264,-0.52
1081,1274,-0.45
1082,416,0.58
1083,127,0.67
1084,1036,0.64
1085,957,0.52
1086,1103,0.58
1087,1324,0.57
1088,1268,-0.47
1089,1141,0.68
1090,904,0.59
1091,468,-0.53
1092,81,-0.58
1093,826,-0.59
1094,1129,-0.55
1095,206,-0.55
1096,1363,0.53
1097,1180,0.52
1098,1280,0.69
1099,983,-0.48
1100,908,-0.60
1101,1348,0.61
1102,1285,0.61
1103,455,-0.50
1104,666,0.51
1105,850,0.68
1106,215,-0.60
1107,533,-0.52
1108,1119,0.60
1109,1470,-0.48
1110,859,0.62
1111,1366,-0.49
1112,723,0.61
1113,500,-0.64
1114,1033,0.55
1115,965,0.60
1116,480,0.56
1117,1301,-0.62
1118,309,0.67
1119,356,-0.61
1120,990,-0.57
1121,885,0.70
1122,685,0.67
1123,147,-0.51
1124,819,-0.52
1125,266,-0.61
1126,110,0.59
1127,210,0.63
1128,703,0.51
1129,1237,-0.57
1130,538,-0.55
1131,652,-0.48
1132,168,0.61
1133,947,0.70
1134,598,0.67
1135,846,0.55
1136,343,0.60
1137,1016,0.60
1138,388,-0.50
1139,829,0.71
1140,968,0.62
1141,1381,-0.56
1142,321,-0.61
1143,765,-0.62
1144,693,-0.58
1145,1399,-0.57
1146,189,0.55
1147,1314,0.54
1148,457,0.71
1149,675,-0.50
1150,368,-0.62
1151,802,0.64
1152,633,0.64
1153,459,-0.52
1154,555,0.54
1155,11,0.71
1156,419,-0.62
1157,508,-0.54
1158,14,0.63
1159,431,-0.50
1160,272,0.65
1161,1032,-0.51
1162,920,0.64
1163,760,-0.67
1164,387,0.57
