1,4,7,1,168180.08,-5013.7,-269033.63,234260,-203339,-263388,-187736,-172769,144615,-46654,75792,16.798,-187906
1,4,7,2,-268006.72,22563.5,214742.67,40531,316203,-543262,-116102,-267009,35829,546181,-271435,-21.420,-72488
1,4,7,3,212541.31,-7996.3,317019.97,811661,726628,-247155,-632565,329679,369058,459495,779977,-28.050,-250173
1,4,7,4,766017.4,34413.2,634495.77,-380415,1006166,39253,-525790,52403,-502671,-445320,690579,-15.090,-855981
1,4,7,5,1056891.0,10910.3,576131.49,-1087160,91272,1117368,-1391162,-1014211,-533127,1042897,-607413,17.850,1178403
1,4,7,6,245000.88,57783.2,208125.26,-444374,1495969,1499561,-1456010,-1405904,-1016878,-495278,1158479,-25.330,1124753
1,4,7,7,-327768.88,-27935.9,1170965.05,-1813843,101393,597988,-303449,-1232234,724193,-48420,877716,-93.940,1296241
1,4,7,8,918899.56,58501.8,33864.91,-1975758,1062716,2135409,-1404818,317179,1992887,1387025,108498,-74.620,2217335
1,4,7,9,-1625254.8,61118.8,-1899596.97,-2107138,-1845006,-2034658,199268,-512777,-14990,-2503880,-1406561,-64.100,-417030
1,4,7,10,1146678.2,-23518.8,1684525.3,-433494,1054997,2278262,-1652490,-2086980,703497,-1867454,-2007053,76.810,1228113
1,4,7,11,456814.75,-17521.3,592057.55,-612499,1539857,1470034,1726694,1496878,-1006771,-123078,-2622489,117.880,-2105755
1,4,7,12,139505.31,112132.7,800397.37,928474,-2341475,1083404,-1213297,-2295241,2997902,-3253424,2622495,-132.220,870226
1,4,8,1,-152038.7,13619.2,126422.67,20143,177267,-314350,-65391,-155931,17776,316098,-155131,-26.460,-38923
1,4,8,2,161341.31,-5143.5,242779.97,618291,554848,-190158,-480418,250439,279878,351909,593478,-26.050,-192041
1,4,8,3,657473.4,30910.6,544127.77,-326663,861138,33776,-451413,43971,-431231,-382800,591595,-19.410,-732438
1,4,8,4,966075.0,9360.2,526211.49,-994208,83865,1022271,-1272641,-927436,-486751,952974,-554727,13.530,1078085
1,4,8,5,233224.88,55111.7,198653.26,-423328,1424275,1428519,-1387126,-1338524,-968626,-471902,1103771,-22.930,1071570
1,4,8,6,-321240.88,-27524.7,1146901.05,-1776687,99503,585901,-297445,-1207044,709375,-47253,859818,-92.740,1269920
1,4,8,7,918899.56,58501.8,33864.91,-1975758,1062716,2135409,-1404818,317179,1992887,1387025,108498,-74.620,2217335
1,4,8,8,-1650918.8,61979.4,-1929804.97,-2140654,-1874317,-2066808,202370,-520903,-15302,-2543626,-1428763,-64.500,-423724
1,4,8,9,1179702.2,-23969.9,1732397.3,-445698,1085081,2343513,-1699452,-2146784,723854,-1920905,-2064617,79.690,1263383
1,4,8,10,474286.75,-18196.3,615481.55,-636571,1599686,1526956,1793857,1554934,-1045993,-127657,-2724366,122.800,-2188027
1,4,8,11,146161.31,117134.9,838797.37,972802,-2453131,1134665,-1271353,-2404925,3140838,-3407974,2747383,-138.620,912106
1,4,8,12,3609470.2,10617.8,3070626.27,-665304,-1589280,-202224,1671494,-104601,1001106,1919098,-592188,135.430,-462441
1,4,9,1,89661.31,-1149.6,138843.97,347573,314356,-110362,-267411,139503,155026,201288,332380,-23.250,-110655
1,4,9,2,494657.38,25656.8,408575.77,-246035,643596,25561,-339846,31323,-324071,-289022,443119,-25.890,-547124
1,4,9,3,814715.0,6776.6,443011.49,-839288,71520,863777,-1075106,-782811,-409459,803101,-466917,6.330,910888
1,4,9,4,209672.88,49768.9,179709.26,-381236,1280889,1286436,-1249358,-1203764,-872122,-425151,994355,-18.130,965203
1,4,9,5,-301656.88,-26291.0,1074709.05,-1665219,93833,549643,-279433,-1131474,664921,-43754,806124,-89.140,1190955
1,4,9,6,886387.56,56534.5,32584.91,-1905412,1025015,2059345,-1354893,305812,1921861,1337605,104541,-71.420,2137796
1,4,9,7,-1625254.8,61118.8,-1899596.97,-2107138,-1845006,-2034658,199268,-512777,-14990,-2503880,-1406561,-64.100,-417030
1,4,9,8,1179702.2,-23969.9,1732397.3,-445698,1085081,2343513,-1699452,-2146784,723854,-1920905,-2064617,79.690,1263383
1,4,9,9,480110.75,-18421.3,623289.55,-644595,1619629,1545930,1816245,1574286,-1059067,-129183,-2758325,124.440,-2215451
1,4,9,10,149489.31,119636.0,857997.37,994966,-2508959,1160295,-1300381,-2459767,3212306,-3485248,2809827,-141.820,933046
1,4,9,11,3722366.2,10959.7,3166626.27,-686337,-1639008,-208383,1723550,-107733,1032181,1979287,-610392,139.030,-476985
1,4,9,12,1840187.4,158993.7,1783589.0,-91821,-64734,-4067715,-1318211,71353,2455479,-419723,2661375,90.600,-4017318
1,4,10,1,277569.38,18651.6,227839.77,-138531,353540,14607,-191092,14459,-181191,-163983,245151,-34.530,-300039
1,4,10,2,602811.0,3159.5,326531.49,-622400,54237,641886,-798557,-580336,-301249,593279,-343983,-3.750,676811
1,4,10,3,174344.88,41754.5,151293.26,-318098,1065808,1073312,-1042706,-1001624,-727366,-355023,830231,-10.930,805654
1,4,10,4,-269016.88,-24234.8,954389.05,-1479439,84383,489213,-249413,-1005524,590831,-37921,716634,-83.140,1059348
1,4,10,5,821363.56,52600.0,30024.91,-1764720,949612,1907218,-1255044,283080,1779809,1238764,96627,-65.020,1978717
1,4,10,6,-1548262.8,58537.1,-1808972.97,-2006590,-1757073,-1938210,189962,-488399,-14056,-2384640,-1339955,-62.900,-396948
1,4,10,7,1146678.2,-23518.8,1684525.3,-433494,1054997,2278262,-1652490,-2086980,703497,-1867454,-2007053,76.810,1228113
1,4,10,8,474286.75,-18196.3,615481.55,-636571,1599686,1526956,1793857,1554934,-1045993,-127657,-2724366,122.800,-2188027
1,4,10,9,149489.31,119636.0,857997.37,994966,-2508959,1160295,-1300381,-2459767,3212306,-3485248,2809827,-141.820,933046
1,4,10,10,3759998.2,11073.6,3198626.27,-693348,-1655584,-210436,1740902,-108777,1042540,1999350,-616460,140.230,-481833
1,4,10,11,1874107.4,162067.1,1816485.0,-93461,-66022,-4143078,-1342471,72574,2500884,-427571,2710825,92.360,-4091770
1,4,10,12,1204421.1,184433.5,-3238594.33,-168163,211399,-3287818,1120816,-3588221,-2939304,601062,-3878189,233.210,-4541210
1,4,11,1,330363.03,-1490.9,176771.49,-343544,32016,356596,-442994,-320011,-162123,323508,-185925,-16.710,375856
1,4,11,2,127240.88,31068.8,113405.26,-233914,779035,789146,-767170,-732104,-534358,-261520,611399,-1.330,592922
1,4,11,3,-223320.88,-21356.1,785941.05,-1219347,71153,404610,-207385,-829194,487105,-29756,591348,-74.740,875097
1,4,11,4,723827.56,46698.1,26184.91,-1553682,836507,1679027,-1105270,248981,1566731,1090504,84756,-55.420,1740098
1,4,11,5,-1419942.8,54234.3,-1657932.97,-1839010,-1610518,-1777464,174452,-447769,-12498,-2185906,-1228945,-60.900,-363477
1,4,11,6,1080630.2,-22616.5,1588781.3,-409086,994829,2147761,-1558566,-1967372,662783,-1760553,-1891925,71.050,1157572
1,4,11,7,456814.75,-17521.3,592057.55,-612499,1539857,1470034,1726694,1496878,-1006771,-123078,-2622489,117.880,-2105755
1,4,11,8,146161.31,117134.9,838797.37,972802,-2453131,1134665,-1271353,-2404925,3140838,-3407974,2747383,-138.620,912106
1,4,11,9,3722366.2,10959.7,3166626.27,-686337,-1639008,-208383,1723550,-107733,1032181,1979287,-610392,139.030,-476985
1,4,11,10,1874107.4,162067.1,1816485.0,-93461,-66022,-4143078,-1342471,72574,2500884,-427571,2710825,92.360,-4091770
1,4,11,11,1214533.1,185986.0,-3265538.33,-169499,213178,-3315216,1130145,-3618206,-2963849,606142,-3910500,234.810,-4579019
1,4,11,12,2417349.5,93403.1,-1110644.29,1274063,4558899,-1870474,3491821,3998209,506539,2302046,62479,-47.040,-3377871
1,4,12,1,68360.88,17711.6,66045.26,-128684,420567,433938,-422750,-395204,-293098,-144641,337859,10.670,327006
1,4,12,2,-164568.88,-17654.9,569365.05,-884943,54143,295836,-153349,-602484,353743,-19258,430266,-63.940,638203
1,4,12,3,593779.56,38829.0,21064.91,-1272298,685702,1374772,-905572,203516,1282627,892823,68929,-42.620,1421939
