1,9,41,2029,1830,2137319,-1476490.200,-2280525.65
1,9,42,303,904,83300,-1029892.570,3095761.68
2,1,1,721,1281,20089,16368.420,-7677.48
2,1,2,622,135,-12819,16614.240,-25257.82
2,1,3,303,684,-48506,-35884.420,50283.92
2,1,4,60,909,71141,14658.380,67895.6
2,1,5,872,1938,59211,47613.900,49073.72
2,1,6,1522,612,-112321,52639.150,30909.25
2,1,7,405,1066,-107819,-20394.600,-52981.06
2,1,8,2066,50,32531,13681.000,48399.49
2,1,9,429,1420,94972,15317.240,101883.18
2,1,10,1981,1465,-21248,172677.980,162717.15
2,1,11,364,307,-131476,-107377.140,-96743.98
2,1,12,80,174,126488,79920.550,-118058.92
2,1,13,922,1001,35376,178718.680,235693.91
2,1,14,1989,339,8692,187481.630,-174900.48
2,1,15,1526,876,-274076,228792.940,-280099.16
2,1,16,2027,1064,-127128,119938.660,-150592.49
2,1,17,161,1153,-205963,303749.810,-152901.41
2,1,18,909,1620,-80461,223516.370,325970.42
2,1,19,2131,1491,-237142,-139288.470,70661.08
2,1,20,2160,116,294278,-43125.640,-51510.76
2,1,21,182,950,-276916,166830.420,-203166.76
2,1,22,1699,1167,-160521,438338.410,375632.25
2,1,23,973,430,-28886,-258955.370,308111.18
2,1,24,1093,38,275684,-11725.990,-454144.68
2,1,25,1357,1533,450319,-200908.010,-343816.05
2,1,26,1140,1315,334780,121207.880,-72871.19
2,1,27,1185,938,499306,-55428.340,-329562.83
2,1,28,1363,1975,512317,332909.270,-411328.53
2,1,29,779,600,-95745,183443.210,72964.89
2,1,30,393,588,-442469,-428109.810,-568203.31
2,1,31,1046,583,248257,437043.830,560226.64
2,1,32,696,1540,-379976,-636774.270,290129.94
2,1,33,380,1886,-133004,-33316.350,-325460.26
2,1,34,1430,1915,250748,239464.690,410763.76
2,1,35,1934,1937,-193078,588752.270,159833.18
2,1,36,584,1205,-503909,657127.960,-330742.77
2,1,37,1055,1253,-396724,-137459.320,-291739.75
2,1,38,73,978,8251,665090.870,531211.94
2,1,39,220,1779,-644120,-5380.400,529748.6
2,1,40,1163,805,-63326,281560.710,236117.0
2,1,41,180,1397,207172,-764935.660,250524.11
2,1,42,172,875,-292314,453491.910,-212917.12
2,2,1,622,135,-12819,16614.240,-25257.82
2,2,2,195,887,-67919,-45922.920,64939.92
2,2,3,700,1207,107270,17749.380,106231.6
2,2,4,1480,1317,100214,79666.380,74705.72
2,2,5,386,1502,-183148,83319.710,48829.25
2,2,6,2185,644,-179982,-27907.600,-87541.06
2,2,7,751,482,63473,22428.520,85647.49
2,2,8,1398,1856,162182,32004.540,176251.18
2,2,9,1457,1037,-36170,308961.660,289949.15
2,2,10,2076,1342,-233110,-189970.140,-179975.98
2,2,11,1460,241,227651,149212.550,-222058.92
2,2,12,1318,675,66328,322259.880,435629.91
2,2,13,1033,162,20170,340352.270,-318516.48
2,2,14,252,1697,-520219,423086.520,-530115.16
2,2,15,1060,665,-240730,219000.420,-290816.49
2,2,16,773,1513,-381359,566754.110,-293061.41
2,2,17,777,1834,-152496,417428.370,620370.42
2,2,18,35,1250,-446062,-270703.230,139749.08
2,2,19,1447,1370,552895,-84671.800,-104502.76
2,2,20,370,697,-523271,317183.500,-386782.76
2,2,21,119,1551,-306303,835248.810,719312.25
2,2,22,2189,1081,-55222,-496127.690,583631.18
2,2,23,1613,1722,523052,-23499.950,-873024.68
2,2,24,1963,869,870866,-376780.270,-663976.05
2,2,25,700,1693,634793,236978.120,-131239.19
2,2,26,2178,601,967369,-105892.840,-625562.83
2,2,27,1311,694,987164,645798.990,-789056.53
2,2,28,1587,432,-183655,356840.450,139492.89
2,2,29,2029,285,-855674,-822965.810,-1095051.31
2,2,30,1679,1133,478727,851048.410,1078978.64
2,2,31,784,964,-732430,-1226307.270,570449.94
2,2,32,926,390,-264320,-62236.250,-629012.26
2,2,33,1438,1230,490156,466804.210,794763.76
2,2,34,1074,484,-368898,1140664.730,316121.18
2,2,35,436,885,-975308,1273932.160,-634294.77
2,2,36,1713,1651,-770646,-275996.320,-562779.75
2,2,37,917,1719,19038,1289340.230,1033483.94
2,2,38,32,1373,-1256420,-5049.620,1036500.6
2,2,39,919,31,-127834,545184.190,452565.0
2,2,40,1038,1676,412993,-1483272.760,491388.11
2,2,41,1136,1787,-572476,878894.310,-407477.12
2,2,42,118,109,-892582,180213.990,492633.29
2,3,1,303,684,-48506,-35884.420,50283.92
2,3,2,700,1207,107270,17749.380,106231.6
2,3,3,192,451,113881,90350.540,83249.72
2,3,4,936,1947,-218561,98659.990,57789.25
2,3,5,1017,1577,-223280,-32415.400,-108277.06
2,3,6,1365,770,84101,28260.200,110479.49
2,3,7,493,1885,210190,43924.040,229371.18
2,3,8,505,716,-47361,411174.420,385373.15
