1,83,1,5,2,-8348
2,170,1,5,10,-4589
3,46,1,4,39,-5922
4,11,2,1,28,36166
5,139,1,1,38,-26594
6,145,1,2,24,23583
7,115,2,6,30,-62742
8,8,2,3,7,-36201
9,24,2,3,2,68816
10,26,1,2,10,-475
11,93,1,9,39,-13809
12,159,2,9,3,-85819
13,124,1,8,20,-20489
14,54,2,1,17,-70021
15,75,1,4,17,129143
16,11,1,8,13,148839
17,71,1,8,22,52164
18,52,1,1,6,136091
19,94,2,1,23,-46661
20,124,2,4,29,-65569
21,26,2,6,11,-2097
22,50,2,5,23,17992
23,62,2,8,25,224763
24,106,1,6,13,-218354
25,73,1,8,8,-150670
26,156,1,1,16,250403
27,77,1,3,39,-106636
28,162,1,1,42,260444
29,41,1,5,30,255796
30,131,2,3,30,121457
31,51,1,4,21,-186734
32,63,2,2,18,-264945
33,133,2,9,24,287456
34,37,1,5,22,49436
35,157,1,3,23,51982
36,103,2,3,28,146513
37,106,1,5,31,301835
38,48,2,9,30,261445
39,95,1,6,9,-252672
40,20,2,8,26,203169
41,113,1,9,26,-354954
42,41,1,2,5,-205924
43,105,2,5,21,265308
44,147,2,2,23,177342
45,160,2,1,32,275797
46,121,1,2,22,2388
47,16,1,2,23,44226
48,92,1,1,31,242711
49,122,2,4,23,368248
50,76,2,5,12,-47541
51,113,2,5,38,-343340
52,48,1,5,18,-229920
53,3,2,3,38,-369
54,43,2,7,9,373475
55,165,1,5,16,-370340
56,155,2,7,13,172390
57,84,2,3,36,-466553
58,93,2,9,15,-292716
59,131,1,5,41,458297
60,92,2,4,23,15980
61,72,1,1,41,-37102
62,162,2,8,42,-416763
63,128,1,5,18,-109448
64,51,2,1,25,-336776
65,151,1,5,15,560349
66,80,2,4,9,637530
67,69,2,9,12,191983
68,104,1,3,30,531283
69,93,1,2,5,-149259
70,176,2,1,28,-246498
71,1,2,4,38,-16437
72,137,2,6,5,70036
73,95,2,7,15,710037
74,169,2,4,20,-658414
75,2,1,8,37,-466765
76,173,1,9,20,750384
77,126,1,6,1,-292227
78,37,1,4,41,718384
79,149,2,5,7,710573
80,109,2,4,29,315090
81,153,2,8,15,-481790
82,67,2,1,20,-689887
83,35,1,7,33,731485
84,75,2,3,7,127361
85,123,1,3,39,129103
86,7,1,4,26,336185
87,104,2,9,38,699609
88,143,2,7,37,610290
89,78,2,6,12,-587340
90,156,1,9,36,462459
91,148,1,7,32,-783723
92,33,2,3,27,-439480
93,65,1,5,19,583918
94,87,2,8,13,377593
95,15,1,4,8,582705
96,18,1,2,31,14526
97,35,2,9,28,100714
98,74,1,7,42,502711
99,117,2,8,28,746960
100,175,2,8,19,-99456
101,143,1,5,32,-678332
102,101,1,5,26,-455250
103,136,1,2,37,5183
104,75,2,4,32,710784
105,15,1,9,36,-714086
106,165,2,3,2,321197
107,53,2,9,42,-870364
108,2,2,5,24,-549231
109,62,2,7,38,847779
110,158,1,6,35,32435
111,50,1,2,1,-60395
112,165,2,7,39,-747707
113,131,2,1,16,-198407
114,48,2,1,32,-603531
115,52,1,6,12,991555
116,149,2,1,5,1126221
117,67,1,1,2,331803
118,156,1,5,12,926475
119,91,2,4,29,-251856
120,52,2,7,28,-427428
121,153,2,2,23,-30777
122,48,2,7,29,122079
123,128,2,5,5,1195311
124,55,1,3,27,-1098474
125,107,1,8,24,-782860
126,14,1,8,25,1250366
127,176,2,8,5,-477817
128,88,2,7,40,1176324
129,81,2,6,27,1165350
130,86,2,5,28,508723
131,79,1,3,9,-776846
132,71,1,9,22,-1114828
133,112,2,6,42,1175513
