1029,-4406950.0,9038090.68
1030,4384966.85,-1318757.83
1031,6430456.59,-167686.01
1032,7556836.93,-5335633.84
1033,-4769291.1,-181056.21
1034,-9788096.18,-7617206.1
1035,-5204827.74,-9216364.91
1036,9660667.86,6739661.34
1037,9331385.34,7618577.69
1038,600103.24,9057051.1
1039,3135165.93,2528094.14
1040,3319788.66,4939487.23
1041,5551055.68,1875107.37
1042,1160886.11,2025239.71
1043,1528581.39,676909.82
1044,-8916217.54,1260887.6
1045,9965871.82,-1682931.44
1046,-426289.21,-5739781.83
1047,6808748.58,5083399.54
1048,-1233470.08,2730832.39
1049,2916158.16,2809199.0
1050,4573494.22,2838602.56
1051,2481072.02,5647379.95
1052,3128621.57,8131738.19
1053,-5692288.61,9360788.88
1054,-9466702.01,7979878.25
1055,-7974235.17,5474145.07
1056,-7762611.08,-1.014286286E7
1057,-8813124.03,-384569.02
1058,6996924.9,-8405217.48
1059,-1522907.38,-8955954.6
1060,9931547.52,3705773.77
1061,6748204.94,1934195.82
1062,-6709122.99,-7781655.46
1063,-509023.89,5654481.83
1064,6002138.71,3995892.42
1065,9191054.97,6729379.63
1066,-1617790.32,-7054598.38
1067,7470283.18,-522348.09
1068,9295494.82,9005499.69
1069,-4975116.85,6601542.17
1070,-7029825.35,7009988.31
1071,-9964924.05,-1889729.75
1072,-5115085.74,2906464.99
1073,9993234.78,406085.88
1074,-752576.1,-2777830.34
1075,6167489.89,3243407.73
1076,-5174762.34,9786318.38
1077,-4128657.71,-6693581.95
1078,7406874.01,-7499310.5
1079,-4621350.0,9477290.68
1080,4597766.85,-1382757.83
1081,6742456.59,-175686.01
1082,7923236.93,-5594033.84
1083,-5000491.1,-189856.21
1084,-1.026169618E7,-7986006.1
1085,-5456027.74,-9661164.91
1086,1.012706786E7,7064461.34
1087,9780985.34,7985777.69
1088,628903.24,9493051.1
1089,3285565.93,2649694.14
1090,3479788.66,5177087.23
1091,5817455.68,1964707.37
1092,1216886.11,2122039.71
1093,1601381.39,709709.82
1094,-9343417.54,1320887.6
1095,1.044267182E7,-1763731.44
1096,-446289.21,-6014181.83
1097,7133548.58,5325799.54
1098,-1291870.08,2861232.39
1099,3055358.16,2942799.0
1100,4791094.22,2973802.56
1101,2599472.02,5916179.95
1102,3277421.57,8518138.19
1103,-5962688.61,9805588.88
1104,-9915502.01,8358278.25
1105,-8351835.17,5733345.07
1106,-8129811.08,-1.062286286E7
1107,-9229924.03,-402969.02
1108,7327324.9,-8802817.48
1109,-1594907.38,-9378354.6
1110,1.039954752E7,3880173.77
1111,7066604.94,2025395.82
1112,-7025122.99,-8148055.46
1113,-533023.89,5920881.83
1114,6284538.71,4183892.42
1115,9622254.97,7045379.63
1116,-1693790.32,-7385798.38
1117,7820683.18,-547148.09
