285,165,1,1,19,437585
286,151,1,8,16,1094871
287,94,2,7,26,2290705
288,171,2,8,23,2005668
289,10,2,6,24,-1926014
290,172,1,4,34,1499617
291,110,1,1,14,-2498801
292,1,2,7,33,-1373704
293,81,1,5,11,1858360
294,23,2,5,15,1178595
295,139,1,7,40,1810335
296,134,1,2,25,63076
297,113,2,1,6,326666
298,2,1,6,42,1542713
299,97,2,6,4,2261808
300,43,2,2,5,-307118
301,87,1,5,8,-2018300
302,139,1,5,16,-1356572
303,140,1,7,33,27395
304,27,2,1,40,2060020
305,119,1,7,32,-2089070
306,29,2,5,42,916425
307,105,2,6,24,-2485608
308,166,2,9,16,-1575291
309,138,2,6,26,2405705
310,70,1,5,1,98257
311,140,1,6,9,-153567
312,1,2,3,27,-2071483
313,145,2,5,8,-554243
314,36,2,1,20,-1670551
315,6,1,1,2,2716379
316,73,2,5,31,3080985
317,59,1,5,4,891081
318,12,1,4,24,2507243
319,85,2,1,41,-662246
320,84,2,4,26,-1151146
321,55,2,3,5,-88137
322,44,2,2,41,330253
323,84,2,8,7,3136407
324,129,1,6,13,-2858714
325,175,1,8,14,-2047240
326,82,1,4,1,3250292
327,22,2,9,21,-1220179
328,116,2,1,36,3008084
329,161,2,8,21,2984458
330,172,2,9,24,1283255
331,135,1,1,27,-1957070
332,87,1,5,30,-2814594
333,70,2,9,36,2951627
334,89,1,2,13,516989
335,132,1,9,35,514705
336,55,2,9,13,1284542
337,91,1,2,34,2688479
338,90,1,6,30,2354512
339,169,1,6,27,-2260683
340,132,2,5,2,1758906
341,144,1,9,20,-2927571
342,169,2,8,14,-1607260
343,41,2,5,9,2176971
344,139,2,2,5,1378845
345,170,2,1,17,2117242
346,31,1,2,34,75213
347,133,1,8,11,383154
348,160,2,4,10,1802714
349,92,2,1,8,2640520
350,142,2,5,12,-359034
351,117,2,5,2,-2353292
352,17,1,5,24,-1581903
353,97,2,6,32,32948
354,59,2,7,21,2397329
355,145,1,2,10,-2432816
356,39,1,1,31,1065232
357,74,2,3,30,-2889419
358,75,2,6,24,-1831806
359,69,1,8,23,2795186
360,136,2,7,14,114713
361,119,1,7,11,-176860
362,4,2,2,24,-2402427
363,149,2,2,6,-643202
364,33,2,1,28,-1937306
365,82,1,2,42,3147585
366,142,1,1,27,3569676
367,57,2,6,36,1030900
368,64,1,6,6,2902435
369,84,1,2,23,-764844
370,136,2,1,25,-1332075
371,30,2,1,32,-102477
372,131,2,3,23,382297
373,117,2,7,39,3621681
374,16,2,4,20,-3298774
375,104,1,8,1,-2363335
376,99,1,3,5,3750273
377,71,2,3,25,-1405770
378,167,2,4,35,3466024
379,93,1,8,40,3439235
380,150,2,1,23,1476888
381,61,2,5,21,-2252126
382,91,1,4,32,-3239536
383,148,1,7,3,3395656
384,127,2,9,40,594914
385,98,1,9,9,591826
386,135,1,1,11,1474214
387,89,2,6,41,3086253
388,9,1,4,37,2703357
389,152,2,6,30,-2595351
390,92,1,6,12,2018196
391,3,1,7,26,-3356340
392,161,1,9,36,-1840816
393,1,1,5,7,2495581
394,79,2,8,37,1579096
395,25,1,4,35,2424150
396,104,1,2,1,87351
397,152,2,6,16,439642
398,142,2,1,21,2062714
399,87,2,5,13,3019232
