389,1072,0.30
390,8,0.21
391,997,-0.18
392,1151,-0.23
393,201,-0.24
394,1317,-0.20
395,1252,-0.20
396,51,0.15
397,783,0.14
398,970,0.31
399,858,-0.13
400,1073,-0.25
401,118,0.23
402,60,0.23
403,399,-0.15
404,741,0.13
405,764,0.30
406,317,-0.25
407,890,-0.17
408,320,0.22
409,1226,-0.13
410,203,0.24
411,126,-0.14
412,923,0.23
413,1297,-0.29
414,1203,0.17
415,1332,0.22
416,154,0.18
417,1390,-0.27
418,648,0.29
419,1052,-0.26
420,870,-0.22
421,385,0.32
422,1011,0.29
423,1075,-0.16
424,790,-0.17
425,1134,-0.26
426,479,0.22
427,1229,0.25
428,131,0.14
429,167,-0.22
430,349,-0.20
431,486,-0.13
432,675,0.23
433,1299,0.32
434,814,0.29
435,921,0.17
436,630,0.23
437,898,0.22
438,876,-0.15
439,760,0.33
440,72,0.24
441,431,-0.21
442,1391,-0.26
443,140,-0.27
444,881,-0.23
445,966,-0.22
446,356,0.18
447,917,0.17
448,147,0.34
449,550,-0.15
450,533,-0.27
451,1051,0.26
452,887,0.26
453,403,-0.17
454,630,0.16
455,1404,0.33
456,521,-0.27
457,865,-0.19
458,694,0.25
459,187,-0.15
460,1095,0.27
461,1271,-0.16
462,1120,0.26
463,78,-0.32
464,557,0.20
465,355,0.25
466,705,0.21
467,1278,-0.30
468,1152,0.32
469,791,-0.29
470,1196,-0.24
471,632,0.35
472,1199,0.32
473,1220,-0.19
474,1109,-0.19
475,1072,-0.28
476,347,0.24
477,628,0.28
478,1017,0.16
479,1405,-0.24
480,1102,-0.22
481,1343,-0.15
482,428,0.26
483,640,0.35
484,376,0.32
485,810,0.20
486,1349,0.25
487,589,0.25
488,1475,-0.17
489,448,0.35
490,136,0.27
491,1344,-0.23
492,153,-0.28
493,79,-0.29
494,445,-0.25
495,680,-0.25
496,661,0.20
497,1051,0.19
498,803,0.36
499,242,-0.18
500,1472,-0.30
501,505,0.29
502,235,0.28
503,407,-0.20
504,519,0.19
505,565,0.36
506,725,-0.30
507,839,-0.22
508,1068,0.27
509,627,-0.18
510,508,0.30
511,937,-0.19
512,1317,0.29
513,338,-0.34
514,1390,0.22
515,857,0.28
516,1257,0.23
517,1166,-0.32
518,177,0.35
519,530,-0.31
520,42,-0.27
521,879,0.37
522,1387,0.34
523,1365,-0.21
524,1428,-0.22
525,1010,-0.31
526,215,0.27
527,27,0.31
528,424,0.19
529,1165,-0.27
530,376,-0.25
531,721,-0.18
532,180,0.28
533,1460,0.38
534,1417,0.35
535,699,0.22
536,589,0.28
537,281,0.27
538,595,-0.20
539,136,0.38
540,200,0.29
541,778,-0.26
542,393,-0.31
543,18,-0.32
544,9,-0.28
545,394,-0.27
546,966,0.23
547,1185,0.22
548,1459,0.39
549,1413,-0.20
550,932,-0.32
551,1438,0.31
552,1062,0.31
553,411,-0.22
554,408,0.21
555,1205,0.38
556,929,-0.32
557,814,-0.24
558,1442,0.30
559,1067,-0.20
560,1400,0.32
561,603,-0.21
562,35,0.32
563,598,-0.37
564,744,0.25
565,1359,0.30
566,329,0.26
567,1054,-0.35
568,681,0.37
569,269,-0.34
570,368,-0.29
571,1126,0.40
572,96,0.37
573,31,-0.24
574,268,-0.24
575,948,-0.33
576,83,0.30
577,905,0.33
578,1310,0.22
579,924,-0.29
580,1129,-0.27
581,99,-0.20
582,1412,0.31
