772,-3684685.74,2095264.99
773,7199634.78,290885.88
774,-541376.1,-2000230.34
775,4449089.89,2341007.73
776,-3734762.34,7055118.38
777,-2976657.71,-4831181.95
778,5347674.01,-5411310.5
779,-3334950.0,6842090.68
780,3320966.85,-998757.83
781,4870456.59,-127686.01
782,5724836.93,-4043633.84
783,-3613291.1,-137056.21
784,-7420096.18,-5773206.1
785,-3948827.74,-6992364.91
786,7328667.86,5115661.34
787,7083385.34,5782577.69
788,456103.24,6877051.1
789,2383165.93,1920094.14
790,2519788.66,3751487.23
791,4219055.68,1427107.37
792,880886.11,1541239.71
793,1164581.39,512909.82
794,-6780217.54,960887.6
795,7581871.82,-1278931.44
796,-326289.21,-4367781.83
797,5184748.58,3871399.54
798,-941470.08,2078832.39
799,2220158.16,2141199.0
800,3485494.22,2162602.56
801,1889072.02,4303379.95
802,2384621.57,6199738.19
803,-4340288.61,7136788.88
804,-7222702.01,6087878.25
805,-6086235.17,4178145.07
806,-5926611.08,-7742862.86
807,-6729124.03,-292569.02
808,5344924.9,-6417217.48
809,-1162907.38,-6843954.6
810,7591547.52,2833773.77
811,5156204.94,1478195.82
812,-5129122.99,-5949655.46
813,-389023.89,4322481.83
814,4590138.71,3055892.42
815,7035054.97,5149379.63
816,-1237790.32,-5398598.38
817,5718283.18,-398348.09
818,7119494.82,6897499.69
819,-3811116.85,5057542.17
820,-5385825.35,5373988.31
821,-7636924.05,-1449729.75
822,-3923085.74,2230464.99
823,7665234.78,310085.88
824,-576576.1,-2129830.34
825,4735489.89,2491407.73
826,-3974762.34,7510318.38
827,-3168657.71,-5141581.95
828,5690874.01,-5759310.5
829,-3549350.0,7281290.68
830,3533766.85,-1062757.83
831,5182456.59,-135686.01
832,6091236.93,-4302033.84
833,-3844491.1,-145856.21
834,-7893696.18,-6142006.1
835,-4200027.74,-7437164.91
836,7795067.86,5440461.34
837,7532985.34,6149777.69
838,484903.24,7313051.1
839,2533565.93,2041694.14
840,2679788.66,3989087.23
841,4485455.68,1516707.37
842,936886.11,1638039.71
843,1237381.39,545709.82
844,-7207417.54,1020887.6
845,8058671.82,-1359731.44
846,-346289.21,-4642181.83
847,5509548.58,4113799.54
848,-999870.08,2209232.39
849,2359358.16,2274799.0
850,3703094.22,2297802.56
851,2007472.02,4572179.95
852,2533421.57,6586138.19
853,-4610688.61,7581588.88
854,-7671502.01,6466278.25
855,-6463835.17,4437345.07
856,-6293811.08,-8222862.86
857,-7145924.03,-310969.02
858,5675324.9,-6814817.48
859,-1234907.38,-7266354.6
860,8059547.52,3008173.77
861,5474604.94,1569395.82
862,-5445122.99,-6316055.46
863,-413023.89,4588881.83
864,4872538.71,3243892.42
865,7466254.97,5465379.63
866,-1313790.32,-5729798.38
867,6068683.18,-423148.09
868,7554694.82,7319099.69
869,-4043916.85,5366342.17
870,-5714625.35,5701188.31
871,-8102524.05,-1537729.75
872,-4161485.74,2365664.99
873,8130834.78,329285.88
874,-611776.1,-2259430.34
875,5021889.89,2641807.73
876,-4214762.34,7965518.38
877,-3360657.71,-5451981.95
878,6034074.01,-6107310.5
879,-3763750.0,7720490.68
880,3746566.85,-1126757.83
881,5494456.59,-143686.01
882,6457636.93,-4560433.84
883,-4075691.1,-154656.21
884,-8367296.18,-6510806.1
885,-4451227.74,-7881964.91
886,8261467.86,5765261.34
887,7982585.34,6516977.69
888,513703.24,7749051.1
889,2683965.93,2163294.14
890,2839788.66,4226687.23
891,4751855.68,1606307.37
892,992886.11,1734839.71
893,1310181.39,578509.82
894,-7634617.54,1080887.6
895,8535471.82,-1440531.44
896,-366289.21,-4916581.83
897,5834348.58,4356199.54
898,-1058270.08,2339632.39
899,2498558.16,2408399.0
900,3920694.22,2433002.56
901,2125872.02,4840979.95
902,2682221.57,6972538.19
903,-4881088.61,8026388.88
904,-8120302.01,6844678.25
905,-6841435.17,4696545.07
906,-6661011.08,-8702862.86
907,-7562724.03,-329369.02
908,6005724.9,-7212417.48
909,-1306907.38,-7688754.6
910,8527547.52,3182573.77
911,5793004.94,1660595.82
912,-5761122.99,-6682455.46
913,-437023.89,4855281.83
914,5154938.71,3431892.42
915,7897454.97,5781379.63
916,-1389790.32,-6060998.38
917,6419083.18,-447948.09
918,7989894.82,7740699.69
919,-4276716.85,5675142.17
920,-6043425.35,6028388.31
921,-8568124.05,-1625729.75
922,-4399885.74,2500864.99
923,8596434.78,348485.88
924,-646976.1,-2389030.34
925,5308289.89,2792207.73
926,-4454762.34,8420718.38
927,-3552657.71,-5762381.95
928,6377274.01,-6455310.5
929,-3978150.0,8159690.68
930,3959366.85,-1190757.83
931,5806456.59,-151686.01
932,6824036.93,-4818833.84
933,-4306891.1,-163456.21
934,-8840896.18,-6879606.1
935,-4702427.74,-8326764.91
936,8727867.86,6090061.34
937,8432185.34,6884177.69
938,542503.24,8185051.1
939,2834365.93,2284894.14
940,2999788.66,4464287.23
941,5018255.68,1695907.37
942,1048886.11,1831639.71
943,1382981.39,611309.82
944,-8061817.54,1140887.6
945,9012271.82,-1521331.44
946,-386289.21,-5190981.83
947,6159148.58,4598599.54
948,-1116670.08,2470032.39
949,2637758.16,2541999.0
950,4138294.22,2568202.56
951,2244272.02,5109779.95
952,2831021.57,7358938.19
953,-5151488.61,8471188.88
954,-8569102.01,7223078.25
955,-7219035.17,4955745.07
956,-7028211.08,-9182862.86
957,-7979524.03,-347769.02
958,6336124.9,-7610017.48
959,-1378907.38,-8111154.6
960,8995547.52,3356973.77
961,6111404.94,1751795.82
962,-6077122.99,-7048855.46
963,-461023.89,5121681.83
964,5437338.71,3619892.42
965,8328654.97,6097379.63
966,-1465790.32,-6392198.38
967,6769483.18,-472748.09
