2,1,1,1,-8773.99,-9907.6,-19219.9,8489,13243,10648,-9235,7498,3152,4324,1600,-50.010,-1464
2,1,1,2,-12402.02,3192.0,19513.47,-32026,-9005,12448,4832,1298,25961,31702,-9204,-8.783,-39828
2,1,1,3,-28465.58,8130.9,-36556.32,-18621,-24252,5385,-39137,52895,-8068,-59034,25143,1.580,10227
2,1,1,4,-11194.76,4718.0,-54172.82,2679,-59165,-51473,-68399,63724,15720,6926,-54290,50.120,67053
2,1,1,5,-22634.56,104.3,81665.51,7960,-73158,24907,-100632,-26009,91526,79217,84320,-14.100,22121
2,1,1,6,4454.62,-3583.1,49003.79,26227,36393,49012,-45396,-30887,86699,-64339,-18128,4.470,-86310
2,1,1,7,-8939.57,-424.1,-85046.5,23313,92290,42491,13832,-70450,-72849,-30484,6150,-17.350,-129990
2,1,1,8,-121400.35,-5080.5,114446.07,94035,76012,10922,101329,122776,79498,100036,-17323,-1.180,-26708
2,1,1,9,105140.08,-1752.3,-172233.63,152080,-133711,-169853,-119441,-112414,92635,-26552,45577,16.588,-120721
2,1,1,10,-94054.71,9147.0,82262.67,9949,107799,-199894,-40036,-100392,8749,201056,-96979,-28.980,-22140
2,1,1,11,53821.31,847.3,86875.97,212214,194110,-70464,-160908,84035,92600,125978,201831,-21.850,-69963
2,1,1,12,169025.38,15149.1,137471.77,-84779,208512,9131,-116714,6027,-109751,-101464,146167,-38.850,-176496
2,1,2,1,-12402.02,3192.0,19513.47,-32026,-9005,12448,4832,1298,25961,31702,-9204,-8.783,-39828
2,1,2,2,-35953.58,7714.5,-45420.32,-25201,-33458,7090,-51428,67578,-9819,-77462,32329,2.240,16095
2,1,2,3,-16314.76,5336.2,-77212.82,1702,-86463,-73406,-105745,96709,19576,12055,-80439,50.960,95791
2,1,2,4,-32426.56,-1061.9,136193.51,16061,-112713,39815,-160362,-37828,150533,132116,138711,-13.260,41083
2,1,2,5,13798.62,-171.3,83435.79,42279,54303,82875,-71292,-57973,148865,-113520,-35728,2.070,-141215
2,1,2,6,-20779.57,1058.2,-140566.5,34723,153614,71338,21347,-124375,-123379,-50364,5130,-15.450,-216440
2,1,2,7,-212984.34,-7710.2,204110.07,165957,128704,25455,180066,215188,138304,172607,-31756,-1.060,-46348
2,1,2,8,193396.08,-6318.2,-307753.63,267132,-231190,-300802,-215054,-196911,165407,-54694,87878,16.882,-214780
2,1,2,9,-171366.7,15109.9,141142.67,23541,200423,-352502,-73843,-174444,20785,354445,-174515,-25.620,-44517
2,1,2,10,99901.31,-1720.2,153691.97,386247,348712,-121761,-297841,155351,172862,222805,369680,-23.650,-122282
2,1,2,11,304705.38,19527.3,250431.77,-151969,389797,15977,-209686,16567,-199051,-179613,269897,-33.450,-330925
2,1,2,12,360635.03,-974.2,193411.49,-374528,34485,388295,-482501,-348936,-177582,353483,-203487,-15.270,409295
2,1,3,1,-28465.58,8130.9,-36556.32,-18621,-24252,5385,-39137,52895,-8068,-59034,25143,1.580,10227
2,1,3,2,-16314.76,5336.2,-77212.82,1702,-86463,-73406,-105745,96709,19576,12055,-80439,50.960,95791
2,1,3,3,-35690.56,-1450.7,154369.51,18762,-125898,44784,-180272,-41768,170202,149749,156842,-12.980,47404
2,1,3,4,18470.62,1534.5,100651.79,50305,63258,99806,-84240,-71516,179948,-138111,-44528,0.870,-168667
2,1,3,5,-27883.57,1947.6,-173878.5,41569,190408,88647,25856,-156730,-153698,-62292,4518,-14.310,-268309
2,1,3,6,-274040.34,-9463.3,263886.07,213905,163832,35144,232557,276796,177508,220989,-41378,-0.980,-59442
2,1,3,7,256436.08,-9579.6,-404553.63,349312,-300817,-394336,-283349,-257266,217387,-74796,118093,17.092,-281965
2,1,3,8,-229350.7,19582.1,185302.67,33735,269891,-466958,-99198,-229983,29811,469486,-232667,-23.100,-61300
2,1,3,9,135741.31,-3717.1,205659.97,521606,468958,-161659,-404344,210819,235288,298116,500229,-25.050,-162975
2,1,3,10,413249.38,23029.8,340799.77,-205721,534825,21453,-284063,24999,-270491,-242132,368881,-29.130,-454467
2,1,3,11,496859.03,1351.0,268291.49,-513956,45595,530940,-660282,-479099,-247145,488368,-282516,-8.790,559773
2,1,3,12,103688.88,25725.9,94461.26,-191822,635648,647062,-629402,-597344,-437854,-214768,501983,3.470,486555
2,1,4,1,-11194.76,4718.0,-54172.82,2679,-59165,-51473,-68399,63724,15720,6926,-54290,50.120,67053
2,1,4,2,-32426.56,-1061.9,136193.51,16061,-112713,39815,-160362,-37828,150533,132116,138711,-13.260,41083
2,1,4,3,18470.62,1534.5,100651.79,50305,63258,99806,-84240,-71516,179948,-138111,-44528,0.870,-168667
2,1,4,4,-30251.57,2244.1,-184982.5,43851,202673,94416,27359,-167515,-163804,-66268,4314,-13.930,-285599
2,1,4,5,-304568.34,-10339.9,293774.07,237879,181396,39989,258803,307600,197110,245179,-46189,-0.940,-65989
2,1,4,6,294260.1,-11536.5,-462633.63,398620,-342594,-450457,-324326,-293479,248575,-86857,136222,17.218,-322276
2,1,4,7,-268006.72,22563.5,214742.67,40531,316203,-543262,-116102,-267009,35829,546181,-271435,-21.420,-72488
2,1,4,8,161341.31,-5143.5,242779.97,618291,554848,-190158,-480418,250439,279878,351909,593478,-26.050,-192041
2,1,4,9,494657.38,25656.8,408575.77,-246035,643596,25561,-339846,31323,-324071,-289022,443119,-25.890,-547124
2,1,4,10,602811.0,3159.5,326531.49,-622400,54237,641886,-798557,-580336,-301249,593279,-343983,-3.750,676811
2,1,4,11,127240.88,31068.8,113405.26,-233914,779035,789146,-767170,-732104,-534358,-261520,611399,-1.330,592922
2,1,4,12,-164568.88,-17654.9,569365.05,-884943,54143,295836,-153349,-602484,353743,-19258,430266,-63.940,638203
2,1,5,1,-22634.56,104.3,81665.51,7960,-73158,24907,-100632,-26009,91526,79217,84320,-14.100,22121
2,1,5,2,13798.62,-171.3,83435.79,42279,54303,82875,-71292,-57973,148865,-113520,-35728,2.070,-141215
2,1,5,3,-27883.57,1947.6,-173878.5,41569,190408,88647,25856,-156730,-153698,-62292,4518,-14.310,-268309
2,1,5,4,-304568.34,-10339.9,293774.07,237879,181396,39989,258803,307600,197110,245179,-46189,-0.940,-65989
2,1,5,5,306868.1,-12188.7,-481993.63,415056,-356519,-469163,-337985,-305550,258971,-90878,142266,17.260,-335713
