737,383,1248360.32,false,-0.365,614666,335482.9,1026844.65,2926.5300,3345248,4792769,5387177
738,659,-2833820.86,true,0.477,4912139,-379712.9,-1007382.09,-2846.2900,2229921,-2407127,-6020739
739,952,-1567534.73,false,0.401,404737,-169223.0,4281962.62,-964.0500,2130325,-5095596,952257
740,87,2245288.34,false,0.440,-1636263,448198.8,-4579658.99,-4667.2100,2183032,-6895680,-6233229
741,1012,-3507426.39,true,0.402,4157804,-370394.5,5024149.58,-2446.5800,4244227,-6038069,-5622528
742,91,2301383.94,true,0.352,298136,-57069.8,4959345.57,-2220.6100,-5164365,-6065548,3070925
743,1195,4677413.18,true,0.485,5568819,203171.4,-3124649.05,-1743.2200,2617446,4540810,-3876449
744,973,-6549904.21,true,0.435,747255,-234814.7,-4265479.8,-375.3952,-740492,-3498221,122992
745,955,-3140467.7,true,0.414,3640252,-40200.1,2399516.75,-874.0700,6173872,-2717954,4283210
746,237,3881203.19,true,0.459,-1516695,-111298.6,5579573.62,-3503.5800,5615372,-4502939,-4727909
747,265,5836894.85,true,0.467,-3630786,-437687.3,4316647.27,-2500.6900,-7458553,3749088,567802
748,974,4391373.42,false,-0.326,-6474890,-64465.7,-3333487.65,-3694.7000,-3125424,868336,-3160291
749,519,2068748.43,false,-0.424,-139370,382128.2,979632.79,1188.0100,-4573417,1904241,430592
750,1190,-7123547.11,true,0.500,-3488980,-415640.5,-4383685.24,-1817.4100,303141,4289753,-1960604
751,1015,5291687.36,false,-0.313,-1070113,-212341.4,2381616.72,1230.0900,-1304187,1371811,986608
752,312,-6520316.83,true,0.398,-578678,313590.1,6285349.79,3251.9800,3414816,-6693870,-641928
753,775,-4278912.75,false,0.419,810784,-118539.9,-3973188.8,244.2500,-1524272,-4138951,2286027
754,885,-5179262.92,false,0.409,6797797,-44984.7,-1824850.27,3292.4700,-6680632,2222868,-997161
755,31,1831031.12,true,-0.467,4230526,296243.2,-6997056.53,-1855.1700,5198483,3548252,-1973586
756,1283,-159596.21,true,-0.330,4314000,-23473.2,7283531.2,4200.6200,4740509,6369265,-6980345
757,532,6975610.15,true,0.451,-5858211,-2239.1,4005271.27,4094.3500,585608,2315968,1356924
758,301,1737699.06,true,-0.326,5020128,-17063.8,-3584079.58,1261.9900,1904814,-1181560,-7343612
759,882,7461981.93,false,0.412,1149125,-281584.8,-2843715.86,-2358.7100,-3845126,3264335,-1460604
760,690,-709722.16,false,-0.470,-3681546,-287001.6,-1824442.76,-983.2400,-1391967,-1677710,375551
