258,1710524.9,-2043617.48
259,-370907.38,-2197554.6
260,2443547.52,915373.77
261,1653804.94,474995.82
262,-1653122.99,-1919255.46
263,-125023.89,1392081.83
264,1483738.71,987892.42
265,2291854.97,1673379.63
266,-401790.32,-1755398.38
267,1863883.18,-125548.09
268,2332294.82,2259899.69
269,-1250316.85,1660742.17
270,-1769025.35,1774788.31
271,-2515324.05,-481729.75
272,-1300685.74,743264.99
273,2543634.78,98885.88
274,-189376.1,-704230.34
275,1585089.89,837007.73
276,-1334762.34,2503118.38
277,-1056657.71,-1727181.95
278,1915674.01,-1931310.5
279,-1190950.0,2450090.68
280,1192966.85,-358757.83
281,1750456.59,-47686.01
282,2060836.93,-1459633.84
283,-1301291.1,-49056.21
284,-2684096.18,-2085206.1
285,-1436827.74,-2544364.91
286,2664667.86,1867661.34
287,2587385.34,2110577.69
288,168103.24,2517051.1
289,879165.93,704094.14
290,919788.66,1375487.23
291,1555055.68,531107.37
292,320886.11,573239.71
293,436581.39,184909.82
294,-2508217.54,360887.6
295,2813871.82,-470931.44
296,-126289.21,-1623781.83
297,1936748.58,1447399.54
298,-357470.08,774832.39
299,828158.16,805199.0
300,1309494.22,810602.56
301,705072.02,1615379.95
302,896621.57,2335738.19
303,-1636288.61,2688788.88
304,-2734702.01,2303878.25
305,-2310235.17,1586145.07
306,-2254611.08,-2942862.86
307,-2561124.03,-108569.02
308,2040924.9,-2441217.48
309,-442907.38,-2619954.6
310,2911547.52,1089773.77
311,1972204.94,566195.82
312,-1969122.99,-2285655.46
313,-149023.89,1658481.83
314,1766138.71,1175892.42
315,2723054.97,1989379.63
316,-477790.32,-2086598.38
317,2214283.18,-150348.09
318,2767494.82,2681499.69
319,-1483116.85,1969542.17
320,-2097825.35,2101988.31
321,-2980924.05,-569729.75
322,-1539085.74,878464.99
323,3009234.78,118085.88
324,-224576.1,-833830.34
325,1871489.89,987407.73
326,-1574762.34,2958318.38
327,-1248657.71,-2037581.95
328,2258874.01,-2279310.5
329,-1405350.0,2889290.68
330,1405766.85,-422757.83
331,2062456.59,-55686.01
332,2427236.93,-1718033.84
333,-1532491.1,-57856.21
334,-3157696.18,-2454006.1
335,-1688027.74,-2989164.91
336,3131067.86,2192461.34
337,3036985.34,2477777.69
338,196903.24,2953051.1
339,1029565.93,825694.14
340,1079788.66,1613087.23
341,1821455.68,620707.37
342,376886.11,670039.71
343,509381.39,217709.82
344,-2935417.54,420887.6
345,3290671.82,-551731.44
346,-146289.21,-1898181.83
347,2261548.58,1689799.54
348,-415870.08,905232.39
349,967358.16,938799.0
350,1527094.22,945802.56
351,823472.02,1884179.95
352,1045421.57,2722138.19
353,-1906688.61,3133588.88
354,-3183502.01,2682278.25
355,-2687835.17,1845345.07
356,-2621811.08,-3422862.86
357,-2977924.03,-126969.02
358,2371324.9,-2838817.48
359,-514907.38,-3042354.6
360,3379547.52,1264173.77
361,2290604.94,657395.82
362,-2285122.99,-2652055.46
363,-173023.89,1924881.83
364,2048538.71,1363892.42
365,3154254.97,2305379.63
366,-553790.32,-2417798.38
367,2564683.18,-175148.09
368,3202694.82,3103099.69
369,-1715916.85,2278342.17
370,-2426625.35,2429188.31
371,-3446524.05,-657729.75
372,-1777485.74,1013664.99
373,3474834.78,137285.88
374,-259776.1,-963430.34
375,2157889.89,1137807.73
376,-1814762.34,3413518.38
377,-1440657.71,-2347981.95
378,2602074.01,-2627310.5
379,-1619750.0,3328490.68
380,1618566.85,-486757.83
381,2374456.59,-63686.01
382,2793636.93,-1976433.84
383,-1763691.1,-66656.21
384,-3631296.18,-2822806.1
385,-1939227.74,-3433964.91
386,3597467.86,2517261.34
387,3486585.34,2844977.69
388,225703.24,3389051.1
389,1179965.93,947294.14
390,1239788.66,1850687.23
391,2087855.68,710307.37
392,432886.11,766839.71
393,582181.39,250509.82
394,-3362617.54,480887.6
395,3767471.82,-632531.44
396,-166289.21,-2172581.83
397,2586348.58,1932199.54
398,-474270.08,1035632.39
399,1106558.16,1072399.0
400,1744694.22,1081002.56
401,941872.02,2152979.95
402,1194221.57,3108538.19
403,-2177088.61,3578388.88
404,-3632302.01,3060678.25
405,-3065435.17,2104545.07
406,-2989011.08,-3902862.86
407,-3394724.03,-145369.02
408,2701724.9,-3236417.48
409,-586907.38,-3464754.6
410,3847547.52,1438573.77
411,2609004.94,748595.82
412,-2601122.99,-3018455.46
413,-197023.89,2191281.83
414,2330938.71,1551892.42
415,3585454.97,2621379.63
416,-629790.32,-2748998.38
417,2915083.18,-199948.09
418,3637894.82,3524699.69
419,-1948716.85,2587142.17
420,-2755425.35,2756388.31
421,-3912124.05,-745729.75
422,-2015885.74,1148864.99
423,3940434.78,156485.88
424,-294976.1,-1093030.34
425,2444289.89,1288207.73
426,-2054762.34,3868718.38
427,-1632657.71,-2658381.95
428,2945274.01,-2975310.5
429,-1834150.0,3767690.68
430,1831366.85,-550757.83
431,2686456.59,-71686.01
432,3160036.93,-2234833.84
433,-1994891.1,-75456.21
434,-4104896.18,-3191606.1
435,-2190427.74,-3878764.91
436,4063867.86,2842061.34
437,3936185.34,3212177.69
438,254503.24,3825051.1
439,1330365.93,1068894.14
440,1399788.66,2088287.23
441,2354255.68,799907.37
442,488886.11,863639.71
443,654981.39,283309.82
444,-3789817.54,540887.6
445,4244271.82,-713331.44
446,-186289.21,-2446981.83
447,2911148.58,2174599.54
448,-532670.08,1166032.39
449,1245758.16,1205999.0
450,1962294.22,1216202.56
451,1060272.02,2421779.95
452,1343021.57,3494938.19
453,-2447488.61,4023188.88
454,-4081102.01,3439078.25
455,-3443035.17,2363745.07
456,-3356211.08,-4382862.86
457,-3811524.03,-163769.02
458,3032124.9,-3634017.48
459,-658907.38,-3887154.6
460,4315547.52,1612973.77
461,2927404.94,839795.82
462,-2917122.99,-3384855.46
463,-221023.89,2457681.83
464,2613338.71,1739892.42
465,4016654.97,2937379.63
466,-705790.32,-3080198.38
467,3265483.18,-224748.09
468,4073094.82,3946299.69
469,-2181516.85,2895942.17
470,-3084225.35,3083588.31
471,-4377724.05,-833729.75
472,-2254285.74,1284064.99
473,4406034.78,175685.88
474,-330176.1,-1222630.34
475,2730689.89,1438607.73
476,-2294762.34,4323918.38
477,-1824657.71,-2968781.95
478,3288474.01,-3323310.5
479,-2048550.0,4206890.68
480,2044166.85,-614757.83
481,2998456.59,-79686.01
482,3526436.93,-2493233.84
483,-2226091.1,-84256.21
484,-4578496.18,-3560406.1
485,-2441627.74,-4323564.91
486,4530267.86,3166861.34
487,4385785.34,3579377.69
488,283303.24,4261051.1
489,1480765.93,1190494.14
490,1559788.66,2325887.23
491,2620655.68,889507.37
492,544886.11,960439.71
493,727781.39,316109.82
494,-4217017.54,600887.6
495,4721071.82,-794131.44
496,-206289.21,-2721381.83
497,3235948.58,2416999.54
498,-591070.08,1296432.39
499,1384958.16,1339599.0
500,2179894.22,1351402.56
501,1178672.02,2690579.95
502,1491821.57,3881338.19
503,-2717888.61,4467988.88
504,-4529902.01,3817478.25
505,-3820635.17,2622945.07
506,-3723411.08,-4862862.86
507,-4228324.03,-182169.02
508,3362524.9,-4031617.48
509,-730907.38,-4309554.6
510,4783547.52,1787373.77
511,3245804.94,930995.82
512,-3233122.99,-3751255.46
513,-245023.89,2724081.83
514,2895738.71,1927892.42
