921,565,3789403.52,true,-0.425,7738759,-529499.3,-6597238.24,-4048.7200,6496582,1022946,-5570960
922,846,2617930.57,true,-0.471,7758023,349194.6,1799399.99,2452.4900,-7550871,-1645630,3735088
923,749,-219531.55,false,-0.511,4179695,510935.1,-3584408.11,3407.2500,2940803,-8358677,-1099984
924,126,5451702.16,true,0.566,6172003,132478.9,-6432079.89,-1549.7000,-2275119,6069758,-8530831
925,1149,-2403499.16,true,-0.410,5242472,237686.4,-4529908.34,5664.9600,1231529,4792672,8792227
926,402,6087013.46,false,0.549,-1801288,-293246.2,-5415118.06,32.6600,386134,-2933802,-7262618
927,1276,5256272.84,false,-0.454,3427485,34516.7,4446528.53,-5243.2700,-1599710,2749309,-2215301
928,187,3409333.86,false,-0.413,-955196,-364444.6,-1850492.84,690.8800,4896266,6367836,1150487
929,379,-8923694.27,true,0.489,3951580,228399.4,3327462.84,4511.3800,2321890,-8773300,5595687
930,1134,36269.49,false,0.480,-2576770,171948.9,-2667922.98,2160.9500,6771382,-5425910,7612427
931,256,5242355.03,false,-0.405,9239845,403990.3,3686729.64,1442.2400,3169161,1040545,-1160810
932,203,5269726.56,true,-0.506,-2025193,-531277.8,5271319.47,-2180.6800,-4538004,464929,-296058
933,543,-1210633.56,true,-0.429,-9274884,319166.6,3381966.12,275.8520,-6962331,-976592,6633446
934,926,5129457.24,true,0.482,1877606,243494.5,3117816.89,1524.7300,-4079078,8323449,-6401257
935,1017,-335766.02,true,-0.455,8036819,489654.7,3922680.57,2069.6000,-8097387,2959562,674936
936,867,8115899.12,false,-0.528,2623135,406790.7,-7329319.21,-4521.5100,-5160885,8252308,-4401082
937,835,1587560.32,false,-0.465,783266,426674.9,1305244.65,3802.5300,4254482,6095169,6850651
938,1245,-3601820.86,true,0.591,6242639,-484860.9,-1282582.09,-3682.2900,2833381,-3061327,-7651939
939,582,-1989934.73,false,0.515,516437,-216245.0,5440362.62,-1104.0500,2707395,-6477070,1210357
940,857,2850088.34,false,0.554,-2078937,568992.8,-5814858.99,-5823.2100,2772580,-8762080,-7915779
941,206,-4454626.39,true,0.516,5278304,-471882.5,6377749.58,-2978.5800,5389509,-7668843,-7141728
942,47,2922183.94,true,0.466,380036,-74487.8,6296945.57,-2748.6100,-6555937,-7703048,3896225
943,707,5935013.18,true,0.599,7066619,255431.4,-3963049.05,-2299.2200,3324540,5761060,-4917549
944,1243,-8309904.21,true,0.549,950115,-297786.7,-5411079.8,-375.5552,-942078,-4441249,157892
945,303,-3985267.7,true,0.528,4616252,-53116.1,3042716.75,-1054.0700,7830014,-3445854,5433310
946,1077,4921203.19,true,0.573,-1925545,-139066.6,7073973.62,-4383.5800,7121702,-5710639,-5997809
947,1287,7398494.85,true,0.581,-4604886,-556457.3,5471847.27,-3112.6900,-9453897,4751038,719876
948,440,5565773.42,false,-0.426,-8207990,-79877.7,-4223087.65,-4794.7000,-3963656,1103136,-4002891
