1,1,1,874,1900,-5666,-14578.720,-4130.4
1,1,2,721,1281,20089,16368.420,-7677.48
1,1,3,938,1651,-10240,12821.730,-17161.82
1,1,4,411,481,-29092,-25845.920,35627.92
1,1,5,1257,1674,44044,12340.130,39143.6
1,1,6,1212,1693,31876,26245.580,31985.72
1,1,7,275,550,-68054,33463.800,19709.25
1,1,8,1573,133,-64521,-15886.800,-32245.06
1,1,9,1529,1775,14482,8578.280,26671.49
1,1,10,1153,606,56566,5781.640,59387.18
1,1,11,2136,1212,-12855,96018.410,91149.15
1,1,12,1152,1050,-75012,-61492.140,-50503.98
1,1,13,2116,236,70848,41809.950,-60858.92
1,1,14,706,1718,18493,100423.480,126637.91
1,1,15,364,1011,2474,104676.700,-97108.48
1,1,16,836,586,-141537,124173.320,-145475.16
1,1,17,1027,783,-66270,66869.860,-75472.49
1,1,18,729,302,-112418,163480.850,-78149.41
1,1,19,1049,1877,-42192,120500.620,169570.42
1,1,20,347,1386,-126537,-69715.950,34085.08
1,1,21,1108,1541,157785,-21198.500,-23542.76
1,1,22,1966,42,-147256,87697.220,-106526.76
1,1,23,13,570,-83985,229960.450,195200.25
1,1,24,549,748,-15091,-134722.250,163791.18
1,1,25,313,955,146378,-5571.420,-235184.68
1,1,26,2013,762,230903,-109148.570,-176776.05
1,1,27,717,1860,178523,60910.880,-42471.19
1,1,28,132,876,255913,-29186.800,-175642.83
1,1,29,143,397,265762,170447.300,-215200.53
1,1,30,1271,980,-50162,93533.530,38468.89
1,1,31,1103,639,-228488,-223630.810,-295371.31
1,1,32,2106,94,129049,222903.530,291906.64
1,1,33,1694,1574,-197875,-332182.220,145297.94
1,1,34,1108,1000,-65228,-18389.950,-168788.26
1,1,35,1915,631,127304,122242.750,212763.76
1,1,36,2106,230,-102504,304433.730,79321.18
1,1,37,1548,1486,-261278,339655.210,-174502.77
1,1,38,908,314,-204421,-66211.720,-152347.75
1,1,39,43,1970,2708,344296.060,273099.94
1,1,40,800,1186,-329695,-5550.260,269524.6
1,1,41,1553,838,-30224,146280.240,125045.0
1,1,42,1116,747,101623,-396557.660,127004.11
1,2,1,721,1281,20089,16368.420,-7677.48
1,2,2,622,135,-12819,16614.240,-25257.82
1,2,3,303,684,-48506,-35884.420,50283.92
1,2,4,60,909,71141,14658.380,67895.6
1,2,5,872,1938,59211,47613.900,49073.72
1,2,6,1522,612,-112321,52639.150,30909.25
1,2,7,405,1066,-107819,-20394.600,-52981.06
1,2,8,2066,50,32531,13681.000,48399.49
1,2,9,429,1420,94972,15317.240,101883.18
1,2,10,1981,1465,-21248,172677.980,162717.15
1,2,11,364,307,-131476,-107377.140,-96743.98
1,2,12,80,174,126488,79920.550,-118058.92
1,2,13,922,1001,35376,178718.680,235693.91
1,2,14,1989,339,8692,187481.630,-174900.48
1,2,15,1526,876,-274076,228792.940,-280099.16
1,2,16,2027,1064,-127128,119938.660,-150592.49
1,2,17,161,1153,-205963,303749.810,-152901.41
1,2,18,909,1620,-80461,223516.370,325970.42
1,2,19,2131,1491,-237142,-139288.470,70661.08
1,2,20,2160,116,294278,-43125.640,-51510.76
1,2,21,182,950,-276916,166830.420,-203166.76
1,2,22,1699,1167,-160521,438338.410,375632.25
1,2,23,973,430,-28886,-258955.370,308111.18
1,2,24,1093,38,275684,-11725.990,-454144.68
1,2,25,1357,1533,450319,-200908.010,-343816.05
1,2,26,1140,1315,334780,121207.880,-72871.19
1,2,27,1185,938,499306,-55428.340,-329562.83
1,2,28,1363,1975,512317,332909.270,-411328.53
1,2,29,779,600,-95745,183443.210,72964.89
1,2,30,393,588,-442469,-428109.810,-568203.31
1,2,31,1046,583,248257,437043.830,560226.64
1,2,32,696,1540,-379976,-636774.270,290129.94
1,2,33,380,1886,-133004,-33316.350,-325460.26
1,2,34,1430,1915,250748,239464.690,410763.76
1,2,35,1934,1937,-193078,588752.270,159833.18
1,2,36,584,1205,-503909,657127.960,-330742.77
1,2,37,1055,1253,-396724,-137459.320,-291739.75
1,2,38,73,978,8251,665090.870,531211.94
1,2,39,220,1779,-644120,-5380.400,529748.6
1,2,40,1163,805,-63326,281560.710,236117.0
1,2,41,180,1397,207172,-764935.660,250524.11
1,2,42,172,875,-292314,453491.910,-212917.12
1,3,1,938,1651,-10240,12821.730,-17161.82
1,3,2,303,684,-48506,-35884.420,50283.92
1,3,3,1897,1972,80173,15431.130,77479.6
1,3,4,1820,1072,72878,58298.060,57617.72
1,3,5,1375,1440,-138881,64144.360,37629.25
1,3,6,1117,1688,-136685,-23399.800,-66805.06
1,3,7,214,230,45424,17325.800,63919.49
1,3,8,2122,1042,123776,22468.940,133755.18
1,3,9,1612,784,-27777,232302.090,218381.15
1,3,10,628,108,-176646,-144085.140,-133735.98
