569,78,1,8,35,-1175234
570,168,2,7,23,-2055793
571,108,2,2,14,-159837
572,127,2,7,35,590471
573,73,2,1,41,5562777
574,90,2,7,6,-5059014
575,172,1,8,33,-3627715
576,167,1,8,23,5750199
577,93,2,4,41,-2148132
578,19,2,7,31,5297784
579,173,1,1,34,5258343
580,60,2,5,19,2251420
581,117,2,3,39,-3432350
582,107,1,9,40,-4939302
583,106,1,1,39,5171770
584,103,2,1,20,906616
585,140,1,7,31,900308
586,103,1,5,1,2232900
587,79,2,4,29,4677349
588,37,1,5,23,4098735
589,84,2,6,42,-3934025
590,108,1,1,10,3055354
591,141,1,1,8,-5071418
592,129,1,4,42,-2775040
593,17,1,5,41,3770023
594,15,2,5,39,2380098
595,149,1,7,25,3651780
596,44,1,2,37,135901
597,54,2,7,36,665594
598,70,2,9,21,3102716
599,67,2,3,31,4534080
600,109,2,2,5,-618611
601,91,1,5,14,-4028252
602,108,1,5,22,-2708555
603,58,1,1,27,60713
604,43,2,1,10,4083874
605,99,1,4,26,-4151546
606,89,1,8,18,1809267
607,95,2,6,18,-4908474
608,148,2,6,25,-3114381
609,76,2,9,8,4742594
610,114,1,8,34,196990
611,11,1,3,21,-293325
612,19,2,6,9,-4057147
613,166,1,2,38,-1087997
614,18,2,1,23,-3271081
615,113,1,7,29,5303615
616,135,1,2,7,6013131
617,47,1,2,28,1729998
618,148,1,7,42,4878395
619,76,2,1,17,-1277831
620,44,2,4,23,-2236723
621,84,2,9,41,-174177
622,38,2,8,17,642514
623,106,2,8,31,6048051
624,152,1,6,13,-5499074
625,101,1,8,20,-3943810
626,8,1,7,28,6250181
627,143,1,6,3,-2333722
628,70,1,1,30,5755724
629,105,1,2,12,5713120
630,37,2,6,18,2445053
631,43,1,7,33,-3727406
632,111,2,8,42,-5364243
633,7,2,9,6,5615798
634,141,1,8,4,984542
635,107,1,6,5,977428
636,7,2,6,40,2422571
637,76,1,8,37,5075123
638,132,2,3,30,4447579
639,67,1,6,3,-4268694
640,68,2,2,20,3314643
641,175,1,9,14,-5500188
642,121,1,5,23,-3008596
643,153,2,5,39,4088634
644,131,2,2,29,2580348
645,4,2,1,2,3958687
646,117,1,2,4,148038
647,74,1,5,41,722082
648,52,1,7,31,3362717
649,62,2,7,35,4912792
650,32,2,5,12,-670527
651,121,2,5,8,-4363244
652,162,1,5,30,-2933886
653,15,2,9,26,66266
654,75,2,7,33,4421183
655,125,1,8,4,-4495292
656,99,2,4,7,1958074
657,64,2,3,24,-5312285
658,57,2,3,33,-3370896
