2,2,10,1,99901.31,-1720.2,153691.97,386247,348712,-121761,-297841,155351,172862,222805,369680,-23.650,-122282
2,2,10,2,548929.4,27408.0,453759.77,-272911,716110,28299,-377035,35539,-359791,-320281,492611,-23.730,-608896
2,2,10,3,905531.0,8326.7,492931.49,-932240,78927,958874,-1193627,-869586,-455834,893025,-519603,10.650,1011206
2,2,10,4,233224.88,55111.7,198653.26,-423328,1424275,1428519,-1387126,-1338524,-968626,-471902,1103771,-22.930,1071570
2,2,10,5,-334296.88,-28347.2,1195029.05,-1850999,103283,610074,-309453,-1257424,739011,-49586,895614,-95.140,1322563
2,2,10,6,983923.56,62436.4,36424.91,-2116450,1138119,2287536,-1504667,339911,2134939,1485865,116412,-81.020,2376415
2,2,10,7,-1804902.8,67142.7,-2111052.97,-2341750,-2050183,-2259704,220982,-569659,-17171,-2782107,-1561975,-66.900,-463889
2,2,10,8,1311798.2,-25774.4,1923885.3,-494514,1205417,2604515,-1887300,-2386000,805282,-2134709,-2294873,91.210,1404465
2,2,10,9,532526.75,-20446.3,693561.55,-716811,1799116,1716696,2017734,1748454,-1176733,-142919,-3063956,139.200,-2462267
2,2,10,10,166129.31,132141.6,953997.37,1105786,-2788099,1288447,-1445521,-2733977,3569646,-3871622,3122047,-157.820,1037745
2,2,10,11,4136318.2,12213.2,3518626.27,-763458,-1821344,-230964,1914422,-119217,1146125,2199979,-677140,152.230,-530315
2,2,10,12,2043707.4,177434.3,1980965.0,-101661,-72462,-4519892,-1463771,78679,2727909,-466815,2958075,101.160,-4464026
2,2,11,1,304705.38,19527.3,250431.77,-151969,389797,15977,-209686,16567,-199051,-179613,269897,-33.450,-330925
2,2,11,2,663355.0,4193.0,359811.49,-684368,59175,705283,-877571,-638186,-332166,653228,-379107,-0.870,743690
2,2,11,3,192008.88,45761.7,165501.26,-349667,1173348,1179874,-1146032,-1102694,-799744,-390087,912293,-14.530,885429
2,2,11,4,-295128.88,-25879.7,1050645.05,-1628063,91943,537557,-273429,-1106284,650103,-42587,788226,-87.940,1164634
2,2,11,5,902643.56,57518.2,33224.91,-1940585,1043865,2097377,-1379855,311496,1957374,1362315,106520,-73.020,2177566
2,2,11,6,-1702246.8,63700.5,-1990220.97,-2207686,-1932939,-2131106,208574,-537155,-15925,-2623120,-1473167,-65.300,-437112
2,2,11,7,1262262.2,-25097.7,1852077.3,-476208,1160291,2506639,-1816857,-2296294,774747,-2054533,-2208527,86.890,1351559
2,2,11,8,520878.75,-19996.3,677945.55,-700763,1759230,1678748,1972959,1709750,-1150585,-139867,-2996038,135.920,-2407419
2,2,11,9,164465.31,130891.1,944397.37,1094704,-2760185,1275632,-1431007,-2706556,3533912,-3832985,3090825,-156.220,1027275
2,2,11,10,4136318.2,12213.2,3518626.27,-763458,-1821344,-230964,1914422,-119217,1146125,2199979,-677140,152.230,-530315
2,2,11,11,2060667.4,178971.0,1997413.0,-102481,-73106,-4557574,-1475901,79290,2750611,-470739,2982800,102.040,-4501252
2,2,11,12,1325765.1,203063.3,-3561922.33,-184195,232747,-3616590,1232764,-3948041,-3233841,662021,-4265921,252.410,-4994923
2,2,12,1,360635.03,-974.2,193411.49,-374528,34485,388295,-482501,-348936,-177582,353483,-203487,-15.270,409295
2,2,12,2,139016.88,33740.2,122877.26,-254960,850728,860187,-836054,-799484,-582610,-284896,666107,-3.730,646105
2,2,12,3,-242904.88,-22589.8,858133.05,-1330815,76823,440868,-225397,-904764,531559,-33255,645042,-78.340,954061
2,2,12,4,788851.56,50632.7,28744.91,-1694374,911910,1831154,-1205119,271714,1708783,1189344,92670,-61.820,1899177
